index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
accountant,-0.5921198834118446,0.10360104519660963,113.035416,-100.12488,11.551325,7.033488
air traffic controller,-0.11474582418450548,0.3620219733010271,41.859543,8.230634,9.976612,4.0280366
architect,-0.2378587017590757,0.2807174566373694,51.88679000000001,40.05984,9.87681,2.91275
artist,0.7450474418371013,0.0694424329319901,-92.44675,116.39879599999999,2.3739703,1.0413008
attorney,-0.3897193158547981,0.1265900529031079,78.668816,-38.78716,11.33453,5.3175807
baker,-0.14855335429699054,-0.6976131556806732,-165.39037,-65.34485,0.28550970000000003,5.576319
banker,-0.7838479269829712,0.1025581984733321,148.83235,-125.207245,10.647061,6.967898
bartender,0.7087730931509147,0.4875092529687709,-43.92639000000001,149.1892,3.3532827000000003,-0.41394666
barber,-0.7036509126892599,0.05956522793116435,141.31053,-132.48206000000002,10.646844999999999,7.097327000000001
barman,-0.4684509312773456,0.35458386624543714,99.08266400000001,2.677436,11.133021000000001,4.438493299999998
barmaid,0.4544847340951085,-0.7261355914171388,-129.9383,31.749895000000002,1.4653702,3.1945753
bookkeeper,-0.36125573349846507,-0.6100098703905372,-136.7494,-93.95858,0.8782128,6.1721363
broadcaster,-0.3346272345198663,0.0268546830218674,36.35877,-48.839923999999996,11.760110000000001,5.801851999999999
builder,-0.6577271241697672,0.1995238947376594,119.46071,-40.126286,12.646444,5.227059
businessperson,-0.6345794931226836,0.05431563726151298,117.36616000000001,-108.65371999999999,11.249174,7.346577000000001
businessman,-0.4058560225928455,0.42188266748767095,93.8954,18.495653,10.871883,4.073855399999999
businesswoman,0.6201675484280563,-0.66622654889023,-128.60378,41.858654,1.5127498,3.0457822999999995
butcher,-0.3318886138987613,0.32768720655226696,39.336124,59.656856999999995,9.939231,2.5587527999999997
captain,0.201445836304518,0.5154489152600887,57.34634000000001,116.01008999999999,7.985753,1.7463081000000005
carpenter,-0.6901156598213569,0.13537643834865182,130.4384,-34.244133000000005,12.922122,5.378272
cashier,-0.22020954393253586,-0.5114722134994126,-120.96314,-80.98966999999998,1.1861447,6.1985745
chef,0.9229710252720104,0.14131799817825402,-110.49083,122.92367,2.3607953,0.54685414
coach,0.3496320940855061,0.6404456906275791,2.6246696,148.30476000000004,4.5119233,-0.43498823
cook,0.11881343155744707,-0.7436555857588828,-132.2799,-8.762139,0.9005571,4.4543989999999996
computer programmer,0.34719005315233603,0.4619527122869552,-70.16566999999999,165.8476,3.6841352,0.23642972
dancer,1.19277810955004,-0.3010693664457557,-67.85051,83.94660999999998,1.9259554,0.64505905
dental hygienist,-0.6660960442102981,0.03765994518208925,107.92496000000001,-114.227005,11.371453,7.4432240000000025
dentist,-0.541791410052174,0.17557998845841158,102.06514,-40.03979,12.015312,5.344238
designer,1.2234609539165724,-0.024041795172543984,-58.911944999999996,88.60483,2.0029093999999996,0.2065843
developer,0.4796074626548527,0.7686792264999238,-11.754491,159.17203,4.242669,-0.6007081
dietician,-0.18238243321558245,-0.4411021329026389,-105.25191000000001,-73.67116,1.8128916000000002,6.015732
doctor,-0.3895427312608899,0.07650692458793748,72.82236,-123.47006999999999,10.282542,2.9684656000000005
economist,-0.522583523751312,0.05660398946896127,59.11135,-78.00926,12.485519,6.0515437000000025
editor,-0.2162821667177409,-0.2278711303333357,-79.898834,-70.27385,2.3131692000000004,5.8045816
electrician,-0.4850737604741122,0.12487426999183908,86.35304000000002,-45.73064,11.840721,5.9632416
