index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
accountant,-0.009282646508423493,-0.2681602684483337,81.413025,-55.938667,5.642476,0.4329559
air traffic controller,-0.13016323497298118,-0.05289301601433759,60.391438,13.513442000000001,4.4007096,1.9022831000000002
architect,0.32110975777002915,0.2052596533681032,1674.3114,25.460424,8.386858,4.5189
artist,-0.16204038374567534,0.3323670943529925,-77.7281,63.090878000000004,1.8572011999999998,3.4681845
attorney,0.1183087057106311,-0.2347090804777767,82.18446,-112.43472,7.070317999999999,2.7022984
baker,-0.3922631154517628,0.005253816868461486,4.602984999999999,48.889507,0.44548935,2.0858128000000002
banker,0.3468767636969864,-0.17657911515485256,-17.347820000000002,-107.59423999999999,9.704714,3.596864
bartender,-0.3773319264885829,0.2279379385301593,-61.239803,144.0397,2.4087028999999998,2.1219985
barber,0.2845649760746912,-0.24743249210341234,-5.1794139999999995,-117.93449,9.859394,3.4755008000000003
barman,0.13903646773521994,-0.17379533209515458,57.92167,-142.70648,6.6108923,2.3235605
barmaid,-0.5312951456042381,0.044313178178023625,38.749527,198.40028,-2.3869952999999997,0.09324983
bookkeeper,-0.09820618658886428,-0.2368241214186094,56.23613,-55.023815,5.9173827,0.16843107
broadcaster,-0.03851330261242749,-0.27886954040155104,79.47513000000002,-65.819115,5.817293,0.2594874
builder,0.1318430327207611,-0.1834147211381372,43.503456,-117.21011000000001,7.397372200000001,2.5252225
businessperson,-0.34828056545051633,4.051323750500333e-05,-14.621523000000002,116.02708,1.7762156999999998,1.8595287
businessman,0.389803362573688,0.07774940641768623,-36.183002,-46.612476,9.223201,4.687785
businesswoman,-0.5436131201178795,0.06854942843531214,32.589484999999996,188.21204,-2.3056967,0.17047577
butcher,0.5817927609872332,-0.125562963105155,-86.03029000000002,-130.84166000000002,10.571997,4.975423999999999
captain,0.6065296535230021,0.11832017010919915,-112.22608000000001,-74.60125,9.7302685,6.753799400000001
carpenter,0.3626260989415249,-0.15147101518107622,-19.790012,-94.84801,9.584949499999999,3.7121817999999998
cashier,-0.4869676569126451,-0.2155437413196353,186.02168,54.3433,-1.0368239,1.1396796
chef,-0.19065022939408569,0.35986536603883906,-72.30492,50.512592,1.5412501,3.773332
coach,0.013687016385927129,0.17638642789689934,113.23303999999999,95.20172,4.3779945,2.4674357999999996
cook,-0.4109836315168006,0.04405546738908412,43.253887,150.5955,-1.5702770000000001,0.44339287
computer programmer,-0.22484278289377266,0.11554711105064815,-40.906895,122.33438000000001,2.2655199,2.302684
dancer,-0.4623942841216262,0.4604786293580373,-27.88911,213.69405,-3.224642,-0.61164594
dental hygienist,-0.2805074278602151,-0.22619202129736485,67.35379,62.376488,0.70432854,0.8429700999999999
dentist,0.11951491179103765,-0.2443906385642572,54.14985,-117.198654,7.2496114,2.3690947999999996
designer,-0.2850411013358635,0.4636362880399708,-77.00349399999998,33.33405,1.6758098999999995,3.7351102999999997
developer,0.08892226757551831,0.20427812583900487,-129.13689,38.56443,7.501844,4.98183
dietician,-0.3752630282817232,-0.18244905047690385,53.336826,88.78445,0.39471054,0.8789861999999999
doctor,0.4339681996881599,-0.10078091330277827,-27.598554999999998,-82.47644,9.525482,4.074934
economist,0.3462609634084273,-0.002496808566679157,132.49844,-127.64566,8.3651705,4.2687545
editor,-0.3918088979874717,-0.20192084328702145,69.36773000000001,75.39098,0.59286517,0.7836536999999999
electrician,-0.13062796213931294,-0.2857628416181272,104.36659,-1.1684788000000002,4.784267400000001,1.0714731000000002
engineer,0.31492114770715884,0.07660675236307522,-33.8938,-37.16189,8.855107,4.4432106
farmer,0.6991391251565756,-0.1208831746635477,-101.040764,-127.86403,10.69534,5.3392377
filmmaker,0.07721137935812478,0.28956254303100937,-131.92136000000002,25.165876,7.6854134000000025,4.910664
financier,0.4451325974438685,-0.06340680496269438,-45.686904999999996,-132.63303,9.953234,4.2725610000000005
fireman,0.17667037257499996,-0.20414114669524025,43.37303,-148.09023,6.763175500000001,2.517256
fisherman,0.4664268879861464,0.1682586939943246,-117.85515600000001,-51.14137,9.27,6.3939433
flight attendant,-0.6281278933494483,0.08965316073345712,12.703151,209.64372,-2.825871,-0.23469818
gardener,0.1879099419573665,-0.2528887199584383,11.813603,-120.86628,7.874225599999999,2.5033536
guidance counselor,-0.28824382605102505,0.11320829882019864,-30.787034999999996,114.59063,2.111199,2.216027
hairdresser,-0.43167712108991785,-0.058983702481596616,46.907574,140.77031000000005,-0.74447995,0.76248145
homemaker,-0.37812861855984975,-0.18096731599969265,-306.16754,2043.504,0.013126194499999999,1.0251465
housekeeper,-0.3399997726667324,-0.10114576310164664,18.506748,94.16487,0.36792590000000003,1.6095438999999998
interior designer,-0.2468272626649843,0.3461815637692862,-64.91134,64.5028,1.6203915,3.3828619
jeweler,0.42093113184584063,-0.20783465722833847,-41.76543,-88.261246,9.572884,3.9842272000000003
journalist,-0.3057141748564427,0.2913819535874668,-53.389603,72.28186,1.5128129,2.9302275
judge,0.31536873355906603,-0.13554585429119487,-7.0912130000000015,-92.56997,9.325519,3.6934576
lawyer,0.08229496742831267,-0.20276969454462826,90.888374,-106.812294,7.0641193,2.917182
librarian,-0.2728322649890343,-0.14117945967585285,24.328001,85.17014,0.46634242,1.5261917
maestro,0.10140887381650864,0.31159745884817325,-135.76997,9.967213000000001,8.084724000000001,5.079473999999999
magician,0.6337254548672154,0.11735435159204795,-136.71613,-55.8247,9.531082000000001,6.396088
mason,0.8165068059979148,-0.06844887926411553,-114.38856000000001,-128.32817,10.68497,5.6650805
mechanic,0.0425983929357364,-0.13842882343255614,65.63116,-150.60551,5.808545,2.2489626
musician,0.1462715000836937,0.20073866092870205,-133.15462,48.17318,7.4549059999999985,5.0448184000000005
nanny,-0.6309830086589235,0.06925854336622495,31.666696999999996,210.76653,-2.7234194,-0.16222346
nurse,-0.5354492920225262,0.06337906989950046,17.597353,197.48355,-2.5211799999999998,-0.025690531000000003
nutritionist,-0.4988307685917597,-0.1615027222594725,-107.741646,-519.0281,-0.9713195,1.0975295
optician,0.07924216301533253,-0.2380028061868417,43.932404,-103.25960500000001,7.5676394,2.2849298
painter,0.40342521373348655,0.1317367599777908,-654.9088,-714.8294,8.577454,4.7088675
pharmacist,-0.01677007313700309,-0.2857442377012841,66.345215,-63.02809499999999,5.7918773,0.29348709999999995
philosopher,0.9214017023923844,0.03588707784922709,-127.38824,-126.75259399999999,10.626484,5.8137602999999975
photographer,-0.2459603289647477,0.056136408370455,-33.27165,130.21289,2.2358592,2.0639148
physiscian,0.6547207563929116,-0.102399210441077,-89.39164,-143.3005,10.318184,5.2607684
physician's assistant,-0.3314456955609223,-0.026666132412041486,4.0523443,87.60355,0.8281238999999999,1.9282154999999999
pilot,0.014291475004943259,0.05630889961501909,117.518654,85.85445,4.681619599999999,2.2087235
plumber,-0.14129309914424742,-0.27786344681202946,103.943,9.929294,4.690903,1.2133098
police officer,-0.1055640000925042,-0.14234882523164974,64.790764,4.4484650000000014,4.713091,1.8380655
policeman,0.20435872882088266,-0.17652220128165172,30.309275,-125.24481000000002,7.551849400000001,2.5345387
politician,0.16449253351557866,-0.016505034389131392,114.1187,-106.51529,7.8939533,4.3263373
postman,0.4680887780354052,-0.16900418519585028,-58.799503,-125.81425,10.214064,4.194415599999999
professor,0.3667566269186969,-0.19045221998063708,-29.250691999999997,-109.4657,9.933254,3.7130628
programmer,-0.06211138641343715,0.2517987614890167,-93.97208,64.580574,3.1383266,3.0978062
psychologist,-0.34214747307418003,-0.1389054153778236,52.24697000000001,76.65268,0.49062089999999997,0.9503649
receptionist,-0.4904076015952678,-0.2170372673989049,1081.8876,422.84146,-1.1070298,1.2735629
salesperson,-0.5287256500675394,-0.17435228095461766,196.95427,47.464302,-1.0864896000000002,1.2126666000000001
scientist,0.62987684175524,0.17899906223409046,-128.02557,-63.746080000000006,9.638745,6.6202335
scholar,1.081440026301804,0.2004066032273896,-138.61285,-122.40338999999999,10.467874,6.100403
secretary,-0.42234758420734825,-0.14534197010323466,292.49606,-2419.3574,-0.43854750000000003,0.9257253000000001
server,-0.2087829112722936,0.3979774629568418,-65.979,35.423958,1.6315921999999998,3.6489093
singer,-0.6733330977054219,0.16504312749483185,-5.75724,217.8213,-3.0601385,-0.47732756
skipper,-0.2106291091280829,-0.20045240895471936,80.128265,18.147568,4.4891596,1.5363197
soldier,0.8165753803069715,0.193812004337524,-136.43141,-80.57737,9.782722999999999,6.735470299999999
socialite,-0.29450798556923524,0.15215255282542742,-10.324007,78.38508,1.0549469999999999,2.35521
stylist,-0.6283313713599592,0.19552884640504264,-13.399431,210.79047999999997,-3.1330864,-0.43797228
surgeon,0.5499456757512177,0.10573944616066694,-109.6858,-64.359344,9.423995,6.5902256999999995
teacher,-0.39839752522301625,0.005832201833879896,-2.443868,41.60275,0.5018060999999999,2.1583822
therapist,-0.3384174311096553,0.1122080060724696,-28.161888,95.25411,1.5064302999999999,2.3841877
translator,0.3726454810540118,0.4613195367771271,-140.41515,-4.863551599999999,8.463758,5.309187400000001
undertaker,0.4040880504906072,-0.29797837784409026,-56.82943,-113.355446,10.207894,3.7894495000000004
veterinarian,-0.19226258404803856,-0.2869744289787249,92.1556,12.043772,4.659539700000002,1.3614455
videographer,-0.3203068068158271,0.20727203573290487,-52.50591,134.93481,2.3715117,2.263444
waiter,0.20863916416709835,0.1774328087166024,121.697975,-97.46788000000001,7.871268,4.677061
waitress,-0.6867747521422543,0.08506949679801483,20.477835,220.92789,-2.8693998,-0.2969466
warrior,0.8751216767979668,0.4371573499037715,-149.47647,-85.47368,10.029632000000001,6.538056
writer,-0.3610654256394154,0.06488757695300068,-5.421067,58.701237,0.6445415,2.2563383999999997
