country,gender,direct_correlation,indirect_correlation,same_correlation
Algeria,boy,-0.445659407546058,-0.14995801159275518,True
Algeria,girl,-1.0331250864339396,0.15954169566633353,False
Algeria,man,-0.6975442654296751,-0.11002298585819262,True
Algeria,woman,-0.26207195957322216,0.2832706255511466,False
China,male,0.1917405700765657,-0.10347193314885783,False
China,female,0.17620099863840796,0.18496069486929725,True
China,boy,0.3026996513398478,-0.09376300563743128,False
China,girl,0.27832100732188,0.14472552726780213,True
China,man,-0.41145010414136135,-0.08191743498185733,True
China,woman,-0.16599745694720583,0.1813361946023751,False
India,male,-0.6495478266459276,-0.2640962209798862,True
India,female,-0.7478073193206942,0.31491492795558396,False
India,boy,-0.33980271677801577,-0.1770045446389399,True
India,girl,-0.21164819312449115,0.28510508572415755,False
India,man,-1.0388442383823993,-0.1723659378369277,True
India,woman,-0.7988126272811616,0.33018117812543224,False
Indonesia,male,-0.12418836632116126,-0.10327049795811856,True
Indonesia,female,-0.1536679184916703,0.2199061145209106,False
Indonesia,boy,-0.3647288963861431,-0.11516272605780115,True
Indonesia,girl,-0.46376360139393186,0.11199789138641826,False
Indonesia,man,-0.7637692194752783,-0.10269533225212583,True
Indonesia,woman,-0.579272695065853,0.20079905639603987,False
Pakistan,male,-1.091286952433686,-0.33313991408422994,True
Pakistan,female,-0.6707892478806776,0.35228331751788133,False
Pakistan,boy,-0.7445256658304565,-0.2743932461689827,True
Pakistan,girl,-0.7515890334446309,0.3074810733656175,False
Pakistan,man,-1.4089538546661895,-0.26095062972494965,True
Pakistan,woman,-0.9224519321973952,0.35791243961415176,False
Bangladesh,male,-1.6936021634983602,-0.27520549164661495,True
Bangladesh,female,-1.393704584626771,0.23551385701060873,False
Bangladesh,boy,-0.6434230258911507,-0.20904326189268868,True
Bangladesh,girl,-0.6013765412927573,0.21461133105272442,False
Bangladesh,man,-1.8566275649864807,-0.19648723767077403,True
Bangladesh,woman,-1.2061115641525166,0.27151512454169535,False
Japan,male,0.7469188517568672,-0.028233626487713902,False
Japan,female,0.45124403565624754,0.22110399308377301,True
Japan,boy,0.5168552109331404,0.005947201286269313,True
Japan,girl,0.5226892371503362,0.22400486233876316,True
Japan,man,-0.4714729893221947,-0.005333686441648584,True
Japan,woman,-0.4418453982485649,0.18790855085155964,False
Philippines,male,-0.1380407614331528,-0.0274466608127914,True
Philippines,female,-0.5499924693204136,0.18366288365092429,False
Philippines,boy,-0.18787095225143774,-0.05825849062693341,True
Philippines,girl,-0.5352156316575221,0.10444073912363669,False
Philippines,man,-1.0979587593297306,-0.052289215906374975,True
Philippines,woman,-1.0603960506793486,0.13970098986461488,False
Vietnam,male,-0.4005438507490796,-0.009440985853124082,True
Vietnam,female,0.1918643617686153,0.07127450590962944,True
Vietnam,boy,0.26558716765204116,-0.07440554633090647,False
Vietnam,girl,0.12562462423469722,-0.04404127652466985,False
Vietnam,man,-0.5754323476376898,-0.0579621092429817,True
Vietnam,woman,0.05289152896389134,0.04000414035954663,True
Iran,male,-0.613277497190727,-0.29747735787546536,True
Iran,female,-0.07211377632064225,0.3225946460464498,False
Iran,boy,-0.5188932396508092,-0.20970181514864264,True
Iran,girl,-0.3898584187589328,0.315955469586985,False
Iran,man,-0.7680516628851867,-0.18816019635708342,True
Iran,woman,-0.16903926684671905,0.35645585220011755,False
Turkey,male,-0.2742539370683231,-0.21337923348800575,True
Turkey,female,-0.40249991934376217,0.2880010140228622,False
Turkey,boy,-0.20240846180656957,-0.15508115721302645,True
Turkey,girl,-0.36043401939510833,0.2451704737944022,False
Turkey,man,-0.5399218088065747,-0.1476704948023256,True
Turkey,woman,-0.428569542197426,0.30126215400683193,False
Russia,male,-0.18624754575376443,-0.14033385753574154,True
Russia,female,-0.14243962443964434,0.217741687041379,False
Russia,boy,0.14102044941356642,-0.06418985062388362,False
Russia,girl,0.1478642498411809,0.2299237285680615,True
Russia,man,-0.5250814472184968,-0.06151807175218728,True
Russia,woman,-0.30120101375385194,0.24377432071821734,False
Germany,male,-0.5030541904990934,-0.2432490744690353,True
Germany,female,-0.49766119246883345,0.16592883552787815,False
Germany,boy,-0.453046840791211,-0.1588205948512013,True
Germany,girl,-0.8591882030147855,0.15087558496782377,False
Germany,man,-0.8648129063094516,-0.11713460887051813,True
Germany,woman,-0.8093444979932084,0.2356657544951168,False
United Kingdom,male,0.2489988792064226,-0.22178430889506792,False
United Kingdom,female,-0.20541141407659586,0.0633665072565644,False
United Kingdom,boy,-1.0462881574710519,-0.18078142209358106,True
United Kingdom,girl,-1.19763179378085,0.07262426160861678,False
United Kingdom,man,-1.0358428223054432,-0.16562411872742164,True
United Kingdom,woman,-0.9268915688495825,0.10606135617237962,False
France,male,-0.9351674316139591,-0.2733164747899434,True
France,female,-0.9556969190592858,0.23235526211856944,False
France,boy,-0.1881906579790649,-0.18893882595034225,True
France,girl,-0.6897897776153565,0.1928276907393201,False
France,man,-0.6489831386125906,-0.14682374163629489,True
France,woman,-0.41082063335581726,0.30604214232431587,False
Italy,male,-0.15307563165773755,-0.3118149489553127,True
Italy,female,-0.4906011286904744,0.34822875962348526,False
Italy,boy,0.044358301407948865,-0.18328350886296177,False
Italy,girl,-0.4272740719758094,0.3541646003972471,False
Italy,man,-0.45952573176796757,-0.1474998272848414,True
Italy,woman,-0.40490644765278533,0.41216497004944924,False
Spain,male,-0.6320530430987884,-0.1783992170455889,True
Spain,female,-1.0179426235354077,0.2450457033025797,False
Spain,boy,-0.058841310599119345,-0.11470436248492034,True
Spain,girl,-0.6709144568039789,0.22155362462850037,False
Spain,man,-0.6505620805669867,-0.07358110479487487,True
Spain,woman,-0.6667013070865753,0.2959454789501481,False
Ukraine,male,-0.2592937275745477,-0.09107844797558699,True
Ukraine,female,-0.33685267273797764,0.17044762339537428,False
Ukraine,boy,-0.05769382386442458,-0.020158879947232113,True
Ukraine,girl,-0.32151994739770706,0.19111232065901593,False
Ukraine,man,-0.9761488606436913,-0.01809937866426827,True
Ukraine,woman,-0.6303546493501272,0.19354368809789999,False
Poland,male,-0.4897412080675812,-0.20284223155023154,True
Poland,female,-0.21922979411326998,0.2034667537563518,False
Poland,boy,-0.2548626112731844,-0.11973251186806388,True
Poland,girl,-0.6651480556913975,0.17555534057735742,False
Poland,man,-0.9837475340506111,-0.0931911874490411,True
Poland,woman,-0.7368322917853182,0.267901335285877,False
Romania,male,-0.4769098411483214,-0.17083976115534577,True
Romania,female,-0.4581425856099467,0.25056670658246993,False
Romania,boy,0.25743067559573324,-0.05039775965010458,False
Romania,girl,-0.20693530810643915,0.2711248724226668,False
Romania,man,-0.708962408063353,-0.030844934568120624,True
Romania,woman,-0.6869543058930342,0.3096478374377689,False
Netherlands,male,-0.7225616394925549,-0.239760072327442,True
Netherlands,female,-0.4948354904982127,0.22108044860088397,False
Netherlands,boy,-0.4850887730008538,-0.21245447399740974,True
Netherlands,girl,-0.9231072504241287,0.10796645918530177,False
Netherlands,man,-1.0050305162530124,-0.17870588890301645,True
Netherlands,woman,-0.685728560245142,0.2558615431861629,False
Austria,male,-0.9808105729902801,-0.2788503831606726,True
Austria,female,-0.9259098259660489,0.24080733251964584,False
Austria,boy,-0.5034855680505014,-0.20697266004444376,True
Austria,girl,-0.9004469769774313,0.19650187841940375,False
Austria,man,-0.9875318921081989,-0.16966030441467145,True
Austria,woman,-0.9672048615160719,0.29641967526758833,False
United States,male,0.40579467835764466,-0.05338738417002575,False
United States,female,-0.05108067165698127,0.0652602160227871,False
United States,boy,-0.766132423910375,-0.20353824735270296,True
United States,girl,-0.8283727090527474,-0.042544118406525694,True
United States,man,-0.6430454563095171,-0.24234164462377641,True
United States,woman,-0.4533270441255335,-0.059434493304648,True
Mexico,male,-0.006484272109165254,-0.03463461399993322,True
Mexico,female,-0.36637248766289515,0.20206639701443957,False
Mexico,boy,-0.08587635510442415,-0.01953763753532889,True
Mexico,girl,-0.3045920336678036,0.18846598530316142,False
Mexico,man,-0.24242825071676316,0.002340273915576094,False
Mexico,woman,-0.34026374895392186,0.1922823345424292,False
Canada,male,-0.6627841078798539,-0.13261340316073467,True
Canada,female,-0.6598281813094866,0.06415517005337287,False
Canada,boy,-0.6850932463088883,-0.27528864958881993,True
Canada,girl,-1.0987525592975396,-0.07194670767143048,True
Canada,man,-1.359660593787762,-0.2640932420112239,True
Canada,woman,-0.9341529901420736,-0.005095735983531799,True
Guatemala,male,-0.65846572310132,-0.06702149832560025,True
Guatemala,female,-0.8593370049582048,0.18863123611764163,False
Guatemala,boy,-0.6374415583270218,-0.0921172445691304,True
Guatemala,girl,-0.8898343291527228,0.10954320719852421,False
Guatemala,man,-0.6710573132365784,-0.05744008224933167,True
Guatemala,woman,-0.3788258021655162,0.1834956062131857,False
Haiti,male,-0.9657411093020402,-0.05832056611274168,True
Haiti,female,-0.7308229105026292,0.12361107218915819,False
Haiti,boy,-0.4790826050166686,-0.1438253364035443,True
Haiti,girl,-0.6862389439503132,-0.02694232157260995,True
Haiti,man,-0.7342371823412543,-0.12352476096617475,True
Haiti,woman,-0.36519342558254336,0.08922275080195938,False
Cuba,male,-0.44695796604493404,-0.09436693626670377,True
Cuba,female,-0.5427241181180629,0.1961731858014557,False
Cuba,boy,-0.5584037068480443,-0.15519705294684016,True
Cuba,girl,-0.6480312447598724,0.06486333455552824,False
Cuba,man,-0.7659993335800499,-0.1289139061693406,True
Cuba,woman,-0.3915765029654045,0.18032900805697358,False
Dominican Republic,male,-0.42371862983109376,-0.1048362394785769,True
Dominican Republic,female,-1.1384845865563153,0.22153151903431573,False
Dominican Republic,boy,-1.0466754460387944,-0.1283522622654867,True
Dominican Republic,girl,-1.7241475048632096,0.13549582312401556,False
Dominican Republic,man,-1.3268846948766926,-0.09628813403772608,True
Dominican Republic,woman,-1.29659881994451,0.21069188478035553,False
Honduras,male,-0.6661432039298814,0.015998084563357506,False
Honduras,female,-0.9765935870625286,0.07911873865498001,False
Honduras,boy,-0.5129893939372533,-0.08381895860177703,True
Honduras,girl,-0.8708328819191865,-0.038751636964954796,True
Honduras,man,-0.9307167887293085,-0.06451763518685023,True
Honduras,woman,-0.7192930399978963,0.04002716736934716,False
Nicaragua,male,-0.76210783078077,0.003920456487800594,False
Nicaragua,female,-0.7900825598705202,0.1078493797597337,False
Nicaragua,boy,-0.64707550451569,-0.0717118006926718,True
Nicaragua,girl,-0.8167691006757638,0.019507664904785803,False
Nicaragua,man,-0.7164058045751152,-0.04376926694306097,True
Nicaragua,woman,-0.4872544216121395,0.07969921460254839,False
El Salvador,male,-0.6104796618013916,-0.05150526805615272,True
El Salvador,female,-0.669914324571759,0.16239417651044113,False
El Salvador,boy,-0.3048232894749273,-0.09731972946161693,True
El Salvador,girl,-0.7039248481856953,0.06327993993933108,False
El Salvador,man,-0.8609529561964934,-0.07258038572482184,True
El Salvador,woman,-0.5804692681476444,0.1452347617643776,False
Brazil,male,-0.1206116754169521,-0.12862421752445713,True
Brazil,female,-0.39979884493937734,0.23028492160866704,False
Brazil,boy,-0.35807365181585993,-0.1412701486115929,True
Brazil,girl,-0.8480769187953897,0.15489602982451212,False
Brazil,man,-0.9702491168173261,-0.11734279780210918,True
Brazil,woman,-0.7123842544793973,0.2215812793158835,False
Colombia,male,-0.190918859485987,-0.09466990132050151,True
Colombia,female,-0.7351364494193845,0.1919172647729191,False
Colombia,boy,-0.6263519597000621,-0.08489333621348438,True
Colombia,girl,-0.9650911948409944,0.16517773461098637,False
Colombia,man,-0.9697938663846234,-0.06058270403776201,True
Colombia,woman,-0.8449630012168381,0.19546962565275702,False
Argentina,male,-0.2952019547131544,-0.14194759487287437,True
Argentina,female,-0.7114629321509562,0.23588204007796904,False
Argentina,boy,-0.5282169655169091,-0.13860636633767176,True
Argentina,girl,-0.9057513047666496,0.16942848355415754,False
Argentina,man,-0.9519505364615777,-0.10749433718839975,True
Argentina,woman,-0.8402567091646426,0.24727728194884857,False
Peru,male,-0.3625114982298405,-0.047617240136231774,True
Peru,female,-0.6856861667486128,0.1747234526531136,False
Peru,boy,-0.6492515461600707,-0.04305375548157767,True
Peru,girl,-0.7695826967802378,0.1549656886358753,False
Peru,man,-0.764224868821997,-0.02141380802925542,True
Peru,woman,-0.479721335359206,0.174212329153762,False
Venezuela,male,-0.24180262864308538,-0.05871810208761229,True
Venezuela,female,-0.5062209959370519,0.19268490207988112,False
Venezuela,boy,-0.7638321645728094,-0.07773077820888748,True
Venezuela,girl,-0.8646102793518745,0.13366991012164184,False
Venezuela,man,-0.7349092368667185,-0.0580955852139967,True
Venezuela,woman,-0.6067084358931781,0.17643873116472153,False
Chile,male,-0.6075589930969939,-0.07626667599910517,True
Chile,female,-0.8676279232707785,0.18006819969880122,False
Chile,boy,-1.136186236752354,-0.09342699615582926,True
Chile,girl,-1.1706425472349928,0.11888310227794112,False
Chile,man,-1.045865859276865,-0.057243450665665795,True
Chile,woman,-0.8185798222180983,0.1822031869921934,False
Ecuador,male,-0.13546586164845117,-0.054925708674376114,True
Ecuador,female,-0.626934527870367,0.1769846683842141,False
Ecuador,boy,-0.8309071187959571,-0.07292042107956145,True
Ecuador,girl,-1.165899586088834,0.12024080837890669,False
Ecuador,man,-0.9730996671310866,-0.042677813194136924,True
Ecuador,woman,-0.7462476301241098,0.175819726758941,False
Bolivia,male,-0.36177195560208614,-0.007762277633757149,True
Bolivia,female,-0.7119096998954076,0.12336333620543236,False
Bolivia,boy,-0.6659261200888892,-0.034962683677485465,True
Bolivia,girl,-0.8972627649478295,0.07094519756531152,False
Bolivia,man,-0.8363388769782298,-0.005753485878610387,True
Bolivia,woman,-0.411222939177272,0.1221529386892261,False
Paraguay,male,-0.1714108398444144,-0.10007078957144286,True
Paraguay,female,-0.6013497594470893,0.1845345015748843,False
Paraguay,boy,-0.6252113074269537,-0.11642296177429493,True
Paraguay,girl,-1.0150739430232043,0.10497911258126529,False
Paraguay,man,-1.0532124022886566,-0.09118907201680246,True
Paraguay,woman,-0.7018021347272227,0.19003985157672487,False
Uruguay,male,-0.4009946845085432,-0.14076153005337808,True
Uruguay,female,-0.878383358342095,0.22739856640538827,False
Uruguay,boy,-0.48645166545992086,-0.15924937424565527,True
Uruguay,girl,-0.9358553264857274,0.12770303785812978,False
Uruguay,man,-0.8339701887726354,-0.1326373508392167,True
Uruguay,woman,-0.6982907288814814,0.22903995509920316,False
Australia,male,-0.022012688844579263,-0.22243458087363344,True
Australia,female,-0.2978893251446172,0.11592095178219429,False
Australia,boy,-0.3337805466920425,-0.22713741359235293,True
Australia,girl,-0.6290271219802177,0.10440593095546867,False
Australia,man,-0.9661147270314725,-0.21345088056803166,True
Australia,woman,-0.8989058980625289,0.1066444092951219,False
Papua New Guinea,male,0.33885305055946935,-0.0378893395821341,False
Papua New Guinea,female,-0.18400432433824257,0.053773581765362906,False
Papua New Guinea,boy,-0.6267829937387807,-0.14810363263233187,True
Papua New Guinea,girl,-1.0330002499324862,-0.08559520164892993,True
Papua New Guinea,man,-1.1225586300988823,-0.13304700080287665,True
Papua New Guinea,woman,-1.0576594927106302,-0.0001764006951698666,True
New Zealand,male,-0.31792437073326973,-0.21506009918123306,True
New Zealand,female,-0.6602858255461616,0.09597947187941652,False
New Zealand,boy,-0.7616742850594617,-0.240228903060788,True
New Zealand,girl,-1.3129511667253646,0.05662158818528531,False
New Zealand,man,-1.4595083486193416,-0.2194021579696155,True
New Zealand,woman,-1.2411845799360206,0.08887940188435496,False
Fiji,male,-0.4614436645993752,0.029745256678501968,False
Fiji,female,-0.5415186110103858,-0.010868084471657748,True
Fiji,boy,-0.20305735000622802,-0.07798518340829365,True
Fiji,girl,-0.419720934819272,-0.0978873997835197,True
Fiji,man,-0.7075516865363258,-0.05686084057220507,True
Fiji,woman,-0.5379524256375914,-0.056889949199772215,True
Solomon Islands,male,0.1260302924136364,0.035141551018525244,True
Solomon Islands,female,-0.3776141666659139,-0.05572374027076552,True
Solomon Islands,boy,-0.6479776921076492,-0.10385303012654305,True
Solomon Islands,girl,-1.1593006412487035,-0.20097696121147368,True
Solomon Islands,man,-1.10969804839206,-0.08562702132850526,True
Solomon Islands,woman,-1.109056171478792,-0.10526440624004307,True
Vanuatu,male,0.20482268651144414,0.03822637407763155,True
Vanuatu,female,-0.2043698176197904,-0.022404925760760815,True
Vanuatu,boy,-0.46697296057897963,-0.0768842442845982,True
Vanuatu,girl,-0.9229932910530423,-0.1508706713723366,True
Vanuatu,man,-0.9035577932055223,-0.05115433854216834,True
Vanuatu,woman,-0.8644778547822922,-0.06057291734499811,True
Samoa,male,-0.16072732899999634,0.09333137304483587,False
Samoa,female,-0.28012129142834574,-0.007309286551363605,True
Samoa,boy,-0.365512935010558,-0.08083582868977533,True
Samoa,girl,-0.867096488620726,-0.17882592418559135,True
Samoa,man,-0.8608770940515346,-0.05619793655125662,True
Samoa,woman,-0.8554545093308185,-0.08922371766370209,True
Kiribati,male,0.08580086517101805,0.041631867371884304,True
Kiribati,female,-0.3101763297310548,0.022720467994290828,False
Kiribati,boy,-0.45744353338001004,-0.05215919022265157,True
Kiribati,girl,-0.8791765332286132,-0.06506106603859511,True
Kiribati,man,-1.063604547997063,-0.03132751873387838,True
Kiribati,woman,-0.8911967197370004,-0.013265660968711365,True
Micronesia,male,0.4746750271208466,-0.007037836101754952,False
Micronesia,female,0.4037992929467454,0.20119980830714362,True
Micronesia,boy,-0.3370905883197752,-0.04310369220030976,True
Micronesia,girl,-0.48577922725464784,0.15443947096734933,False
Micronesia,man,-0.5801955475709403,-0.05742563349652953,True
Micronesia,woman,-0.46702092134038203,0.11821492835109557,False
Tonga,male,-0.16470532949116057,0.12599888537629333,False
Tonga,female,-0.17490175059881716,-0.06218950253232468,True
Tonga,boy,-0.3230564842781418,0.0011055324343598597,False
Tonga,girl,-0.8113284974778618,-0.1794817621945958,True
Tonga,man,-0.7696468134879931,0.02807193925192556,False
Tonga,woman,-0.8157692981377057,-0.10493752029517882,True
