,occupation,yob,direct_correlation,indirect_correlation,same_correlation
131,air traffic controller,1950,0.29590749307009745,0.0422107812749792,True
132,air traffic controller,1951,0.3134622896525978,0.05003731316769596,True
133,air traffic controller,1952,0.31653676627172395,-0.04310789822039901,False
134,air traffic controller,1953,0.3874483654879367,-0.033640999162105785,False
135,air traffic controller,1954,0.32522998926189484,0.08428234648286859,True
136,air traffic controller,1955,0.3254383111869488,0.010419942767591794,True
137,air traffic controller,1956,0.2562096384776087,0.10193884260169178,True
138,air traffic controller,1957,0.3574954083952364,0.14747766234240656,True
139,air traffic controller,1958,0.34332015836592755,0.12376694692689455,True
140,air traffic controller,1959,0.4359116583873559,0.2310983805975648,True
141,air traffic controller,1960,0.3310905855035203,0.1543627387453486,True
142,air traffic controller,1961,0.4370308413647264,0.09633694807736262,True
143,air traffic controller,1962,0.4699419630222392,0.25495552373147023,True
144,air traffic controller,1963,0.3626416165876076,0.08057789039827133,True
145,air traffic controller,1964,0.3063595123428495,0.16400450384508075,True
146,air traffic controller,1965,0.4847109649074049,0.13516289316085578,True
147,air traffic controller,1966,0.21897234683725247,0.13393898040520252,True
148,air traffic controller,1967,0.2503527346841237,0.17117427989947587,True
149,air traffic controller,1968,0.11823055058041375,0.08400857803693018,True
150,air traffic controller,1969,0.21408993991115025,0.3019222077263435,True
151,air traffic controller,1970,0.2742935314980786,0.2788389546698271,True
152,air traffic controller,1971,0.2863535989932053,0.315398091265725,True
153,air traffic controller,1972,0.28898749455367345,0.21681591830230104,True
154,air traffic controller,1973,0.2948143677483165,0.19780717980742635,True
155,air traffic controller,1974,0.37164141831533415,0.21061962799932324,True
156,air traffic controller,1975,0.4012375003016036,0.2519279414098011,True
157,air traffic controller,1976,0.2623462294485925,0.22496694965800296,True
158,air traffic controller,1977,0.31191879697047903,0.23034885956377385,True
159,air traffic controller,1978,0.2332695498475895,0.13207676097829466,True
160,air traffic controller,1979,0.3431090674920421,0.14527004427787155,True
161,air traffic controller,1980,0.3705879134113947,0.2549434862360861,True
162,air traffic controller,1981,0.4545129866464762,0.1759116429835988,True
163,air traffic controller,1982,0.3337734273544496,0.12343269035060092,True
164,air traffic controller,1983,0.5038274956195083,0.06292754054820647,True
165,air traffic controller,1984,0.4332742709648047,0.020709531620835324,True
166,air traffic controller,1985,0.4110192271268004,0.050744634126752085,True
167,air traffic controller,1986,0.4611194786282249,0.04681554295784665,True
168,air traffic controller,1987,0.4662693161180946,-0.021692003280898247,False
169,air traffic controller,1988,0.2773382370452746,0.03655642246995839,True
170,air traffic controller,1989,0.2954989259496511,0.03653907963934234,True
171,air traffic controller,1990,0.3438754724287167,0.09318162080106956,True
172,air traffic controller,1991,0.37702227306532055,0.07881923335223143,True
173,air traffic controller,1992,0.3243866495183958,-0.01443284423222679,False
174,air traffic controller,1993,0.4312298717036093,0.0440215742812615,True
175,air traffic controller,1994,0.3064968103954608,-0.045477730163006734,False
176,air traffic controller,1995,0.4032636709066243,0.05113649801454356,True
177,air traffic controller,1996,0.338701613926412,-0.005524966405091693,False
178,air traffic controller,1997,0.21605264520277667,-0.016764406625058625,False
179,air traffic controller,1998,0.2627252604552341,-0.015380611470337837,False
180,air traffic controller,1999,0.2409695143487329,0.020119819326295658,True
181,air traffic controller,2000,0.22318441994066898,-0.017655603758175983,False
182,air traffic controller,2001,0.34274593393572905,-0.012401028540105764,False
183,air traffic controller,2002,0.1694847052803639,-0.07697925170220624,False
184,air traffic controller,2003,0.2668714277328289,-0.024703798494500474,False
185,air traffic controller,2004,0.2507509624342369,-0.016816431795690583,False
186,air traffic controller,2005,0.2355298278665751,0.046566402347466014,True
187,air traffic controller,2006,0.2852809595100969,0.05173225607088073,True
188,air traffic controller,2007,0.24277505800009436,0.05205504810523457,True
189,air traffic controller,2008,0.1980683996523103,0.056492841867805677,True
190,air traffic controller,2009,0.232207346902309,0.0579963954520342,True
191,air traffic controller,2010,0.2356497608952359,0.011681354860592802,True
192,air traffic controller,2011,0.2380442058191357,-0.009696651543883184,False
193,air traffic controller,2012,0.16769912045440558,-0.0654240381406804,False
194,air traffic controller,2013,0.21470581116125928,-0.05923794436843763,False
195,air traffic controller,2014,0.2323533407284833,0.0003777070146514296,True
196,air traffic controller,2015,0.18853708024541396,-0.0656968218032447,False
197,air traffic controller,2016,0.14799715500698915,-0.0868999912309871,False
198,air traffic controller,2017,0.11398754134699746,-0.07551496899645098,False
199,air traffic controller,2018,0.14045776098150273,0.05552809023490123,True
200,air traffic controller,2019,0.27793455136883616,-0.11470612747608125,False
201,air traffic controller,2020,0.3417829552219191,-0.1818644752034238,False
202,architect,1920,0.1831260782966253,0.028771953066384783,True
203,architect,1921,0.21155457387781448,0.024891208308068843,True
204,architect,1922,0.3141618989070946,0.03411097653774587,True
205,architect,1923,0.3563575943797353,0.0021463880659356536,True
206,architect,1924,0.2712343984774619,0.030395834417122524,True
207,architect,1925,0.3891370481478088,0.009782134798218708,True
208,architect,1926,0.35312586224666864,0.028654835159918107,True
209,architect,1927,0.36986462705759493,0.02107463069344404,True
210,architect,1928,0.4552709139386504,0.07391610797364817,True
211,architect,1929,0.5297566320820193,0.1138266920758684,True
212,architect,1930,0.36173849126703,0.08101489930011951,True
213,architect,1931,0.4293036515424351,0.13852153097723496,True
214,architect,1932,0.4724870891034579,0.1410172106182808,True
215,architect,1933,0.4666267582834817,0.12271338042063515,True
216,architect,1934,0.4930666089955512,0.16101005403373905,True
217,architect,1935,0.3943416195010961,0.12048417324743402,True
218,architect,1936,0.4267941649268485,0.12965405757715026,True
219,architect,1937,0.43344274543651895,0.16097128730909088,True
220,architect,1938,0.34614414134547483,0.13759491354746808,True
221,architect,1939,0.4204354076893164,0.14846144476739173,True
222,architect,1940,0.16197070990185278,0.033998315997943084,True
223,architect,1941,0.2702681162994428,0.08102070140926049,True
224,architect,1942,0.2194308674201898,0.08598182199223108,True
225,architect,1943,0.08449934499644189,0.0670883084194187,True
226,architect,1944,0.12493958654282213,0.11457198827036084,True
227,architect,1945,0.3778210066520287,0.1688351711817713,True
228,architect,1946,0.3359618142905512,0.09440379270713233,True
229,architect,1947,0.4035912258266256,0.07888535797365072,True
230,architect,1948,0.4338521146572236,0.12114506405114392,True
231,architect,1949,0.3785653776090126,0.19493459410381508,True
232,architect,1950,0.3948174368931107,0.15245809288966772,True
233,architect,1951,0.3960652454986601,0.18291103427119895,True
234,architect,1952,0.5031240203235906,0.2160088703930611,True
235,architect,1953,0.569256242818422,0.16851116267513155,True
236,architect,1954,0.6195536652214642,0.20867162516710974,True
237,architect,1955,0.4525407431086589,0.19223189362404086,True
238,architect,1956,0.26124736245923696,0.12266610674883766,True
239,architect,1957,0.41976800241807816,0.16943176577614402,True
240,architect,1958,0.5361332862555327,0.24665613980865786,True
241,architect,1959,0.4086429706631016,0.17440062744668527,True
242,architect,1960,0.4338338393803419,0.15669741044080324,True
243,architect,1961,0.5217656320509165,0.17054063278356835,True
244,architect,1962,0.4943351946409906,0.17940987381270335,True
245,architect,1963,0.3887383137905432,0.1137321778144854,True
246,architect,1964,0.4472824203790923,0.16542445426273708,True
247,architect,1965,0.4917352429360401,0.16485146312532808,True
248,architect,1966,0.3550783397063377,0.2283348607462601,True
249,architect,1967,0.488146277095843,0.20792754730918175,True
250,architect,1968,0.4207864374371247,0.2534556959212541,True
251,architect,1969,0.3014793097263994,0.20294463966428036,True
252,architect,1970,0.3587451237816924,0.2138068975743021,True
253,architect,1971,0.40170922714461454,0.2628855822852381,True
254,architect,1972,0.4838541285509736,0.2439631490932862,True
255,architect,1973,0.45573826989205607,0.19853347737048255,True
256,architect,1974,0.2924627505341043,0.18193122199106013,True
257,architect,1975,0.24060705169461474,0.1507514015602384,True
258,architect,1976,0.13288553859923574,0.125492368755375,True
259,architect,1977,0.14602470891222905,0.15768678399511682,True
260,architect,1978,0.32375332445006044,0.2151026544289204,True
261,architect,1979,0.3259587110233292,0.188949096894056,True
262,architect,1980,0.2704525877524641,0.18087559199951625,True
263,architect,1981,0.2216775306303164,0.194515515755573,True
264,architect,1982,0.28382636645979203,0.22221814810747328,True
265,architect,1983,0.22996819330179397,0.16928746879279738,True
266,architect,1984,0.1788414821918221,0.1749436673624452,True
267,architect,1985,0.15373363795170708,0.14612756396734786,True
268,architect,1986,0.11470407943742895,0.12519815133863446,True
269,architect,1987,0.0809066675409695,0.1413120076772319,True
270,architect,1988,0.08070419916054727,0.15727505628705926,True
271,architect,1989,0.09726564784895564,0.13480705302455676,True
272,architect,1990,0.03433639227727412,0.12865142644658978,True
273,architect,1991,0.17712793405014876,0.13414694151307952,True
274,architect,1992,0.12656217461251687,0.14006714867633838,True
275,architect,1993,0.07356027594771307,0.1197394166130298,True
276,architect,1994,0.07649748094130054,0.08618177715431248,True
277,architect,1995,0.0695467013210317,0.07963695263027885,True
278,architect,1996,-0.040783831886010216,0.04609615000833275,False
279,architect,1997,0.06409115235736776,0.07679664653063749,True
280,architect,1998,-0.027244101185207162,0.07863154025780822,False
281,architect,1999,0.08620667287058521,0.10133484558476116,True
282,architect,2000,0.016081275991316042,0.10867657063635824,True
283,architect,2001,0.10130524129851227,0.12986493959900322,True
284,architect,2002,0.07346199885873028,0.12086990968639373,True
285,architect,2003,0.009584847159916029,0.07557399972671504,True
286,architect,2004,-0.01818621244620048,0.03694949765843642,False
287,architect,2005,-0.04964709291736392,0.04562269006265285,False
288,architect,2006,-0.05335480000235731,0.06148831526584106,False
289,architect,2007,-0.05903092773497184,0.002703465102588485,False
290,architect,2008,-0.08239739135760785,0.009026920136942451,False
291,architect,2009,-0.13928183408044092,-0.020821001544052403,True
292,architect,2010,-0.07316390173259572,0.016693255421369412,False
293,architect,2011,-0.032054283130875036,-0.02154190107786071,True
294,architect,2012,-0.03909226755004308,-0.038744561724158126,True
295,architect,2013,0.04026947645668683,0.016750927055643672,True
296,architect,2014,-0.08980709345934157,-0.026052431739100962,True
297,architect,2015,-0.15925498500105392,-0.055891160170443585,True
298,architect,2016,-0.13181893330963804,-0.042936625385907215,True
299,architect,2017,-0.13388660919301573,-0.001982592842267418,True
300,architect,2018,-0.20338293267347865,-0.025571415893767428,True
301,architect,2019,-0.4666251245674425,-0.13860909623270587,True
302,architect,2020,-0.4353000256348071,-0.14877580174047855,True
303,artist,1920,-0.00884065747776952,-0.2128506311194721,True
304,artist,1921,-0.08183059889684663,-0.2373638633775466,True
305,artist,1922,0.03229685546124286,-0.23421628968731464,False
306,artist,1923,0.03611109763509124,-0.2635843451871382,False
307,artist,1924,-0.024854990657342854,-0.24907440368465286,True
308,artist,1925,0.13673241942664574,-0.2294856816907325,False
309,artist,1926,0.07681083906042965,-0.22378134692454926,False
310,artist,1927,0.07296245709965668,-0.20832225046498126,False
311,artist,1928,0.02821870025471873,-0.21715406709572205,False
312,artist,1929,0.14694076458372293,-0.19918967924285388,False
313,artist,1930,0.15205809941399845,-0.2119531622819326,False
314,artist,1931,0.08333339751304464,-0.15014359840052766,False
315,artist,1932,0.11095137829281597,-0.1671297271652376,False
316,artist,1933,0.07188052672027934,-0.1762724359472853,False
317,artist,1934,0.17219229887726492,-0.15598697078379095,False
318,artist,1935,0.0012907037021455553,-0.15675719596954216,False
319,artist,1936,0.11401781406747427,-0.15228223000409255,False
320,artist,1937,0.10016930798353207,-0.14478461705425233,False
321,artist,1938,0.08586043538654932,-0.12975259594366526,False
322,artist,1939,0.2366328386675509,-0.14791754385555286,False
323,artist,1940,0.1602431579748925,-0.10665642939476186,False
324,artist,1941,0.12589678876497154,-0.12224687741201028,False
325,artist,1942,0.09564584558148732,-0.14441358400982132,False
326,artist,1943,0.08460974873556941,-0.13683434777691028,False
327,artist,1944,0.023068467730104004,-0.10749889877144682,False
328,artist,1945,0.19689100968897974,-0.09054283114228501,False
329,artist,1946,0.3082918654711065,-0.08540782212210854,False
330,artist,1947,0.2701992780983776,-0.11057736390463338,False
331,artist,1948,0.2299860724625803,-0.09787285480270794,False
332,artist,1949,0.1118136701540115,-0.0683220168598502,False
333,artist,1950,0.29614549754752084,-0.04191207500602017,False
334,artist,1951,0.23910023701373795,-0.011412773187402614,False
335,artist,1952,0.2560287179191991,-0.02074218215629206,False
336,artist,1953,0.3254278891444074,0.009370835346385534,True
337,artist,1954,0.33105115502872345,0.008955874386204361,True
338,artist,1955,0.2584128345804067,0.017436995855758797,True
339,artist,1956,0.1777722701572869,0.028871946733260826,True
340,artist,1957,0.18514756959512907,0.035137191138817074,True
341,artist,1958,0.27576560631046115,0.048989870254234166,True
342,artist,1959,0.3277475681748356,0.05370274329716097,True
343,artist,1960,0.3181405001064687,0.0685820758622913,True
344,artist,1961,0.3075706672865463,0.05653759194496701,True
345,artist,1962,0.3278294101804773,0.08128812967655237,True
346,artist,1963,0.3181623647693343,0.06504298320523333,True
347,artist,1964,0.4341143820235861,0.08093399528726168,True
348,artist,1965,0.3939957794657637,0.058145037447696876,True
349,artist,1966,0.2931852545448623,0.107500528141869,True
350,artist,1967,0.4046177532955122,0.12088257516617194,True
351,artist,1968,0.3054331885843115,0.08902366876603637,True
352,artist,1969,0.19045663115639005,0.08248960529643698,True
353,artist,1970,0.3395532784997053,0.13243467404843348,True
354,artist,1971,0.387769561010025,0.1798615553980877,True
355,artist,1972,0.3709677823306913,0.15499259453854522,True
356,artist,1973,0.4392077274188035,0.1488735472247839,True
357,artist,1974,0.2638468366030716,0.1699666639682834,True
358,artist,1975,0.29485372617608663,0.19322299735675064,True
359,artist,1976,0.29919386423868977,0.175849653992715,True
360,artist,1977,0.23388834267410774,0.1972570596845984,True
361,artist,1978,0.385352593863995,0.2159747334997692,True
362,artist,1979,0.3720496464932047,0.24621467035285705,True
363,artist,1980,0.3584436759563493,0.2786118189723757,True
364,artist,1981,0.28261691023111857,0.2601113968450677,True
365,artist,1982,0.3419831772324876,0.2773501594441443,True
366,artist,1983,0.3061778286489432,0.266512818309591,True
367,artist,1984,0.2807951255963943,0.22950956464474326,True
368,artist,1985,0.3007649457646834,0.2585796811328726,True
369,artist,1986,0.28877948066174697,0.27114775095806404,True
370,artist,1987,0.26988518910722936,0.2573130010732456,True
371,artist,1988,0.2719546954914837,0.27179062539688537,True
372,artist,1989,0.3092296047747507,0.28604127743510416,True
373,artist,1990,0.28978105250816144,0.2960153520703062,True
374,artist,1991,0.3644819625634363,0.3140761245376757,True
375,artist,1992,0.3543011636677621,0.2656473538472565,True
376,artist,1993,0.2612978016147203,0.2739042139024637,True
377,artist,1994,0.4084968240085941,0.2759895243067468,True
378,artist,1995,0.3794248948972133,0.31149311620995657,True
379,artist,1996,0.2826797395857861,0.2642429179378215,True
380,artist,1997,0.30172085326879355,0.2894921464420968,True
381,artist,1998,0.4026419168568783,0.27897160393849874,True
382,artist,1999,0.4270905439909619,0.2839874200175549,True
383,artist,2000,0.26801244170458005,0.30212675498195085,True
384,artist,2001,0.3958122715900648,0.3122966991939187,True
385,artist,2002,0.4296677965877081,0.2982032218087968,True
386,artist,2003,0.3813420614934603,0.30754537035115315,True
387,artist,2004,0.3691479672087865,0.3072300003262364,True
388,artist,2005,0.3699670843657018,0.3168897226326406,True
389,artist,2006,0.4125046064142436,0.31980652445062874,True
390,artist,2007,0.3910041837040602,0.30405856423349625,True
391,artist,2008,0.3937967269655713,0.2977852948334245,True
392,artist,2009,0.2803549089861882,0.3152212683310883,True
393,artist,2010,0.4039938014770569,0.2984187587416817,True
394,artist,2011,0.4369186580151749,0.3013117063081971,True
395,artist,2012,0.4499517319807161,0.2819910814905387,True
396,artist,2013,0.41108237461799296,0.29362025321481466,True
397,artist,2014,0.4069365335026099,0.272932293357108,True
398,artist,2015,0.29130319634287216,0.25205593554443617,True
399,artist,2016,0.2489054518652647,0.24676742714172525,True
400,artist,2017,0.20036399723474707,0.24747687070659075,True
401,artist,2018,0.06921777531772373,0.24852171490368685,True
402,artist,2019,-0.1756980657893356,0.1509743695189973,False
403,artist,2020,-0.3832191711036534,0.10025295987038896,False
404,attorney,1920,-0.0058638820487266746,0.027102924649195826,False
405,attorney,1921,-0.04337811717737067,0.07878580188961085,False
406,attorney,1922,-0.024579606614544586,0.1781883113559414,False
407,attorney,1923,0.02157976816263626,0.08950674775661592,True
408,attorney,1924,0.0014857419798290485,0.023712221518365512,True
409,attorney,1925,0.014544185965501132,-0.012404168666917912,False
410,attorney,1926,0.02221157035196997,-0.06301255826358627,False
411,attorney,1927,-0.012911772341795523,-0.11624212582910295,True
412,attorney,1928,-0.11677802358970005,-0.10311812368213204,True
413,attorney,1929,-0.12241800014518928,-0.06785361523152254,True
414,attorney,1930,-0.042074577424297696,-0.02723929457517034,True
415,attorney,1931,-0.04032242654533544,-0.093915383420461,True
416,attorney,1932,-0.061628392112648665,-0.1670953889414299,True
417,attorney,1933,-0.01925441631749821,-0.13982667277338107,True
418,attorney,1934,-0.04684907784892936,-0.049558668724300065,True
419,attorney,1935,0.07115440646230148,0.02093396336675335,True
420,attorney,1936,-0.03536408968845807,-0.02664513751121289,True
421,attorney,1937,0.027926208737740564,0.06370043451744528,True
422,attorney,1938,-0.03910219519386294,0.09632204350838164,False
423,attorney,1939,-0.035901144489323134,0.13947236932498105,False
424,attorney,1940,-0.02034547571919976,0.17214926140160633,False
425,attorney,1941,0.0641997693463652,0.13188834932245042,True
426,attorney,1942,0.0470969293330264,0.17607881393747613,True
427,attorney,1943,-0.1206922545690432,0.01889208066077361,False
428,attorney,1944,-0.19079140425017044,-0.044613291809274896,True
429,attorney,1945,-0.04743944440277816,0.2031967257699017,False
430,attorney,1946,0.07874319995159268,0.1360406816328943,True
431,attorney,1947,0.07847825217261165,0.03249454307118655,True
432,attorney,1948,0.08843900446532615,0.0022190946309432603,True
433,attorney,1949,0.08384163128917818,0.14212187176828356,True
434,attorney,1950,0.2073864027564136,0.1371475421055823,True
435,attorney,1951,0.18612505778197405,0.16742255915777884,True
436,attorney,1952,0.19297171576438976,0.05070025562127173,True
437,attorney,1953,0.16680035306382396,0.05138250909343901,True
438,attorney,1954,0.2791276979440808,0.18218023818040144,True
439,attorney,1955,0.1940432599180452,0.08556410246446268,True
440,attorney,1956,0.11641692607206452,0.16530952598191034,True
441,attorney,1957,0.21475327223989416,0.1678959624981986,True
442,attorney,1958,0.08789462666468194,0.13932287661068993,True
443,attorney,1959,0.20947844205304905,0.2752052660651794,True
444,attorney,1960,0.18067960225368584,0.18871938202799204,True
445,attorney,1961,0.2579447043466387,0.14882235781084333,True
446,attorney,1962,0.2785997591326835,0.28640507093396594,True
447,attorney,1963,0.14459598401273782,0.06438227726648887,True
448,attorney,1964,0.14115991796497274,0.1257708083331942,True
449,attorney,1965,0.1809884164897887,0.12363155546158318,True
450,attorney,1966,0.05713990259450427,0.09484957752374673,True
451,attorney,1967,0.15912550812399634,0.12043914489088214,True
452,attorney,1968,-0.005048011604545971,0.011981173048655624,False
453,attorney,1969,0.05376801186821865,0.2563278844167792,True
454,attorney,1970,0.1408211047884001,0.2116398501003889,True
455,attorney,1971,0.15646365303790533,0.2253968450921437,True
456,attorney,1972,0.15784383372887373,0.11997337505490135,True
457,attorney,1973,0.21513233983382096,0.11581681020564252,True
458,attorney,1974,0.14329207208755965,0.1228961655788594,True
459,attorney,1975,0.2150631244445141,0.1134071240766783,True
460,attorney,1976,0.13475089121682335,0.09479202684076986,True
461,attorney,1977,0.09360168348347447,0.0986447861933763,True
462,attorney,1978,0.028344928125791168,-0.05106589324241065,False
463,attorney,1979,0.07962833328061544,-0.023015174600686483,False
464,attorney,1980,0.1396415036936738,0.03675833790449458,True
465,attorney,1981,0.10943807059696672,-0.007109726516765503,False
466,attorney,1982,0.025941085040636944,-0.050107911875419416,False
467,attorney,1983,0.14670574726399155,-0.1313244811753018,False
