index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
accountant,-2.092689763725758,-0.6298703466191038,12.0283575,-107.871895,5.249541799999999,9.01303
air traffic controller,2.156560377882751,0.6752432487271762,71.55667,-43.30014,10.838041,6.6246279999999995
architect,1.512228507773011,-0.7853431580396331,-34.30937,33.117909999999995,8.921020500000003,7.2893979999999985
artist,3.824514403207575,-0.738712170268133,16.231962,115.10748999999998,11.503264999999999,5.5426717000000005
attorney,0.0008182076957433893,1.1412375611587404,-115.26163500000001,-25.451359,3.2542455,4.904579
baker,-3.198588085125869,0.1386175595021105,143.94363,-60.96159399999999,2.0440145,9.106749
banker,-2.950726078011212,0.92428129403264,137.42314,-24.848307000000002,1.5342159,8.462669
bartender,5.020888147060824,1.3896939887549895,-52.95527,125.40416,12.875680000000001,6.4072967000000025
barber,-3.8040797957525134,1.4094385439292645,160.86487,3.562702,0.9550108,8.637199
barman,-0.6125616456736964,1.1847843866188774,-126.51611000000001,-38.94658,3.8035690000000004,5.263248
barmaid,-3.12154223906366,-1.0756410859523748,74.30323,-118.02683,3.6464546,8.916147
bookkeeper,-4.0564935588190165,0.5219673039201747,164.65376,-58.603127,1.9162549999999998,9.288684
broadcaster,-1.797088431827678,-0.3652403821658973,2.5623631000000002,-103.64797,5.5179763,9.040788000000001
builder,-1.6009317540697034,0.9156443106948576,89.57024399999996,-6.5366893,2.291573,7.0119796
businessperson,-0.5900064604428269,-1.3883092695648225,-2.1963303,-36.726172999999996,6.8254646999999995,8.373686
businessman,1.2653255446456573,1.0057425787807257,-144.15334,-8.486635,3.6837239999999998,4.057671
businesswoman,-0.3990373435092553,-2.3933473354180244,-20.638903,-30.488834000000004,7.113811,8.579797
butcher,-3.091298264711006,1.6002319625817505,128.7397,22.445967,0.6105783,7.6922493
captain,1.6364288765260044,3.3927225751447776,-177.51131999999996,60.9535,5.2043858,4.0013857
carpenter,-1.96197426505484,1.0635055322346236,97.94922,-4.614453,1.6350566999999998,7.4770164
cashier,-2.5411061110564583,-1.4029740197598308,43.640724,-116.13640600000001,4.5777183,9.631501
chef,4.346229756070101,-0.8624073513462102,9.27595,110.14355,11.475511000000001,5.78598
coach,5.074259530650945,1.4976191811632558,-54.601172999999996,135.02945,13.16022,6.2923064
cook,-3.1380053623028354,-1.5041082622802773,65.97498,-122.10266000000001,3.8837695,9.349551
computer programmer,3.6498084156369455,-0.6444230477470213,-2.869537,86.34809,11.464985,6.4350347999999995
dancer,4.236684475099604,-0.932183728443013,12.886691,122.98971999999999,11.596788,5.624706
dental hygienist,-2.0433837957679435,-1.037859619475603,19.507284,-102.1166,5.2740089999999995,9.2960415
dentist,-1.7873176971451965,0.4463208753935064,65.714066,-11.500338000000001,2.738403,6.5245543
designer,5.119874772734533,-0.7335359062204457,2.7674086,128.44257,11.76464,5.6629324
developer,5.578698946108244,0.9968666165540588,-46.751853999999994,141.66315,13.020211999999999,6.07561
dietician,-1.9990216322673904,-1.826843205189008,41.35603,-102.45169,4.7421947,9.696843
doctor,-2.444939443495932,0.7771540978762485,142.1183,-35.5705,1.8923023,8.378607
economist,-1.0240732466327125,-0.10376429054533727,9.320764,-36.576126,4.1042084999999995,6.1809425000000005
editor,0.4167646534378835,-2.1583227160145584,-6.9493009999999975,-1.9624781999999998,7.687169,8.389421
electrician,-1.4186403955294546,0.4110262942069165,59.938667,-2.9298303,2.9275377000000002,6.270531
engineer,1.0571222171977654,0.7602047289154432,-150.62163,-12.106391,3.7490797,4.1282864
farmer,-3.6261555212351424,1.8535483826082253,136.23958000000002,29.171001,0.49127024,7.6098789999999985
