index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
accountant,-3.7699162373012807,-0.8752736342687307,-73.1514,121.0649,-9.029653,7.5025883
air traffic controller,0.3804578473510067,1.0193159472068372,-82.63186999999998,-135.21005,11.129933,7.4273367
architect,-0.8385188566231455,1.2841368194231408,-13.147597,-15.064774,7.0390562999999995,2.722639
artist,4.040259524619043,-0.3384565597124426,195.45483000000002,-106.36299,16.388085999999998,16.038391
attorney,-0.7845962054781912,1.4072376811656675,2.0219722,27.956656,6.528221,2.8316437999999997
baker,-1.6242095026794805,-0.3085496428294727,25.211046,166.92557,2.9110297999999997,3.85831
banker,-3.879521162077148,-0.9069824450824115,-479.6985,465.91765999999996,-8.446804,9.2483425
bartender,5.7382659690636775,-0.6137106889209384,210.69319,-25.442638,17.98402,15.374111
barber,-3.5687492954601825,-0.8346568776364786,-131.11569,186.11995,-8.279814,9.310997
barman,-3.3012830057679263,-0.15530341396738162,-103.873924,36.72638,-7.0263586,7.5515065
barmaid,0.9317029302486624,0.16171228839239418,-25.530897,-137.63918999999999,11.582251,8.200323
bookkeeper,-2.548898736866509,-0.5826269263322006,-178.42155,170.59826999999999,-7.422184,9.000987
broadcaster,-3.934466604460357,-0.4942345387102262,-94.18968000000001,78.48510999999998,-7.9479380000000015,7.262140299999999
builder,-3.4382479785365514,-0.7520683038087325,-144.95003,146.65565,-7.86563,9.443700999999999
businessperson,-3.9813861087029863,-0.7061559391891427,-63.080013,96.99838000000001,-8.672944000000001,7.4074383
businessman,-0.990102394641757,2.1354047714034063,-2.3534572,-2.6058077999999996,7.232377499999999,2.8823364
businesswoman,1.6276778428224277,-0.03450919369174086,18.773773000000002,-148.05579,12.437579,8.749155
butcher,-3.084823926079148,-0.1530282857263019,-191.4125,71.75059,-6.60365,8.350039
captain,2.987680443728847,0.17256195798697446,77.76071999999998,-115.44308000000001,12.975589,9.471575
carpenter,-3.1363398048806803,-0.5906911180795721,-171.79237,130.36731,-7.2318754,9.3016
cashier,-1.5629081442524175,-0.06637229024792758,207.01006999999998,7.0269770000000005,2.5322316000000002,3.3785667
chef,4.1206401029258934,-0.3611034080148946,184.33043,-94.996185,16.4851,15.889289000000002
coach,3.9280283962028415,-0.2370490042090917,152.76555,-76.46084,17.126635,16.667927
cook,-1.1801785128491855,-0.13603291311721327,48.144814000000004,100.94031,3.3667457,3.4672508
computer programmer,2.701293671463848,-0.06396306995518583,62.678196,-136.52895,13.0970125,9.285527
dancer,6.454067288928237,-0.7408912308512344,224.39522000000002,-7.073003999999999,18.048012,15.28788
dental hygienist,-3.538884545126504,-0.8835371045825642,-79.550415,130.69879,-8.832139,7.6573395999999985
dentist,-3.5353342757501416,-0.7515374456655388,-128.55848999999998,121.23488,-7.540408999999999,9.89495
designer,6.569024306310183,-0.7334501324107355,230.65764,-17.308393,18.087475,15.230198000000001
developer,4.610701017906131,-0.40351375073125817,126.78638500000001,-61.195618,17.363924,16.653593
dietician,-1.6291675113267137,0.4935853810923789,-101.29793000000001,230.65419,2.7046354,3.1180036
doctor,-3.5568327267407684,-0.3245061768117316,-164.7611,93.09286999999999,-7.031409299999999,9.292917
economist,-4.075294988482759,-0.5109942973352238,-80.07105,62.577732,-7.7020345,7.211889
editor,-0.3967656499882196,0.7108837531451878,86.55373,45.02832,5.136341000000002,3.3574924
electrician,-3.9352826902778455,-0.4998258692043877,-81.276344,76.270515,-8.020755,7.2425985
engineer,-0.8462503956001711,1.830611178463884,4.2290535,-14.659276,7.304453,2.9951467999999997
farmer,-2.618173016425464,-0.01812274727770052,-193.96493999999998,51.405075,-6.507715,8.05325
filmmaker,5.202555616398847,-0.521401605994626,200.45566000000002,-33.640244,17.67103,15.769967999999999
financier,-3.7888408865030287,-0.3053698392553877,-80.286064,46.422443,-7.2194457,7.320116499999999
fireman,-0.34431089315103297,1.0055208515677314,-142.34923999999995,-821.7116,8.539726,3.5709212
fisherman,-0.8598059085315377,1.1689252254101743,-117.61211399999999,-62.17289399999999,8.370109,3.3712578
flight attendant,4.335124442151868,-0.3500987939810863,192.4756,-82.748886,16.72214,15.911366000000001
gardener,-3.1213209204417534,-0.6128295662036032,-169.88866000000004,114.26337,-7.116997200000001,9.167703
guidance counselor,3.921381015102546,-0.2730440080746548,131.50545,-91.79105,16.979885,16.28976
hairdresser,-0.4039641037877248,0.16712808890299047,77.09388,61.97209,5.017358,3.3819244
homemaker,-0.8734954926386648,-0.01404051491657904,49.59193,89.03216,4.7060580000000005,3.1939714
housekeeper,-1.7140476723610107,-0.2449464809322463,13.956109,172.15013000000005,2.876327,3.6753074999999997
interior designer,3.780991988529293,-0.3596117962303212,180.26076,-110.29302,16.310064,15.913223
jeweler,-3.0344967105863527,-0.7123615727590245,-163.02492,165.08138,-7.6181087,9.109563
journalist,0.8489017173797851,0.4817537513264806,-58.172836,-136.31616,11.293236,7.6575690000000005
judge,-3.572217495930265,-0.7399481798810377,-140.4052,120.37908,-7.615177,9.964815
lawyer,-3.9742899295806544,-0.7218324915068692,-71.407455,105.674774,-8.724405,7.436839
librarian,0.4298081330378039,-0.012865039817143124,-41.004020000000004,-123.45321000000001,11.581486,7.9473925
maestro,1.2625229172186017,0.5261915997626218,-23.698608,-164.7945,11.371078500000001,8.464217999999999
magician,2.007930076968964,0.7645437678363444,-9.859614,-213.24552999999997,11.603776,8.965031
mason,-2.47379030921432,0.0412526751353861,-193.11365,40.097652000000004,-6.471801999999999,7.991937599999999
mechanic,-1.0782533425403662,1.8439628908385624,14.931185999999999,-3.5178385000000003,7.2283216,3.0564165
musician,4.260898128521772,-0.26194069162426425,145.52298000000005,-64.45413,17.426098,16.796844
nanny,3.0679710528301074,-0.15724264077642058,123.30618999999999,-151.77823999999995,14.014024,10.503749000000001
nurse,2.7420663473279983,-0.17412534112941255,111.887505,-144.51152,13.528151000000001,9.995625
nutritionist,-0.7323950305340855,0.5312605866357369,46.604366,63.64235,5.062224,3.0616383999999996
optician,-3.1466824558886763,-0.7936719316163128,-151.83165,159.35185,-7.9244413,9.157752
painter,-1.9795694774406247,0.0523069486531872,-1.6845491999999995,327.57562,2.6333509999999998,3.7272527
pharmacist,-3.8191447792681545,-0.8841424323007713,794.6272,-139.94998,-8.401269000000001,9.326288
philosopher,-1.2412955741773144,0.6201808932277988,-124.067894,-51.771755,8.339394,3.391436
photographer,2.3212656940917884,0.048527182029700536,50.09292,-142.71743999999995,12.734113,9.003989
physiscian,-2.050605111758044,-0.15180509157313565,18.752375,151.5524,2.9129264,3.8912362999999996
physician's assistant,0.7763840893741325,0.05957924137577841,-40.715744,-135.26228,11.481195,7.9836793
pilot,3.1659506198469294,-0.0808421517769449,71.988625,-127.82677,13.056828,9.47913
plumber,-0.9772321916329948,1.413532730314781,23.435253,7.5868134000000005,6.8989160000000025,3.1750965
police officer,-1.0702823584147618,1.7719285020007698,-3.130642,11.278974,6.7657804000000015,2.8664157
policeman,-3.3809514268746392,-0.6520966420644976,-154.58185,121.32583000000001,-7.3399277000000005,9.646141
politician,-3.652489123241349,-0.2660257952055772,-93.69317,43.23321,-7.3028226,7.2430179999999975
postman,-3.3352586324497064,-0.3169249361878001,-191.88353999999998,84.59953,-6.7361827000000005,8.788089
professor,-3.594112840868944,-0.6827602016985439,-133.20251000000002,105.22667,-7.389249,9.911206
programmer,4.202220516915366,-0.3437205591282673,135.45953,-73.6788,17.220602,16.587965
psychologist,-1.1091803533338622,0.7148161685099105,26.683315000000004,41.69215,5.943137999999999,2.8968543999999996
receptionist,-0.2819721393303073,0.07831322938874277,88.153786,58.77697,5.0574474,3.2504463
salesperson,-1.6777393779579144,0.26282617258466484,8.016065,227.18504,2.6615342999999996,3.2599897
scientist,1.8125898554015525,0.5256630803043798,-22.904367,-211.6136,11.641679,8.996844
scholar,1.5073221794373235,0.7416901443936623,-16.579313,-200.98932,11.568038,8.93524
secretary,-1.3679052969503958,-0.15215492580476586,400.3185,46.873591999999995,2.755609,3.3035050000000004
server,7.4557288149047825,-0.8715495574993876,242.40182000000001,-6.365033599999999,18.206848,15.079877999999999
singer,3.3655507998039447,-0.07615498379678183,125.54177,-167.94572,13.874328,10.3666315
skipper,0.5550503094815894,1.02005441429357,-74.54198000000002,-150.24716,11.214901,7.584077400000001
soldier,5.157205434560753,-0.18327110175907327,145.74321,-45.507874,17.453936,16.762852
socialite,1.863291452722524,-0.036264337430494564,28.363262,-152.15578,12.576965,8.881394
stylist,4.641716284231333,-0.4551252821670681,200.45857,-69.69599000000001,16.953087,15.732361
surgeon,-0.7142952259656316,1.2635434440393059,-11.095221,769.73474,8.058071,3.2837862999999996
teacher,-1.995197031795048,-0.3349516634311715,3.149843,165.99075,2.8281956000000004,3.9490836000000002
therapist,3.3992414195141363,-0.19786528507165665,120.43836,-107.66167,13.304571,9.794226
translator,0.9210145991246964,0.4314320964312212,-30.762455,-156.07745,11.360225999999999,8.193878
undertaker,-3.449796570788489,-0.4350710187311171,-184.76277,104.60011,-6.844569,9.076872
veterinarian,-0.9880206686600814,1.079506770728808,19.919483,31.10166,6.3133,2.9112291
videographer,4.157370070732612,-0.3092622674280643,172.11427,-95.26205,16.709543,16.249992000000002
waiter,0.2673698581647967,0.7213799681722813,-86.5408,-147.35696000000004,11.108967999999999,7.4673395000000005
waitress,3.1037731167618072,-0.21089959754252707,110.78848,-157.21428,13.785848999999999,10.272997
warrior,7.606771187084278,-0.843962507797878,245.16365,7.758448599999999,18.12598,15.076735000000001
writer,-0.6706754702194591,0.2660576393204858,58.152508,64.60517,4.9226003,3.1335332
