direct_correlation,indirect_correlation,same_correlation
-1.043155566364098,0.031145695867186723,False
1.182458008262381,0.10386356312769962,True
-1.0931990641714056,0.06295851005725978,False
-0.5949494031003222,0.1333594139655665,False
0.4687779976870384,0.06726231213801921,True
-0.5265441426375518,-0.1307253065553383,True
1.1992756060615872,-0.16839186057350364,False
-1.3923944371914094,-0.17850699804442885,True
0.41854167063395536,0.2014628530212516,True
0.7639368921805101,0.09847098855584908,True
-1.085267625557411,-0.1968472448119539,True
0.18303253005925696,-0.31581730241276373,False
-1.388122745328233,-0.1878994198646217,True
0.5008933278216104,0.1338455777227367,True
0.882111064958775,0.06873859279391893,True
-0.7831366791563642,-0.013947311200102971,True
0.8654127895160394,0.03066563907294627,True
-1.602907383427194,-0.14195299499737912,True
-0.4085026425920487,0.023776989866111594,False
-0.08662361000788972,0.03727379651569722,False
0.06826597954767583,0.08501805388805159,True
0.7537234722796379,0.03838170684856936,True
-0.6287893579755824,0.05289542495962186,False
-0.0067884478783897684,0.08921693647454898,False
0.3123758872807978,0.09620977984574501,True
-0.36348256274078994,0.24698106831216712,False
0.9019963989862559,0.28160536765956096,True
-0.4160790466669144,0.25909809383760446,False
0.9685211357169593,0.18967548022650774,True
-0.5653861819701794,0.07309718297158614,False
-0.025885557907457616,0.15831827230763806,False
0.7628244407958878,0.11043007940344272,True
-0.49823621252745975,0.14759572445750663,False
-0.05610673309675105,0.17317076362618808,False
0.3340849721897519,0.09583572938173773,True
0.07580110900299555,0.11280380685770862,True
1.0452712837655884,0.09553702009705742,True
-0.7095867748054936,0.10100457796567039,False
-0.0002686195169618971,0.11849320819386537,False
0.25523277248129644,0.09455206034933383,True
-1.7252864537937602,-0.09642144531823049,True
0.20969635642646828,-0.17800107406605883,False
-2.0808910888203096,-0.07753113437709677,True
-0.31761876231066277,0.16385338920631703,False
1.2829296663266512,0.29003282749599346,True
-2.9945264254086377,-0.03887998052682011,True
-0.3776699047461446,-0.17782024219447312,True
-3.2890849450073807,-0.1768238022648532,True
0.2952133680904873,0.10897496898429213,True
1.1493709427055478,0.14550896247665945,True
1.7695774793202714,0.3039711871042522,True
0.32629146852173396,-0.03913223363020028,False
-1.6970482576902988,0.1618906173972932,False
-1.03770379484066,-0.061515524652951424,True
-0.49691529385736516,0.10552477388925746,False
0.03582837923564499,0.21376174700854245,True
0.1282908633992904,-0.2304583426114148,False
1.9498201935864392,0.2970639434050161,True
-0.9088093154823911,0.03951023023438527,False
0.20611490378148964,0.22436937982942098,True
0.794724548917767,0.27791069487893594,True
0.6193779750442753,-0.03800061822594324,False
0.46637697384894594,0.2057431139056749,True
-0.5189727524184772,0.15396591937941395,False
0.3735252414868325,0.24244204354397794,True
-1.03652067070033,0.26329797368023494,False
-0.42804219040106,-0.17818114432542895,True
0.25754842106651693,0.3375691654765923,True
-1.0956814774892216,0.06665240152344662,False
1.355450618653379,0.35854770275265924,True
-0.1141877565453077,0.22142295666939749,False
-0.5783641408141789,-0.17625032259832693,True
0.9618809993058186,0.27271792913638526,True
-1.9416742458011218,0.09153613696739694,False
1.314863978393533,0.29107501216367015,True
1.798382986919602,0.36633626180130385,True
0.49818549743999657,-0.0016391983287377219,False
-1.2729537810973885,0.2742482072926852,False
-0.6412532996897917,-0.0379602227869554,True
-1.5454615312920224,0.20803356302020845,False
0.4550124311738534,0.29867894795612104,True
0.9870949332357907,0.03572423758391036,True
-0.14277046937793877,0.23206854663645496,False
-0.7486762409557445,0.08364229432334762,False
0.1110835339673381,0.2813695010292931,True
1.6522874455628045,0.3400680479400303,True
0.15271707146941704,0.10777874844474827,True
-1.5534578788213302,0.1768993837923221,False
-0.9175322697907013,0.029576682382708865,False
-0.6329367393864032,0.11761855647598382,False
-0.6768806866409738,0.06413933390426893,False
-0.4204180957176063,-0.29823136239484477,True
-1.0984324602251117,0.03935802067156445,False
0.344715292514326,0.11513817863204463,True
1.1667569694937048,0.31483124892204317,True
-1.56152564659226,0.014510663066804345,False
0.3457139973715812,-0.24956509542058797,False
-1.8218215772520545,-0.022987268332166497,True
-0.006343519591679535,0.10156208392562593,False
1.0324712621913492,0.23178109090224605,True
-0.2261054361057595,-0.04803884648719325,True
0.31202729206028895,-0.28441195700562455,False
-1.8849339723508118,-0.14487304712676755,True
1.1238018165607753,0.06033645718313018,True
-0.5411699859637858,0.0401440856904049,False
-0.7366066058066311,0.01633725445702182,False
0.911697864464067,-0.10480293252981501,False
-1.8822309295321735,-0.11512584305337152,True
1.2383437145875587,0.12294629200971911,True
-1.1491104445430405,-0.01248908602622381,True
-0.04668546754989744,0.18141034886163468,False
1.004859749672693,0.13878765892541567,True
-0.31838001486961254,0.12813892617253697,False
0.9138309250772668,0.07681900106911817,True
-0.13168904771363554,-0.02484853794838745,True
-0.8551144236739552,-0.006862124424393041,True
0.2127899304481058,-0.11160390338312559,False
-2.5199577620547577,-0.20035567022910544,True
0.6900377715399005,0.05434405683142869,True
-0.7510635888189794,-0.020744543228627406,True
-0.040170883627645426,0.05996453383166072,False
0.23110904156850903,-0.1913231789899121,False
-1.6404255977738096,-0.049860625271688455,True
0.4912240111131446,0.02899186297295381,True
-0.9637000609697934,0.12181012543671912,False
-1.5109717179744226,0.03295895994468427,False
0.26735691472264284,-0.11197019853367998,False
-2.5088502875486673,-0.08680139685884114,True
0.41384315345807815,0.06764768824991389,True
-0.7809756642375469,0.14588018605123623,False
-1.1558289434455071,-0.08995868985623845,True
0.48015539391563944,-0.2869261308417739,False
-1.8900118840378568,-0.14278655428087678,True
1.622367358932032,0.04907819215362208,True
-1.1479428442631363,0.06427534016883313,False
-0.9668088500483693,-0.02997303533511507,True
0.4040001854754518,-0.19356835168403738,False
-2.3332063881177936,-0.14085191953802256,True
1.5751285222162172,0.09388549883309176,True
-1.237418320633374,-0.020401385360545327,True
-0.770819922590836,-0.0781374904305567,True
0.4493224689306358,-0.28300622171278744,False
-2.4104434653477074,-0.174932565725116,True
1.0201626619013504,-0.018975663921722945,False
-1.0571321075061082,0.010668432419522676,False
-0.6449216590880767,0.12317630813450808,False
0.652843389268581,0.024754887450457144,True
-1.547810662664245,-0.017730385443403163,True
1.4183368514456938,0.2419238600007593,True
-0.7827553168066262,-0.015489584896776315,True
-0.9383005999683921,0.048384464475672406,False
0.3481815392510795,-0.10810163539721486,False
-2.2330260139401554,-0.09817272894884647,True
1.2089005952511604,0.12614913558642135,True
-1.6964425599792927,0.024961111507268957,False
-0.0027891961840266284,0.19056711664518444,False
0.9789731888083741,0.31044759618304096,True
-0.033631812651406696,0.3029011927416177,False
1.0101936627672372,0.07854485481428586,True
-0.20686717980965888,0.13726012640953808,False
-0.8359191930237257,0.0857955294557403,False
0.5290568757542733,-0.016407144270740234,False
-1.6423809215143164,0.06269480408441078,False
0.29650914429146397,0.041848050805672735,True
-1.0170812227309913,0.19547649227631297,False
-0.040093665750775935,0.29659902642384944,False
0.8993183978184683,0.31865939228412105,True
-0.47757575412998904,0.27222720623011737,False
0.8009530951024405,0.07303346216437584,True
-0.6942410364490893,0.037176029413940194,False
-0.7297521345517292,0.10676264040686521,False
0.4511755555830701,0.00780337607195261,True
-1.8329198132948374,0.04775695094553276,False
0.20847806569071517,0.11535620863912856,True
-1.205225304734961,0.16303042677403246,False
-1.914083842417387,0.05749181866715894,False
1.100371077891501,0.10772348651838437,True
-2.296103386801922,-0.02521518264241011,True
-0.05185807115143905,0.16981478524399432,False
-0.49852141067481665,0.10827370106194294,False
-1.326878889031878,0.11175722367237297,False
0.4260181160725183,0.0769133925827989,True
-2.230763389371192,0.03186519512269549,False
0.3759306308475711,0.13920072634325595,True
-0.6874923958595647,0.12696269010142622,False
-1.0987692605593116,0.08804493351028787,False
1.0253726378743326,0.024783561996788456,True
-2.233869854678064,0.0034091714058268057,False
0.12337084638512597,0.12427143744531732,True
-0.7959178057092946,0.1874573352192889,False
-1.0915941378546843,0.09806552879127584,False
0.7692146690726492,0.1134594422939248,True
-1.4275307958377226,0.07248342283467096,False
0.22290760989581893,0.13730693218263007,True
-0.6184056635433435,0.15876727677728877,False
-0.6552329185338531,0.0913458380005921,False
0.54642298859227,0.07581808415534289,True
-1.6935281088960341,0.05526845637163869,False
0.04933153989275361,0.08671177317122215,True
-0.485605942625213,0.18469383413986257,False
-1.2251335801676093,0.07330009032824869,False
0.5746685697276128,0.04668161711980731,True
-2.024774226952327,0.029757885100192945,False
0.48645539306566715,0.1459169807048994,True
-0.8722668727195982,0.14763075157311675,False
-1.0734760385512652,0.07903856473619189,False
0.6193230033192797,0.02942036635887545,True
-0.6971827142390223,0.04506172296511853,False
0.3792221713366478,0.09175018718787739,True
-1.3131666625074125,0.16231014226874632,False
-0.8815703517134478,0.07158116286549113,False
0.5790150207290631,-0.011898917338204681,False
-1.7937677809570454,0.026040401429128127,False
-0.39851664976452783,0.062146774647832505,False
-0.9772975078245872,0.21258582607393023,False
-1.054833273975542,0.07848253363955529,False
0.16654160457580838,-0.018681400168994645,False
-2.17801764068159,-0.006340162263124543,True
0.36886258011380785,0.07905628209091971,True
-1.0823792920721336,0.15009024762735745,False
0.029702651321032447,0.0491506273925517,True
0.6084112943353106,-0.05107628692865372,False
-0.751223612815842,0.010276115875401799,False
-0.39015217091372806,-0.03889894078159876,True
-0.8290775403084546,0.15934077765685747,False
-1.0667426297543616,0.05803930333128282,False
0.4198616754735798,0.0055282853096783255,True
-1.8669295238271257,0.02139391223729364,False
0.029447301399956438,0.0790117195515283,True
-0.8567555941935677,0.1821055899940405,False
-0.28778408373458403,0.09181476094884822,False
0.526345669464571,0.022654892957208125,True
-1.7288532222162125,-0.00515564767140816,True
-0.13378071096895364,0.051257838450864415,False
-1.795847498356968,0.13064374345715954,False
-0.46079623621767335,0.060307795630421074,False
0.5867227015114955,-0.02841938249980013,False
-1.3939572107897782,-0.0026978647829411302,True
-0.16744756760455787,0.04702187762132831,False
-0.6395297997952579,0.18272447809597836,False
-0.41903806455647225,0.0274456967529162,False
0.5364621741627043,-0.014240472480622586,False
-1.2170780591047847,-0.02036209506902173,True
-0.2244311877892101,-0.0030171819364025205,True
-0.88298081586926,0.13983667763640106,False
-1.6023378265265436,0.010024679605608742,False
0.2917048924518728,-0.007245967626922505,False
-1.8713872566071246,-0.053417846706866494,True
-0.2333453519654796,0.07557312480871864,False
-1.207827293791745,0.12166843731545614,False
-1.9826641825742521,0.05483672557289245,False
-0.1106439015063512,0.002361043831920761,False
-1.962938340237978,-0.01901316978426304,True
0.2179074799593883,0.11184520696662945,True
-1.2772152832178167,0.11839857798116218,False
0.11890244108209264,0.2710920570631348,True
1.0034171020098837,0.15544032580644995,True
-0.01960405956232623,0.2753647746630862,False
0.519546922013182,0.051633973481956634,True
-0.5141008210979557,0.0792259774580272,False
0.7109759838589288,0.3598007873510941,True
1.1284768926427255,0.2180755610083772,True
-0.4555229946218464,0.30145436902398215,False
-0.3901777793056631,0.10157733093784642,False
-0.35163540642756835,0.10807060575921039,False
0.07658466362768263,0.25904520159198263,True
1.2456841632522804,0.18399371465239056,True
-0.4475747712025671,0.24903151373650112,False
0.5053063940571461,0.07003175066134781,True
-1.3084575990154355,0.02066310960855931,False
0.3789487045108991,0.20538739234302753,True
0.877265901713783,0.20396276654398002,True
-0.1063745368234019,0.15169872346941515,False
-0.5588320204089965,-0.02419801635426543,True
-0.6918940726545483,-0.007676132944262043,True
0.7777237182898117,0.2529399755650418,True
1.5274396885512116,0.2370159204375682,True
-0.45099233785623655,0.19434961304689666,False
-0.1880616722583512,0.12028043339883537,False
-0.5791328599540471,0.012432851267416216,False
0.14275212732210063,0.18101497858962182,True
1.1225688617997782,0.11505334081246292,True
-0.7394737703718443,0.058682255742674605,False
-0.9360233192412278,0.03551196118857034,False
-0.47541726287582564,0.042654694160879726,False
0.41362069438289484,0.22077992364257984,True
1.2866662316807806,0.20873636748102417,True
-0.17508830936755077,0.19493971221321577,False
-0.2808066600044462,0.07281952010368772,False
-0.6966484102063422,-0.011548598176803301,True
