index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
dental hygienist,0.16281359306411783,-0.05322417643951102,68.54902,94.26877,7.4357653,10.352982
dentist,0.7631587095619524,0.5046098038289882,109.760666,-3.0037057,8.704329,11.495887
designer,0.36715753912914145,-0.9989928618824211,129.81075,134.37076,9.639388,3.5021343
developer,1.9816455817415628,0.1962671270437738,91.68998,-126.01293,10.20245,8.987703
dietician,-0.7877841928346412,-0.6154527747283833,-209.5322,7.463213,4.7834086,2.60111
doctor,-1.0528458912439624,0.4647803500411279,797.31177,-122.80452,3.298258,11.003292
economist,-0.12936205946703347,0.2962210874196997,25.610847,97.57519,6.742088,11.029964
editor,0.4379983107926216,-0.2841709234196415,81.1517,100.86119,7.7699647,10.48345
electrician,0.9114226391890838,0.19846795692326805,119.80773,-7.3328586,8.853296,11.03024
engineer,0.7870563026643372,0.7970952228844388,67.74027,-25.276798,9.146871,12.51626
farmer,-0.9565239675183573,0.9237627080294071,-56.471855,-22.528467,2.6017382,11.253001
filmmaker,2.051999592985602,-0.6152733129512725,31.265919,-150.3966,10.397509,7.4054666
financier,0.2940793834342167,1.041820347303718,26.75685,35.411896,8.857172,13.506982
fireman,1.8142796222759299,0.3929132880220347,83.67761,-82.3351,9.9038725,9.871033
fisherman,0.6306329202685256,1.0727246320009993,57.580315,-16.979082,9.0987015,12.829414
flight attendant,0.6053088497898672,-0.7064362318819029,126.27711,110.06342,9.862208,3.7472155
gardener,0.11512965102715074,0.6136303059542647,23.670528,15.846031,8.726993,13.405531
guidance counselor,0.8196123389315071,-0.03560282514707334,136.56557,4.816631,8.558912,10.755106
hairdresser,-0.5407154623740104,-0.7444884301319491,-248.2407,23.760897,5.8377223,2.5133545
homemaker,-1.0640193210858122,-0.616822154604873,-176.50102,28.992962,4.062525,2.8533475
housekeeper,-1.9059539608765501,-0.3410489316520942,-117.739944,67.50479,2.3183026,2.3951395
interior designer,0.3287939927894189,-0.99299728817712,125.0563,125.42184,9.728434,3.5702589
jeweler,-1.4918552909372986,0.4011860061144426,-81.649925,-5.706203,2.7999752,10.537856
journalist,-0.6812572061275689,-1.0450019430548005,-243.44759,37.006416,6.0201745,2.6887589
judge,-1.2539218389812181,0.5869653460134479,-76.44899,-28.288786,3.174656,11.271668
lawyer,0.08057497044361633,0.41726871412485894,37.894268,82.07886,7.273211,11.173928
librarian,-1.1317124927769662,-0.6427009472748973,-167.47714,31.282608,3.6217275,2.9887357
maestro,0.016793470921540304,-0.7009624677979297,572.4871,383.24002,9.179111,3.405561
magician,-1.1376333239212568,1.1418275556334756,-45.854992,-21.026552,2.5100875,11.237013
mason,-1.3246898230787243,1.0135329269811342,-52.34747,-36.615334,2.4340231,10.942504
mechanic,1.646041876768681,0.2665419520362306,93.48341,-88.138275,9.857439,9.913795
musician,2.3907923882553965,0.17600824370019197,111.99344,-135.33351,10.445749,8.926941
nanny,-1.2185309580708827,-1.0460519400862298,-170.62982,3.211943,3.750031,2.412486
nurse,-0.9708699271684081,-0.9465342444062874,-182.56621,7.168612,4.1359024,2.4650698
nutritionist,-0.39881668813812365,-0.6040215366889885,-239.00465,13.462096,5.615219,2.5976293
optician,-0.44931266940039777,0.3538656133354933,-4.75598,83.36862,5.888799,11.316036
painter,-1.24213015371426,-1.0163186530788508,-134.18962,-9.628237,3.0890465,2.2671406
pharmacist,-0.9629398667971801,0.25066880132171837,-1242.4039,189.57895,3.4888852,10.994336
philosopher,-1.7386688770207475,1.0739100495619418,-53.34027,-51.19903,2.244358,10.643083
photographer,1.7171514704973538,-0.9087818250701458,46.54259,-166.06123,10.186736,7.006226
physiscian,-2.0690877718694725,0.6795916244154591,-59.03779,-60.13945,2.4294705,10.486599
physician's assistant,-1.352224988955135,-0.46148199765091535,-149.87616,35.507084,3.165704,2.9995468
pilot,1.9928802756396986,0.24708327768238478,98.59077,-118.64962,10.073169,9.072936
plumber,1.2738185064543655,0.2387927623151847,106.09912,-54.84722,9.364297,10.80792
police officer,1.1061114890325736,0.565304767298707,91.38328,-42.541164,9.454657,11.498454
policeman,0.1844979210395528,0.8638223687275767,27.99969,24.156143,8.702879,13.67696
politician,-0.25995011364391357,0.8572364115244746,0.049943075,35.359226,6.018917,12.009735
postman,0.3092912777565419,1.1110711411485725,36.736378,3.8257384,8.928318,13.514381
professor,-0.2362111951874199,0.44874821868943493,5.2876887,85.014336,6.1057997,11.348797
programmer,2.157672158811111,0.013672727288507543,82.533165,-128.73271,10.13142,8.719276
psychologist,-0.9342626814157996,-0.3421465707355231,-210.7839,-3.5145876,4.797521,2.6763847
receptionist,-0.5921700064898779,-0.6166981868318909,-231.2226,5.0973473,5.3126445,2.6099124
