country,sport,direct_correlation,indirect_correlation,same_correlation
Nigeria,football,1.030265937031482,-0.17806027423220486,False
Nigeria,basketball,0.3833720623267252,-0.24944298151062214,False
Nigeria,cricket,0.933514621277063,-0.07750726571806658,False
Nigeria,hockey,-0.45050099828778367,-0.2188183852963019,True
Nigeria,tennis,-0.040372461450209327,-0.24200684518446966,True
Nigeria,volleyball,0.5397898579576111,-0.27408387911641996,False
Nigeria,baseball,0.040954994727280813,-0.20117677231713565,False
Nigeria,rugby,0.6868050369880528,-0.17589877412204158,False
Nigeria,golf,-0.3399866351936556,-0.22075573166389667,True
Nigeria,athletics,0.2681066976765496,-0.28102710282347165,False
Nigeria,badminton,0.8764383507096802,-0.18193408194964072,False
Nigeria,boxing,0.3344063745905751,-0.21013505154661677,False
Nigeria,cycling,0.1310413745639153,-0.23972235001226894,False
Nigeria,swimming,-0.31113371245205346,-0.2299069236843844,True
Nigeria,shooting,-0.11078097756546113,-0.20937691917963697,True
Nigeria,gymnastics,-0.9433243134402994,-0.2028157905835949,True
Nigeria,handball,0.13675281567273026,-0.2327271400393085,False
Nigeria,wrestling,0.12138937983594615,-0.24050068916904074,False
Nigeria,skiing,-1.3536803175569603,-0.3306658738928104,True
Nigeria,bowling,-0.033162084798191334,-0.20097764065901366,True
Ethiopia,football,1.0490961416219666,-0.35984389220732405,False
Ethiopia,basketball,0.5229288822998716,-0.40963913609471225,False
Ethiopia,cricket,0.44090254175605353,-0.3403726927709234,False
Ethiopia,hockey,-0.3962046996627157,-0.4063209489762118,True
Ethiopia,tennis,0.060542807010964865,-0.3539578633633865,False
Ethiopia,volleyball,0.6394509521707017,-0.2786814217346957,False
Ethiopia,baseball,-0.0428409699921281,-0.41529901518513823,True
Ethiopia,rugby,0.3265850958925931,-0.3531984808295556,False
Ethiopia,golf,-0.4530661525300885,-0.5254117579183751,True
Ethiopia,athletics,-0.2511926927850493,-0.43479899081112733,True
Ethiopia,badminton,-0.002349197210359525,-0.4295686199740795,True
Ethiopia,boxing,-0.6457951579310947,-0.40304256266210453,True
Ethiopia,cycling,0.36817953760596234,-0.28911905890409134,False
Ethiopia,swimming,-0.4622837894494175,-0.33016300228485745,True
Ethiopia,shooting,-0.7771216792140886,-0.36326997249139936,True
Ethiopia,gymnastics,-0.9359956842122842,-0.15255654582750233,True
Ethiopia,handball,0.4244174229869933,-0.21860846632627035,False
Ethiopia,wrestling,-0.5039208068223988,-0.38361943027134904,True
Ethiopia,skiing,-0.06699512304243914,-0.3774138663569969,True
Ethiopia,bowling,-0.6879631771588318,-0.49023157697745684,True
Egypt,football,0.4800198487204704,-0.3283018879343958,False
Egypt,basketball,0.5133748738887509,-0.34586976216238025,False
Egypt,cricket,0.46223977971744645,-0.2750976995380859,False
Egypt,hockey,-0.2878677941752292,-0.35341786993511365,True
Egypt,tennis,0.2148416869122126,-0.3120825680237426,False
Egypt,volleyball,0.5575630333576678,-0.20176359540473043,False
Egypt,baseball,0.1618170652453938,-0.3604261062860476,False
Egypt,rugby,-0.25909702222860265,-0.30564329231402626,True
Egypt,golf,-0.24076712665971167,-0.4825507613782875,True
Egypt,athletics,-0.5389921632900698,-0.409929759758779,True
Egypt,badminton,-0.5745971960147368,-0.36638025387507084,True
Egypt,boxing,0.04711463894524395,-0.34423508470304953,False
Egypt,cycling,-0.3368759561613573,-0.30876681711416654,True
Egypt,swimming,0.39328819313857283,-0.3083701865994716,False
Egypt,shooting,-0.8525653282291039,-0.3568674322750888,True
Egypt,gymnastics,-0.5896939569850392,-0.13630839098116077,True
Egypt,handball,0.6301245603650172,-0.2151585051735355,False
Egypt,wrestling,-0.06174100994834448,-0.2970672185695029,True
Egypt,skiing,-1.0355321427861228,-0.38409106791064695,True
Egypt,bowling,-0.5825324129900546,-0.4350799672761173,True
Congo,football,1.0089412700280083,-0.17560418105338463,False
Congo,basketball,0.17562831490493622,-0.27421828490560335,False
Congo,cricket,0.6105725606367531,-0.2371089494768022,False
Congo,hockey,-0.18692146544352936,-0.22895687377160406,True
Congo,tennis,0.34809845882028584,-0.1518999948716297,False
Congo,volleyball,0.1277749137787623,-0.18568104203284957,False
Congo,baseball,0.22658965115393848,-0.2462301649487231,False
Congo,rugby,1.0447614043699405,-0.17820587936577523,False
Congo,golf,-0.5198015256312003,-0.28206713198986155,True
Congo,athletics,0.48338377799511095,-0.192147552459158,False
Congo,badminton,0.14638018658854016,-0.20519066656581292,False
Congo,boxing,0.35907528778593195,-0.2110271705752376,False
Congo,cycling,1.0815901431182822,0.006829436891713455,True
Congo,swimming,-0.2819679286904057,-0.1483798379387333,True
