sport,country,direct_correlation,indirect_correlation,same_correlation
football,Nigeria,0.45308471590199073,-0.02201315871889079,False
football,Ethiopia,0.0637735426440069,-0.37030525219487614,False
football,Egypt,-0.23625087638590714,-0.41137575808259264,True
football,Congo,0.46889384252936395,-0.15953129167810645,False
football,Tanzania,0.16176003855782808,-0.2633596066190037,False
football,Kenya,0.8312720894982568,-0.10975836315845386,False
football,Uganda,0.13541496018949736,-0.10236355560410504,False
football,Sudan,-0.011921860229732585,-0.09758219829772201,True
football,Algeria,0.3455919733058573,-0.39126302003055297,False
football,China,-0.5225171258831807,-0.27313883576570697,True
football,India,-0.7361769899552746,-0.21220302977170188,True
football,Indonesia,-0.1325511754309672,-0.13193017277135322,True
football,Pakistan,-0.23013011742095585,-0.16740103241326573,True
football,Bangladesh,-0.3146242697798829,-0.10766872276173677,True
football,Japan,-0.07460981809834798,-0.31844330803048904,True
football,Philippines,0.5897728615602392,-0.11630857440016555,False
football,Vietnam,-0.009368750518428252,-0.03633657187155893,True
football,Iran,-0.10289385091530523,-0.2637847783814891,True
football,Turkey,0.44996655612531405,-0.4053401645523402,False
football,Russia,-0.1336888709538749,-0.3920195358044375,True
football,Germany,0.281995268611169,-0.4206637057759047,False
football,France,0.1270447289008582,-0.5879444127989597,False
football,Italy,0.1662029799149039,-0.5571803919810787,False
football,Spain,0.39886503605877505,-0.5547837261507661,False
football,Ukraine,0.5740252184752945,-0.34470348600023104,False
football,Poland,0.42978777990347633,-0.44929475574250416,False
football,Romania,0.6438685172025368,-0.47320728601237166,False
football,Netherlands,0.5488254961463929,-0.38854768184782185,False
football,Austria,0.3843869662810775,-0.5115356117978267,False
football,Mexico,0.2832300855916698,-0.28100620710477336,False
football,Canada,0.24130979766162017,0.09313376081349896,True
football,Guatemala,0.39626007849836165,-0.34643725738050535,False
football,Haiti,0.41059850531819697,-0.13410120436744755,False
football,Cuba,0.41394004852145927,-0.2637494722732891,False
football,Honduras,1.1012547917666045,-0.11119976141210558,False
football,Nicaragua,0.6742441758179133,-0.03978532267034337,False
football,Brazil,0.6617905627328291,-0.31935683203110365,False
football,Colombia,0.5891822359343274,-0.2620085180987791,False
football,Argentina,0.8839057914247849,-0.3883024604957012,False
football,Peru,0.513299944115592,-0.33803235267920256,False
football,Venezuela,0.6640108963797824,-0.26439101310461155,False
football,Chile,0.51361536310463,-0.39050695667953195,False
football,Ecuador,0.6258425607344247,-0.24836711076146198,False
football,Bolivia,0.5549382647178314,-0.3037924466323701,False
football,Paraguay,0.9212065102471209,-0.29405347815175753,False
football,Uruguay,1.0271872096943646,-0.2978729942472653,False
football,Australia,0.5747347964875359,0.19477121490063654,True
football,Fiji,0.3007242112191344,0.0875667164922391,True
football,Samoa,1.08143136075622,0.08051281865080069,True
football,Tonga,1.044313326879717,0.031506204587948575,True
basketball,Nigeria,0.20653489333458555,-0.04239202814502401,False
basketball,Ethiopia,0.009921696431042947,-0.3659098899874514,False
basketball,Egypt,-0.28169715500740705,-0.3790156101250003,True
basketball,Congo,0.03171539624540387,-0.20145756266783255,False
basketball,Tanzania,-0.10196449085794093,-0.2607983525108049,True
basketball,Kenya,0.41223643016203715,-0.1306230553522242,False
basketball,Uganda,0.049301209398560995,-0.09000616301146815,False
basketball,Sudan,-0.6154503131450032,-0.1089294210707081,True
basketball,Algeria,-0.06884597192495735,-0.4004508776118503,True
basketball,China,-0.1452243088515142,-0.2728242063148954,True
basketball,India,-0.9322413987710064,-0.21398700956814315,True
basketball,Indonesia,0.05452742528966963,-0.12387657332285186,False
basketball,Pakistan,-0.7756797781559489,-0.15201937086257836,True
basketball,Bangladesh,-0.7931310432604598,-0.08787804565315514,True
basketball,Japan,0.35166223629891635,-0.2979199681813254,False
basketball,Philippines,1.0740283260563146,-0.054353209160910146,False
basketball,Vietnam,-0.08918197466608292,-0.054337141835476443,True
basketball,Iran,-0.19377866575995875,-0.2439414669889811,True
basketball,Turkey,0.2998015874907437,-0.4105559246307897,False
basketball,Russia,-0.1357781002904765,-0.39801308024733284,True
basketball,Germany,0.08710787118254298,-0.4376976432526061,False
basketball,France,-0.1154392964985263,-0.5813379240228548,True
basketball,Italy,0.12176423944003817,-0.5479861344407547,False
basketball,Spain,0.29338917927456676,-0.5428494181439929,False
basketball,Ukraine,0.5477360138862511,-0.32835733307434456,False
basketball,Poland,0.45674252089411904,-0.47140008281333734,False
