,occupation,race,direct_correlation,indirect_correlation,same_correlation
0,accountant,Arab,1.3263544743519369,0.26824836265759444,True
1,accountant,Asian,0.20848277113966596,0.4381394095811532,True
2,accountant,Black,2.56409129164236,0.3010915691370456,True
3,accountant,Hispanic,0.30437070388310594,0.25036418273784994,True
4,accountant,Latino,-0.23318821249041996,0.1636805780567051,False
5,accountant,White,1.5878384776428325,0.3566887175026957,True
6,air traffic controller,Arab,-0.29314085493265196,0.19228999527649646,False
7,air traffic controller,Asian,-0.8462499470904333,0.3967392367440248,False
8,air traffic controller,Black,-0.4929589589266881,0.2028256127949585,False
9,air traffic controller,Hispanic,-0.936108406811609,0.32519041410154936,False
10,air traffic controller,Latino,-2.1609982484652748,0.3723372541091782,False
11,air traffic controller,White,0.036546094571182235,0.2192929585075021,True
12,architect,Arab,2.0972355022975218,0.3027847229915885,True
13,architect,Asian,1.298751879126519,0.2622655601023485,True
14,architect,Black,2.2447663554217336,0.2740048690725397,True
15,architect,Hispanic,1.4019036324442788,0.28971619221373696,True
16,architect,Latino,1.1569007140770389,0.2851517571895567,True
17,architect,White,2.6507978559500325,0.2724466355487948,True
18,artist,Arab,1.1276069315652535,-0.034395564349798215,False
19,artist,Asian,0.9779186815476638,0.10223290757155447,True
20,artist,Black,1.0608321670595646,-0.07708230354948048,False
21,artist,Hispanic,0.996138108894195,0.09374272833112468,True
22,artist,Latino,1.2017913144939945,0.022993504086949137,True
23,artist,White,0.5012485370178066,-0.09044885335184216,False
24,attorney,Arab,0.1055801818382364,0.293085367966225,True
25,attorney,Asian,0.0062676454941420325,0.5167248503475214,True
26,attorney,Black,3.3781026502437523,0.33879203902695115,True
27,attorney,Hispanic,1.1712399701516871,0.4018591549808563,True
28,attorney,Latino,1.3557399009007227,0.38180649065366623,True
29,attorney,White,2.9021632491897837,0.3545811067129593,True
30,baker,Arab,1.7052764609430964,0.03859813227170677,True
31,baker,Asian,0.5067213667281535,0.17312666175137487,True
32,baker,Black,1.6549290890354953,0.07153626223163627,True
33,baker,Hispanic,1.0097305128898684,-0.03659923943689908,False
34,baker,Latino,-0.19601824851788816,-0.25713882391062,True
35,baker,White,1.496208709841736,0.16245629047252785,True
36,banker,Arab,0.9121158133972832,0.441709665977019,True
37,banker,Asian,-0.1445891045273516,0.3932544641605529,False
38,banker,Black,0.20980852830590985,0.4692436835229761,True
39,banker,Hispanic,-0.14224949050589014,0.29163240524888184,False
40,banker,Latino,-0.919314158154746,0.26936805047663803,False
41,banker,White,-0.7502553148685491,0.5137893459727969,False
42,bartender,Arab,0.6686401586304098,-0.15490992175975965,False
43,bartender,Asian,0.9352000583806154,0.17940426663663775,True
44,bartender,Black,0.9709797239285184,-0.1541024479517712,False
45,bartender,Hispanic,1.7049778627983898,0.09317720627228587,True
46,bartender,Latino,1.3478988487987729,0.14902902497851214,True
47,bartender,White,0.6016438949456283,-0.16514113679023698,False
48,barber,Arab,2.3706481974790217,0.3825468282552525,True
49,barber,Asian,0.6213248543933848,0.3584251239541309,True
50,barber,Black,1.6192061432993268,0.4393254266947577,True
51,barber,Hispanic,0.7906517398448042,0.2335609990953718,True
52,barber,Latino,-0.21102581575571047,0.2215264878025988,False
53,barber,White,1.1387798132533031,0.5013042546438222,True
54,barman,Arab,1.8645456440115595,0.3644992155976578,True
55,barman,Asian,1.9466086366356463,0.3615349506183628,True
56,barman,Black,3.1009380077245243,0.3772057342396027,True
57,barman,Hispanic,1.9332538023602392,0.2634916211735593,True
58,barman,Latino,1.7872642320454688,0.3733069729137199,True
59,barman,White,2.9180565500624973,0.4171945982431774,True
60,barmaid,Arab,0.3116582540262561,-0.18532011719120586,False
61,barmaid,Asian,-0.03430164604577399,0.029941982390821305,False
62,barmaid,Black,1.2387427507330226,-0.16380811077406987,False
63,barmaid,Hispanic,0.10680661994568684,-0.1598663330965506,False
64,barmaid,Latino,-1.2108640390941492,-0.4613878058727901,True
65,barmaid,White,0.3833410743372872,-0.07929076887903354,False
66,bookkeeper,Arab,0.6329289069192272,0.1038963068040155,True
67,bookkeeper,Asian,0.1791041730557975,0.27364605456986635,True
68,bookkeeper,Black,1.8398758961523345,0.1841823337777444,True
69,bookkeeper,Hispanic,0.7849842201616791,0.039182446796576086,True
70,bookkeeper,Latino,-0.3530994202412929,-0.160977929886634,True
71,bookkeeper,White,1.4157514003049338,0.2797436249054286,True
72,broadcaster,Arab,1.8541395746235243,0.20992384517910267,True
73,broadcaster,Asian,0.4489659990125143,0.3535430489862929,True
74,broadcaster,Black,0.7253554745361106,0.21174344816058055,True
75,broadcaster,Hispanic,0.09210174180174643,0.1654140231051662,True
76,broadcaster,Latino,0.7123070755865356,0.09206303298161077,True
77,broadcaster,White,0.6065961483725912,0.2700544759776378,True
78,builder,Arab,1.7696472586251042,0.399881151275001,True
79,builder,Asian,0.6050672494475728,0.38519322411256895,True
80,builder,Black,0.4978063872711211,0.43872772385749786,True
81,builder,Hispanic,0.86518034398488,0.28218370294095113,True
82,builder,Latino,0.4656040320281611,0.3148334132756828,True
83,builder,White,0.1312106573844211,0.4833254008215066,True
84,businessperson,Arab,1.6083843996279563,0.3261248224868793,True
85,businessperson,Asian,0.9240961838701552,0.4240311319909049,True
86,businessperson,Black,0.10479103492048594,0.33441237282159003,True
87,businessperson,Hispanic,0.6213112455742021,0.32251332720444675,True
88,businessperson,Latino,-0.5137985062774468,0.2290855472394774,False
89,businessperson,White,0.4311175173955152,0.3697008785326521,True
90,businessman,Arab,2.76065166150917,0.4020989000281609,True
91,businessman,Asian,1.8274858161009342,0.3421139296317482,True
92,businessman,Black,2.5156705965936443,0.4032126915906937,True
93,businessman,Hispanic,2.412511811046939,0.3678612687531728,True
94,businessman,Latino,2.0811307085348285,0.4920213826090949,True
95,businessman,White,2.502699426219252,0.3890746440365103,True
96,businesswoman,Arab,1.7550951058149709,-0.20827193672568856,False
97,businesswoman,Asian,1.6224292768106463,0.05822599323662402,True
98,businesswoman,Black,1.4801662766170354,-0.2077534193347445,False
99,businesswoman,Hispanic,1.2763087466935072,-0.0908095784803628,False
100,businesswoman,Latino,-0.16835922641963535,-0.41976151180821697,True
101,businesswoman,White,0.4428930827913852,-0.15817820801393578,False
102,butcher,Arab,0.8099209109317911,0.35433712647179183,True
103,butcher,Asian,-0.3608335857877494,0.16900910874705952,False
104,butcher,Black,0.1722549188781114,0.3870327696545929,True
105,butcher,Hispanic,-0.07490211928196648,0.1525520557930229,False
106,butcher,Latino,-1.2391382848351795,0.2305619898707803,False
107,butcher,White,-1.1066058276132846,0.4155072972120695,False
108,captain,Arab,0.9499008617300226,0.21520436525523015,True
109,captain,Asian,0.18901345752094784,0.10730806137656416,True
110,captain,Black,2.7835601841516913,0.2472775331468444,True
111,captain,Hispanic,0.7393185198410812,0.1977504233988371,True
112,captain,Latino,0.3892852281985368,0.3745710722908326,True
113,captain,White,1.9758714497834928,0.21862665959991254,True
114,carpenter,Arab,3.1168399817277317,0.4061242261270965,True
115,carpenter,Asian,0.9450511406395816,0.3250916483829468,True
116,carpenter,Black,3.5880389607223693,0.4288909620989207,True
117,carpenter,Hispanic,0.9587213527587822,0.2799442817870008,True
118,carpenter,Latino,0.28072020475213233,0.3208838545624444,True
119,carpenter,White,2.782015949256214,0.4696751297705386,True
120,cashier,Arab,0.5587802949372883,0.04073030509605023,True
121,cashier,Asian,1.1745962405514996,0.34710824917824445,True
122,cashier,Black,1.860737522834054,0.08029039097685027,True
123,cashier,Hispanic,1.9626665667753245,0.12355109253445393,True
124,cashier,Latino,1.0478074990740358,-0.10986939892380068,False
125,cashier,White,2.136546330761032,0.16953751084685198,True
126,chef,Arab,1.4734292304530954,-0.17248373622526414,False
127,chef,Asian,0.6846332668216187,0.04406851013824002,True
128,chef,Black,0.917956895416532,-0.23823831448309946,False
129,chef,Hispanic,0.7015737472488215,0.03315225748363266,True
130,chef,Latino,0.41340145599085343,-0.027163051927169828,False
131,chef,White,0.7414131033686929,-0.2391798960361097,False
132,coach,Arab,0.9645436744279328,0.1188817265228836,True
133,coach,Asian,0.3139488791962809,0.2628016517345924,True
134,coach,Black,2.0557784497991825,0.1000920442714706,True
135,coach,Hispanic,-0.015856838734360806,0.2697437671891348,False
136,coach,Latino,-0.02936452292899634,0.4384524507713362,False
137,coach,White,2.737676598742378,0.0680043894530628,True
138,cook,Arab,1.5731856246273082,-0.07379912888257102,False
139,cook,Asian,0.2858545407680675,0.12829271541562415,True
140,cook,Black,1.4701239416072711,-0.07113042181449683,False
141,cook,Hispanic,1.1036057043728522,-0.055776681948267834,False
142,cook,Latino,0.2071834039553334,-0.3387382287789781,False
143,cook,White,0.8055318260837094,0.021854468889546296,True
144,computer programmer,Arab,1.7400219513147432,-0.007809102627597445,False
145,computer programmer,Asian,1.3435879790278846,0.2813522814277057,True
146,computer programmer,Black,2.296229911989983,-0.011453937124907764,False
147,computer programmer,Hispanic,1.1075930375083691,0.18555007993779596,True
148,computer programmer,Latino,0.4569238675831696,0.1917081324509676,True
149,computer programmer,White,1.7490689131628026,-0.0010552925580437794,False
150,dancer,Arab,1.0101650849085697,-0.2836473776733432,False
151,dancer,Asian,0.12013919349839923,-0.12657357382182138,False
152,dancer,Black,1.5055938724988047,-0.32127616998677305,False
153,dancer,Hispanic,0.7087343127363538,-0.15671260553852093,False
154,dancer,Latino,0.5437958229952201,-0.2795933974404664,False
155,dancer,White,0.9371496297549288,-0.32439475278936003,False
156,dental hygienist,Arab,2.32873210707586,0.24295269433140845,True
157,dental hygienist,Asian,0.8157614193138526,0.4407473228997568,True
158,dental hygienist,Black,0.6063386588480543,0.26696605122948736,True
159,dental hygienist,Hispanic,0.8137460919340674,0.2669547180308419,True
