,occupation,race,direct_correlation,indirect_correlation,same_correlation
136,coach,Latino,-0.06623892143416524,0.14024048234088834,False
137,coach,White,0.788059367871172,0.08963115041189039,True
138,cook,Arab,0.9502361357912938,0.1048533922345378,True
139,cook,Asian,0.8593732698980773,0.15053735565204954,True
140,cook,Black,1.2654980799121265,0.13499275602025104,True
141,cook,Hispanic,1.720647277974945,0.20070021542211686,True
142,cook,Latino,0.4662081887806076,0.09265475932429602,True
143,cook,White,0.6905318831785809,0.07804684517146455,True
144,computer programmer,Arab,0.3464852288212913,0.0440154081650291,True
145,computer programmer,Asian,-0.2317399601637958,0.05067707697511874,False
146,computer programmer,Black,0.7107859281752181,-0.11866761358720194,False
147,computer programmer,Hispanic,0.3622539874188477,-0.004103313741950494,False
148,computer programmer,Latino,0.009709122485330244,0.06913525292091346,True
149,computer programmer,White,-0.3366196109647677,-0.17790938574157075,True
150,dancer,Arab,1.3249154688579363,0.11856738657545254,True
151,dancer,Asian,1.1699236087492777,0.07943154071699939,True
152,dancer,Black,1.9487971802897939,0.006913224758271285,True
153,dancer,Hispanic,1.348875980522896,0.06690989636888522,True
154,dancer,Latino,0.9484919930738228,-0.005143492684330472,False
155,dancer,White,1.30251382939101,-0.014037476488442622,False
156,dental hygienist,Arab,-0.3915248652871693,-0.11322091076443905,True
157,dental hygienist,Asian,0.17937758044877675,0.07327305625011457,True
158,dental hygienist,Black,0.3117670075350241,-0.07973484981277099,False
159,dental hygienist,Hispanic,1.4068174095664383,-0.003748719784786708,False
160,dental hygienist,Latino,0.7158456172807782,0.04146740858700541,True
161,dental hygienist,White,-0.2897328448424181,-0.12213866375251448,True
162,dentist,Arab,-0.009985335580495738,-0.045471862579639255,True
163,dentist,Asian,0.07165525109272426,0.063664751575457,True
164,dentist,Black,0.5992007538898089,0.07067119781027455,True
165,dentist,Hispanic,1.4515069376219698,0.1533127475710002,True
166,dentist,Latino,0.7000403758375481,0.14070770858325565,True
167,dentist,White,-0.12910477683630936,0.015257650958633216,False
168,designer,Arab,0.9131814549429584,0.06514275384522625,True
169,designer,Asian,0.5940980857027005,0.06168813985442511,True
170,designer,Black,0.980855931954158,-0.21473842247550365,False
171,designer,Hispanic,1.183568764795934,-0.0121718296425497,False
172,designer,Latino,0.8122930224563633,0.05274386715437289,True
173,designer,White,0.4140188871343976,-0.2798089397052293,False
174,developer,Arab,0.6411527410109122,0.06552545739646767,True
175,developer,Asian,0.33452954870281665,0.09751489648106554,True
176,developer,Black,0.3849968698284935,-0.024987138076180682,False
177,developer,Hispanic,0.5021930109496638,0.014940330600068469,True
178,developer,Latino,0.3619432685264217,0.10781955638006384,True
179,developer,White,-0.4601560239228853,-0.09778069952925107,True
180,dietician,Arab,0.32561203033174824,-0.1239608011860683,False
181,dietician,Asian,0.5279528243379521,-0.03843363126128901,False
182,dietician,Black,0.7643828412059291,-0.1773764520377286,False
183,dietician,Hispanic,1.4528481426816573,-0.006053573264710678,False
184,dietician,Latino,0.7875960501091746,-0.016328143907525898,False
185,dietician,White,0.30573448759789434,-0.1915050905223972,False
186,doctor,Arab,0.11624568198475947,0.03711180092471239,True
187,doctor,Asian,-0.10068243301330257,0.016854994545437273,False
188,doctor,Black,0.6010978358415398,0.13939004803380936,True
189,doctor,Hispanic,0.6991701706871101,0.1806397302591063,True
190,doctor,Latino,-0.03820895628366955,0.10221980304245892,False
191,doctor,White,0.1487130757965147,0.11844810073080092,True
192,economist,Arab,0.9101588285757712,0.06957826615471109,True
193,economist,Asian,0.5932627073317329,0.08880058256220058,True
194,economist,Black,0.3924857200130849,0.17899874277057734,True
195,economist,Hispanic,0.9322091494077428,0.1706826464382954,True
196,economist,Latino,0.26562535190293873,0.15961082340940735,True
197,economist,White,-0.10901345762563457,0.11627776247210808,False
198,editor,Arab,0.91222215963437,-0.0521527471655836,False
199,editor,Asian,0.664366886025641,0.07407234116414473,True
200,editor,Black,1.4316749934613149,-0.04216729145231245,False
201,editor,Hispanic,1.0479771019851691,-0.004417283877649474,False
202,editor,Latino,0.5675382192346283,0.01859214767198354,True
203,editor,White,0.9716198740495808,-0.11304812868270753,False
204,electrician,Arab,0.10797966031105953,0.02938751270779438,True
205,electrician,Asian,0.1094017953390615,0.1446987021062628,True
206,electrician,Black,1.1840995094125726,0.04278407554375647,True
207,electrician,Hispanic,1.0177336578668443,0.10425287631865708,True
208,electrician,Latino,0.3738134018361324,0.16020354386028474,True
209,electrician,White,-0.15038795460659568,-0.04198209954370431,True
210,engineer,Arab,0.8537987331639499,0.14149186100551045,True
211,engineer,Asian,0.4214843250673154,0.17811587945422572,True
212,engineer,Black,1.3771638144927358,0.1391107420440083,True
213,engineer,Hispanic,0.9568757103890024,0.1896323600299336,True
214,engineer,Latino,0.11788655618896103,0.21200217869106366,True
215,engineer,White,0.6438730658203837,0.05054055101441746,True
216,farmer,Arab,0.3396953028068879,0.16640135849363433,True
217,farmer,Asian,-0.43912824249069293,0.1290111863249712,False
218,farmer,Black,-0.04640459275737137,0.2893390864457885,False
219,farmer,Hispanic,0.42594260701654896,0.21557137210678326,True
220,farmer,Latino,-0.3239694736297105,0.1455306487648853,False
221,farmer,White,-0.5458738788423194,0.24240899902024274,False
222,filmmaker,Arab,1.2118290497170636,0.15909482045714382,True
223,filmmaker,Asian,1.1074781762801431,0.0330949556261365,True
224,filmmaker,Black,1.7174107064124102,-0.08243770444471167,False
225,filmmaker,Hispanic,1.98820733902309,0.025956114101668825,True
226,filmmaker,Latino,2.010451066049673,0.10986437554198207,True
227,filmmaker,White,0.502379456178353,-0.1507087529540957,False
228,financier,Arab,0.943461362073364,0.007275179694170198,True
229,financier,Asian,0.35286383584886,-0.003458407065027124,False
230,financier,Black,0.9615556485475985,0.05396622987688365,True
231,financier,Hispanic,0.6490836637680395,0.14631037302542182,True
232,financier,Latino,0.2802018871656523,0.1820139652164685,True
233,financier,White,0.27386470834550386,0.025195550398587167,True
234,fireman,Arab,0.7749266503733896,0.09851024779274123,True
235,fireman,Asian,-0.2817823395376038,0.09589752528595002,False
236,fireman,Black,1.2505360039093592,0.31187557999721155,True
237,fireman,Hispanic,1.1063793706322118,0.12097228535792195,True
238,fireman,Latino,0.3520834575268795,0.06986414047876356,True
239,fireman,White,0.48537148437485206,0.2660740984103622,True
240,fisherman,Arab,0.6475658109721507,0.1758539722888263,True
241,fisherman,Asian,0.14292143784629352,0.13455641379427394,True
242,fisherman,Black,0.6403221667316135,0.25354574667629565,True
243,fisherman,Hispanic,0.6038233936653051,0.19978136525595602,True
244,fisherman,Latino,0.05153111105617218,0.14338438300977704,True
245,fisherman,White,-0.4046655823848533,0.20431431079633905,False
246,flight attendant,Arab,1.1123114900717328,0.020694892054190187,True
247,flight attendant,Asian,0.6887870699866664,0.13148217688721367,True
248,flight attendant,Black,1.4996404128998944,0.10209107160275767,True
249,flight attendant,Hispanic,1.8591195850292743,0.016463437159817983,True
250,flight attendant,Latino,0.967417979243668,-0.035195574291014366,False
251,flight attendant,White,0.9184689810532579,0.06168064888657888,True
252,gardener,Arab,0.02777512386626629,0.08931358967728326,True
253,gardener,Asian,-0.15894454626109875,0.11644264690514244,False
254,gardener,Black,0.4646214665472054,0.23843965407695986,True
255,gardener,Hispanic,0.4161076060739781,0.18304282598176635,True
256,gardener,Latino,0.014376379940049082,0.07427735371562941,True
257,gardener,White,-0.15536961475532668,0.19743756932887105,False
258,guidance counselor,Arab,0.5583323543008712,-0.08480792780966248,False
259,guidance counselor,Asian,0.28482021103431443,-0.04535724325681212,False
260,guidance counselor,Black,1.3783972143705665,-0.029346103594804523,False
261,guidance counselor,Hispanic,1.5321440121961931,-0.08295084048061324,False
262,guidance counselor,Latino,0.5221018512329679,-0.06608152600644196,False
263,guidance counselor,White,1.637265268365193,-0.054794247034628284,False
264,hairdresser,Arab,1.056611226307048,-0.00016473192242397622,False
265,hairdresser,Asian,1.185737787359831,0.08905922614719837,True
266,hairdresser,Black,1.3669647337279731,-0.054418684329170734,False
267,hairdresser,Hispanic,1.835228809737948,0.09340616180540663,True
268,hairdresser,Latino,1.1776447159343035,0.00520465509922585,True
269,hairdresser,White,0.12159956304568348,-0.09691122891885846,False
270,homemaker,Arab,-0.39913740430645456,0.033080195133663795,False
271,homemaker,Asian,-0.7167872118453912,0.1280049645781096,False
272,homemaker,Black,-0.20377681287861607,0.10356501625181262,False
273,homemaker,Hispanic,0.6763784853769936,0.10906648866609953,True
274,homemaker,Latino,-0.08312601216931945,-0.011909036129211705,True
275,homemaker,White,-1.3115928385128683,0.05060826219096979,False
276,housekeeper,Arab,0.4957221466290503,0.011376545246628705,True
277,housekeeper,Asian,0.054377990333765,0.09273772527376667,True
278,housekeeper,Black,0.9354114843074098,0.07541153519079995,True
279,housekeeper,Hispanic,1.3107092851561837,0.14210139196296712,True
280,housekeeper,Latino,0.2419733086998804,0.002589298997834045,True
281,housekeeper,White,0.00332378041167223,0.04756092377194572,True
282,interior designer,Arab,0.6115871491915541,0.0021660840069537106,True
283,interior designer,Asian,0.5907370289801105,-0.031954184529103286,False
284,interior designer,Black,0.7848274112051304,-0.2738540283423364,False
285,interior designer,Hispanic,1.266135490533816,-0.06286320033508716,False
286,interior designer,Latino,0.9738329209477664,-0.00139135937411284,False
287,interior designer,White,-0.1242126117468608,-0.3077198082484453,True
288,jeweler,Arab,0.6899948917565681,0.04367023180539058,True
289,jeweler,Asian,0.5464956631038412,0.07697396006571268,True
290,jeweler,Black,1.397447311410824,0.05700929966550693,True
291,jeweler,Hispanic,0.97264723685567,0.1897257264589184,True
292,jeweler,Latino,0.2168267596740164,0.11783729719746268,True
293,jeweler,White,0.2253486588493717,0.006185365701174776,True
294,journalist,Arab,1.9156427163043104,0.07284456373893561,True
295,journalist,Asian,1.3799832644680408,0.06729934439299197,True
296,journalist,Black,1.8798216003325492,-0.107263338464175,False
297,journalist,Hispanic,1.7846835631956202,0.05425113688354554,True
298,journalist,Latino,1.2678093373704364,0.10765278471749376,True
299,journalist,White,0.7501088252073405,-0.1849599354877544,False
300,judge,Arab,0.23795624758929734,0.04041223270631709,True
301,judge,Asian,0.08986449464630412,-0.17026007766572626,False
302,judge,Black,1.5362868661486149,0.023535862164838845,True
303,judge,Hispanic,0.8225648864440532,0.025275700259908118,True
304,judge,Latino,-0.1052995353828537,-0.03401445931127325,True
305,judge,White,1.594155194118503,0.06625007653585448,True
306,lawyer,Arab,0.7408674720223504,0.038284316298597736,True
307,lawyer,Asian,0.16294374249663374,-0.0020681142764096363,False
308,lawyer,Black,1.4736662875051485,0.045402511257999816,True
309,lawyer,Hispanic,1.624274981352863,0.11137523569187656,True
310,lawyer,Latino,0.9773188976506816,0.0861702922918266,True
311,lawyer,White,0.6674666515839085,0.0220996916866488,True
312,librarian,Arab,0.15610284288935727,-0.08475238278280825,False
313,librarian,Asian,0.13569614690957696,0.05094947926562085,True
314,librarian,Black,1.2558299998398856,-0.13679817797077168,False
315,librarian,Hispanic,1.2864642514020896,-0.017702841091389452,False
316,librarian,Latino,0.7396174382909988,-0.03957650135614535,False
317,librarian,White,0.3762919147217743,-0.17140903295186544,False
318,maestro,Arab,0.08871664465132832,0.1191427091191019,True
319,maestro,Asian,0.09257810356502086,-0.002214005681958814,False
320,maestro,Black,1.310535029843406,-0.002167428987674604,False
321,maestro,Hispanic,0.3748255211364576,0.14355811635705634,True
322,maestro,Latino,0.5685457099946185,0.1828320620370804,True
323,maestro,White,0.3678891770747553,-0.03164857236547505,False
324,magician,Arab,0.4660087289256773,0.10701833671204472,True
325,magician,Asian,-0.5844999520068362,-0.052997901528490134,True
326,magician,Black,1.7714403579312268,0.040164463434952835,True
327,magician,Hispanic,0.8420380592334209,0.13449337954320134,True
328,magician,Latino,0.12838183188409447,0.08247740365856067,True
329,magician,White,1.1511524931927903,0.020764889024787368,True
330,mason,Arab,0.21296244789373986,0.17939514986227054,True
331,mason,Asian,0.07990016974530775,0.007128261695164947,True
332,mason,Black,0.9025264599782749,0.16194921246023794,True
333,mason,Hispanic,0.6187007465235181,0.14771121236349305,True
334,mason,Latino,-0.06738541925398911,0.08862508587786544,False
335,mason,White,0.3951452968027632,0.14698460149828108,True
336,mechanic,Arab,0.2959882730700281,0.05066835755445325,True
337,mechanic,Asian,-0.06343235953093247,0.17926204667512424,False
338,mechanic,Black,0.7427211681684386,0.13171630752334107,True
339,mechanic,Hispanic,0.5580639364524178,0.07961394152042695,True
340,mechanic,Latino,-0.014078556986191397,0.12186333136155035,False
341,mechanic,White,-0.230813141319643,0.0388881340230348,False
342,musician,Arab,1.1380812684078203,0.1844997487049997,True
343,musician,Asian,0.5787927276138284,0.06015315908732957,True
344,musician,Black,1.9782574142267093,0.050956627294103087,True
345,musician,Hispanic,1.286094928594803,0.09482278874163927,True
346,musician,Latino,1.2151874413670938,0.11806460576394424,True
347,musician,White,0.8175752474754772,-0.0073642099782346435,False
348,nanny,Arab,0.977263221087636,0.04439587973901636,True
349,nanny,Asian,0.4562361628189788,0.1212145684967323,True
350,nanny,Black,1.035324850236922,0.16606828620913291,True
351,nanny,Hispanic,1.2709757770824788,0.13027460388336426,True
352,nanny,Latino,0.4763946760231067,0.0010166484468315962,True
353,nanny,White,0.3886981963681564,0.13339717069271542,True
354,nurse,Arab,0.4239334965854185,-0.03772957029188636,False
355,nurse,Asian,0.3772100814321336,0.04536549181544414,True
356,nurse,Black,0.9310066111416088,0.11613554621834073,True
357,nurse,Hispanic,0.6716247368215836,0.08925340326215224,True
358,nurse,Latino,-0.26958438417730823,-0.04530396562664592,True
359,nurse,White,0.4550625776200868,0.10205202474085387,True
360,nutritionist,Arab,0.30982420892470197,-0.14803998859331,False
361,nutritionist,Asian,0.6313734072826228,-0.009598708200086091,False
362,nutritionist,Black,0.8193819126218259,-0.10833471400643643,False
363,nutritionist,Hispanic,1.5476299931212785,-0.05418893477355423,False
364,nutritionist,Latino,0.6436048833823337,-0.023210992792202262,False
365,nutritionist,White,0.5680550180387643,-0.13681598174844795,False
366,optician,Arab,0.483262237396041,0.0050009699646877785,True
367,optician,Asian,0.3581451757587495,0.005011177037939816,True
368,optician,Black,1.0091094000680647,-0.11466880084131345,False
369,optician,Hispanic,1.299211384377251,0.027951117918438417,True
370,optician,Latino,1.0972698471558282,0.08173750016088784,True
371,optician,White,-0.4594840509574746,-0.16091712141527625,True
372,painter,Arab,1.1297292838752269,0.19561411512588608,True
373,painter,Asian,0.6097399103794384,0.05120238165678435,True
374,painter,Black,1.3465899525971878,0.01469149224740144,True
375,painter,Hispanic,1.3976812194447206,0.17857937516737732,True
376,painter,Latino,0.8158370206680633,0.15050926176266766,True
377,painter,White,0.492983226759561,-0.04276727161482196,False
378,pharmacist,Arab,0.5456081853955818,0.04064053397711556,True
379,pharmacist,Asian,-0.04228611746477805,0.1316875877001527,False
380,pharmacist,Black,0.8394002203891819,0.030834108113359127,True
381,pharmacist,Hispanic,1.6399027573068068,0.19526602429336384,True
382,pharmacist,Latino,0.6228751009955089,0.16369739462831542,True
383,pharmacist,White,0.06879775802889818,-0.03777884787172995,False
384,philosopher,Arab,0.6020217030645922,0.002543486010647212,True
385,philosopher,Asian,-0.10737110653522193,-0.1275666178749318,True
386,philosopher,Black,0.5894291763668932,0.023116225768588586,True
387,philosopher,Hispanic,0.3710486617082637,0.07755170162274691,True
388,philosopher,Latino,0.3063990469436802,0.059584713060293726,True
389,philosopher,White,0.1466342742090397,0.03461151722510117,True
390,photographer,Arab,1.0100109322893778,0.040970915953259184,True
391,photographer,Asian,1.2445870771825926,0.0660453442974214,True
392,photographer,Black,1.3759096713153012,-0.10820701713901687,False
393,photographer,Hispanic,1.4119021347769287,0.006847105234847764,True
394,photographer,Latino,1.042750591850344,0.061727669171704365,True
395,photographer,White,0.5851985356909469,-0.17947845686623287,False
396,physiscian,Arab,0.17789299085862026,-0.07556514717313627,False
397,physiscian,Asian,-0.16533296395036007,-0.10448908895204438,True
398,physiscian,Black,0.00621778599839061,-0.12270945498358166,False
399,physiscian,Hispanic,0.12779498719158794,0.0465109409538114,True
400,physiscian,Latino,-8.231214139599319e-05,0.07782288117726964,False
401,physiscian,White,-0.4755754144600549,-0.1126185568099642,True
402,physician's assistant,Arab,0.07630613760977754,-0.04768841913140412,False
403,physician's assistant,Asian,-0.2314120155911315,-0.001581371411837869,True
404,physician's assistant,Black,0.6986139048973483,0.04588332702555367,True
405,physician's assistant,Hispanic,1.1694172059185564,0.10944572564817348,True
406,physician's assistant,Latino,0.05316155066590278,0.025608296295911062,True
407,physician's assistant,White,0.4879440433939413,0.04934264300624715,True
408,pilot,Arab,1.8235268606772936,0.08858222084939793,True
409,pilot,Asian,0.7062335095197876,0.10700159335691352,True
410,pilot,Black,1.7769152100268903,0.04224817871807122,True
411,pilot,Hispanic,1.3192768820033007,-0.010880326719369305,False
412,pilot,Latino,0.7186336767249372,0.053480437516318174,True
413,pilot,White,1.3851402708434728,-0.014309187601354528,False
414,plumber,Arab,0.1633967610945447,0.028737927636492917,True
415,plumber,Asian,0.4554567956871334,0.16493172374776274,True
416,plumber,Black,0.4734659462671541,0.2396723617308916,True
417,plumber,Hispanic,0.9118957356238048,0.10664844844780083,True
418,plumber,Latino,0.4360496311465968,0.100580571112763,True
419,plumber,White,-0.4003399813828901,0.16671208048305192,False
420,police officer,Arab,0.9833697331263024,0.08461652968060139,True
421,police officer,Asian,0.28074225797865937,0.0846078130355,True
422,police officer,Black,1.2581748843456826,0.14934780294292824,True
423,police officer,Hispanic,2.0235061723744336,0.12409175743998133,True
424,police officer,Latino,1.3541459790516694,0.09990445365866572,True
425,police officer,White,0.7193320245444471,0.1285394739618461,True
426,policeman,Arab,1.3295539872411772,0.13125022313033152,True
427,policeman,Asian,0.41615357063110425,0.07827250758136459,True
428,policeman,Black,1.107855844985905,0.16724207033361166,True
429,policeman,Hispanic,1.591022454939827,0.19783713937298888,True
430,policeman,Latino,0.9340950276698116,0.15320512997364955,True
431,policeman,White,0.4902394220704249,0.1415168794896048,True
432,politician,Arab,1.3885139571831489,0.09610374991096766,True
433,politician,Asian,0.2390979622536241,0.03659609179956352,True
434,politician,Black,0.4480798675075336,0.02361218291084254,True
435,politician,Hispanic,1.6932925210222338,0.2087414627913712,True
436,politician,Latino,0.7952394198159131,0.19694121476331933,True
437,politician,White,0.3956887986193739,-0.026264261481386032,False
438,postman,Arab,1.0085364143879751,0.12870311825548264,True
439,postman,Asian,0.5557091699139125,0.09206780721776943,True
440,postman,Black,0.6698907316005039,0.1446391840534372,True
441,postman,Hispanic,1.3916684840175093,0.17202743586772473,True
442,postman,Latino,1.0390741806902797,0.12509744912791346,True
443,postman,White,0.0027905360263947875,0.102744073735697,True
444,professor,Arab,0.5748194423146057,0.01793401356994951,True
445,professor,Asian,0.3796574205040551,0.03131143077192459,True
446,professor,Black,1.39936894925962,0.05937115582423483,True
447,professor,Hispanic,1.3816782631440534,0.11254157636566944,True
448,professor,Latino,0.5892163657210251,0.06794950875928571,True
449,professor,White,0.7429882586006947,0.02050969983837752,True
450,programmer,Arab,0.8815267798276402,0.0926357404579994,True
451,programmer,Asian,0.5193558607369387,0.1383163746944634,True
452,programmer,Black,1.1496260585589333,0.004763332072437794,True
453,programmer,Hispanic,0.7660689108201293,0.06374417033170042,True
454,programmer,Latino,0.3627125993592279,0.1317246586586686,True
455,programmer,White,0.6966321326580251,-0.08461288504329563,False
456,psychologist,Arab,0.2700894602377936,-0.11240324799581314,False
457,psychologist,Asian,0.4494958524096927,-0.02007205197589213,False
