index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
accountant,-0.2460232900045646,-0.09406224217031536,-104.41604,-8.373552,11.986265,4.5532403
air traffic controller,0.2540554151831995,0.06638637423055194,62.46683,-91.03355400000001,0.7371628,3.6143818
architect,-0.16198870226163328,-0.1990367131175973,-157.88673,-6.7647634000000005,11.117288,5.4254207999999995
artist,0.375408107660546,-0.25913781594560537,211.938,1.0480228999999999,-3.7280207,3.9477352999999997
attorney,-0.13916511465412462,0.3068183808994072,380.43172999999996,1352.4392,7.557192999999999,3.7088265
baker,-0.2510056390890653,-0.216627387922032,-165.80045,-53.071674,11.347286,5.7071705
banker,-0.2529012382454689,-0.11755218924264375,-189.75538999999998,-7.920095,11.202591,5.2077274000000005
bartender,-0.11696455224386125,0.07708384429440511,-76.07421,227.02393999999998,8.600073,2.208191
barber,-0.32991725099054103,-0.09785666227484814,-142.09491,-105.08474,12.874167,5.830386
barman,-0.32011386284167925,-0.09049660651848314,-147.79593,-93.50041,12.503335,5.703622
barmaid,-0.08821397129853292,0.1331720166299222,-55.644123,202.72124,8.377369,2.641263
bookkeeper,0.14284809374142518,0.09899077449830997,65.49835999999999,-67.807076,1.0436147,3.823617
broadcaster,0.2654212770476045,-0.047653576344973636,44.339233,-33.010445000000004,2.9920763999999997,4.247234
builder,-0.36501733113366536,-0.17835216015047373,-179.50607,-136.74576000000002,12.959710000000001,6.4273996
businessperson,-0.20253598605441425,-0.06293711565209267,-103.817444,5.132716,11.787082,4.4709697
businessman,-0.26299518206156536,-0.20202367721240191,-187.74455,11.057781,11.371423,5.0059443
businesswoman,0.027192402380308588,0.1877652816061203,-12.410149,206.91641,7.6765947,2.7209861
butcher,-0.30341892842437185,-0.15051043222394245,-192.54207,-37.432625,11.810203,5.5876225999999996
captain,-0.17906241206636486,0.2530006643407579,96.8653,164.77368,7.7133746,4.198743
carpenter,-0.4371888615522738,-0.17777457899261062,-155.40775,-155.8614,13.237003,6.483807
cashier,-0.1145195016921934,0.08943962933029605,-72.17359,211.49902000000003,8.62974,2.540842
chef,-0.009348379941111058,-0.11318220355801015,2.3345666,35.099068,4.237298,4.2745690000000005
coach,-0.19338322044852926,-0.01868244414875567,-86.16438000000002,-4.29914,11.86701,4.3082447
cook,-0.2554672936415831,-0.1652329371275279,-176.03284,-63.1249,11.449838,5.7765527
computer programmer,0.3927212505735472,-0.17385840048570578,-221.41031,-407.6647,-2.9805042999999998,4.2595587
dancer,0.10605547025340202,-0.015370053554204746,87.4214,58.069855000000004,2.7681303,4.7936497000000005
dental hygienist,0.3673532710517311,0.07957660252906297,84.01629,-116.030685,-0.100863434,3.3238623
dentist,-0.06709475523093586,0.20114083141419908,26.563211,86.042496,5.7762933,4.141076
designer,0.4498222355292106,-0.2611251184078493,235.71799,-16.454487,-3.168861,3.8495765
developer,0.2269164111037519,-0.057131084902713875,40.21822,-18.40531,3.1066492,4.4032160000000005
dietician,0.5449769582867412,0.07984453356426915,137.26366000000002,-167.18416000000005,-1.357453,2.967273
doctor,-0.2940041080855225,0.06417645359367402,-106.924904,110.87732,9.588716999999999,4.054115299999999
economist,-0.25023751808275435,-0.07931600912218066,-202.62953000000002,-10.793009,11.563169,4.8845089999999995
editor,0.3363837167243056,0.062206762190287375,60.716480000000004,-110.99246000000001,0.3285398,3.4127644999999998
electrician,0.047136619721306464,0.02065625170824989,13.625704999999998,17.259129,4.157648,4.2184267
engineer,-0.16874273079078386,-0.20619105916961425,-128.47326999999999,9.096527,11.621798,4.837823
farmer,-0.4315139165858974,-0.17264258995894774,-166.10391,-163.9217,13.313937,6.396828
filmmaker,0.2426017801599888,-0.22096438816782485,-227.50392000000002,90.85198000000001,-3.8592839999999997,4.342302
financier,-0.06891082613314611,0.1932444142486344,44.07959,88.92860999999998,5.926464599999999,4.323423
fireman,-0.42853630550952665,-0.1347071040844922,-126.02498,-134.49759,13.058492,5.9642215
fisherman,-0.3912722938174952,-0.16811712310743102,-174.12599,-148.9093,13.196791000000001,6.388401
