index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
accountant,0.31980176144320543,-0.5786561701045337,-116.386566,24.872828,3.8742342,5.2571774
air traffic controller,1.108466634089529,0.3239715201794525,-60.221256,147.39877,3.903746,3.2123635
architect,-0.43242954424106383,-0.38476631713536213,-114.403595,-50.638916,7.657045,5.025221
artist,-1.207870695108389,0.8474113326761014,183.06566,-176.41278,9.443031,-0.39983246
attorney,1.2384714724855572,-0.632740321634541,-28.472187,237.54695,0.9912605,3.327121
baker,-1.0267591696956273,0.21407797496309822,172.93877,-145.72072,8.738148,-0.39474377
banker,-0.2908039852467442,-0.6245311804354993,-59.746532,-47.586628,7.3390408,6.1957436
bartender,0.7548454896679139,-0.48138325714875574,-37.199707,96.75525,2.4433284,4.2215214
barber,-0.5750232204868608,-0.4993351787907211,-37.750626,-64.38643,7.750195,6.7712455
barman,0.05979295683135568,-0.661483960633945,-112.797874,37.190113,3.5713296,5.30525
barmaid,-0.8370315465111303,0.6411794957765966,128.38861,-179.22614,8.592477,0.34587997
bookkeeper,-0.20859258148941215,0.5684961589330824,76.73861,-190.47052,7.9861593,1.3545974
broadcaster,0.7433344817615793,0.1915130156759175,-45.383537,156.22209,4.151285,3.7415295
builder,-0.3804403464747776,-0.6295696831609481,-8.645518,-128.3082,7.9228845,7.467306
businessperson,0.6991466675163651,-0.3636816933498096,-34.92459,186.14317,1.4774421,3.475328
businessman,-0.42140014327349246,-0.3482131221285732,-108.252594,-59.72288,7.723531,5.099918
businesswoman,-0.5436821604324712,0.4957643336818092,107.87609,-172.80952,8.120516,0.52866495
butcher,-0.7831054073633805,-0.41609426962545537,-19.008585,-70.23577,8.56259,6.501885
captain,0.4365839358716134,-0.7328117944748997,-65.582825,216.98677,1.9146683,3.4581592
carpenter,-0.530061612375813,-0.6115537737121935,1.9866186,-129.31451,8.065071,7.5201397
cashier,0.35532655473497804,-0.478753692259545,-67.513565,-110.561035,2.6766157,4.60381
chef,-0.2502110571956202,0.7541588512455325,-108.0373,-120.46222,7.5730968,3.4013646
coach,0.9467496141416857,-0.5082690256048005,-41.794495,206.22751,1.3564798,3.1992617
cook,-1.0935963459105698,0.4573703456359415,168.45726,-153.88266,8.640151,-0.26440594
computer programmer,0.7774039299064743,0.49231718818382947,49.344563,106.89752,5.198291,2.7250972
dancer,-1.0130282876652295,0.7898973611536894,139.46428,-181.90407,8.87751,-0.02548228
dental hygienist,1.372684838943901,0.3878487334668992,-88.11229,140.95181,3.6880016,2.779247
dentist,0.150894508056272,0.10738502680671742,-64.35604,-8.24931,6.7327623,4.492942
designer,0.4651393195424573,0.7613320849003878,110.76851,102.64536,5.4066186,1.8050092
developer,1.3415549148382597,-0.3785261755920138,-80.2788,174.4164,2.772077,3.082132
dietician,0.5222894065570617,0.7831391213044601,94.900734,101.18534,5.4633875,1.4926038
doctor,-0.7190047408555881,-0.3260299274229056,-70.23085,-74.51985,8.391875,5.9946327
economist,0.1572626079747265,-0.7102189802153654,-127.99535,22.295475,4.0473456,5.514599
editor,1.4351224985554312,0.18294573101013228,-72.70487,154.77376,3.4108362,2.9366655
electrician,0.4713349197476177,-0.06835682890194848,-36.44967,171.52663,4.1330504,4.0169544
engineer,0.04967150005774343,-0.3546408227308782,-120.13596,-25.784752,7.4625225,5.242554
farmer,-0.5378429682070272,-0.563705435533369,4.58752,-117.52255,8.265961,7.4734893
filmmaker,0.3107925047583675,0.6027715075937419,371.46088,107.856186,6.9215264,2.760157
financier,0.5618972235244637,-0.5954101784637744,-153.83772,19.81075,4.3800507,5.176642
fireman,0.012815474822189444,-0.7441364020882333,-103.32963,47.737137,3.1299343,5.1844664
fisherman,-0.7486342534386432,-0.42478260331914086,8.280484,-104.85144,8.59717,7.1989765
flight attendant,0.8137774699469407,-0.32153270440041837,-29.594687,103.91905,2.5277522,4.105426
gardener,-0.5521951805342803,-0.3096367650174979,-21.929,-90.60166,7.9871955,6.7447624
