index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
librarian,-0.0034448702767788013,-0.4137282738219165,-14.527509,64.33097,5.6707845,6.2776976
maestro,-0.4287543900551293,0.1806427568049526,13.079881,-12.130135000000001,4.6501102,2.7383029999999997
magician,0.8002117336624223,0.1531374713012272,-103.14149,-43.693756,2.281495,7.413114999999999
mason,0.2731444978617439,0.30592366444032626,-50.685432,-32.27766,3.478679,4.7208266
mechanic,-0.0782080680878358,-0.5658494296470304,13.194132000000002,-96.24481,5.391141999999999,5.073182
musician,0.6735507248214094,-0.25247589865912257,-3.3064141000000005,-171.09666,4.13945,6.746355
nanny,2.7100031741389508,0.5229217391664952,-112.91906999999999,98.503914,-4.9022407999999995,2.4198656
nurse,1.411582546969064,0.3115587729681452,-142.3415,11.473792999999999,0.6720961,9.432924
nutritionist,-1.0256259405356474,-0.4395634532085916,64.09187,43.51468300000001,8.829289,3.4382927000000003
optician,-1.2631786088115688,-0.4132647809554285,76.23824,25.396593,8.303319,3.183798
painter,1.4696671128357601,-0.2291860572763901,-152.13934,-22.350208,0.9718431999999999,8.559895
pharmacist,0.08336385924453653,-0.5305586281175217,43.863575,-100.76954,5.1191435,5.7719345
philosopher,-1.4417385583108062,0.6518745284732489,175.90361000000001,44.813309999999994,6.541645,0.35899162
photographer,0.2952090879751619,-0.693320221193757,-26.750809999999998,-143.66747,4.633479599999999,6.5753837
physiscian,-2.7406632706632816,0.8148436667043584,140.08461,89.412315,6.8347735,-0.69363135
physician's assistant,-0.9343950395267604,0.44864653808252414,181.14113,-29.81594500000001,5.6952195,1.6726880000000002
pilot,0.09579917023162594,-0.1389221251865245,-29.320393,-62.97145500000001,3.612051,5.22615
plumber,-0.7095445893176222,-0.4853770734370646,68.156975,-47.279064,6.9346237,3.5197833
police officer,-0.3727695897714244,0.20726748848451604,5.684554599999999,-7.1030455,4.6032166,2.795405
policeman,0.13479318466361048,0.3002718546583279,-42.584022999999995,-29.54382,3.6386943,4.536442
politician,-1.9597288389234484,0.5923565646683787,166.36633,58.770095999999995,6.550207599999999,0.10339861
postman,-0.18058133281805056,0.2088552349828319,-15.955812,-23.511827,4.068622,4.006742
professor,-0.029559686116579862,0.16693275149590764,-28.146927,-22.683985,3.9172559000000002,4.232178
programmer,-0.17798698342994956,-0.6737085558598893,13.495792999999999,-104.51205999999999,5.4977307,4.857694599999999
psychologist,-1.348679827863999,0.3433888000193176,168.87143,22.102789,6.4467807,0.88230675
receptionist,0.3302959552492691,-0.3773962852297114,-140.9538,-92.82808,4.569861,6.1217775
salesperson,-0.2072765931691436,-0.555727023861578,24.17071,-93.86792,5.5023475,5.1880336
scientist,-0.3904553338410333,0.2311991039561251,-1.9860604,-16.305994000000002,4.462893,3.1828847000000002
scholar,0.6062178563581382,0.31887844225388984,-100.0077,-52.503788,2.4482362,7.1890907
secretary,0.9491108719088832,0.20471971145299567,-110.37692,-39.868465,1.9654068,7.8318405
server,0.613398835044713,-0.7634275762577185,-9.722608000000001,-167.01,4.2484207000000005,6.682917599999999
singer,1.699779585253657,0.13315997588049894,-165.1503,4.6760964000000005,0.40506727,8.943667
skipper,-1.4456560644452974,-0.0005871824991672424,148.19904,-5.641758,6.925167599999999,1.8005918
soldier,0.87819607426303,0.03789367920747742,-117.82816000000001,-20.312244,1.7378198,8.016694000000001
socialite,0.08323907319773406,-0.6315808859820469,-17.82924,75.99303,5.8070045,6.3723335
stylist,0.2367486996269928,-0.41407795200686426,-26.872584999999997,62.907913,5.5111403,6.3988314000000015
surgeon,-2.2214769360908333,0.6419172931742645,156.76998999999995,71.3302,6.684715,-0.30332917
teacher,1.8427965685965653,0.3548241942192917,-162.39603,12.75153,0.3364247,9.532179
therapist,-0.9095934202099862,-0.007667445090667599,65.40890999999999,66.2929,9.101966000000001,3.6576855000000004
translator,-0.4707156365756571,-0.5885825738911451,43.00783,-78.56692,5.66378,5.293493700000001
undertaker,-0.8014439474531628,0.3358022035025906,165.80217,-36.170998,5.3911447999999975,1.8923123
veterinarian,-0.9871667779238062,-0.20613005655115546,68.360435,55.6536,8.957994,3.5280495000000003
videographer,-0.24507038521475896,-0.6396123127465134,27.913502,-85.206024,5.5486474,5.2425127
waiter,1.6002321245948334,-0.2244240305813527,-166.03253,-10.468236,0.49295256,8.599867
waitress,3.073867465511995,0.5436298829267059,-97.092224,111.54031,-4.5612699999999995,2.2966905
warrior,1.4979126731405918,0.1959266399637561,-158.17377,24.70886,0.4283909000000001,9.471771
writer,-0.2380966719668297,-0.44984559778294464,47.760258,-90.60781999999999,5.4665300000000006,5.6930914
