index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
Nigeria,0.4990907593938113,-0.20855827792967566,108.55483000000001,128.50902,-1.7145511999999998,8.026029
Ethiopia,-0.08375641538091834,-0.2878635986573301,-320.2602,-183.3065,4.147276000000001,12.971855999999999
Egypt,-0.3045332082391741,-0.3490955524124291,-325.03802,-219.1211,4.213343599999999,13.055067
Congo,0.24383686285179,-0.13137731347195192,37.609493,75.76365,-1.994705,7.565158
Tanzania,0.3857937759539484,-0.17368145656191306,51.032475,145.11836,-1.9903821,7.733720299999999
South Africa,0.4524499474680974,-0.1553505434564797,140.36484,158.63863999999998,-1.1960375,8.223657000000001
Kenya,0.5569246191107682,-0.1931332513963519,128.36546,206.43708999999998,-1.0877956,8.072115
Uganda,0.4188606328071595,-0.2154212679670083,152.76799,218.82587999999998,-1.1474043999999999,7.8631972999999995
Sudan,0.2889289394503931,-0.34322867760928977,185.59003,237.84024,-1.0006495,7.857437599999999
Algeria,-0.5269462271133164,-0.1611405260726035,49.425568,-195.05693,6.706402000000001,10.997922
China,0.12178332286626772,0.2547661860261232,-146.78607,-251.54689,2.7470756,9.455358
India,-0.4373684245811459,0.525472878597762,-222.4751,-383.74368,6.372349,8.267955
Indonesia,0.2893708595284534,0.06041564545313265,-61.487404000000005,155.48877,-2.943669,7.7632437
Pakistan,-0.423145770199154,0.5777348550596485,244.06796,-47.476562,6.2303762,8.159417999999999
Bangladesh,-0.1274539564912555,0.30670447167818765,-186.58675,-331.45162999999997,6.102789,8.110775
Japan,0.06251144068627222,0.2636687244460582,-153.11664,-275.46463,2.88892,9.364217
Philippines,0.16475434736217556,-0.15662262687033546,-95.65309,148.65413999999998,-2.9477804,7.5776224
Vietnam,0.3628730746042778,0.2921408646308116,-35.250183,279.43667999999997,1.6039181,8.652500999999999
Iran,-0.6180952463645719,0.4560973403526497,213.57993,1144.3661,6.6161175000000005,8.59339
Turkey,-0.4223162951306565,0.21572890232351155,190.87466,-238.75781,6.3054767,9.678469999999999
Russia,-0.43092326458977137,0.06032128880345936,188.2251,-176.84743,6.077235,9.805899
Germany,-0.2430528435325524,0.11953305046779553,928.5830000000001,-59.691483,4.48177,11.47048
United Kingdom,0.5511545321269674,-0.10616856826870974,165.66302,154.90724,-0.4155799,8.442403
France,-0.42532001882599296,0.11995292652340953,166.80063,-154.9879,5.857024,10.007225
Italy,-0.6911709231564174,0.1134116534280537,102.93885,-293.7006,6.830664,10.108332
Spain,-0.5898600033995426,-0.1486043036748398,72.53183,-218.86322,6.7378089999999995,10.869872
Ukraine,-0.6839829929580027,0.2044783670252943,132.54303000000002,-295.6544,6.9598455,9.847211
Poland,-0.4434593897104004,0.20509353194220012,162.30682,-228.71207,6.491666,9.907106
Romania,-0.5837892816370852,0.10437922472127087,117.84763000000001,-239.33947999999998,6.726577000000001,10.29296
