country,gender,direct_correlation,indirect_correlation,same_correlation
Nigeria,male,0.2529247019581257,-0.0376401522938694,False
Nigeria,female,0.5105820353821764,-0.12864913322993363,False
Nigeria,boy,-0.29158568360022247,-0.014960219947527949,True
Nigeria,girl,-0.3680080176203973,-0.14855648766214444,True
Nigeria,man,-0.2940660299273116,0.04463762353620674,False
Nigeria,woman,-0.17780680633011828,-0.0722521090101467,True
Ethiopia,male,0.0761019245749629,-0.0377002820230094,False
Ethiopia,female,0.12989990712942107,0.007166505430767869,True
Ethiopia,boy,0.11161320675823048,-0.07615648024215203,False
Ethiopia,girl,-0.2050793670597633,-0.009920185553882,True
Ethiopia,man,-0.3612409704398376,-0.03237762185272569,True
Ethiopia,woman,-0.3067485937343829,0.03048233565333496,False
Egypt,male,-0.16204744440457938,-0.06980267853454353,True
Egypt,female,0.15444197452976507,0.07567009180709096,True
Egypt,boy,0.13099227053445997,-0.06999513125169834,False
Egypt,girl,-0.044199230556494176,0.10001875186165432,False
Egypt,man,0.06145212940712491,-0.04392265272508406,False
Egypt,woman,0.2398407519020537,0.10214525895846265,True
Congo,male,-0.21892770938569153,-0.0668779095523957,True
Congo,female,0.18209010154658575,-0.10178884075564401,False
Congo,boy,0.38818296975214395,-0.08290959798717609,False
Congo,girl,0.1620953608536147,-0.13090989053552665,False
Congo,man,-0.2660657982570066,-0.03750449121377286,True
Congo,woman,-0.1350452443850744,-0.07314325247835711,True
Tanzania,male,0.056391534033298274,-0.001246133851850602,False
Tanzania,female,0.19248681444730686,-0.04597202342413343,False
Tanzania,boy,-0.29006975098387633,-0.04285948277597792,True
Tanzania,girl,-0.5421194913004485,-0.090463056154096,True
Tanzania,man,-0.3345705907780089,0.03765051050085889,False
Tanzania,woman,-0.3178618451390953,0.01097157435324416,False
South Africa,male,0.3967928644248677,-0.09204971709865135,False
South Africa,female,0.38962981238272515,-0.12440148761371671,False
South Africa,boy,-0.3191107459670064,-0.13486617887686705,True
South Africa,girl,-0.6591862329306242,-0.17829492221292276,True
South Africa,man,-0.36311401909331587,-0.06898078996796964,True
