index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
Chile,-0.3067691709544465,-0.13101802503625165,49.518963,219.58519,-0.25294867,9.515646
Ecuador,-0.27038523834448625,-0.16968703340465666,36.283405,167.1403,0.414708,9.434899
Bolivia,-0.2464907641548052,-0.0828167347885752,53.48406600000001,309.93097,-1.3999081,10.339347
Paraguay,-0.3218115136305495,-0.10228546413606644,32.08494,236.99191,-0.37177733,9.659387
Uruguay,-0.29060972408944896,-0.001636526750763034,32.267109999999995,317.47168,-1.7499119,10.5732
Australia,0.5409787645612545,-0.03335561974275472,-195.31157,-44.80637700000001,7.724125999999999,6.798442
Papua New Guinea,0.43161634096288004,0.021551864067547576,-126.454666,-93.07719,7.300859,8.031715
New Zealand,0.4135794876099137,0.022773523249891608,-137.3207,-75.888855,7.47153,7.7525916
Fiji,0.35862581525032106,0.027415104229179255,-105.105484,-85.26021,7.0923386,8.240516
Solomon Islands,0.21127801654207445,0.1127236174073447,-8.876375,-144.3207,11.681221,13.031152
Vanuatu,0.2433716643158529,0.1919030923984274,-19.467937,-157.0709,11.522467,13.192444
Samoa,0.47645951338191495,0.02368882610627189,-171.95713999999995,-75.57749,7.641355,7.401078
Kiribati,0.0486619675820291,-0.4626445435306624,-23.63105,43.029057,5.17385,8.208409
Micronesia,0.22047562368427104,-0.2527455980941687,-59.481846,-13.587615,5.784264,8.205039
Tonga,0.3219837499111819,0.020394075476815092,-112.77738,-70.60566999999998,7.026076299999999,8.335307
Colombia,-0.2945916821307233,-0.06924056752087772,35.149035999999995,254.03485,-0.61510223,9.907713
