index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
accountant,-0.4643561831922917,-0.06827195711714604,-83.97200000000002,159.64174,9.785928,-2.0645468
air traffic controller,0.16616165999387958,-0.33475020432980085,-146.61647,-143.42978,5.6182837,2.1758835
architect,-0.3447801349842934,0.004683952581666632,9.066180000000001,121.55883,10.251349000000001,-0.6631304
artist,0.3439684388872296,0.03347812590199985,39.013504,-173.98375,5.026748,4.8430715
attorney,0.0031085353843273195,-0.15043140238624955,-76.85629,-62.711052,7.687191,1.4063013999999998
baker,-0.2787686649963413,0.4381472697254593,182.50191999999998,87.76643,13.122236,1.8314738000000002
banker,-0.3516149760286725,-0.05303061662878278,-13.080677,147.43533,10.288197,-0.9172485999999999
bartender,0.03130852085720976,-0.09655442245383968,-92.82263,-58.887207,7.6295686,1.1391239
barber,-0.387766722542848,0.04981021752867819,25.530653,179.06042,10.667463,-1.4854486
barman,-0.410212383915606,-0.1302675846515141,-111.04673999999999,197.08737,9.293325,-1.5494136
barmaid,0.2448218507666864,0.4543973814518808,260.19434,-44.488586,12.199291,6.9421506
bookkeeper,0.07793156527230775,0.5971523755887376,263.4692,12.373677,12.593337,6.631725
broadcaster,-0.015662467415113214,-0.3924353089695581,-153.22954,27.324942,7.040067999999999,0.43039572
builder,-0.4247728523691424,-0.0938116028590656,10.804136,219.94861,10.199603,-1.8876092
businessperson,-0.4205543828097668,-0.21342229247223365,-101.47335,155.08896000000001,8.727966,-1.6353061000000002
businessman,-0.4519128425742148,-0.05616208707489618,-4.9458184,227.51285,10.085623,-1.7014557000000001
businesswoman,0.1988776274395576,0.5485401414382622,251.52881000000002,-23.916681,12.401272,6.814407000000001
butcher,-0.3627085523285128,0.05919888155688825,13.229485,171.16855,10.7620325,-1.1741304
captain,0.09504356665625532,-0.34988545215356315,-183.51516999999998,-79.82008,6.773148,1.6478283
