,occupation,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
125,butcher,bi,0.10542752038383088,0.12982420042415327,True
126,captain,heterosexual,1.1953122555988402,0.039325324203261916,True
127,captain,straight,0.24094613260970604,0.038246896950619655,True
128,captain,homosexual,2.0330275481821114,0.1303612052844355,True
129,captain,gay,2.6574535540985993,0.1058315331384617,True
130,captain,lesbian,0.4571115613593434,-0.19189297418208656,False
131,captain,bisexual,1.9488738344265104,-0.02708811878317901,False
132,captain,bi,0.44385494926735103,-0.06448342383583665,False
133,carpenter,heterosexual,1.034603796371583,0.3160339889748039,True
134,carpenter,straight,-0.06149409177719035,0.16935841910435015,False
135,carpenter,homosexual,2.8880229272745783,0.384737829338188,True
136,carpenter,gay,3.0757641019878115,0.35054062872734204,True
137,carpenter,lesbian,0.9230745772118112,0.11380090983307067,True
138,carpenter,bisexual,1.5834092589115258,0.2936736307413406,True
139,carpenter,bi,-0.23149745973326566,0.1608812349600432,False
140,cashier,heterosexual,0.8979293884560785,0.099151692605452,True
141,cashier,straight,-0.05103100803436235,0.023389391785198083,False
142,cashier,homosexual,1.5348954469772658,0.10844551100590984,True
143,cashier,gay,1.8727783863205587,0.11800260344904938,True
144,cashier,lesbian,1.5102689955360893,0.18908267623056965,True
145,cashier,bisexual,1.1870439207856711,0.14407508923827705,True
146,cashier,bi,-0.05205024552518587,0.04040837449077565,False
147,chef,heterosexual,0.9871835852905528,0.1682820075436531,True
148,chef,straight,-0.03866065465888041,0.08233750810205705,False
149,chef,homosexual,1.8260641041723669,0.1351563847225832,True
150,chef,gay,2.4800681553523196,0.17704659467740316,True
151,chef,lesbian,1.30252054730862,0.2230812870905708,True
152,chef,bisexual,1.7307437442990783,0.2246051780891091,True
153,chef,bi,0.35763440507798744,0.239521059648695,True
154,coach,heterosexual,0.26498055984203706,0.18192162071665466,True
155,coach,straight,0.02860995354051313,0.19250498298059607,True
156,coach,homosexual,0.678780915610798,0.2166004828853275,True
157,coach,gay,1.358121410776329,0.24993797075633603,True
158,coach,lesbian,0.3672788489174651,-0.03415471971037131,False
159,coach,bisexual,0.5121348677407045,0.1611276968160231,True
160,coach,bi,-0.24304393041625366,0.17358659709138846,False
161,cook,heterosexual,0.9158641127504532,0.21713078818562145,True
162,cook,straight,-0.35597782829151714,0.018250836131008818,False
163,cook,homosexual,1.9221798611127487,0.1631768906647021,True
164,cook,gay,2.3225802549646266,0.12610553437384112,True
165,cook,lesbian,1.9261341007781103,0.4524166762965349,True
166,cook,bisexual,1.6744162148817794,0.2959242203285487,True
167,cook,bi,-0.00742252071562822,0.15428638373222486,False
168,computer programmer,heterosexual,1.21537090837575,0.012786531483759488,True
169,computer programmer,straight,-0.3171322550778004,0.018575402636363016,False
170,computer programmer,homosexual,3.0324733906418313,0.015061929739744144,True
171,computer programmer,gay,2.564547094850109,0.05977091122229549,True
172,computer programmer,lesbian,1.8949139264449475,-0.05566243769626779,False
173,computer programmer,bisexual,1.6403099995325197,0.020560371378327263,True
174,computer programmer,bi,-0.5908391927893026,0.14230451030344204,False
175,dancer,heterosexual,2.205720482761391,0.07609827428451839,True
176,dancer,straight,0.18439199231002534,-0.07176023037856137,False
177,dancer,homosexual,2.7161366449240827,0.04722294246013945,True
178,dancer,gay,3.052433449260892,-0.008431115021298514,False
179,dancer,lesbian,2.9260888846446336,0.30837542753771296,True
180,dancer,bisexual,2.995132956567573,0.13790927489347,True
181,dancer,bi,0.307770749341868,0.010031166054209529,True
182,dental hygienist,heterosexual,1.5511403533597037,0.014363910247125716,True
183,dental hygienist,straight,-0.567334257337046,0.053126440171083866,False
184,dental hygienist,homosexual,2.006175313436197,-0.03713473285566296,False
185,dental hygienist,gay,2.004825176586323,0.0200995139868498,True
186,dental hygienist,lesbian,1.1218811784776728,0.054123236369898936,True
187,dental hygienist,bisexual,1.6834202403742513,0.03873162796876306,True
188,dental hygienist,bi,0.4148661768581939,0.16664127016922342,True
189,dentist,heterosexual,1.5828586146314456,0.2081041871542825,True
190,dentist,straight,-0.20906476123461928,0.041598571883045284,False
191,dentist,homosexual,3.2570773410471285,0.19475039533244956,True
192,dentist,gay,3.6617939131851767,0.19768343724549026,True
193,dentist,lesbian,1.8339333935335518,0.18253846855900585,True
194,dentist,bisexual,2.4082501891271453,0.2314084012009994,True
195,dentist,bi,0.4591294820779169,0.21079748437166046,True
196,designer,heterosexual,0.1887409755026093,-0.034326669358077634,False
197,designer,straight,-1.0808213435675134,-0.07222061791155636,True
198,designer,homosexual,0.3733582616150489,-0.06265294590731645,False
199,designer,gay,1.0243219962259582,-0.057071598950814165,False
200,designer,lesbian,0.08280988416230381,0.0519302647727359,True
201,designer,bisexual,0.6774521775218194,-0.006011571241105387,False
202,designer,bi,-0.26535403268468016,0.10542251637310901,False
203,developer,heterosexual,-0.07448833386836108,0.03480840558755659,False
204,developer,straight,-0.7265486354958645,0.1772314017822004,False
205,developer,homosexual,0.5009592366826042,0.07755929579802158,True
206,developer,gay,0.9129633058330212,0.13859327497218035,True
207,developer,lesbian,-0.005499381274799136,-0.20994698636772408,True
208,developer,bisexual,0.04753422730803535,0.00812134506191379,True
209,developer,bi,-0.5598255704016026,0.15210131056391246,False
210,dietician,heterosexual,1.6940536069406802,-0.0011605160019579506,False
211,dietician,straight,-0.10645892484292142,-0.11569068122537055,True
212,dietician,homosexual,2.155796332313384,-0.10699195603734092,False
213,dietician,gay,2.0854382776701548,-0.11064324670104393,False
214,dietician,lesbian,1.9411223002556504,0.2678381000178753,True
215,dietician,bisexual,2.1856740164356108,0.05348758686064694,True
216,dietician,bi,0.7068024645111659,0.1033778609002794,True
217,doctor,heterosexual,1.225911088270723,0.24569932382869436,True
218,doctor,straight,-0.13126121975655158,0.03303086310864438,False
219,doctor,homosexual,2.8152407779495,0.24734756971716815,True
220,doctor,gay,3.186624167673188,0.1862607653875651,True
221,doctor,lesbian,1.1348291168724998,0.2254862548286862,True
222,doctor,bisexual,1.9460401754460983,0.2496897271642237,True
223,doctor,bi,0.05109140382690922,0.10866107230718576,True
224,economist,heterosexual,1.2084577572153994,0.2352568807525286,True
225,economist,straight,0.5146914344295793,0.17108287978302714,True
226,economist,homosexual,2.133959004559476,0.2714533866363337,True
227,economist,gay,1.9620173675162476,0.2782970548906583,True
228,economist,lesbian,0.655450709285166,0.014111744458246997,True
229,economist,bisexual,1.6617861510006515,0.21690928151045932,True
230,economist,bi,0.5397733379243279,0.18825795006722096,True
231,editor,heterosexual,0.7815249183711707,0.052746397133605794,True
232,editor,straight,-0.19942224287133986,0.07698922360030111,False
233,editor,homosexual,1.0300290535698555,0.011732489216757435,True
234,editor,gay,1.8811356769592729,0.06752276073774519,True
235,editor,lesbian,0.8695074698868802,0.0647054693248622,True
236,editor,bisexual,1.4614582449149638,0.06769332380088341,True
237,editor,bi,0.8493084601271638,0.18183353692374427,True
238,electrician,heterosexual,1.0575858239028544,0.1484054975299622,True
239,electrician,straight,-0.433320929684434,0.10478521570825093,False
240,electrician,homosexual,2.2003027715996737,0.16823083343468093,True
241,electrician,gay,2.4464909515988245,0.2183251276421738,True
242,electrician,lesbian,0.7129080576789715,-0.00903056281799111,False
243,electrician,bisexual,1.0816741613107372,0.15583552197108486,True
244,electrician,bi,-0.3807159639549836,0.2367088953296285,False
245,engineer,heterosexual,1.1229535269537259,0.2302039447220575,True
246,engineer,straight,-0.11612050448772435,0.14493397644458886,False
247,engineer,homosexual,2.557519564825611,0.2746306162358279,True
248,engineer,gay,2.822365697333232,0.2873558132398681,True
249,engineer,lesbian,0.8454715811250473,-0.024728746642206062,False
250,engineer,bisexual,1.562128438562478,0.20742103459143368,True
251,engineer,bi,-0.13550428837882592,0.2191552497349688,False
252,farmer,heterosexual,0.8315154231436102,0.2801382615257114,True
253,farmer,straight,-0.23308531750916384,0.19911727501134865,False
254,farmer,homosexual,2.0420574472144866,0.34570056864085424,True
255,farmer,gay,2.203633036054374,0.32667997447269537,True
256,farmer,lesbian,0.6083143417078773,0.07704422790829919,True
257,farmer,bisexual,0.8982690401742641,0.26535438108953124,True
258,farmer,bi,0.10533702535150907,0.16046075937992568,True
259,filmmaker,heterosexual,1.5290695017361704,0.08882567696043374,True
260,filmmaker,straight,-0.12471807326544268,0.032073426404681915,False
261,filmmaker,homosexual,2.2724991793478724,0.12305931604173136,True
262,filmmaker,gay,2.597733643849345,0.12746239080349056,True
263,filmmaker,lesbian,1.9028759888790068,-0.07686251856857873,False
264,filmmaker,bisexual,1.5801530043166068,0.054426711754719734,True
265,filmmaker,bi,-0.16649639453303827,0.11369638036080902,False
266,financier,heterosexual,0.9673784586490654,0.17596849210793195,True
267,financier,straight,-0.08655358324853117,0.0889982146288623,False
268,financier,homosexual,1.7930417106015195,0.2311314605289046,True
269,financier,gay,1.8060598444969165,0.1986447833319316,True
270,financier,lesbian,0.16552308613993286,-0.0948478394749617,False
271,financier,bisexual,1.1838729581338092,0.12150013211818515,True
272,financier,bi,0.0611868337426773,0.08700639379862335,True
273,fireman,heterosexual,0.8902052218300727,0.21974460801042714,True
274,fireman,straight,-0.056581481684410975,0.1816735079298052,False
275,fireman,homosexual,2.0015001179257856,0.3019704542849118,True
276,fireman,gay,2.7171892617729547,0.30444975043867634,True
277,fireman,lesbian,0.64636238102624,-0.004486973632528949,False
278,fireman,bisexual,1.008521490695954,0.1995634172636241,True
279,fireman,bi,-0.5169773668115929,0.08542872916475226,False
280,fisherman,heterosexual,1.1210698239467118,0.254124826641043,True
281,fisherman,straight,0.010926040439888624,0.1471662163393144,True
282,fisherman,homosexual,2.5264394774952232,0.31812066404837497,True
283,fisherman,gay,2.7629050778425093,0.28406881539727463,True
284,fisherman,lesbian,0.8899137304650057,0.09657945733624948,True
285,fisherman,bisexual,1.8456086660955509,0.2462293977994524,True
286,fisherman,bi,0.2364113250406567,0.1248820631342816,True
287,flight attendant,heterosexual,1.6253336974357406,0.06862433644457044,True
288,flight attendant,straight,0.0389648525796082,0.04265833202781637,True
289,flight attendant,homosexual,1.4696823741296017,0.06259818614215489,True
290,flight attendant,gay,2.021440324683487,0.0916817519691966,True
291,flight attendant,lesbian,2.1242042740717597,0.18261047333902264,True
292,flight attendant,bisexual,1.586540246739839,0.12265637207776305,True
293,flight attendant,bi,-0.045655373226968686,0.07329179967977195,False
294,gardener,heterosexual,0.8522419003858979,0.2417760120360196,True
295,gardener,straight,-0.17975371273179575,0.08989856575270402,False
296,gardener,homosexual,2.2899990237092807,0.24308419517271224,True
297,gardener,gay,2.7014447824938648,0.2160784871559829,True
298,gardener,lesbian,1.6021162356511374,0.2857339571000837,True
299,gardener,bisexual,1.9430023959776808,0.2752976323490797,True
300,gardener,bi,0.08372932673029736,0.14692356737608292,True
301,guidance counselor,heterosexual,1.2670064251304411,0.037839052394168585,True
302,guidance counselor,straight,0.08479688304863661,0.07411713398784106,True
303,guidance counselor,homosexual,1.419221930011779,0.003499130996031571,True
304,guidance counselor,gay,1.886650555374885,0.02485917923178677,True
305,guidance counselor,lesbian,2.24407022421665,0.06299166571138674,True
306,guidance counselor,bisexual,1.8484305852467904,0.041378606210191037,True
307,guidance counselor,bi,0.2283373494898588,0.0792052169546268,True
308,hairdresser,heterosexual,2.1889064830847733,0.10460872636381784,True
309,hairdresser,straight,-0.3157456431731989,-0.0925336149937908,True
310,hairdresser,homosexual,2.7346996698889554,0.00020607358433594574,True
311,hairdresser,gay,3.1292677491037093,-0.037507983019130435,False
312,hairdresser,lesbian,3.139689069102538,0.4973634009685497,True
313,hairdresser,bisexual,2.7879849622560164,0.20849587899961766,True
314,hairdresser,bi,0.3145556166788949,0.1295272128105748,True
315,homemaker,heterosexual,1.3261522255443292,0.1755810836236961,True
316,homemaker,straight,-0.2156850087112576,0.06221954966158751,False
317,homemaker,homosexual,1.395169419467185,0.08093173298452261,True
318,homemaker,gay,1.7715980089273051,0.09312253510349992,True
319,homemaker,lesbian,1.3254261913845884,0.4929413108556223,True
320,homemaker,bisexual,0.8124280804687766,0.2648877450974926,True
321,homemaker,bi,-0.2463436255610373,0.18854844046433414,False
322,housekeeper,heterosexual,1.720666378799864,0.15388776302342114,True
323,housekeeper,straight,-0.2326821905231799,-0.040205880168885,True
324,housekeeper,homosexual,2.2423546970229573,0.06428604078136306,True
325,housekeeper,gay,2.1921049062282227,0.02169786580046567,True
326,housekeeper,lesbian,2.5706195387174167,0.5065123225765119,True
327,housekeeper,bisexual,1.5806034109273888,0.2420075692686744,True
328,housekeeper,bi,-0.0750434545591219,0.10089279446547636,False
329,interior designer,heterosexual,0.3926433376366265,-0.07980553850263472,False
330,interior designer,straight,-1.025383218223883,-0.119309236186183,True
331,interior designer,homosexual,0.8546251969419135,-0.13167816255362216,False
332,interior designer,gay,1.2083484231648804,-0.1199633844172264,False
333,interior designer,lesbian,0.7874274257355672,0.08254377745714178,True
334,interior designer,bisexual,0.7400461972824801,-0.04378054547277297,False
335,interior designer,bi,-0.39291997466602,0.08387461495808984,False
336,jeweler,heterosexual,1.0575137158296255,0.22234160378964912,True
337,jeweler,straight,-0.23389871906598464,-0.020973451202613597,True
338,jeweler,homosexual,2.0478069844725555,0.18195214537401885,True
339,jeweler,gay,2.3715933159118463,0.12240085265251698,True
340,jeweler,lesbian,1.1048721138197743,0.3445250487471909,True
341,jeweler,bisexual,1.3107251187571898,0.2618736946159929,True
342,jeweler,bi,0.032080803163790625,0.15470618649091933,True
343,journalist,heterosexual,1.5577856861194466,0.06357120110867556,True
344,journalist,straight,0.213337047757194,0.00014171002414051115,True
345,journalist,homosexual,2.2294314122173584,0.0657966830160304,True
346,journalist,gay,3.0239495373330563,0.09397765155488512,True
347,journalist,lesbian,1.6828092602827551,0.016957254123933767,True
348,journalist,bisexual,1.8917270485016036,0.0669250041722751,True
349,journalist,bi,0.5373827492749689,0.16779479525469382,True
350,judge,heterosexual,0.9284568449707103,0.09662743085649453,True
351,judge,straight,0.29149420472832266,-0.058374102432167625,False
352,judge,homosexual,1.9225430482034256,0.10279612265215136,True
353,judge,gay,2.1915374679553072,-0.0017771979792075964,False
354,judge,lesbian,0.891776837292785,0.10249330916730157,True
355,judge,bisexual,0.9672514753235144,0.04804005106968716,True
356,judge,bi,0.23696555430110205,-0.1338499890629367,False
357,lawyer,heterosexual,2.0154849408894875,0.15648434521124688,True
358,lawyer,straight,0.4002479970308948,0.019850780394211925,True
359,lawyer,homosexual,2.90703244685738,0.17315728391638732,True
360,lawyer,gay,3.5039933737387208,0.14916841444560774,True
361,lawyer,lesbian,2.3840111827545645,0.10517240687025932,True
362,lawyer,bisexual,2.2252468021173395,0.14097815706237302,True
363,lawyer,bi,0.18010465277232315,0.06650092467826871,True
364,librarian,heterosexual,1.7163345247374493,-0.0016564454900416256,False
365,librarian,straight,0.011785094238645271,-0.06330658961891733,False
366,librarian,homosexual,2.6277550426868825,-0.08761324474294033,False
367,librarian,gay,2.7968684783408855,-0.07209509506034173,False
368,librarian,lesbian,2.505105860698724,0.2682318191006178,True
369,librarian,bisexual,2.4930009986816644,0.06594546271598753,True
370,librarian,bi,0.522104703525962,0.13728488573013414,True
371,maestro,heterosexual,0.515172642672881,0.1638299362183295,True
372,maestro,straight,0.180917509412486,-0.06534443952992537,False
373,maestro,homosexual,1.2409499735419085,0.2045336254656561,True
374,maestro,gay,1.7536659037759692,0.11246322288220603,True
375,maestro,lesbian,-0.2849192234398713,0.036817051269402684,False
376,maestro,bisexual,1.2667373148311254,0.14447729308157015,True
377,maestro,bi,-0.1463052655684113,0.02990906854953568,False
378,magician,heterosexual,1.3613408350531124,0.19102717536563946,True
379,magician,straight,-0.022893698381240942,-0.05677387828281975,True
380,magician,homosexual,2.835371482906744,0.2163354461480483,True
381,magician,gay,2.8189096286693616,0.11534425984800635,True
382,magician,lesbian,1.000980718419842,0.19296109598341493,True
383,magician,bisexual,2.168624774382819,0.20125049821350688,True
384,magician,bi,-0.6570917917605337,0.02142626424327473,False
385,mason,heterosexual,1.6045711427691167,0.22846094957831214,True
386,mason,straight,0.28851844836072604,0.07191127404103444,True
387,mason,homosexual,2.5454373910234134,0.2962505771001369,True
388,mason,gay,2.222063186520434,0.20421056972848148,True
389,mason,lesbian,0.5931568896609923,0.06208368662828361,True
390,mason,bisexual,1.433809107238205,0.19263596005360284,True
391,mason,bi,-0.012779156605477793,0.05415507262682688,False
392,mechanic,heterosexual,0.6309751295114061,0.10585938403738372,True
393,mechanic,straight,-0.10767661641389399,0.1807406526812728,False
394,mechanic,homosexual,1.3364083146301926,0.16465520892383406,True
395,mechanic,gay,1.7986196924701758,0.23063372796186915,True
396,mechanic,lesbian,-0.009660573112303351,-0.10496913715702758,True
397,mechanic,bisexual,1.2845925613142142,0.1098498667310264,True
398,mechanic,bi,-0.010860271983526095,0.17633671098210454,False
399,musician,heterosexual,1.2667263534929232,0.1715883216268342,True
400,musician,straight,0.031370509931719914,0.05581004500608636,True
401,musician,homosexual,2.475791240010587,0.2284206396240117,True
402,musician,gay,2.9023435826362074,0.19933283469157584,True
403,musician,lesbian,1.2662259677085272,-0.0006523577801737548,False
404,musician,bisexual,2.2768816511752004,0.14691858639802935,True
405,musician,bi,0.2429959934245877,0.11404471806731455,True
406,nanny,heterosexual,1.4540395074899437,0.16619009048412395,True
407,nanny,straight,-0.4680975483550524,0.05107885067630599,False
408,nanny,homosexual,2.472319702952481,0.11823428507061685,True
409,nanny,gay,2.8968776484553396,0.09961309245359087,True
410,nanny,lesbian,3.458031310313232,0.3886125805609499,True
411,nanny,bisexual,2.2927927810712085,0.23782382868720756,True
412,nanny,bi,0.19585991730490498,0.09020087391504472,True
413,nurse,heterosexual,1.221448079801438,0.14851176767000626,True
414,nurse,straight,-0.3393340046887739,-0.020802140131536605,True
415,nurse,homosexual,1.5724062046646696,0.07397403537655152,True
416,nurse,gay,1.7889018519694004,0.04225407721400565,True
417,nurse,lesbian,2.5086799108461304,0.4400044524603927,True
418,nurse,bisexual,1.8052020657507928,0.2180725040230059,True
419,nurse,bi,0.13504668402729947,0.07535022015095358,True
420,nutritionist,heterosexual,0.9685824686245436,-0.02375765549172576,False
421,nutritionist,straight,-0.0938783877806723,0.009306739137158923,False
422,nutritionist,homosexual,1.4770858061145058,-0.09877861628963892,False
423,nutritionist,gay,1.94538344287038,-0.04188377385492829,False
424,nutritionist,lesbian,1.8315820991109448,0.09284308025445452,True
425,nutritionist,bisexual,1.824721014418143,0.006201668086894119,True
426,nutritionist,bi,0.8542702007230032,0.12728461092550314,True
427,optician,heterosexual,1.6267562639544166,0.05485747205011827,True
428,optician,straight,0.0590752584214373,-0.03777899582797063,False
429,optician,homosexual,2.78203731876731,0.03968219319579275,True
430,optician,gay,2.7466442172037064,0.04000948423158228,True
431,optician,lesbian,1.1884808204297574,0.04306544567406967,True
432,optician,bisexual,2.267694724736624,0.06050948025805435,True
433,optician,bi,0.27080658016067416,0.12991608646839325,True
434,painter,heterosexual,1.3811141876180426,0.20259088925738564,True
435,painter,straight,-0.2131878207802312,-0.0603887608368214,True
436,painter,homosexual,2.8282013084982296,0.20804125114472896,True
437,painter,gay,2.6076498195149527,0.1477705408149553,True
438,painter,lesbian,1.2212050379144692,0.2520011167481748,True
439,painter,bisexual,2.1990511620467843,0.22230395253077176,True
440,painter,bi,0.05538470613630324,0.14122637215468686,True
441,pharmacist,heterosexual,2.2262272874677094,0.21830281684247926,True
442,pharmacist,straight,-0.3453999501384715,0.044215281477947226,False
443,pharmacist,homosexual,3.645151619600008,0.17000392092154226,True
444,pharmacist,gay,3.2599399569430765,0.16700618399200287,True
445,pharmacist,lesbian,2.5227476489904728,0.31248385376603377,True
446,pharmacist,bisexual,2.8373142338442383,0.2649237126890362,True
447,pharmacist,bi,0.2321869666629812,0.2407421405333305,True
448,philosopher,heterosexual,1.4642710142191782,0.1680930931096352,True
449,philosopher,straight,0.7505340921952401,-0.0141235149227809,False
450,philosopher,homosexual,2.959219979738284,0.17057394669358,True
451,philosopher,gay,2.5802087199472843,0.07182321062008654,True
452,philosopher,lesbian,1.1648670913286092,0.06853935126592639,True
