index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
Netherlands,-0.6402845954436418,-0.024823937223164463,118.60078,169.12996,3.929565,12.374758
Austria,-0.6213688989774816,0.186049147161825,169.92322,162.23515,4.291215,11.753777000000001
United States,0.5924900034110027,-0.14962447314726754,-134.70139,-99.737564,0.9449248,3.155646
Mexico,-0.2596537600256329,-0.23203791008970776,263.37082000000004,-105.125114,6.0960436,9.219306
Canada,0.7184378171479818,-0.05524319676992688,-153.33006,-96.03004,0.6663186,2.9180767999999997
Guatemala,-0.2820238652034536,-0.17986857929269998,277.4028,-87.86203,6.0670724,9.71368
Haiti,0.26021609046451505,-0.12912200389388215,-83.72083,-20.739653,2.3723292000000002,3.5794916
Cuba,-0.07719109247756914,-0.2815800106087325,58.64134,-105.72475,3.70155,5.628722
Dominican Republic,-0.2836388442119404,-0.18093595568220228,237.09259,-55.11079,5.698453,9.573622
Honduras,0.09662682052504824,-0.2314538671010717,25.376205,-143.09555,3.3352612999999995,4.971562400000001
Nicaragua,-0.01026479285974755,-0.2858358108190598,49.616825,-131.10291999999998,3.3593314,5.456562
El Salvador,-0.19485483156006705,-0.22474701334182248,228.53696000000002,-118.9066,5.921189,9.106923
Brazil,-0.2572658938035371,-0.21580207445219787,199.58626999999998,-67.546875,5.550897,9.15109
Argentina,-0.3113244530714848,-0.18889192411033232,205.9247,-11.734461999999999,5.1906419999999995,10.310792
Peru,-0.29873649024106697,-0.18243349398290776,210.62512,-31.542564000000002,5.2331294999999995,9.813486
Venezuela,-0.29021706352033444,-0.17936679921990906,244.0151,-12.50811,5.438514700000001,9.980851
Chile,-0.21044137507288735,-0.2151236413159583,193.61299,-87.187744,5.3848267,9.110082
Ecuador,-0.04347955748702779,-0.273183428098851,38.056145,-115.09217,3.4657454,5.2846203
Bolivia,-0.40836456591215226,-0.030046847446813713,300.5053,-43.153927,5.7797865999999996,10.328432000000001
Paraguay,-0.19529408249666635,-0.22368439839647744,218.2696,-89.585526,5.791567,9.003147
Uruguay,-0.4025288874247672,-0.12226446865735435,283.34732,-16.025291,5.4515199999999995,10.409342
Australia,0.5584183962701049,-0.01877445027477866,-166.2271,-55.796046999999994,1.0615638,2.9755987999999998
Papua New Guinea,0.7361472987058907,-0.0395945164123568,-251.96863,-52.37897,0.17781381,1.8979671000000002
New Zealand,0.5660136411498214,-0.011242568271206215,-187.61798000000002,-59.179306000000004,0.83357966,2.4997107999999995
Fiji,0.695079383230547,-0.031469944256745215,-266.81512000000004,-70.032845,0.4898639,1.700533
Solomon Islands,0.4111978688749713,0.017100345961457982,-213.8474,-127.56111999999999,1.9192339,1.9863248
Vanuatu,0.5230333373164369,-0.001617771266486884,-235.7124,-134.35596,1.5163743,1.4490625
Samoa,0.3997212267215727,-0.19925872669391367,-106.24503,-37.707024,1.7017008999999998,3.250622
Kiribati,0.5888005680851269,-0.007661587207443077,-263.12817,-133.10222,1.2866756000000001,1.3850332
Micronesia,0.6844650475459138,-0.028294623643934893,-270.07135,-108.39146000000001,0.96056694,1.5091405
Tonga,0.8709117020562969,-0.0650053628375091,-267.57816,-33.962814,0.23819144,1.8604756999999998
Colombia,-0.2941463705628556,-0.16402265056926724,246.76917000000003,-33.440544,5.492287,10.069111
