country,sport,direct_correlation,indirect_correlation,same_correlation
Tanzania,shooting,0.2893220974197452,0.01194857971537806,True
Tanzania,gymnastics,0.8529276319637138,0.0287626612574826,True
Tanzania,wrestling,-0.09110600582858114,0.06918738432164946,False
Tanzania,skiing,-0.0766383606814821,-0.0024745507663121533,True
Tanzania,bowling,0.5522239408203213,0.07013320630746993,True
South Africa,football,0.3991199400075539,0.02555911619814768,True
South Africa,basketball,0.41177610078463506,-0.018738282921422204,False
South Africa,cricket,1.4504011712798413,0.09747829444606233,True
South Africa,hockey,-0.066280319428457,-0.01815376202447656,True
South Africa,tennis,0.35569031663972434,0.007133205583512211,True
South Africa,volleyball,0.7360644669780751,-0.08846478267018329,False
South Africa,baseball,-0.2859836459099703,-0.03239435428023644,True
South Africa,rugby,2.0597749813228146,0.09149433758672047,True
South Africa,golf,0.315450686949885,0.06471187902915047,True
