index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
accountant,-0.12120878659943216,-0.16281941765442645,-99.11759,-36.813248,3.5771458,10.213594
air traffic controller,0.3976400279108717,-0.11227663811243804,4.740147,-150.13257,0.6157451999999999,7.3941946
architect,-0.34571361630236835,-0.1697972172691847,89.757866,31.259017999999998,9.620197000000001,13.766782999999998
artist,0.2599259456109952,0.37830384503371256,-162.1735,66.74063000000001,7.155295,2.8665977000000002
attorney,-0.20566773811853034,-0.07808342076665739,57.1195,4.929568,9.591796,12.111851
baker,-0.13321928962928942,0.35039067510759475,-62.941295999999994,67.19096,8.317086,8.597222
banker,-0.3727783579291463,-0.17088220539742136,101.944,34.027863,9.659463,13.804032000000001
bartender,0.3468893924251301,0.008124218864154409,-60.481304,-105.14026000000001,1.2939573999999998,10.194921
barber,-0.4477850845664944,-0.12043462669725595,107.57411,106.29481000000001,11.124576,14.371604000000001
barman,-0.2765768664693087,-0.2296743575944337,113.56071999999999,-14.318897,8.771589,14.002478
barmaid,-0.2050319957471848,0.30709504567173423,-24.222085999999997,79.53411,9.381309,9.228494
bookkeeper,-0.11149464068490328,0.2592401670100344,-12.812801,62.65309,9.148856,9.462703999999999
broadcaster,0.3186838928687945,-0.21865758362096568,-113.41425,-94.94636,1.9594986,10.06395
builder,-0.3515536267605931,-0.2313200088073869,105.0939,73.353645,10.272114,14.447554
businessperson,0.03902640132609371,-0.202471468898881,-112.415596,-54.906837,3.2562244,10.094687
businessman,-0.3284537597687989,-0.2465202635526837,106.494,-3.9667769999999996,8.612939,13.808495
businesswoman,-0.15938890696187094,0.2672749666043193,-21.703615,67.56534,9.248308,9.293632
butcher,-0.4561310590190114,-0.1255213767275816,110.266,117.61381999999999,11.389441999999999,14.405041
captain,-0.27165629909137284,-0.17705679515940034,110.8966,14.848613,9.348543,11.986172999999999
carpenter,-0.4628385249858901,-0.21541149023036105,84.2668,105.28695,11.038563,14.591520999999998
cashier,0.031462054307337305,0.03788444350905892,-56.4241,-10.589907,8.473696,9.846492999999999
chef,0.4067030807200221,0.015236388102969404,-49.581444,-97.05464,1.2206112,10.090953
coach,0.20000269123400047,-0.21271188181437312,-86.842575,-82.03305,2.4146066000000004,10.206775
cook,-0.12488536244242382,0.3631607238922668,-71.45414,77.79474,8.671161,8.822587
computer programmer,0.3904440157818193,-0.10538660023094633,-13.862781,-161.0291,0.53929466,7.6675195999999985
dancer,0.1865966847989483,0.4213298040740205,-161.53056,54.149124,7.3102384,2.7647874
dental hygienist,0.528037864977801,-0.13347888910457392,11.978297999999999,-174.39938,1.0179276,7.6674976
dentist,-0.14902373719898412,-0.07335225907535581,27.406775,7.557266999999999,9.956897,11.874272999999999
designer,0.5888658161015148,-0.08072694455267262,-33.0356,-216.7478,0.4020901,8.557631
developer,0.4313313941104273,-0.05621421836824746,-38.13857,-150.36293,1.0768084999999998,10.118297
