direct_correlation,indirect_correlation,same_correlation
-0.4954673335814355,0.03386311827979139,False
-0.3535141097356924,-0.15110849906167573,True
0.46797277032692003,0.06877615610819045,True
0.4043813540680241,-0.05306998264046717,False
-0.5714722978267469,-0.05074149135762159,True
1.2028404627238232,-0.09265409468955839,False
-0.39552848456109296,-0.010197524550959992,True
0.09888217408009072,-0.16476321938004682,False
0.3355017105991453,-0.07817001931246849,False
0.28613393606150994,0.06746724085469226,True
0.07148054782764963,0.12438095148007941,True
0.7852776457103626,-0.07248389613986064,False
-0.2903389674404915,0.0006958892298534639,False
-0.8886339129975638,-0.31997453663994085,True
-0.3597916052066899,-0.24837281297858682,True
0.1824987251728204,0.1030272525309357,True
0.7993565353648779,0.22220489261492557,True
1.1621022344224743,-0.04856277907292461,False
-1.289362478346763,-0.03064850386784101,True
0.38249293536930745,-0.09955905583999991,False
0.3074753226459032,0.05049889522533396,True
-0.2554117094381858,-0.06701154285604981,True
-0.902026864651403,-0.07964093132417586,True
0.22233701024275682,-0.12494886400737613,False
-0.97549899845913,0.08103839032117714,False
0.8494487569512499,-0.09541112812383427,False
0.24915847737812769,0.03859873810389084,True
0.31792806679335484,-0.03200143306412468,False
-0.2187147091653063,-0.021739586197814485,True
1.2547757040175789,-0.09501525745884927,False
-0.6468525765264,-0.050587275321033826,True
0.1877431624721692,-0.13268561203134843,False
0.31187449823336005,0.03720372379803756,True
0.07075448599531209,-0.10911391547940386,False
-0.05085500210812781,-0.12403325833174372,True
0.5096428196178694,-0.17115323651356662,False
-1.107106395519114,0.10307675588865008,False
0.026704665587299323,-0.15910864041965217,False
0.42387013057727735,0.09354877641368402,True
0.3066976361806505,-0.06408822391547207,False
0.38857280754556256,0.0558941363384555,True
0.9110747073474387,-0.10055805607906196,False
-0.8202082105343869,0.028074244222433316,False
0.6805348043756592,-0.12488098993477305,False
0.4823258338303077,0.05098279668667945,True
0.33913582022550853,-0.023713201648305513,False
-0.1471352762445467,-0.02584931429681537,True
0.5095487474397354,-0.140187019822188,False
-0.2819935928610895,0.053014527050196894,False
-0.5741417559129502,-0.19389786003503118,True
0.5692996361106645,-0.03696231376425166,False
0.7007554253607727,0.011355069283777637,True
-0.1919723103805354,0.02546434593684483,False
1.7646208147040447,-0.008816310861320944,False
-0.8918057728944823,-0.08789315169725458,True
-1.3538586768061913,-0.14848410853237526,True
-0.32228762867628685,-0.12902675050261628,True
-0.07782906942699698,0.09481548376120517,False
-0.19837830182134164,0.10206859028898245,False
2.0316771027639677,0.09080273592028293,True
-0.6577879800048592,0.07931834428264349,False
2.1498158263419604,0.23086377564268756,True
-0.15485892221901149,0.1449557689772601,False
0.017935913426906414,-0.11677051068970958,False
-0.7395980110661896,-0.02213953447945028,True
-0.3736992450085002,-0.006176199753647537,True
-0.09013341170552247,-0.0644534269379729,True
1.1375042415220176,0.2303451480145974,True
-0.46770503191344526,-0.05745403480721454,True
2.153540481168154,0.09178557150012756,True
-0.5285597948879901,-0.04631956539509075,True
0.7063232242091682,0.04323578820356384,True
-0.638993268638165,0.09970297091450613,False
1.0074824389579902,0.18675097542114508,True
-0.0778681291014361,0.14034195330080823,False
0.774410159857243,-0.0016720665975079577,False
-1.1420731206427581,-0.10147717701675885,True
1.5113407572732696,0.03818030005458178,True
-0.3661717232339236,-0.1471181212805106,True
-0.5150723449712457,0.12216390492338643,False
-0.6902716688065464,-0.11204442062694096,True
1.6422149051732824,0.043799243233182954,True
-0.4095433725996046,-0.039352670861518654,True
2.2036044952512164,0.24365494434251994,True
-0.6724418632900824,-0.06549484110151539,True
0.9694977283183884,0.14787036604019668,True
-0.8738658623893518,-0.11437652724772131,True
1.4573638552227375,0.0009669816557284222,True
-1.0989450567659047,-0.09515853358804909,True
2.0617738962004286,0.07820337254114214,True
-0.8561277403190417,-0.01860398331130538,True
2.3249430930288106,0.3149158837822671,True
-0.2681729684227744,0.20705600829688847,False
-0.11330252309689957,-0.07999763832529004,True
-0.3841743408116782,-0.019688603857794324,True
-0.31445793443007586,0.0550592867425055,False
-0.8721466875222457,0.0057648709575821395,False
1.0293905400217795,0.09717516010731833,True
