sport,occupation,direct_correlation,indirect_correlation,same_correlation
football,scholar,-1.0124012017569692,0.1086031120279235,False
football,secretary,0.33703034087394546,-0.05121679336389073,False
football,server,0.18376400357060574,-0.06080376328748604,False
football,singer,-1.3674795472487224,-0.01227611763825249,True
football,skipper,-0.44946405325970185,0.2523021833962202,False
football,soldier,-0.009758971415240366,0.21015817038804313,False
football,stylist,-0.6982906502019788,-0.10003506946285683,True
football,surgeon,-1.5593720515457057,0.05237632794967186,False
football,teacher,0.5110387685332747,-0.06349648805556747,False
football,translator,-0.12849284154678975,-0.034085682018109624,True
football,veterinarian,-0.5956141426596921,-0.013383365517755848,True
football,waiter,-0.21970478320289843,0.15937561745968504,False
football,waitress,0.8318554363426257,-0.12620752292387435,False
football,warrior,-1.082933358721176,0.05687595665309659,False
football,writer,-0.0818390020983783,0.08745120072043276,False
basketball,accountant,-0.13634888266123035,0.06411240818181944,False
basketball,architect,-0.5075384619266134,0.07715104696021662,False
basketball,artist,-1.089954771609393,-0.06998164747166491,True
basketball,attorney,-0.17526361645327307,0.09427417637981823,False
basketball,banker,0.1868418518241965,0.1149978885474874,True
basketball,bartender,0.241646626386626,0.027403040572970907,True
basketball,barber,-0.4718747180738409,0.13021286799811407,False
basketball,broadcaster,0.24761583865569087,0.057171529221574036,True
basketball,businessman,0.06306126378829863,0.14719686512185023,True
basketball,butcher,-0.555494455524143,0.05513667928347696,False
basketball,captain,0.3630711692140249,0.15028388652782565,True
basketball,carpenter,-0.17783231469341762,0.15675044428229423,False
basketball,chef,-0.07150204063680073,-0.03448992126073077,True
basketball,coach,0.8442064158419343,0.07201289084544135,True
basketball,cook,0.06135453897946689,-0.10683776415616168,False
basketball,dancer,-0.4984539219123563,-0.1292486426307004,True
basketball,dentist,-0.42403196345372324,-0.01889296240531511,True
basketball,designer,-0.581825427226078,-0.055653418378180344,True
basketball,developer,-0.42463401937357925,0.14778314382707014,False
basketball,doctor,-0.1974350270104121,-0.08864118134013632,True
basketball,economist,-1.0580419680930313,0.06676280275592036,False
basketball,editor,-0.39707983270578534,-0.01130760096582894,True
basketball,engineer,-0.3729284290340762,0.14136210689916417,False
basketball,farmer,0.3014582929221876,0.1426879491799061,True
basketball,filmmaker,-1.1068528914898998,-0.008266053408955434,True
basketball,financier,-1.1759543573566824,0.16427608933813193,False
basketball,fisherman,-0.26160599844092985,0.15961830994067916,False
basketball,gardener,-0.07467120874599262,-0.006794173184161873,True
basketball,journalist,-0.6874620760576587,-0.00457838253456303,True
basketball,judge,0.030753729796286756,0.008067362235991166,True
basketball,lawyer,0.32780706927970504,0.04993599555134629,True
basketball,librarian,0.6724798655184694,-0.1159899810516518,False
basketball,magician,-1.8059993805232695,0.0782051886987073,False
basketball,mechanic,0.21007212920607263,0.10773125351833088,True
basketball,musician,-0.9578418694847589,0.025478238955815025,False
basketball,nanny,0.5770075390866372,-0.13089625175558742,False
basketball,nurse,-0.1717900694686257,-0.15142100283831347,True
basketball,painter,-0.4147067839284827,-0.046599116866783245,True
basketball,pharmacist,-0.7303289661153481,-0.036352360213862185,True
basketball,philosopher,-1.6674733580854109,0.0025912623556369604,False
basketball,photographer,-0.4733185867008423,-0.033217026426910094,True
basketball,pilot,0.32940092261161996,0.19886121055711198,True
basketball,plumber,-0.08203245990002676,0.17264531183373633,False
basketball,policeman,0.030909806651434134,0.14883010040372366,True
basketball,politician,-0.7524701022791288,0.0003758264756267719,False
basketball,professor,-0.2386992752653235,0.021255028068853363,False
basketball,programmer,-0.2427117625915731,0.11844938769425252,False
basketball,psychologist,-0.5792382748127315,-0.05131709363692749,True
basketball,scientist,-0.8052584981244161,0.040975292530373776,False
basketball,scholar,-0.628823121216774,0.03963769085490463,False
basketball,secretary,0.32565215555833343,-0.08566171220459638,False
basketball,server,0.5005965754882029,-0.044276866947875554,False
basketball,singer,-1.9029559086259646,-0.08728390135806592,True
basketball,skipper,-1.5919702680651282,0.19061807692558022,False
basketball,soldier,-0.08750387293168628,0.14385473359482343,False
basketball,stylist,-0.5728341075057021,-0.12870190266782644,True
basketball,surgeon,-1.2984037713803924,-0.014271207257222286,True
basketball,teacher,0.5594719272818118,-0.09607781223711206,False
basketball,translator,-0.22715689175394418,-0.07779565457001739,True
basketball,veterinarian,-0.3199938272013267,-0.059041511293995194,True
basketball,waiter,-0.06864626970087721,0.07323485062808102,False
basketball,waitress,0.9406668341192761,-0.13825967628158192,False
basketball,warrior,-0.8829915439977862,0.021664965723113584,False
basketball,writer,-0.3579767627964932,0.006232533066645869,False
cricket,accountant,0.5022961096230552,0.12174787590669088,True
cricket,architect,0.065345213945515,0.06772019083612284,True
cricket,artist,-0.8991695088728956,0.06361276337967557,False
cricket,attorney,-1.4205197376285315,0.13510922817955137,False
cricket,banker,0.41847027445803825,0.1397619992737739,True
cricket,bartender,-0.7449173422471103,0.09281068908609752,False
cricket,barber,-0.6634232318280414,0.09881599936840213,False
cricket,broadcaster,0.26919781195852155,0.11102119841359213,True
cricket,businessman,0.17654850348273513,0.13481801870042254,True
cricket,butcher,0.4514064987785997,0.09171051791376274,True
cricket,captain,0.7646805852967654,0.17277063695434172,True
cricket,carpenter,-0.1061541210309046,0.12127257494170486,False
cricket,chef,0.13081784651081277,0.04239475637720046,True
cricket,coach,0.6820869574543391,0.08732592050957196,True
cricket,cook,0.5286021851764756,0.02852771299731497,True
cricket,dancer,-0.26805532057584125,0.005330198148276372,False
cricket,dentist,-0.4509499822549615,0.053810151028993475,False
cricket,designer,-0.284537930332006,0.026992670739211272,False
cricket,developer,-0.324411760470313,0.05520514350061034,False
cricket,doctor,0.03619124979789533,0.03498747796727735,True
cricket,economist,-0.5810091312543257,0.0880371937102197,False
cricket,editor,-0.040047720934701984,0.07958861665394021,False
cricket,engineer,0.1092684851048374,0.09783422789210627,True
cricket,farmer,1.7142272362152113,0.11124491315192933,True
cricket,filmmaker,-0.6975060892910162,0.09384963095910047,False
cricket,financier,-0.9524637697623662,0.12311274711626848,False
cricket,fisherman,1.1021956051076194,0.1420147239288255,True
cricket,gardener,0.8174677093799161,0.0675927289214863,True
cricket,journalist,0.20256675601928123,0.08526657650365785,True
cricket,judge,-0.4454711190007501,0.09984577131407844,False
cricket,lawyer,-0.08809582956843276,0.11884530084308456,False
cricket,librarian,0.08307226470323469,0.012333375937731846,True
cricket,magician,-1.4461393634806068,0.1180980214846687,False
cricket,mechanic,0.2390639393255977,0.1297499391538927,True
cricket,musician,-1.0043585774152763,0.13304544775284613,False
cricket,nanny,0.598278234105684,-0.01863008080015933,False
cricket,nurse,0.060344394506872706,-0.05421280670872097,False
cricket,painter,0.11524463740825326,0.057557544126470364,True
cricket,pharmacist,-0.9157493981341244,0.010756302459549007,False
cricket,philosopher,-1.1757327247318607,0.10679971543394079,False
cricket,photographer,-0.3732512056888124,0.06566583866721767,False
cricket,pilot,1.446707069558649,0.1782208543664516,True
cricket,plumber,0.08591769624139499,0.13152112646457298,True
cricket,policeman,0.12016998482662687,0.14179906245224302,True
cricket,politician,-0.08544027608649671,0.11829696066199885,False
cricket,professor,-0.5445288842141525,0.07491354890284747,False
cricket,programmer,-0.13038565948147263,0.12313288366661791,False
cricket,psychologist,-0.5589380306011559,0.029980367848560813,False
cricket,scientist,-0.2112572480206098,0.10153091153686239,False
cricket,scholar,-0.28897324086043025,0.13836857095132263,False
cricket,secretary,0.3683804496454584,0.03748740480331349,True
cricket,server,-0.042987266043354705,-0.07087417331084357,True
cricket,singer,-1.4571863517675148,0.0809598689070487,False
cricket,skipper,0.6235349815347347,0.17051350898857362,True
cricket,soldier,0.6009058434761969,0.1660742300101696,True
cricket,stylist,-0.9220684459731749,-0.025639024891893444,True
cricket,surgeon,-1.1686447344797324,0.0671028448762272,False
cricket,teacher,0.5396205154040388,0.02076645999116608,True
cricket,translator,-0.10471716187523372,0.0065972386112534195,False
cricket,veterinarian,-0.39643793095947444,0.027005957682306656,False
cricket,waiter,0.13109203509597303,0.13827255999242347,True
cricket,waitress,0.48529643233301223,-0.018207350097741406,False
cricket,warrior,-0.6519000661777868,0.09807526180905245,False
cricket,writer,0.10441654481507294,0.12094004108233272,True
hockey,accountant,-0.19057536286151755,0.0978739307116166,False
hockey,architect,-0.6065272993306616,0.07296612569750777,False
hockey,artist,-1.3801668292968983,-0.04239007577482215,True
hockey,attorney,-0.4162731983554982,0.11169190522819014,False
hockey,banker,0.1763475157144728,0.12216739288289064,True
hockey,bartender,0.12363765808105033,0.06167405148478091,True
hockey,barber,-0.797526096404407,0.13651316026582155,False
hockey,broadcaster,0.6833388987083309,0.09269967731994475,True
hockey,businessman,0.3618848596382382,0.1578269418852416,True
hockey,butcher,-0.5178815211870846,0.09118204627734709,False
hockey,captain,1.5016898239429162,0.16618285534564897,True
hockey,carpenter,-0.10353560178832824,0.16695291410842483,False
hockey,chef,-0.08767992454930999,-0.0042309099499728,True
hockey,coach,0.8524020394305816,0.08490614164088026,True
hockey,cook,0.07296825703452117,-0.06696512119240419,False
hockey,dancer,-0.9116048222731923,-0.1092810057034383,True
hockey,dentist,-0.2872270484496491,0.00225293328484948,False
hockey,designer,-0.620408267025494,-0.022810930959243865,True
hockey,developer,-0.3042299939461352,0.15414544489023752,False
hockey,doctor,-0.3176904360303144,-0.08213325216491982,True
hockey,economist,-1.1906138366649703,0.07096416100429774,False
hockey,editor,-0.6539647083725932,0.027661478871679055,False
hockey,engineer,-0.4158511303693532,0.15456663969450624,False
hockey,farmer,0.9044339021974699,0.15339284394635813,True
hockey,filmmaker,-1.164286418559261,0.018921209772342802,False
hockey,financier,-0.8148869125736381,0.14566329484457013,False
hockey,fisherman,0.6874069432049128,0.17787717146695622,True
hockey,gardener,-0.19608362666452037,0.011988237448807205,False
hockey,journalist,-0.3891870318956735,0.028624495172543726,False
hockey,judge,-0.08412154768305513,0.023157366907392746,False
hockey,lawyer,0.29405223622919885,0.06949331277010269,True
hockey,librarian,0.38915579982742154,-0.09009879091832888,False
hockey,magician,-2.0103975230224758,0.0754392694266455,False
hockey,mechanic,0.5159041193178396,0.15195063875109183,True
hockey,musician,-1.2474245783976041,0.06325618075250776,False
hockey,nanny,0.7386465161561027,-0.10659628548998089,False
hockey,nurse,0.01875989656978927,-0.14064000900762233,False
hockey,painter,-0.5319014542572702,-0.022896984794487096,True
hockey,pharmacist,-0.8012371301012952,-0.03596063654087913,True
hockey,philosopher,-2.1657554675394977,0.02273904109127962,False
hockey,photographer,-0.47053925509799965,-0.0014161945830801857,True
hockey,pilot,0.8087584225922317,0.2213532317705037,True
hockey,plumber,0.19862768288216404,0.19164259913002507,True
hockey,policeman,0.10067629284669835,0.16226347580536185,True
hockey,politician,-0.4588333048566409,0.02383208279831081,False
hockey,professor,-0.3523795127170642,0.027843344303612377,False
hockey,programmer,-0.37475141766043973,0.1541087611860121,False
hockey,psychologist,-0.9060597246181951,-0.03923874612631142,True
hockey,scientist,-0.8419159936771824,0.06289992162377321,False
hockey,scholar,-1.0267283983920035,0.05669037693521933,False
hockey,secretary,0.18562529420890442,-0.05653954054923979,False
hockey,server,0.4166417340790959,-0.005392032891435166,False
hockey,singer,-1.6954382617227992,-0.0436284275205288,True
hockey,skipper,-0.4691274556446693,0.21099137939583826,False
hockey,soldier,0.35977855952431675,0.16374500773903028,True
hockey,stylist,-0.5275175047841749,-0.09623232615358243,True
hockey,surgeon,-1.6576006940221102,-0.010391270349199769,True
hockey,teacher,0.5395931495312236,-0.0799990396771607,False
hockey,translator,-0.25089285612431367,-0.059789392429088095,True
hockey,veterinarian,-0.1866786687405582,-0.0420530079868909,True
hockey,waiter,-0.22210448050902484,0.11244745112665427,False
hockey,waitress,0.9187957810297823,-0.10833064607809466,False
hockey,warrior,-0.9076116921466653,0.04516315120917919,False
hockey,writer,-0.2360376023364521,0.04419728874195699,False
tennis,accountant,0.10289362114354401,0.14422925945028608,True
tennis,architect,-0.009888184887751752,0.09954554110480977,False
tennis,artist,-0.5851360883450796,0.09489609536335868,False
tennis,attorney,-0.2906501257672513,0.1276268877297444,False
tennis,banker,0.39506787595112847,0.078242556050145,True
tennis,bartender,-0.029226478187358382,0.12053914260148033,False
tennis,barber,-0.7457429288771653,0.053955973067596044,False
tennis,broadcaster,-0.12851845766381137,0.0965075799204456,False
tennis,businessman,0.5377224199682439,0.08305270515489181,True
tennis,butcher,-0.5068321691822208,0.045737583713351404,False
tennis,captain,0.29522547753982953,0.08698383127733894,True
tennis,carpenter,-0.27866689823277907,0.10399336861523424,False
tennis,chef,0.2334909261094115,0.08795986519128157,True
tennis,coach,0.7097302832647542,0.1309527634765395,True
tennis,cook,0.06597810363610708,0.03961052330788973,True
tennis,dancer,-0.41644160096668265,0.03800041706871559,False
tennis,dentist,-0.19016808336359445,0.03659724554834404,False
tennis,designer,0.008221855563458582,0.10615437953776324,True
tennis,developer,-0.20616072322302587,0.07892798667809182,False
tennis,doctor,-0.26851843217852717,-0.03719329136654735,True
tennis,economist,-0.9329421948004998,0.08750987891563224,False
tennis,editor,-0.17834794944666452,0.12181507097404291,False
tennis,engineer,-0.33302827145987113,0.10736201676054456,False
tennis,farmer,0.3885399309027984,0.059479424228693956,True
tennis,filmmaker,-0.6595524427557483,0.09649616517746326,False
tennis,financier,-0.8013493541306533,0.05543896377199356,False
tennis,fisherman,0.2352032877665063,0.08818853917980116,True
tennis,gardener,0.2831470889842009,0.07160629371806529,True
tennis,journalist,-0.14711409617065302,0.12078923462215949,False
tennis,judge,-0.24458447205170164,0.05111820292228881,False
tennis,lawyer,0.47504715129799485,0.11059315017264924,True
tennis,librarian,0.4548386384627501,0.045205143897011524,True
tennis,magician,-1.64216908551029,0.016299051606774966,False
tennis,mechanic,0.055973948912715156,0.1069400281229945,True
tennis,musician,-0.7205819291548725,0.13347579838693394,False
tennis,nanny,0.7014359448972413,0.03666801600844082,True
tennis,nurse,-0.14502080411761448,0.009818874426715737,False
tennis,painter,-0.24171833615687283,0.0775946693552555,False
tennis,pharmacist,-0.8011775235655187,0.0022244811351773614,False
tennis,philosopher,-1.0133627590717347,0.06547203546693285,False
tennis,photographer,-0.14298650946604646,0.11084576624365491,False
tennis,pilot,0.6594497216156243,0.1181570639721498,True
tennis,plumber,0.04774935275492981,0.1092624614257467,True
tennis,policeman,-0.5258054840587243,0.07744752541770285,False
tennis,politician,-0.5915461536735968,0.058309234837488406,False
tennis,professor,-0.1804525976005333,0.004601035517294944,False
tennis,programmer,-0.04406985833414999,0.16550417016895763,False
tennis,psychologist,-0.583999996263851,0.07248298200062077,False
tennis,scientist,-0.5979288291636807,0.046366169843099436,False
tennis,scholar,-0.6927151262276072,0.07687151383473188,False
tennis,secretary,0.4692906905550269,0.060024919420961706,True
tennis,server,0.5448401816892458,-0.011876380560866732,False
tennis,singer,-1.2016283662222518,0.09419882024718128,False
tennis,skipper,-0.7458771140497076,0.1555572719849519,False
tennis,soldier,-0.19659719922997373,0.09300200168419802,False
tennis,stylist,-0.2659820703849492,0.07254380781081908,False
tennis,surgeon,-1.2284214881357385,0.006695628059012272,False
tennis,teacher,0.34111886687718157,0.02923184148306356,True
tennis,translator,-0.3724937626406041,0.04515272377193693,False
tennis,veterinarian,-0.40360087508202375,0.029828517806347203,False
tennis,waiter,-0.053583208130005486,0.10535739253050766,False
tennis,waitress,0.8934421425356787,0.0360876265322866,True
tennis,warrior,-0.8048562666622401,0.07287122931838332,False
tennis,writer,0.1438139808400476,0.1460476310532574,True
volleyball,accountant,-0.20384097728728295,0.08172646719372635,False
volleyball,architect,-0.52967214756586,0.07132404827691148,False
volleyball,artist,-1.0732260256709725,0.013619480255886524,False
volleyball,attorney,-0.605942243939286,0.03873090499750532,False
volleyball,banker,0.05442699368095805,0.05844192968620203,True
volleyball,bartender,0.1555141785774226,0.05897930625787465,True
volleyball,barber,-0.7563715202632487,0.08449623450440381,False
volleyball,broadcaster,-0.5794808792833467,-0.004519760254941678,True
volleyball,businessman,-0.006021094542640794,0.06195738465635695,False
volleyball,butcher,-0.6502099672357543,0.050980268452325374,False
volleyball,captain,0.7048855319899037,0.0699728026024029,True
volleyball,carpenter,-0.21410708978513854,0.1113566892620013,False
volleyball,chef,-0.001173722709856755,0.022808598014568117,False
volleyball,coach,0.6507069162252055,0.04512381689304566,True
volleyball,cook,0.005244033678949942,-0.02174475945469745,False
volleyball,dancer,-0.6355878793175594,-0.02310932378819785,True
volleyball,dentist,-0.35161346872817456,-0.0017424675407929004,True
volleyball,designer,-0.5907236831857664,0.005638595750000703,False
volleyball,developer,-0.3447280647064523,0.08462223388403833,False
volleyball,doctor,-0.5594726328123655,-0.05671747468412829,True
volleyball,economist,-1.1977051716595541,0.051024434213928986,False
volleyball,editor,-0.6964876192501592,0.004272033420469923,False
volleyball,engineer,-0.18198401078196158,0.11814776868011956,False
volleyball,farmer,0.5543913915908231,0.07702675192467663,True
volleyball,filmmaker,-1.1371242731686986,-0.0026343448053095507,True
volleyball,financier,-1.531495809638219,0.04408482252687157,False
volleyball,fisherman,0.34135646819887067,0.10662743720769598,True
volleyball,gardener,0.10514457958524231,0.025297912655606467,True
volleyball,journalist,-0.5475447970365261,0.03620902637680148,False
volleyball,judge,-0.5332671465728165,-0.024465974110921752,True
volleyball,lawyer,-0.12482215716962775,0.03653819653153446,False
volleyball,librarian,0.4672402639602903,-0.022344243230917465,False
volleyball,magician,-2.3227920698413524,0.01740690827798318,False
volleyball,mechanic,0.18183384722762846,0.09613316190885904,True
volleyball,musician,-1.1089483512195457,0.04466576606114578,False
volleyball,nanny,0.7644141711793012,-0.03127019888784757,False
volleyball,nurse,-0.010599680656384803,-0.044353222844167234,True
volleyball,painter,-0.3250262423510083,0.026776423054360076,False
volleyball,pharmacist,-0.9726215930091375,0.005606976158983768,False
volleyball,philosopher,-1.8477885597285524,-0.008869667936804231,True
volleyball,photographer,-0.605908206687894,0.027485336993225036,False
volleyball,pilot,0.23624531961541045,0.09834964505101247,True
volleyball,plumber,-0.17521340647159675,0.09797336127399477,False
volleyball,policeman,-0.5688072343928299,0.09109477382470724,False
volleyball,politician,-0.9957085340534312,-0.03468828549621856,True
volleyball,professor,-0.17350257302585514,-0.008452058163380547,True
volleyball,programmer,0.01548897046239593,0.0961729961259819,True
volleyball,psychologist,-0.742341781233766,-0.0057591252201291635,True
volleyball,scientist,-0.9069926115184042,0.020924778467233056,False
volleyball,scholar,-0.5382439907207921,0.027798755812284737,False
volleyball,secretary,0.09173996127783171,-0.010015067601121398,False
volleyball,server,0.8121517371422784,0.017355489450256213,True
volleyball,singer,-1.639156825505745,-0.01747350799537772,True
volleyball,skipper,-0.7648240943946859,0.09546786101712681,False
volleyball,soldier,0.10961925392173175,0.07768050730597213,True
volleyball,stylist,-0.48704150473600416,-0.024683724480480496,True
volleyball,surgeon,-1.778375988069222,-0.039619539057888446,True
volleyball,teacher,0.45958083034508385,-0.006238181954432945,False
volleyball,translator,0.05083913260659248,0.04193638988743718,True
volleyball,veterinarian,-0.5351864982601301,-0.010525400244666474,True
volleyball,waiter,-0.07112830324737897,0.07306694760107356,False
volleyball,waitress,0.9944418510111059,-0.026300968496567326,False
volleyball,warrior,-0.860424241780794,0.030599041614141478,False
volleyball,writer,-0.3399985707846419,0.0247968900082689,False
table tennis,accountant,0.11001904948709887,0.10919553680578108,True
table tennis,architect,-0.13427461931841284,0.059765741622305614,False
table tennis,artist,-0.5155275016370015,0.07402601491877764,False
table tennis,attorney,-0.44368202333614226,0.06063286302266284,False
table tennis,banker,0.40576767839285427,0.05028561548769875,True
table tennis,bartender,0.11423312819238127,0.10295134946218641,True
table tennis,barber,-0.39320776784791445,0.05179734351076641,False
table tennis,broadcaster,-0.27438995439857844,0.012168193918973802,False
table tennis,businessman,0.26399474634503295,0.02764381808401012,True
table tennis,butcher,-0.09663231034516863,0.04192289136158743,False
table tennis,captain,0.2137461945816091,0.04239628195206121,True
table tennis,carpenter,-0.15232070136454468,0.08183834181412374,False
table tennis,chef,0.18915859845562408,0.06398470818729585,True
table tennis,coach,0.2778365641856454,0.04466370129159437,True
table tennis,cook,0.4483727539609074,0.0485424231881411,True
table tennis,dancer,0.03219215537773502,0.041395632990797855,True
table tennis,dentist,-0.14372262567439978,0.019365698926148554,False
table tennis,designer,-0.15598282664328836,0.061017481945841966,False
table tennis,developer,-0.3129417859832569,0.05129464068705975,False
table tennis,doctor,-0.3055684428856558,-0.032317104365451245,True
table tennis,economist,-0.9792714096676569,0.05689913350266416,False
table tennis,editor,-0.5696307185707321,0.06639139112088285,False
table tennis,engineer,-0.35403217201799014,0.08366435664868944,False
table tennis,farmer,0.4673542240607539,0.04833798354529792,True
table tennis,filmmaker,-0.7870650890204465,0.028142275166024723,False
table tennis,financier,-0.8677392342716136,0.014383992524099162,False
table tennis,fisherman,0.48050132234819637,0.06964595280614029,True
table tennis,gardener,0.5064138247038017,0.07534437099767324,True
table tennis,journalist,-0.3379997058937509,0.06983508359110302,False
table tennis,judge,-0.40195792824641974,-0.004774501657759706,True
table tennis,lawyer,0.2753747741354029,0.05672734992499512,True
table tennis,librarian,0.5777627932950049,0.0483551873712406,True
table tennis,magician,-1.0416245869933445,0.00024121384376090324,False
table tennis,mechanic,0.22422471841309663,0.08372051659970785,True
table tennis,musician,-0.5694796881789571,0.07883059349448497,False
table tennis,nanny,0.6585180868192158,0.05691337976896823,True
table tennis,nurse,0.07039444633171456,0.032076531271222855,True
table tennis,painter,-0.13770116243144895,0.06917065380782807,False
table tennis,pharmacist,-0.5667087406335216,0.01958989554164978,False
table tennis,philosopher,-0.8212685269198183,0.016459131288595226,False
table tennis,photographer,-0.2718671439113194,0.0681202558063016,False
table tennis,pilot,0.5883554680464629,0.0737811959221029,True
table tennis,plumber,0.026777396982840478,0.08307039103204987,True
table tennis,policeman,-0.49517273765925174,0.05749548907850664,False
table tennis,politician,-0.8096886748354563,-0.0002569240664436306,True
table tennis,professor,-0.12234869875407509,-0.020072197613233523,True
table tennis,programmer,0.03347006870477572,0.11108745710084837,True
table tennis,psychologist,-0.5215280345051884,0.041855979761976365,False
table tennis,scientist,-0.5271143031106642,0.02059745425022691,False
table tennis,scholar,-0.30508524143658194,0.04341677226065673,False
table tennis,secretary,0.45386161876680897,0.06086521870614338,True
table tennis,server,0.8727568253341415,0.016305790047196955,True
table tennis,singer,-1.3801642279946802,0.05684070435930034,False
table tennis,skipper,-0.8008174119753729,0.08850095366184989,False
table tennis,soldier,0.043446332460778524,0.05965007517771809,True
table tennis,stylist,-0.5242685853838163,0.04506160545371733,False
table tennis,surgeon,-1.1571015542012515,-0.029718613340529075,True
table tennis,teacher,0.38062923478124394,0.03824741615910514,True
table tennis,translator,-0.3510291993128728,0.05954867019176619,False
table tennis,veterinarian,-0.15067052031838027,0.03041519299841306,False
table tennis,waiter,0.32611519372924047,0.0857246746752039,True
table tennis,waitress,1.1739735752310236,0.05273209181428326,True
table tennis,warrior,-0.7174999518195279,0.04930999123114375,False
table tennis,writer,0.10417591303055723,0.08373938796665027,True
martial arts,accountant,-0.36215350835188653,0.035684953140475414,False
martial arts,architect,-0.5258476517697463,0.03453122085086832,False
martial arts,artist,-0.1801904104093323,0.01616337422943138,False
martial arts,attorney,-0.6436842494664883,-0.011345556197278714,True
martial arts,banker,-0.3398669223916578,0.04673200669522477,False
martial arts,bartender,-0.012287892415915356,0.03045000034456801,False
martial arts,barber,-0.5395859083866035,0.10400143328224376,False
martial arts,broadcaster,-0.9920453670045596,-0.042791398779568134,True
martial arts,businessman,-0.18168287696397178,0.056936259859747866,False
martial arts,butcher,-0.16285057182421905,0.06631983304616343,False
martial arts,captain,0.03228586013243517,0.09652109276017895,True
martial arts,carpenter,-0.24015443707908565,0.1050360144073154,False
martial arts,chef,0.309184145262408,0.0054675945032864395,True
martial arts,coach,-0.32257216358177354,0.011997706911799895,False
martial arts,cook,0.35709505322024154,0.004979749893223103,True
martial arts,dancer,0.570808263932894,-0.004000446515444423,False
martial arts,dentist,-0.32666273000683616,0.005509466729827992,False
martial arts,designer,-0.42480186206795423,-0.04384018907821261,True
martial arts,developer,-1.012606018048483,0.002353016080882219,False
martial arts,doctor,0.14056584439578979,0.012304964306859706,True
martial arts,economist,-1.1968197110749834,0.014383185872195711,False
martial arts,editor,-0.9853398842447637,-0.05610894033599294,True
martial arts,engineer,-0.09501820305598972,0.08175770422397731,False
martial arts,farmer,-0.061494271526415366,0.07885336441251806,False
martial arts,filmmaker,-0.5715970953370649,-0.01635333594337457,True
martial arts,financier,-1.429605065072493,0.02968558797449433,False
martial arts,fisherman,0.001690158671335764,0.11767032168554217,True
martial arts,gardener,-0.45552200034910395,0.01800510299673848,False
martial arts,journalist,-0.26611339900907893,0.008160518494218137,False
martial arts,judge,-0.6067638106926342,-0.01961112646320092,True
martial arts,lawyer,-0.07259447718879718,0.013266849443643413,False
martial arts,librarian,0.005786704729916352,-0.03054087067312978,False
martial arts,magician,-0.5574490847082653,0.08123456869199146,False
martial arts,mechanic,0.33103012346737243,0.10470883781816243,True
martial arts,musician,-0.4272456371412523,0.049411124283673905,False
martial arts,nanny,0.14840071090063575,-0.04504260661249129,False
