index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
Nigeria,0.21345186116223733,-0.11591659031369204,103.66263,69.04794,2.514868,6.902257400000001
Ethiopia,0.3002876494540756,-0.2042811706833247,118.89516,71.22588,2.325286,6.745406
Egypt,0.320051348547757,-0.20401294267263065,118.092705,58.10984000000001,2.2737434,6.938416
Congo,0.07991813437721904,-0.05566443614534093,6.414909,27.726740000000003,3.6600776,7.675374499999997
Tanzania,0.2748642738170755,-0.0992376428848922,93.78614,70.760216,1.8556011,6.966817999999999
South Africa,0.33266748211513386,-0.23112516901282096,106.18189,99.90704,2.092368,6.024686
Kenya,0.3653635860608591,-0.0769709321477911,78.92018,70.09506999999999,1.8136779,6.928573599999999
Uganda,0.32216412863637384,-0.20793662702108748,106.78052,89.99824,2.091432,6.505054
Sudan,0.38505514898987303,-0.1262989911457804,74.59222,61.194065,1.9129596,6.838161
Algeria,-0.19390567368964035,-0.022729237406361083,-100.068665,-144.25768,7.058372,10.375201
China,0.22207391756542166,0.3430593988915288,-89.2058,91.73813,5.2020545,4.5977483
India,0.3365373938054164,-0.0218218829068501,76.881355,155.23346,2.1115913,3.8628786
Indonesia,0.056725886292890375,0.2966988065813884,-71.428185,53.715725,5.240246,5.171879
Pakistan,0.30830205879099365,-0.11445265573743788,79.07467,171.98653000000004,1.7895151000000002,3.8365014
Bangladesh,0.35422609055699983,-0.05284033492476086,70.264275,162.93408,2.0684636000000003,3.9745903
Japan,0.1033342677557301,0.0790795161574298,-30.401773,43.29312,4.593287,7.0854664000000005
Philippines,-0.13532373080631685,0.210170965536117,-68.31846,12.340417,5.4654837,7.346226
Vietnam,0.21094171431895248,0.3464691082001088,-87.155754,81.76391600000002,5.2076473,4.6576552000000015
Iran,0.046956443358788284,-0.1552487612263936,-129.67993,-166.61823,6.446607,10.328213
Turkey,-0.15913420219805058,0.0686395938848136,-104.036514,-188.39423,6.8527746,9.931549
Russia,-0.06611132071539229,0.009115061737898852,-104.10022,-164.092,6.6372747,9.978989
Germany,0.051710173195915365,0.017684188017487498,-33.324493,31.492504,4.4799495,7.415106
United Kingdom,0.3471402363509839,-0.1258155711161545,98.1141,120.65644,2.0494652,4.823524
France,-0.10128914060089096,-0.0043805234824890035,-46.014805,-15.251265,5.255815,8.175864
Italy,-0.3158745988133505,-0.05258287966840891,9.951865,-90.7154,8.906104,11.472761
Spain,-0.3506179597801053,-0.02627868634271619,-22.76706,-134.74643999999998,9.907003,12.537158
Ukraine,-0.06580184443638804,-0.030166045869555763,-117.247086,-165.85846,6.561116,10.238133
Poland,-0.06975984709118646,0.017491430371906952,-103.05492,-173.53535,6.560453999999999,9.929859
Romania,-0.2959399253664242,-0.02533934407783669,-61.27243000000001,-86.13701999999998,7.407136,11.248461
Netherlands,-0.005044303496828565,0.036028005542755814,-40.538044,24.026901,4.9671135,7.6337996
Austria,-0.05183958935421022,0.07955011377432315,-51.266735,13.615854,5.284783999999998,7.591365299999999
United States,0.30223862456025835,-0.0871744298863707,92.08425,129.01463,2.0418184,4.6283827
