index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
Nigeria,-1.3172466913069174,-0.8283156819475845,-100.68438,232.64561,4.742088,2.431371
Ethiopia,-0.565858825571168,-1.0540243458953622,-175.23576,219.01605,3.7618687,3.1930737
Egypt,-0.571345774996523,-1.3351770218294157,-188.24347,233.34087,3.8426661,3.3240519
Congo,-1.0164224677852964,-0.7408853772477991,-146.71828,181.21016,4.33461,3.3820464999999995
Tanzania,-1.1196006462639452,-0.7330883397320407,-109.54834,209.97649,4.65485,2.8947265
South Africa,-0.8965611479596977,-0.290408074808495,-155.42183,157.01962,4.3859754,3.4521947
Kenya,-1.3570109566541777,-0.8169201408059737,-76.88549,218.13046,4.7017393,2.3056254000000003
Uganda,-0.9645634141964772,-0.5151254026358945,-136.43587,200.21602,4.445362599999998,3.2753909
Sudan,-1.456582562091203,-0.936664260742513,-80.08695,242.80634,4.756336,2.3137403
Algeria,-0.0011403381390996856,-0.8111454003456396,163.52843,-221.32037000000003,2.4253150000000003,10.086057
China,-0.4798812441079425,1.6667408590943171,-227.80957,-155.10562,-5.6284738,2.8759098
India,0.8228531145270569,-0.0075306528926186705,182.54645,133.10214,4.417627,12.173724
Indonesia,-0.4495654472677333,1.5390299564505694,-206.3623,-148.58524,-5.407836,3.096692
Pakistan,0.8450245956469246,0.08218437124046953,187.26143,116.17006,4.477861,12.197312
Bangladesh,0.2347854880662165,0.05194398570486071,-80.86108399999998,-28.018385,3.3008146000000003,7.1408916
Japan,-0.13346246694214314,0.7425953777249812,18.447992000000006,-3.0039725,-0.25282663,8.052918
Philippines,-0.6954380741508692,-0.31747338417499765,-190.8307,67.30208,4.626029,5.0012550000000005
Vietnam,-0.5008055241144481,1.5557529477007968,-208.05424,-176.50505,-5.5530269999999975,2.951126
Iran,1.152666277934072,0.3317038579723182,160.50974,114.94853,4.624925,11.969313
Turkey,0.6898646884444182,0.5277066816150101,60.944683,45.271717,0.49809247,8.320706
Russia,1.1060201850135558,-0.4701281559445255,767.5502299999997,-131.19292,3.9079723,10.940432
Germany,0.02623176389679484,0.4664948505775314,27.032467,18.397812,0.110839136,8.111424000000001
United Kingdom,-0.2069697070595385,0.19276802578774327,-101.67091,-29.56954600000001,3.418,6.6112556
France,0.05679035603824153,-0.2644707138391145,204.55205,-146.45198,2.9322474,8.823658
Italy,1.1982550998628865,-0.2524211383070705,134.50858,104.31584,4.820469,11.447624
Spain,0.9119206527264142,-0.2588177656853968,94.55436,105.473045,4.7684073,10.949719
Ukraine,1.7301487277833232,-0.3075456510636184,7.515886999999997,-85.82759,4.316449,11.295532
Poland,1.3468758879595355,-0.2684527810921325,-1110.2885,220.83098,4.3229894999999985,11.171516
Romania,0.8408375845234921,0.012166996915665544,95.90516,88.08328,4.8937817,11.148478
Netherlands,-0.034686807996314406,0.0519579775764184,-45.62619,30.445919,2.9304905,7.7666270000000015
Austria,0.2984385696022306,0.5652574036612391,43.71483,30.213058,0.22734363,8.222248
United States,-0.4424360141404057,0.4167058228527328,-123.24271,-44.201633,3.2107658,6.2855477
Mexico,0.6473675426166758,-0.08181455434793665,147.46445,26.786787,1.5454774,8.343244
Canada,-0.3879405100996117,0.6594409827889943,-138.63373,-65.23985,-4.561822,3.9957047
Guatemala,0.3655940527784985,-0.11976071634603755,141.49017,-21.952791,2.0133736,8.447317
Haiti,-1.0415622633754058,-0.4712664054028091,-112.01943,184.50769,4.739221,3.1346457
Cuba,0.5214569074526108,-0.4784133392274528,94.60607,-186.06549,3.1485388,10.541359
Dominican Republic,0.3710785678943664,-0.3951344241444978,129.01529,-175.92067,2.8498490000000003,10.216477
Honduras,0.32729414947098306,0.04988519605266537,125.42076000000002,10.967903,1.5837632,8.150424000000001
Nicaragua,0.35337481787258085,-0.08779992860807792,142.17051999999995,-3.7599268,1.9295158,8.177004
El Salvador,0.1460327713768678,0.1412588260228742,-20.250778,36.776012,2.6860702,8.116246
Brazil,0.5216243154300515,-0.2845156316858695,110.718346,-135.90701,3.4753091,10.025739
Argentina,0.3355861797957901,-0.2367404734227852,168.8504,-100.243675,2.9586697,9.444367
Peru,0.4937623738960989,-0.15122284477273887,136.69377,-100.8283,3.5036160000000005,9.3494835
Venezuela,0.2633223097223144,-0.5265305808344636,148.62991,-202.01828,2.6129415000000003,10.107182
Chile,0.5103646210641449,-0.21447081157989206,126.72523,-118.697525,3.3955357000000004,9.622204
Ecuador,0.19311576710325265,0.013108743300810764,183.76369,-131.94432,3.1149027,8.490594999999999
Bolivia,0.660743867963152,-0.4917239609922122,54.469227,-179.74454,3.4604788,10.542247
Paraguay,0.4526282934801679,-0.3740007194201557,110.919495,-168.85707,2.9882310000000003,10.323412
Uruguay,0.642713962899612,-0.4025979734549757,48.686203000000006,-161.70755,3.6032119,10.481926
Australia,-0.3980012892200528,0.8954602345348852,-148.5164,-84.03055,-4.481235,4.087357
Papua New Guinea,-0.5412004528853175,1.5079236469124726,-233.25595,-179.3951,-5.6844754,2.8208869
New Zealand,-0.482480495490945,1.0901303400942963,-169.09476999999995,-107.34606,-4.7543364000000015,3.811003
Fiji,-0.3653903727839337,1.1825633620928306,-173.64445,-125.37326000000002,-4.9158473,3.6398406
Solomon Islands,-0.7197149542304695,-0.2147706734945504,-148.71835,69.33824,4.2305117,5.212058
Vanuatu,-0.4876773902498676,-0.31746845748072483,-172.50658,55.87681,4.490357,5.272906
Samoa,-0.4830971873173341,0.024138512930328045,-131.41661000000002,55.45126,3.8507698,5.8281527
Kiribati,-0.1801626918397982,0.2191023823157844,-66.1368,29.61901,3.1020327,7.520753
Micronesia,-0.4422769914746388,1.5099180720643606,-184.7101,-155.01128,-5.3340830000000015,3.180949
Tonga,-0.7438950574293332,-0.30163478594834897,-176.5854,84.95571,4.4285145,5.0779324
Colombia,0.4162042742982813,-0.13747884383123407,156.24988000000005,-117.77053,3.3427860000000003,9.0178585
