index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
football,0.023467047290382525,0.14866696142567434,90.02178,59.822678,2.80681,3.6631012000000003
basketball,-0.4668061066286365,-0.1711650380354623,-207.27663,306.77777000000003,3.0760042999999997,0.70048434
cricket,0.25135449763027923,0.10517321189504644,159.9476,94.88023000000001,2.4745576000000002,3.3952372000000004
hockey,-0.2832884267928749,0.1458221329152014,-196.3149,199.53897,3.7472324,1.4386835
tennis,0.17058511299975188,0.18891537867620836,81.12639,-15.108935,3.4046195,4.1464095
volleyball,0.3265713662468652,-0.2121955105023356,39.92237,-354.47305,-3.7770967000000004,3.0863338
table tennis,0.3181459994979069,-0.08941947017916901,41.14273,-304.6096,-3.7196195,2.5444505
martial arts,0.6491057499220148,-0.4201464413666055,205.21868999999998,-362.30472000000003,-3.1494627,1.9916778999999998
baseball,-0.4644781942490674,-0.15537480170056375,-149.3114,307.71463,2.9258002999999997,1.2425427
american football,-0.3962593872619625,0.4124248730421193,-403.7626,173.20216000000002,3.8971447999999995,3.3502605000000005
rugby,-0.3059404238307077,0.16678669388423553,44.91478,301.41837000000004,3.4547043,2.3525197999999996
golf,-0.5685825981755451,0.4284562737225323,6.9638367,354.10965,3.5710626000000003,1.9045446
athletics,0.06630691793596734,0.21230405767934105,71.08594000000001,111.92943999999999,2.7857199,3.0349877
badminton,0.6050331757524273,-0.23178024008634485,202.11392,-315.1348,-2.767979,2.2673237
boxing,0.0005133668427005648,0.13551394313092446,23.309925,50.03702,3.2228432000000002,3.4323022000000005
Formula One,0.8471676855755158,0.4031810723559423,207.94293000000002,-132.82103,-1.8244725,2.0479655
MotoGP,1.1125104767298006,0.014404303129359544,299.31417999999996,-277.85486000000003,-2.3235287999999996,1.9125061999999997
cycling,0.3124409717761661,0.3833529723155459,149.87122,-81.364685,3.4345529999999997,4.4828005
swimming,-0.16410614386107172,-0.2151684590881536,-45.71555,181.67343,2.4224240000000004,2.0483973
snooker,-0.927320739059061,-0.2745347077241671,-328.92624,454.55495999999994,3.4975007000000007,0.14219727
shooting,-0.5046622342252086,-0.011014119539074895,-241.00673999999998,257.0638,3.5161994,0.7509610999999999
gymnastics,0.3305526466231861,-0.3240261544351281,-25.022934,-332.57712000000004,-3.585483,2.6339927000000003
handball,0.13542790347069886,-0.3739332507397327,-7.1065397,-403.36032,-3.276453,2.9758074
wrestling,-0.6877400146942462,-0.23979726956559785,-274.60782,357.84705,3.0381129000000002,0.23716044
skiing,-0.03022088300567188,0.2462724618222677,24.919033,-63.2492,3.9381163,4.199962599999999
horse racing,0.004944307328147607,0.4742224878387677,-43.804806,-20.1143,3.7679157,3.748161
horling,1.0512202750869657,-0.24290617637302894,298.47222999999997,-334.86699999999996,-2.5791416000000003,1.8274971999999998
pickleball,-0.4977901132427803,-0.2805368107728084,-213.64725,367.02216,2.7954564,0.39852563
water polo,0.015155643908908337,-0.0893301487860006,11.733263,146.81895,2.5149825,2.7313522999999997
bowling,-0.923307879590852,-0.1341682249389946,-295.21906,490.73068,3.3625593,-0.056715053
