index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
Nigeria,0.3058209018132542,-0.16388019217262476,-75.08330500000001,171.81943,10.090872000000001,7.3104005
Ethiopia,-0.2167088968182992,0.1516756513715409,-47.937714,-84.84131,10.142622,-2.6274812
Egypt,-0.3717228025852359,-0.15469882951708408,152.24281000000002,-109.00475,7.67557,-3.1830418
Congo,-0.08864848390944025,-0.017778129941905647,-2.7930598,-8.701039999999999,10.08013,-1.4394765
Tanzania,-0.10039108463047454,0.23130294781729516,-53.616802,-60.644769999999994,10.402058,-2.2032404
South Africa,0.13847584911584554,0.3599438498456585,-239.25898999999998,20.519146,10.148211,8.246023
Kenya,0.16691081598977325,0.3698900644377743,-247.45073,45.976234000000005,10.559055,8.227889999999999
Uganda,-0.054172193947678235,0.05726295756385887,-33.264057,-4.753371700000001,10.324169,-1.558427
Sudan,0.033747815605349965,-0.17316289525252526,-43.815563,112.25119,9.954255999999999,6.706778
Algeria,-0.33971564970660106,-0.14759413656933298,208.00638,-153.67511000000002,7.728298700000001,-3.6785053999999997
China,0.20595080839456872,0.10752724262707176,-144.11282,134.76112,10.885063,9.122615
India,-0.4144290902293719,0.32359041564065755,-116.62801999999999,-172.34895,11.45856,-2.5180626
Indonesia,-0.2789997210642273,0.4921364421811933,-86.281006,-152.94255,11.18474,-2.5572615
Pakistan,-0.2006647171479493,0.19956204641628697,-133.52449,-217.60655,11.715897,-2.2238061
Bangladesh,-0.2778188294712402,0.3826485304196268,-118.60486599999999,-193.24284,11.577085499999999,-2.3422520000000002
Japan,0.504587167305639,-0.3851256702518856,-34.967518,-277.0997,11.425261,7.560892599999999
Philippines,0.0026904290900933658,0.2522728174039454,-180.30723999999998,115.3016,10.60475,9.175603
Vietnam,0.9492726591297546,-0.2830744892821568,-99.359406,333.16354,12.062368,7.300785
Iran,-0.3700279064030534,-0.0675795385864785,92.7841,-181.06252,7.5860786,-2.7350652
Turkey,-0.2835204559646025,-0.09826833737883084,85.59767,-133.3312,7.6884155,-2.3648486
Russia,-0.3510244718639732,-0.1960357214267835,172.39566000000002,-3.183966,7.5743856,-1.9571975
Germany,-0.13958669018863945,0.2419188374313554,-201.31303,-35.617535,9.058038,-1.8882519
United Kingdom,0.3769852979810708,-0.231535156750748,-20.589397,180.10586999999998,9.5262785,7.125354300000001
France,-0.3938013677478093,-0.07443452663514835,237.71407000000002,-106.464165,8.122893,-3.7317053999999996
Italy,-0.4466735472844052,-0.12825927358391162,146.6,-225.02261000000001,7.203032,-3.0215947999999995
Spain,-0.2919735024741597,-0.13464151832289414,212.93365,-132.43411,7.9518356,-3.6734347
Ukraine,-0.3182086905320146,-0.3143800755016589,176.18808,20.406942,7.4438553,-1.9060080000000001
Poland,-0.2532885067262937,0.14406220493691144,-172.08643,-54.403275,9.237055999999999,-2.318218
Romania,-0.5532200736199928,-0.3275252478714445,178.6946,-199.53396999999998,7.274914999999999,-3.5752325
Netherlands,-0.0009403619952153825,0.2646323276452571,-217.56799999999998,-17.262138,9.11003,-1.6707681
Austria,-0.4763243615107956,0.15705442374028142,131.94078000000002,-259.42352,9.145311999999999,-2.5128597999999998
United States,1.04250356423222,-0.2348690559144495,-78.88825,340.0151,12.095436999999999,7.333035499999999
Mexico,0.12966586514633172,-0.3763009360565901,34.177116,180.58071999999999,8.752403,7.294381
Canada,0.8157804767632969,0.0869838982819611,-113.92675,289.90805,11.851995,7.013056
Guatemala,0.18118756393739785,-0.2497341559202265,32.303177000000005,142.06927,9.133974,6.918397
Haiti,0.10488468920116097,-0.30563839864703435,92.0879,168.58286999999999,8.693122,6.659569
Cuba,0.054317162084720316,-0.05023418848265812,-6.321781,79.44368,9.860826,-0.95710504
Dominican Republic,0.06789059352436283,-0.23649491129056716,100.14433000000001,138.63261,8.455507,6.4940133
Honduras,0.12594622039741826,-0.08765070072757833,-7.637471000000001,114.86056,9.526010000000001,6.7405076
