index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
Nigeria,1.2576935320038514,0.27017330940627177,20.384508,-248.0435,1.9263955000000001,10.575147
Ethiopia,1.4228510056417374,0.03512044889399351,85.61386999999999,-286.39395,2.3803687,10.7588625
Egypt,1.4616319574694792,0.061712173657146326,76.14586,-309.7836,2.2414632,10.6417465
Congo,0.5348751741863847,0.2402518091809193,-104.70336,-86.55611,3.5644271,5.936083999999999
Tanzania,0.8530670084501666,0.32023795647118725,-53.538948,-224.69432,1.6722177,10.386617999999999
South Africa,-0.07553017227844715,0.44585506643804507,87.60324,-135.38443,3.4714637,3.8566964
Kenya,0.13020500987568315,0.40471137495483095,7.6821833,-337.82687000000004,3.5263714999999998,4.144297
Uganda,0.9826705610762612,0.32295873588636737,-27.222355,-226.90922999999998,1.5661738,10.605734
Sudan,1.1293514298043579,0.2051018584135386,-4.9431353,-260.43277,1.8502145,10.504444
Algeria,0.7227141016705305,-0.11191944110244964,-128.47699,-371.84662000000003,3.4766318999999997,11.262644
China,0.2311676583387473,0.2066181978576734,-202.65205,-171.07898,2.6709468,5.579692
India,0.5805800925832119,0.2557801443982525,-164.8149,-230.88077,2.37319,6.2545376
Indonesia,0.3074821696077132,0.0800781740978296,-103.97247,-33.025166,3.6697782999999995,5.628036499999999
Pakistan,0.3297458360088853,0.16985410692588154,-215.16383,-200.64415,2.5860481,5.900729
Bangladesh,0.4454512670920874,0.22255333166721247,-188.17137,-208.94783,2.5231619999999997,5.9731674
Japan,-0.7353613406330691,-0.17663580497946715,245.56009,50.196594,5.7752256,1.7413113999999998
Philippines,-0.6096847123841247,-0.25064075435409483,240.01584,117.70626000000001,6.4489517,1.5674188999999998
Vietnam,-1.3843521129940808,0.5068706024864699,-177.39091000000002,342.28775,2.2340806,0.43970478
Iran,0.8784245938823386,0.13105252484670607,-53.088825,-288.80987999999996,2.013309,11.1076145
Turkey,0.6052723831491139,0.06802171270358351,1476.1716,787.9982,3.6093962,11.274235000000001
Russia,0.7744576152116925,-0.08509473239671353,-1254.9899,-2129.1458,3.0394416,11.282069
Germany,0.26183857844985137,0.04418466651825741,-200.33012,36.538437,4.548029,5.359866
United Kingdom,-0.26084547077191217,0.3377139367543335,109.06068,-99.48728,3.7353803999999995,3.2154105
France,0.22894188899656376,-0.2448349656037243,-190.11479,64.75017,4.8057094000000005,5.10431
Italy,0.2638491573449069,-0.3634627546083716,-174.66406,105.345924,5.076971,5.1748734
Spain,0.06433436089092981,-0.4181373757605895,-155.90323,125.99963999999999,6.618747999999999,-0.82360697
Ukraine,0.9858043439763922,-0.06910514302382847,-58.223484,-322.8247,2.636845,11.095873
Poland,0.9062778306699748,-0.3041756434616123,-119.71356999999999,-335.26382,3.2218297000000002,11.164859
Romania,0.6525484357430594,-0.4104474200431479,-152.43233999999998,-391.25458,3.5017426,11.376963
Netherlands,0.11966664431176985,0.2548528862891329,-184.36068999999998,-5.1100445,4.2848063,5.1451416
Austria,0.29639557791279825,-0.1746868156330127,-223.62325,61.600345999999995,4.7629538,5.279285
United States,-0.908119040329736,0.4345173021791293,227.35512000000003,16.342506,5.3018220000000005,2.0754479999999997
Mexico,-0.4855853224967182,-0.2920595674982944,287.61426,77.69008000000001,5.945925,1.2528453000000002
Canada,-1.4378172217286531,0.5379700429107682,-151.92706,319.79974,1.9430863999999999,0.65683466
Guatemala,-0.32930510778801875,-0.2660355742487544,87.76436600000001,152.49857,6.008741400000001,0.1776583
Haiti,-0.18283217306885693,-0.16235819685542294,37.22033,98.41534,6.5944285,0.2027457
Cuba,-0.2955962459338855,-0.19651420788130594,22.147299,130.481,6.758707000000001,-0.11343791
Dominican Republic,-0.4952210014224299,-0.2682836412231052,284.8951,130.40681,6.514885,1.1315409
Honduras,-0.6240717826754129,-0.25310778635584696,263.4837,153.57828,6.85712,1.2179958
Nicaragua,-0.4880695188261047,-0.2287546972871399,301.80096000000003,109.05450400000001,6.215659,1.1561099
El Salvador,-0.2201185765916322,-0.33861955696800217,16.942343,162.50122,6.649359700000001,-0.5287019000000001
Brazil,-0.2800255896979241,-0.3659172729365979,127.38578000000001,117.250565,6.0318685,-0.15767719
Argentina,-0.4977859452857849,-0.4465148776026112,207.2154,255.6878,8.600349000000001,0.40215415
Peru,-0.2247313301609586,-0.3916974708128813,50.572018,210.19442999999998,6.4056562999999995,-0.3882402
Venezuela,-0.31479342785888365,-0.2837229292979005,112.24622,141.65402,6.196301,0.18114874
Chile,-0.5658587253650339,-0.4483577322799368,233.49586000000002,250.10112,8.559942,0.5970014
Ecuador,-0.3774036268034953,-0.3860364598594948,140.21718,220.27347000000003,8.5077915,-0.098934256
Bolivia,-0.1963098849648376,-0.3714272500862165,27.610712,195.20053000000001,6.3909902999999995,-0.53861564
Paraguay,-0.44560194045332857,-0.4543220184788497,172.94783,261.82724,8.649874,0.18010223
Uruguay,-0.3227205385193417,-0.4665534118997853,141.34868,251.40659,8.525277,0.0046447557
Australia,-1.429345251329548,0.5342802144454531,-143.71483,355.6179,2.1469888999999998,0.539229
Papua New Guinea,-0.392811268756846,0.3033514624735502,80.7636,-54.821380000000005,4.1105647,2.6666915
New Zealand,-1.361313786699084,0.5067890979035582,-123.381424,332.78612999999996,2.0186936999999996,0.65991884
Fiji,-0.8706639631730777,0.30403227899922936,45.123177,-77.13485,4.1843424,2.4396524
Solomon Islands,-0.01864947855081493,0.3193301655000607,-32.88118,-150.91687,3.762974,4.007926
Vanuatu,0.4009049845134037,0.3178888985183459,-117.50307,-64.626305,3.7590227,5.6949654
Samoa,-0.4146467397616759,0.13104568471161826,68.46615600000001,-28.710772,4.5081573,2.5560563
Kiribati,0.18528350087601295,0.4220064199106933,-162.97787,-23.89936,3.872812,4.9993734000000005
Micronesia,0.018796453810520662,0.10067639830414878,-13.04681,-24.324757,4.079549299999999,3.7373445
Tonga,-0.20124156126483436,0.1373262229336697,28.751762,-9.41284,4.5269866,2.867809
Colombia,-0.5858702949798762,-0.4034937040987017,264.8689,188.49509,7.0303144,1.1849105
