index,occupation_isomap_x,occupation_isomap_y,occupation_tsne_x,occupation_tsne_y,occupation_umap_x,occupation_umap_y
Nigeria,0.4810296054043521,0.24618473070628216,67.19585,136.5171,4.9528904,6.899182000000001
Ethiopia,-0.3806817680515768,0.2999842025884707,-148.48543,-48.1244,-0.36490962,7.167351700000001
Egypt,-0.727306556350115,0.7209472453212552,-168.69083,-58.98299,-0.47211093,7.2438493
Congo,-0.0676635134990821,0.10290106675592002,-7.504281,95.643105,3.3105643,7.238174400000001
Tanzania,0.19065429047413746,0.35190036776601114,-28.90107,95.30899000000001,3.1955464,6.9162116
South Africa,0.4346716005264696,0.40110656572692416,-13.541785999999998,157.38683,4.2593083,5.8886623
Kenya,0.5839980791171525,0.3209628360118688,0.023967682999999997,163.98341000000002,4.697242299999999,6.045849
Uganda,0.26496762709071936,0.2561315844603479,-24.744606,79.94851,3.6146924,6.992946000000001
Sudan,0.04357322794984531,0.2159784757113316,1.4741142,82.174644,3.4801307,7.3497534
Algeria,-0.8129515733582814,0.04300147107457744,-87.8168,-100.84527,-1.6019907,8.3431835
China,0.4494557123033458,0.026430335505847183,34.91087,148.11171000000002,4.950863,6.5063763
India,-0.17290560550681913,0.8298359726590565,-274.1137,-114.160995,1.1016018,6.644153599999999
Indonesia,-0.3650116672531605,0.3758315957863872,-227.00105,-75.64801,1.5562768,7.115218
Pakistan,-0.2426673855900709,0.8890367648880478,-254.7109,-116.53799,1.0177084,6.7422070000000005
Bangladesh,-0.2089944087442292,0.8144712386099607,-264.84207000000004,-101.51617399999999,1.0987234,6.6426864000000005
Japan,0.713336772739924,-0.6762567463215261,71.66365,175.86836,5.352409400000001,6.64889
Philippines,0.03118303556853777,-0.42415990714933294,71.52195999999999,-51.552822,-1.1521146,12.619793
Vietnam,1.7804225829317817,-0.040451996383401516,15.623245,292.0955,6.100655000000001,5.3207892999999995
Iran,-0.6266833291705728,0.7496257184557229,-240.61957999999998,-96.81985999999999,0.9032114,6.986527400000001
Turkey,-0.6962308723787723,-0.17567364292958013,-70.39947,-116.98298999999999,-2.0821555,9.539159
Russia,-0.8866854961805161,-0.2185471676878983,-79.81701,-134.79054,-2.2117164000000002,9.723519
Germany,-0.7085966503652252,-0.27960564145134603,-50.819767,-223.17077999999998,-1.1133122,9.126019
United Kingdom,0.9759794397504364,0.15847990635704826,18.085844,213.49785,5.006606,5.610234999999999
France,-0.8245318158263318,-0.2548842378577575,-61.34891,-211.53484,-1.1764947000000001,9.042053999999998
Italy,-0.8514797048033692,0.28358242486029983,-97.34040999999999,-81.68451,-1.5754919,8.417939
