index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,dentist,designer,developer,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer
football,0.3634333719089202,0.6005201147596645,0.08666763901575289,-0.8121045650529015,-0.08642364125459628,0.09528021226230203,0.28660516256482127,0.21736536713685808,-0.03028937146812922,-0.3174829785556613,-0.5754554407496538,-0.1298729939782606,0.5133379677850171,0.38889645680008517,0.04606222997338037,0.5560487019420837,-0.021508056958627075,0.19993308007249605,0.609095793899097,0.38256293521322987,0.04783673555209238,0.011813535509443921,1.2093291699869562,-0.16815509823248587,-0.3358541661202004,-0.9121232452776145,0.13121507098880378,0.21257402600212924,-0.30159751863046624,-0.14959832790116476,0.14110623460169683,0.4593412783376102,0.29087032787432804,-0.4325605166043492,-0.6373068371433622,0.10492520260474517,0.8066353412683583,-1.0606883186877776,-0.2248950262409039,0.8247800684911872,0.5032727742514794,0.2193684945732436,-0.18515741700007124,0.20837116972198422,-0.11199124703281188,-0.021988825132670718,-0.6421253269840539,-0.392623640053448,-0.5392013653407879,0.4741034724459368,-0.16328469468234358,0.3621911186472035,-0.2628245952836195,-0.17908425381965648,-1.4695694254553557,-0.06219836153615252,0.3387242566805265,-1.6013545860691973,0.05818243224816517,0.2055361209908706,0.3625692338917366,-0.9118086057422937,0.05473489635486813,0.4015067904345251,-0.2340174460196486,-0.17922255931563577,0.07598238359065906,0.30819929229502274,0.00040212025031755147,1.0077816531442831,0.5908994985231408,0.6486208312519449,-0.1568207623780847,0.46232754911950813,-0.6242095662455677,0.026656501581292003,0.02279308794260934,-0.24398117362289465,0.016101310635275784,0.219078657012674,0.22322552355023276,-0.5053751090941063,-0.7100289228511624,0.5332024932487166,0.4491035524811755,0.008751672411114422,-0.5381352696590089,0.11457967537214675,0.5111518441026466,-0.0724402225899323,-0.952295035709975,-0.1690063078678711,0.05109575240956355,-0.6749976797977134,-0.3162042206513788,-0.244165140011161,-0.5076899053248407,-0.5066987448183248
basketball,0.28614521329667136,0.19433043974671366,0.331040337112876,-0.44286500442333426,0.3956106662970024,0.23621439167641656,0.20195675268549157,0.556735862020551,0.4475086286067621,-0.03297060377774124,0.09095287605183415,0.0005858875702543846,0.44069078075872337,0.4894162606344293,0.08848741451237452,0.3652065016280318,0.1510495889773916,-0.01794972489964214,0.931595017665659,0.5148538045836668,0.3806637753773396,0.5125759863725601,1.428557842111534,0.269938682127956,0.19897608730198627,-0.4487680274847797,0.2944280332444795,0.5481316856556585,-0.06683072308768737,0.215193925512542,0.7609415046181618,0.5702587999109002,0.29445890818672016,-0.15917648188584246,-0.49818543053259845,0.300708372700236,0.3079318131889357,-0.6663148606851755,-0.44411918547392587,0.3179567065972559,0.13150921739838295,0.4407389803834213,-0.3405050867226851,0.9725502922135439,0.3210259343542346,0.5138275537151381,-0.2648566435631319,-0.07542818687549913,-0.33770686401661143,0.6241587808549319,0.5163641795679833,0.4289447463637259,0.17084860982498581,0.5271603293012626,-1.0423333866952416,-0.22988397554509632,0.18043494826218934,-1.0220443456095458,0.5568981102158957,0.4100089680651477,0.8555432882037131,-0.2546984227428913,0.029990302529926776,0.4605980569190689,-0.09672028243391863,-0.14937952871264798,0.5094621287191081,0.3933331469283176,0.17178570183798852,0.8138780093171442,0.24886473390733965,0.47372656490399473,-0.48457283957177905,0.6434654017942005,-0.05576244448500826,0.3169721371545977,0.23860879832752427,-0.0020281770248122073,0.135251706444474,0.04555445562662782,0.18688187155238542,0.4967101704555885,-0.3921705637033907,-0.1496488025551744,0.4475389323976199,0.23433149892324062,0.09585533200079108,0.21962491010168142,0.6154281692621791,0.24395241205992657,-0.6551695000957971,-0.5467761905539625,0.5714237506661861,-0.31797570903440064,-0.0960224080958327,0.2900643337363112,-0.5688136713011882,-0.4820454693516267
cricket,1.2946291044383669,1.0448463911830792,0.5292593878978223,0.06894724999989778,-0.09558113191744154,0.6329642031344797,0.9141533456914874,-0.24336638450077533,0.5161343794845837,0.27063728550989014,-0.05823910148042616,1.6668489794970502,1.674548841524098,1.173940748126819,0.8817708453743006,0.9112059965228146,0.6005020590006387,1.2898028629991503,1.2029752537369356,1.0301265824091967,-0.007809833948984786,0.37743941718855456,0.8295748957191996,0.7056627777494853,0.3745286894490531,-0.4062302288195237,1.0368597223063991,1.0113780942636115,0.32595702844742,0.2305563512410295,0.45369594732058505,0.9597332660845364,0.7913324056011428,0.26691135147068396,-0.1928078935574343,0.5894583870939277,1.7479768779471299,0.17174654495526798,1.0921543283973578,0.867011264897712,1.3709987089936773,0.4056401255848824,1.4230192866213907,-0.3079074204550367,0.6414182329590937,0.4038802563906056,0.29065743322312987,0.4720604085834762,0.6400303226446612,1.0400593134534561,0.5078012333578882,0.8317839630140004,0.604118124619909,-0.14040317819639425,-0.3700536632140489,0.7384239327300293,0.6094354121952279,-0.4310593196059627,0.7229217169353087,0.9407969775501817,0.6687672405717988,-0.07299465559026524,0.7792338435828604,1.116986979985083,0.5063442228049093,0.6037741931307823,0.4488781758314349,0.9414857662554597,0.7411658620760655,1.48900179832611,1.4521931349912862,1.0829783906864785,1.2893633240584952,0.4198598936791423,-0.06210236471867001,0.6365948028470717,0.7467348655027022,0.30567019932245665,0.617990309026243,1.0645142567449577,0.9363225033371688,-0.05020103089022556,0.05849844541971548,1.066685605640251,0.9507859232018704,0.5592933327580719,-0.36792923448464554,0.7410619035614596,0.9954336258685582,0.1405090036061891,0.43182070025081354,2.1813471457778335,0.8913520721430326,-0.023586440537820993,0.21485893557945795,-0.38694961705500713,-0.026178461325523456,0.3671169338147117
hockey,0.8813173332159245,0.48400506799166026,0.505511495238672,-0.4527165387385119,0.18822392342106778,0.4243062555439205,0.6539530870324695,0.2711890774189851,0.2840919644355967,-0.20114047898098844,-0.3999931823663112,0.32795732103878605,0.7984625357273103,0.7038051753249605,0.7203494783638614,0.8589256379241255,0.602813730098658,0.4608568408536845,0.8552411651891281,0.6731590411730356,0.03254246343082963,0.4764370022284878,1.0927027642863223,0.4133796543300361,0.334839256546682,-0.42606588768822784,0.6927191987705819,0.6064177988508191,0.42197215926141485,0.24175538565415267,0.8860225700739517,0.8903049437676407,0.7058972593899547,-0.043286135864686826,0.054702483080686155,0.8406760465368689,1.1797585499995773,-0.6007334763453197,0.3054879449138623,0.8342503486920939,0.9114271794078398,0.3106999400081165,0.257928536408589,0.6130153687945312,0.39082503129060137,0.46769176678437624,-0.06142966379960582,0.4526529802604642,0.12613104403251996,0.6188981995488362,0.3214312950573988,0.7023745450125843,0.6447026551807206,-0.5412664821483923,0.07481284008376123,0.39242724314085836,0.66653020690411,-1.2653838779348705,0.4953252846668205,0.8199166125768987,0.7115247466196558,-0.5668273131307855,0.05748980071918238,0.9701978344518366,0.3075407200728246,0.21151978571950947,0.3070103646867144,0.8685269386283625,0.39962900844847066,0.9713325600596024,0.7498019442835528,0.606140861101603,0.06435795463587687,0.773710618776202,0.09758616531507265,0.6395498445741811,0.4335293778738355,0.37238254664738013,0.873510609845934,0.3579853463763553,0.35183799828531515,-0.24155819227781403,-0.5532055671471873,0.8625599681561287,0.5559079120190329,0.4985270125171061,-0.014109964031651503,0.5833369268678511,0.8640581272611751,0.2566333556464036,-0.3230536428569061,0.940798234091245,0.8368423034940587,-0.54716957169164,-0.19681666512227552,0.06744892109970828,-0.3584327625857291,0.036289754958805764
tennis,0.9763313517789368,0.11007850524181577,0.6312077305109112,-0.39661931330579686,0.4697141989121152,0.6910426174059812,0.9910299672578077,0.43069294054972307,0.4449886937178808,0.41104606495921425,0.5455692081880281,0.9399361728578788,1.005495210693246,0.6232526696471875,0.46912588601203264,0.7567136913727787,0.7461394582847057,0.6888279269217619,0.344687831731012,0.7264849559315862,0.32186886088879285,0.7302086146267435,0.929303731925435,0.7479050648930677,0.21426863459463327,-0.1966902398161821,0.62199656677565,0.7726830202797006,0.33440956413313283,0.4316643790464071,1.1039286645125526,0.5562695317227668,1.0436354710160178,-0.01872231906099594,-0.2898096048023461,0.35459868007481904,0.9144431764733022,-0.8923987758796432,1.1271147722308015,0.23839299876439626,0.7743995021327192,0.7036036301603803,1.3573318823467975,0.4711960478692251,0.8009402607087437,0.7513645800841661,0.6511296104814026,0.36913198639823397,0.6723364999216777,0.8823724022984206,0.6227576613519032,0.7761991367980329,0.39629780947874144,-0.08082304324784921,-0.8380986990268023,0.02363541435411585,0.2642237173114692,-0.9522364283340741,0.635799719509756,0.6124206891710237,1.038702106677805,0.01265590291032625,0.5949822292074122,0.8247315896731099,0.1346955675813404,0.16133217417913015,0.2343645531700276,0.33879735135734307,0.49328855115941816,0.3332547439001787,0.40334887617693826,0.681912367065503,0.4344666529163517,0.7290385625336903,-0.13481655861458622,0.545064221250217,0.7912222636130785,0.36895717557914487,0.19698320615263162,0.20856761978673352,0.8759734157182452,0.3707606608509116,-0.5213681149912737,0.40037551279902867,0.2187459581530107,0.9136539782115037,0.30433492967728953,0.23093214520368893,0.7734988760190445,0.4949764879300946,-0.31683314588217776,0.3291277806886246,0.8513279922679219,-0.09268327962726047,0.5343842980354172,0.5243188020471937,-0.9532024909920062,-0.14652712484791033
volleyball,-0.24822698693382778,-0.15685657625221444,0.18866657737728862,-0.6802325692606183,-0.7316207510219901,0.18374086228068945,-0.3129153848269557,-0.21528598406774574,-0.36932391649543395,-0.9766877449956685,-0.31673711904312457,-0.09587496249558684,-0.6396741622680063,0.45935243096322703,-0.012498555423155751,0.0778281537369218,-0.13731693985006146,-0.37231723656627885,0.7933909708038551,0.3184948929320038,-0.40347293481464036,0.31236380820071735,1.427382411390567,0.42275611507219973,-0.14803069582181605,-0.27085807064715717,0.1277449676568353,0.08599925608191017,-0.02719005456714456,-0.06791531509514763,0.7588004816974153,-0.12084584463576459,0.2217760003172071,-0.9967407699791232,-1.0425430686004078,-0.21535731752864487,0.33382683931776075,-1.7610874570624226,-0.8063379608280675,-0.12627388981926624,0.6850640792951466,0.05904723068431322,0.246364102820582,0.38511469523366143,0.4276187941662387,0.17657815287224835,-0.1252483943720808,-0.15578451800472337,-0.42345352169763695,-0.3608293386163359,-0.2382409797450602,-0.2002588210063918,-0.18637024820548123,-0.00024680206956157917,-1.7014519035521716,-0.5947617135659082,0.14772997935522217,-2.0629053713222847,0.25842667776826966,0.22374396916263847,0.8004999280333915,-0.5809599818058552,0.012514632967126661,0.4022527046979759,-0.45356820665201547,-0.6926323667044892,-0.192920846192818,-0.2820913068616,-0.19857430949685223,0.2981767367065062,-0.43314666350299025,0.2165755741243597,-1.0967075365789651,0.5707879632264206,-0.3653706048146542,0.0230835357898211,-0.22970354045811156,-0.3371824580390839,-0.07551670863457659,0.10599645642583058,-0.37981436046924383,0.45847378648716647,-0.8908580259299334,0.7937919155042269,-0.14737329151189327,-0.12570698324600335,0.20027021889448832,-0.3129663023514022,0.6583472531255204,-0.096561033506096,-1.0132316418170502,-1.2975692115693696,0.4111399040642608,-0.022468484605616616,-0.3915086267852752,0.05167534113823912,-0.44630452949862515,-0.8802848864773335
baseball,0.7762307291415511,0.6860147357379603,0.1955839812578713,-0.6011734419988636,0.8266750706042114,0.08771059524883687,0.3191025430306694,0.7843160674900905,0.5107955396658402,0.15191967607873852,-0.07613953774952605,0.39134725696508466,0.8383418940467051,0.33009073762752644,0.04338942820740712,0.39048265455644837,0.32553462191549126,-0.06685561212531929,0.6734711675362514,0.6179191669945056,0.5930663028437226,0.024597667765333533,1.1636473207424403,0.0625983599854129,0.2693748739839596,-0.945369236795175,0.5983426215172977,0.9896788964354531,-0.3582636576459633,0.4759198011098224,0.22275559100165304,0.266249520656622,0.4160278524122458,-0.24072440431597364,-0.0025466476266709464,0.3578204376346561,0.39475733606987584,-0.536396563666857,-0.11251628886812458,0.8882201635992436,0.291476657923552,0.7601507680614933,-0.16287464780228764,0.8837071214050617,0.13976074416943754,0.656428738469924,-0.10447712824564208,-0.20618405216293487,-0.12039404044167103,0.11929119506360786,-0.24224898414398371,0.5110440065846721,0.4798525506536453,0.31879197847833896,-0.8706289640299477,0.5304085088836845,0.5930703867979094,-1.010035822487496,0.2609232453455285,0.35173837543689684,0.46123670465692473,0.36718714001312697,-0.2404480805599098,0.7399400903086326,-0.1972198084181467,0.026421083498980463,0.6288266317724813,0.8642249036092154,0.6131844515454665,0.6026932753038468,0.41486958863357565,0.123378467181791,0.21798046077624977,0.4386839731186081,0.03138772129313157,0.3523859370210464,0.25061300891565674,0.3834663974652869,0.20673051985302962,-0.32976102766858995,-0.09445245558473617,-0.10020663763644645,-0.986410375995442,-0.5662994309228555,0.5161812647651979,-0.1523433691775782,-0.6422309227439359,0.22565335364434438,0.3393638942537118,0.31143632109294045,-0.5153150164507226,-0.11463206081950345,0.6579004899970898,-0.5447723927182992,0.03041288313693954,0.6530622222519841,-0.669699946374428,-0.25904630940477663
rugby,0.3851292600847944,-0.6728066472932989,0.053761415942181964,-0.6263076136646681,-0.6071051183039007,0.23716029175117018,-0.13629269967246593,-0.43476700768742493,-0.045683644504403466,-0.23750070585819474,-0.3207581718269049,0.19234904446743414,1.01327209703142,0.5395191188131205,-0.4666519515576651,-0.019471535486870303,-0.256228021476394,0.6736112108776323,1.449894947894916,0.5197676386892135,-0.7867059431132752,0.138674816300689,0.4794574150483477,0.28465077985633813,-0.8958174744457515,-0.7483536661870779,0.35152206290805643,0.31606290004724685,-0.12777977754024827,-0.38595450019680366,0.29149263793936386,0.09822997428208712,0.21230366943432832,-0.41545552011003806,-0.4892798297405114,-0.0221966986325596,0.5041046309935235,-0.6260698096701861,-0.4248756857230783,0.38429301434396995,0.6699155101060887,-0.45991348444478564,-0.03106943777526666,-0.17224292422780715,0.023348142103698673,0.2311863813985275,-0.4205357317497996,-0.11141994532165395,-0.3004897956444221,0.3395582319412271,-0.36311802856438813,-0.07050240444779955,-0.05604687299080475,-0.42405147964477274,-0.8031182046367866,0.06755410606356076,0.005994788114197374,-0.9469995122604346,0.1929807843231467,0.24284647884628305,0.38628431083672676,-0.608168071635431,0.05605331568569074,0.29560105433639583,-0.24024060725019436,-0.2879780944564507,-0.08509113699006617,0.5062076816704699,0.04172997961651608,0.2095053282259397,0.3392150867480998,-0.13324436860509867,0.22477007424406545,-0.175741910647512,-0.8607839470959519,-0.21360246727938598,0.11744002331281783,-0.47902556217756487,-0.3354012221497571,-0.16682402668485263,0.015915408174203324,-0.662592208744753,-0.5667939506812949,1.2641330520063971,0.39304959444388526,0.3245930584198466,0.24224755667054618,0.2198829520684259,0.2938795998663887,-0.327258049444271,-0.4155703718988042,1.118229058285369,0.08575918153768773,-0.7640574484802574,-0.7775517698959479,-0.6714649550094056,-0.575281521071046,-0.3178932139900386
golf,1.0747180399315543,1.0518166211426936,0.40833458182950594,-0.5768803610612676,0.8993740198249801,0.5113188812995514,0.8711340854775305,1.0109274211018582,0.7963722513324026,1.0817912560780294,1.030684988579009,0.3292510620101874,1.3311082613759433,0.7273281798491004,0.7645403030191764,0.8631006687043673,1.111568025088345,0.5362168222260775,0.7436540051528759,0.7017336722109152,0.8339455604080334,0.9718621274479257,0.9461043316428145,0.8308896235542695,0.385105187961444,-0.365774462735594,0.6001015608383425,0.7744967338723137,0.2946404170349536,0.6260675413903145,0.906609903549277,0.6249187860597846,0.9585313907617808,0.05486380957375937,0.40082597160694217,0.3144514429952501,0.9081811664424201,-0.46017828586474174,1.4828190626639102,0.6089612560512353,0.8934907251978482,1.0235891404342679,1.1055744233947251,0.8361567124905064,0.8046409824169853,1.0849611537440693,0.8909163243604689,0.4020469364697802,0.356128217553924,0.35805897335055203,0.156925400179103,0.5896060942286506,0.1649546443360667,-0.3572976370308219,-0.2004928374125867,0.6197134678344712,1.0048081217682456,-0.2675283721513029,0.7282253095741829,0.5226987055094506,0.9843538852587853,0.4748374850828091,-0.20270477601143141,0.8679311329965989,0.04605063470199613,0.4329843436894126,0.5696936968555782,1.2969288875857952,1.010765572756481,0.2883182701636416,0.3504644668901062,0.6113352519515811,0.6915759437507216,0.37768974086372437,0.16092234665042343,0.46018755028991604,0.8511391217868514,0.6544901032432382,0.054651550851327,-0.6029596390924347,0.659782440701869,0.5619397447567495,-0.2202582343806682,1.0229911836094352,0.4178346603409717,0.786927586598459,0.21106924051321954,0.6312018190135306,0.35646038249078194,0.8847234785961241,-0.5002415081646262,0.9422959764168793,1.2496547461613654,-0.2809440590180838,1.01646838510477,1.0355711627454804,-0.6938293308469436,-0.05351962227817644
athletics,-0.08397761662820193,0.4266631225379925,-0.7000691212983199,-1.2043883329197864,-0.8886509213757888,-0.7550310556038294,-1.0245866101818246,-0.5700764735981239,-0.870083654386428,-1.4578397378825723,-0.9225826662099764,-0.3124661338322334,1.233669923797437,0.051358012641417435,-0.7595597309457536,-0.5914467854264767,-0.6959521300085841,-0.5283992152766653,0.34119172583573826,-0.3628686183808201,-1.228908484549047,-0.9663696962197332,1.4688061389742946,-0.6859156803793115,-0.6161261580524293,-0.47879849927294393,0.06454751952133193,-0.4175509392809922,-1.0037528121045494,-0.6894726782940701,-0.14076372526907205,-0.25767297208649065,-0.5134742697705881,-1.0242361006445566,-0.03727842337166478,-0.04417242481607589,-0.8493204214125846,-1.071332043447055,-0.9862607786488697,0.13674599590085598,-0.4455078733357562,0.0883362699325468,-0.49367516011689516,0.0876957440121964,-0.19636862905009259,-1.334755618705289,-1.1875447204653757,-1.7492284395638769,-1.4882184977029211,0.050128082132286846,-0.4454801458453221,-0.5523923972428997,-0.573672975982957,-0.4031832427393253,-1.9354652208402612,-1.1080958509485745,-0.25361345550317216,-0.5243326789039835,0.0701965056697487,0.16545415462277524,0.48171860599474925,0.3948635573604606,-1.0867089930035039,-0.8070273085032454,-0.5891009851114604,-0.4815844961683769,-0.6368975750479199,0.3771485825397768,-1.0690784322186728,0.4199527917534647,0.31505093802242995,-0.43972181686202627,-0.5879958334938628,-0.010513931981170524,-0.26489452018408105,-0.2206857778353916,-0.5130023240617044,-1.1284796790691094,-0.7872605814806456,-0.27728607166988506,-0.42505910074096864,-0.6321241838951352,-0.5043388506995383,-0.17338438606130513,0.5943751042973805,-0.37302949607101726,-0.9698580665639184,-0.20975486188014267,0.45248091934096096,-0.34916700431039327,-0.8355506602062229,-0.09158500742045736,-0.3619593849541364,-0.8656361785405555,-0.7377317769224945,-0.8801821951119314,-0.2234031874216801,-0.8219551559656003
