index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
water,1.3479676574313617,0.35519557611521546,266.8287,-7.6653614,7.757910000000001,0.46751902
coffee,-0.8657101032647846,-0.3973881571258563,-109.44956,-27.019869,10.462307,-1.9049766
tea,1.687944427756518,-0.6779271917098519,316.8733200000001,-58.98734,8.690936,-0.13487855
juice,0.486194966486059,0.9166360465766236,201.66464,28.335829,6.9833913,0.2012486
milk,0.6744042534783922,-0.4615703166106618,76.9778,-90.2,8.907885,-1.0697031
soda,-1.2257972219801299,0.3729468719655588,-174.56401,128.19907,11.746371,-0.7541643
energy drink,-0.06390662391076822,1.1854424661583722,168.63675,69.33805,6.83683,-0.25499946
milkshake,-0.3924798541712341,-0.6966276001168924,-54.201904000000006,-34.78237,9.963494,-2.1216364
smoothie,-1.6786013121151857,0.3607990141540095,-221.76416,148.87207,12.216623,-1.1197037
alcohol,-0.9460900327243432,0.4989784000494361,-158.52528,60.887024,11.22785,-1.3202246000000002
liquor,-1.1784338334593476,-0.2882200572948613,-196.84236,22.046705,11.631978,-1.7276512
beer,-2.0039208510523703,-0.0006869204474203352,-296.7247,64.71795,12.429141,-1.7703891
wine,2.9329740991409885,-0.17003009280531833,304.0378,-143.5478,8.344239,0.264224
cider,-0.00772362931433986,-0.8959234137678487,17.252346,-80.32165,9.3437395,-1.4931261999999998
vodka,1.260462394430805,0.6816391609714814,210.0104,-55.421173,7.53475,-0.06347434
rum,-0.1615479187015582,-0.7966018925397601,-35.953785,-93.923035,9.6348095,-1.7889503
whiskey,-1.6778027422378146,-0.1899893855999171,-263.7203,19.571623,12.154255,-1.9963686
champagne,1.8120663242077524,0.20332749202769074,240.73676,-100.22589,8.154465,-0.2991546
