index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
Nigeria,-0.2217920637882929,0.2507434765728011,-103.96308,19.320303,0.331843,-6.528773
Ethiopia,-0.3543108795928727,-0.05911797697299238,-280.4987,-25.91018,2.4838398,-6.939079799999999
Egypt,-0.3265872984616553,0.046364710688221934,-260.27325,-41.818966,2.2588394,-6.5274844000000005
Congo,-0.20273756920787767,0.13832714273478192,-74.16681,14.310554500000002,0.5787036,-6.7448797
Tanzania,-0.21976189286470635,0.12313837072912945,-186.32094,-29.474092,0.39823475,-4.437966
South Africa,-0.19505344244246808,0.198711715534702,-163.56503,-35.904472,0.29684138,-4.553272
Kenya,-0.16854679454946114,0.2187879580388621,-146.8943,-45.809834,0.1599693,-4.657965
Uganda,-0.24553017160388785,0.11522781713796555,-195.01271,-11.727651,0.5143774999999999,-4.621197
Sudan,-0.2490714776526065,0.18647835717637848,-73.68602,39.375805,0.60063547,-6.4057794
Algeria,-0.32670960130412435,0.02882512217386188,-140.03636,94.71213,1.5563383,-7.061578999999999
China,0.3743211228762213,0.02777266837678765,92.61663,55.672516,7.178041,5.6205754
India,-0.07762445136825842,0.30019128056137745,-61.155453,-124.655594,-1.05397,-5.1590686
Indonesia,-0.10906802582897722,0.2458384179644063,-62.84878000000001,-27.083681,-0.35068520000000003,-6.063398
Pakistan,-0.07496476530332626,0.28069575659827595,-37.26699,-157.37712,-1.3238348,-5.29436
Bangladesh,-0.1518789978461885,0.30070449012347783,-54.212883,-148.22737,-1.4179803,-5.102012599999999
Japan,0.565200015015207,0.2448178137062079,124.443855,120.5399,6.4227724,6.401383
Philippines,0.2375525217565898,-0.020141001034797625,62.794037,7.666514,7.668144,5.3273673
Vietnam,0.6713194554671391,0.2111961172988013,155.5221,132.1743,6.593746,6.547396
Iran,-0.16979025303916906,0.2100772946169842,-74.15974,-4.9286757,0.112486005,-6.3133945
Turkey,-0.2684303621217648,0.07696564338806478,-124.37795,85.96975,1.3338534,-6.966991
Russia,-0.26264199966302826,-0.02005451536408832,-267.61154,17.96387,1.9143156000000003,-7.2373509999999985
Germany,-0.3250606427668393,-0.1621050118920837,-351.03162000000015,30.783394,3.791325,-7.696652999999999
United Kingdom,-0.0964731978073496,0.2639236549321511,-60.123737,-104.47389,-0.76187754,-5.0576663
France,-0.3465589825884996,-0.15339848213596244,-347.8276,10.882552,3.6170628,-7.891561999999999
Italy,-0.26923005146660856,-0.1217801402510834,-326.98703,44.651924,3.3685508,-7.937214
Spain,-0.17928666625212833,-0.14237080882898714,-309.39005,60.3154,3.034713,-7.7845024999999985
Ukraine,-0.2801456887682943,-0.04372269163829828,-282.34293,-1.8904774,2.3723488,-7.0921059999999985
Poland,-0.4061908200382519,-0.11959374789599307,-339.21832,-31.279617,3.3553178,-7.1123604999999985
Romania,-0.3556359221046379,-0.06544216666471445,-313.9536,-23.315552,2.9311278,-7.012932000000001
Netherlands,-0.3499790589743469,-0.16060814119599728,-369.84653,19.726051,3.621026,-7.8534155
Austria,-0.4295566775545709,-0.17071811657293692,-361.2476,-32.447575,3.5855029000000003,-7.341300500000001
United States,0.7114637977721472,0.1802762621163278,138.52042,141.11613,6.5497823,6.6323880000000015
Mexico,0.21850490752080795,-0.26385396029756303,142.54398,-82.77291,10.094845,8.1026535
Canada,0.4493623975578053,0.10067932193833246,98.570244,84.3215,6.749766,6.2291846
Guatemala,0.18287199901811574,-0.24381525154375824,227.4905,-57.99639000000001,10.802666,8.244619
Haiti,0.2412158737601721,-0.15926116771900214,198.14868,-139.81732,10.398103,7.2159204
Cuba,0.0912304007476559,-0.2176117959115628,286.09564,-23.054153,11.715187,8.420322
Dominican Republic,0.12776747396480334,-0.2393265625799621,284.01312,-60.449623,11.532708,8.63203
Honduras,0.16144258796138114,-0.18560964481291087,244.01378,-38.13438,11.106209,8.095872
Nicaragua,0.21643087461358285,-0.21684312120218624,168.06143,-84.78732,10.156301,7.7061644
El Salvador,0.02566729318843422,-0.2256230044121349,354.31543,24.469074,12.759939,8.709904
Brazil,0.19554296979174726,-0.1986964602438819,204.96748,-110.09997,10.137036,7.4503627
Argentina,0.018422080462717462,-0.2200369043876749,343.4178,43.683014,12.949483,8.883469
Peru,0.07244093540016755,-0.24024665896950104,-4642.535,855.8105,12.049087,8.792117
Venezuela,0.1883851285630498,-0.2221291047843161,185.89455,-109.800224,10.18627,7.4634004
Chile,0.0028170513088084203,-0.21280334117882307,365.216,45.092697,12.972757,8.875143
Ecuador,0.11519843641105625,-0.2375814124866803,5967.6035,-3209.002,11.64645,8.779671
Bolivia,0.09208462186718924,-0.2563975777101807,304.4130600000001,-1.0687128,11.891278,9.017375
Paraguay,0.13470770453121564,-0.2227265931411283,262.91663,-20.878643,11.53869,8.236082000000001
Uruguay,0.04947325898654782,-0.2399394687839972,324.93436,15.996693,12.505883,8.982525
Australia,0.3572007000544438,0.21326586182846324,67.85148000000001,102.63469,7.027972,6.0136566
Papua New Guinea,0.031163109449048036,0.21774887971940865,-11.452532,-72.95188,-1.1206228,-5.846108
New Zealand,0.3560589317992788,0.20372633022045453,84.31987,109.97477,6.9888306,6.0324497
Fiji,0.17579337753452534,0.1463326826206192,24.797468,-48.8248,7.959303,5.734336
Solomon Islands,-0.04863552173367172,0.2461404264827859,-29.80563,-77.63589499999998,-0.7715417,-5.5328236
Vanuatu,-0.2000721258123408,0.21431115405131526,-48.430836,13.976335,0.20191622,-6.3171040000000005
Samoa,0.2822872195188249,0.060181914095425476,82.96139000000002,-0.026773876,7.575636999999999,5.3505129999999985
