,occupation,country,direct_correlation,indirect_correlation,same_correlation
49,accountant,Tonga,0.5241537441618445,0.19327458532034855,True
50,air traffic controller,Nigeria,0.4690998183617109,0.09496625539499358,True
51,air traffic controller,Ethiopia,0.5022704392143892,-0.0927046905018234,False
52,air traffic controller,Egypt,0.2219386914749969,-0.12445456066330295,False
53,air traffic controller,Congo,-0.05041006102371146,-0.07424550079497555,True
54,air traffic controller,Tanzania,0.7522858210093584,-0.07762450315242063,False
55,air traffic controller,Kenya,0.5301465255852801,-0.009107548266740612,False
56,air traffic controller,Uganda,0.5597985823887516,0.03626736258167718,True
57,air traffic controller,Sudan,0.4437549015928803,-0.053116047281196926,False
58,air traffic controller,Algeria,0.7224535812367594,0.03636370650083517,True
59,air traffic controller,China,0.6509243605757262,-0.15264094956794344,False
60,air traffic controller,India,0.3620358402553009,-0.1092157851756895,False
61,air traffic controller,Indonesia,0.8989738882327658,-0.056471511670370164,False
62,air traffic controller,Pakistan,0.9395547546192544,0.0012043276519938975,True
63,air traffic controller,Bangladesh,0.322029678900568,-0.01682997008628846,False
64,air traffic controller,Japan,0.6870491593398889,-0.1585735095045908,False
65,air traffic controller,Philippines,0.28724829795635964,0.021156215063671626,True
66,air traffic controller,Vietnam,0.6284777854754339,-0.07262619695297846,False
67,air traffic controller,Iran,0.7326270381970383,-0.07469118657990849,False
68,air traffic controller,Turkey,0.9426257306235472,0.010611890617777228,True
69,air traffic controller,Russia,0.4919122580559802,-0.14138438693019187,False
70,air traffic controller,Germany,0.8740938195410581,0.0782673347709391,True
71,air traffic controller,France,0.30390916823014524,-0.11034191182601633,False
72,air traffic controller,Italy,0.4210805195995561,-0.07732446743572989,False
73,air traffic controller,Spain,0.5587752703519739,-0.0850766870837022,False
74,air traffic controller,Ukraine,0.3299168607504607,-0.044908527232793545,False
75,air traffic controller,Poland,0.4686623480317512,0.0690780916225739,True
76,air traffic controller,Romania,0.38078271500180416,-0.1898817044660933,False
77,air traffic controller,Netherlands,0.5117539789894837,0.07244308764066568,True
78,air traffic controller,Austria,0.6652384147000779,0.09336020349972493,True
79,air traffic controller,Mexico,0.6286007844147927,-0.13637018499380546,False
80,air traffic controller,Canada,0.5659841390975013,0.1407110540407034,True
81,air traffic controller,Guatemala,0.6595507726140241,-0.0521136552318978,False
82,air traffic controller,Haiti,-0.02820887174210588,-0.04185463445011111,True
83,air traffic controller,Cuba,0.7395394834973904,0.009476108341090887,True
84,air traffic controller,Honduras,0.6371633693211601,0.008535079493755413,True
85,air traffic controller,Nicaragua,0.4513790124394645,-0.03469796261781029,False
86,air traffic controller,Brazil,0.6433845580747464,-0.03969460331884632,False
87,air traffic controller,Colombia,0.9171754292522096,-0.010569599651742086,False
88,air traffic controller,Argentina,1.0895856789420493,0.15789571292867144,True
89,air traffic controller,Peru,0.7845567581059184,0.00045611071029572303,True
90,air traffic controller,Venezuela,0.80928789297536,0.017212587748332172,True
91,air traffic controller,Chile,1.1417866305142526,0.1016933536236148,True
92,air traffic controller,Ecuador,0.6323385523460386,-0.07816588527066089,False
93,air traffic controller,Bolivia,0.7775073555145692,0.040725359721548136,True
94,air traffic controller,Paraguay,0.5481714579443343,0.12219724543259652,True
95,air traffic controller,Uruguay,0.6148335804329935,0.16153112533478967,True
96,air traffic controller,Australia,0.8059191316909148,0.08892840403376319,True
97,air traffic controller,Fiji,0.4839107890825099,0.17648716498559655,True
98,air traffic controller,Samoa,0.2338349139147444,0.023427570788772008,True
99,air traffic controller,Tonga,0.21004808131780955,0.061113781329000375,True
100,architect,Nigeria,0.16855035836472326,0.21722624028299892,True
101,architect,Ethiopia,0.3852467715818148,0.008707732945723377,True
102,architect,Egypt,0.5358812438475753,-0.002797331848576892,False
103,architect,Congo,-0.010316908223963044,0.006769157100242322,False
104,architect,Tanzania,0.2714102787938751,0.03326733753673913,True
105,architect,Kenya,0.13411514646879147,-0.051451920010615965,False
106,architect,Uganda,0.3284679695254472,0.1546973077875938,True
107,architect,Sudan,0.07686973778392757,0.03413043077795884,True
108,architect,Algeria,0.7043400595662251,0.31046368760619075,True
109,architect,China,0.4939395767164981,-0.2703929256486706,False
110,architect,India,0.6275224909626366,-0.08308476613813652,False
111,architect,Indonesia,0.9566134214889632,0.0549530367186215,True
112,architect,Pakistan,0.5383766055171253,0.0360039106981752,True
113,architect,Bangladesh,0.5425205879596943,0.09082344151438584,True
114,architect,Japan,0.4534324649161274,-0.2286880365002363,False
115,architect,Philippines,0.31694324173506305,0.07081564068926394,True
116,architect,Vietnam,0.15130365894158412,-0.18969735922543454,False
117,architect,Iran,0.7105363176801629,0.056314723950106726,True
118,architect,Turkey,0.7335265364538103,0.24566363757717066,True
119,architect,Russia,0.482660152640174,-0.04267162193037121,False
120,architect,Germany,0.7563644800870524,0.30021348587576,True
121,architect,France,0.5263317147397426,0.1870735071166648,True
122,architect,Italy,0.9097057171538052,0.20245326794809512,True
123,architect,Spain,0.4223914959362767,0.12116156948961306,True
124,architect,Ukraine,0.6183089090302505,0.12004787695845492,True
125,architect,Poland,0.6151242256428471,0.21479718443765794,True
126,architect,Romania,0.4316898310560476,0.012191903790002831,True
127,architect,Netherlands,0.6803934817417514,0.3825343503135037,True
128,architect,Austria,0.6530365205627977,0.3240425787634569,True
129,architect,Mexico,0.01813873843702337,-0.2632255337222855,False
130,architect,Canada,0.12781702062645953,-0.04868225757996375,False
131,architect,Guatemala,0.304298115453024,-0.0495796928223901,False
132,architect,Haiti,0.2821433139215121,0.10523132091642333,True
133,architect,Cuba,0.4014213991319704,-0.08734751081505357,False
134,architect,Honduras,0.21948654525832248,-0.007606886964060408,False
135,architect,Nicaragua,0.02478343771233837,-0.07473682569376884,False
136,architect,Brazil,0.6584495138196523,0.10973045595648173,True
137,architect,Colombia,0.5033021469502056,0.06608480647883318,True
138,architect,Argentina,0.6808192001704138,0.340022809313383,True
139,architect,Peru,0.5013219720413598,-0.04185680164964661,False
140,architect,Venezuela,0.4157284542960047,0.10436001168988633,True
141,architect,Chile,0.6088214148137288,0.1743882831966542,True
142,architect,Ecuador,0.5092029364083465,-0.02581446527379653,False
143,architect,Bolivia,0.34783094966480155,0.07251955443170513,True
144,architect,Paraguay,0.5853947852479521,0.2949850028977917,True
145,architect,Uruguay,0.6259509114304072,0.3561621720380997,True
146,architect,Australia,0.4393838528691429,0.10113151929910297,True
147,architect,Fiji,0.15644921786248087,0.09670861467181728,True
148,architect,Samoa,-0.09361373491140954,-0.06859114246675355,True
149,architect,Tonga,0.12288010971115998,0.2276765536209251,True
150,artist,Nigeria,0.5239997719641745,0.22468722172253494,True
151,artist,Ethiopia,0.5144472831442892,0.0917170715760886,True
152,artist,Egypt,0.411112628832766,0.09572901971662746,True
153,artist,Congo,0.2678002383198782,0.14435178722508446,True
154,artist,Tanzania,0.4612464443180427,0.12386122132210847,True
155,artist,Kenya,0.222285837792631,0.014829449963094972,True
156,artist,Uganda,0.4333478142716968,0.14919004805291228,True
157,artist,Sudan,0.2441957658999152,0.07906218848684253,True
158,artist,Algeria,0.7791891913440181,0.3145321444214301,True
159,artist,China,0.36831864181418666,-0.0605734340959975,False
160,artist,India,0.7529150408970953,0.0641020016088038,True
161,artist,Indonesia,1.0291977739522358,0.2257397407729872,True
162,artist,Pakistan,0.9199247994392308,0.13939920982075168,True
163,artist,Bangladesh,1.0317075165777194,0.18265565585599536,True
164,artist,Japan,0.5301846546818881,0.021868653404746904,True
165,artist,Philippines,0.6427989443948409,0.19634602396366127,True
166,artist,Vietnam,0.3183335528945592,-0.022873775557828924,False
167,artist,Iran,0.7393655090651896,0.16942077643730874,True
168,artist,Turkey,0.8069163892210247,0.25627098013004,True
169,artist,Russia,0.3210341720575872,0.06063878214794152,True
170,artist,Germany,0.6244678923214242,0.22499542795460967,True
171,artist,France,0.5250014161754661,0.2512733368622903,True
172,artist,Italy,0.8196273596201323,0.28547831575043153,True
173,artist,Spain,0.5260254191256423,0.28643366255127284,True
174,artist,Ukraine,0.7257523422974625,0.15778205892311026,True
175,artist,Poland,0.6317240803085421,0.16950178252728518,True
176,artist,Romania,0.43032321211764396,0.1049591785577013,True
177,artist,Netherlands,0.8361190042082872,0.3546377796337268,True
178,artist,Austria,0.5330332351849835,0.279749574659586,True
179,artist,Mexico,0.2609316665236299,-0.017736427551231716,False
180,artist,Canada,0.35283059967443475,-0.09146829650642123,False
181,artist,Guatemala,0.2585396806087398,0.0871359854195119,True
182,artist,Haiti,0.7540631414583293,0.18566020583684464,True
183,artist,Cuba,0.8238343701394651,0.03488468603527328,True
184,artist,Honduras,0.21916052052081,0.06790999807243138,True
185,artist,Nicaragua,0.2996122241969847,0.057259421818335564,True
186,artist,Brazil,0.6645822111699259,0.26389939209847724,True
187,artist,Colombia,0.5982021020919178,0.21585294303409752,True
188,artist,Argentina,0.6077133073760868,0.38341100945729023,True
189,artist,Peru,0.3191558475674154,0.047327856226921775,True
190,artist,Venezuela,0.6246175260190753,0.22599121248990464,True
191,artist,Chile,0.3816775907760955,0.2719139586047784,True
192,artist,Ecuador,0.4275323948837169,0.13278284908149118,True
193,artist,Bolivia,0.33477358882740044,0.1957079671262124,True
194,artist,Paraguay,0.5798075836402721,0.33687510597450937,True
195,artist,Uruguay,0.5685568804722401,0.3704880241213154,True
196,artist,Australia,0.3870475161907299,0.0751926618229429,True
197,artist,Fiji,0.1856194106793056,0.045262163117093135,True
198,artist,Samoa,0.002368600715593589,-0.08014295363344083,False
199,artist,Tonga,0.36207609234073534,0.21126843607516615,True
200,attorney,Nigeria,0.10689547484300316,0.052883250212667855,True
201,attorney,Ethiopia,-0.22488345385394906,-0.35022584375055305,True
202,attorney,Egypt,-0.4861403289013637,-0.3760131180617797,True
203,attorney,Congo,-0.5737394502494552,-0.3558262471996315,True
204,attorney,Tanzania,0.16718445278163946,-0.2334498624694225,False
205,attorney,Kenya,0.30362895682526153,-0.07561311962400014,False
206,attorney,Uganda,0.18476152685403968,-0.034859981599970426,False
207,attorney,Sudan,-0.38645637581542297,-0.26504001029911545,True
208,attorney,Algeria,-0.3599212658039497,-0.24659650601345576,True
209,attorney,China,-0.054280507765459216,-0.4314175372021399,True
210,attorney,India,-0.2966733651878738,-0.335205888922142,True
211,attorney,Indonesia,-0.15357547904628496,-0.412452525850208,True
212,attorney,Pakistan,-0.15369683177225546,-0.21033075624617265,True
213,attorney,Bangladesh,-0.5039870180315763,-0.17396019350718886,True
214,attorney,Japan,-0.1717954794168808,-0.4332941221787848,True
215,attorney,Philippines,-0.2609686428257525,-0.14887758171715126,True
216,attorney,Vietnam,0.008194265423643467,-0.15887618874715884,False
217,attorney,Iran,-0.050149654171822586,-0.3473326576464764,True
218,attorney,Turkey,-0.005270458133871739,-0.2315916494699541,True
219,attorney,Russia,0.030553958328939493,-0.4431621387325922,False
220,attorney,Germany,0.06851325475405065,-0.16851099982180834,False
221,attorney,France,-0.3575029217358897,-0.37598131927018,True
222,attorney,Italy,0.002370480036085021,-0.4053724960831076,False
223,attorney,Spain,-0.3944267343199683,-0.4908630756553739,True
224,attorney,Ukraine,-0.03843594918909463,-0.3010873276144535,True
225,attorney,Poland,-0.09382550643249786,-0.21145094009668228,True
226,attorney,Romania,0.010071557546187132,-0.4065479489777529,False
227,attorney,Netherlands,-0.4392236305347058,-0.13455528718740395,True
228,attorney,Austria,-0.09169364898519726,-0.2549947791009607,True
229,attorney,Mexico,0.4913031347843279,-0.3689091756092606,False
230,attorney,Canada,0.5366232085097908,0.22445602259361744,True
231,attorney,Guatemala,0.23491122431871125,-0.3281114237590174,False
232,attorney,Haiti,0.2886061215334906,-0.16214503793748994,False
233,attorney,Cuba,0.5734098294680249,-0.2154489753415828,False
234,attorney,Honduras,0.5229511800296138,-0.11604067849921107,False
235,attorney,Nicaragua,0.19373512504694226,-0.274715124209628,False
236,attorney,Brazil,0.22391203352051373,-0.3532966795337956,False
237,attorney,Colombia,0.3598529318084756,-0.2901227098712381,False
238,attorney,Argentina,0.06416588298752691,-0.18429435378713066,False
239,attorney,Peru,0.2447603862310337,-0.3461022062797888,False
240,attorney,Venezuela,0.325146266863965,-0.3166858928220591,False
241,attorney,Chile,0.09049489517029903,-0.2965658208646409,False
242,attorney,Ecuador,0.12266486878656772,-0.3937833979283201,False
243,attorney,Bolivia,0.07927915757859262,-0.3116648080571986,False
244,attorney,Paraguay,0.13964592345865848,-0.16739799822051252,False
245,attorney,Uruguay,-0.07174945599392721,-0.17044075713488774,True
246,attorney,Australia,0.035427366692896686,0.11735129100948895,True
247,attorney,Fiji,0.3187619937781778,0.17358251036577246,True
248,attorney,Samoa,0.3979759307807042,0.1183707125701554,True
249,attorney,Tonga,0.0016603512169257387,0.04668742203924558,True
250,baker,Nigeria,-0.043804583286351416,0.0823881088083797,False
251,baker,Ethiopia,0.6401207484884698,0.2274169730185987,True
252,baker,Egypt,0.5783228228657641,0.1920569864513706,True
253,baker,Congo,0.22353451491113271,0.06280154833025484,True
254,baker,Tanzania,-0.08072522782345798,-0.02191804426248489,True
255,baker,Kenya,-0.14548174437937972,-0.0524136623671946,True
256,baker,Uganda,0.08266089939894522,0.06290765659244152,True
257,baker,Sudan,0.23236476821526106,0.14280899745896386,True
258,baker,Algeria,0.8052087322454692,0.28642867299338315,True
259,baker,China,0.2293715387105374,-0.0395264195924128,False
260,baker,India,-0.15263253871661378,0.012131466832183793,False
261,baker,Indonesia,0.4806091524635041,0.09046355244262484,True
262,baker,Pakistan,-0.519752473544517,-0.03807529332305764,True
263,baker,Bangladesh,-0.21747609865773454,0.025508725784959867,False
264,baker,Japan,-0.1009494698035239,-0.08403727068808481,True
265,baker,Philippines,-0.3628386779060948,-0.0965492038153766,True
266,baker,Vietnam,-0.2722261075371116,-0.11258842141259727,True
267,baker,Iran,0.2904357150600228,0.12796508488819902,True
268,baker,Turkey,0.9857696001285708,0.31801108301836506,True
269,baker,Russia,0.3727517384291709,0.13124127501649427,True
270,baker,Germany,0.9249941983057592,0.4913826225679713,True
271,baker,France,0.2616242028324114,0.23308087848651346,True
272,baker,Italy,0.5139502324655352,0.27450964956504553,True
273,baker,Spain,0.22365178372948205,0.09709923090239887,True
274,baker,Ukraine,0.5237143786583163,0.18148353891917665,True
275,baker,Poland,0.8591332194487818,0.4678933785156932,True
276,baker,Romania,0.3568181943872858,0.12062946530963015,True
277,baker,Netherlands,0.6514243131959151,0.3633598177438464,True
278,baker,Austria,0.5668026827153791,0.4155120020533055,True
279,baker,Mexico,-0.12571294793287496,-0.21226652289485606,True
280,baker,Canada,-0.3715628539300552,-0.05572975307089423,True
281,baker,Guatemala,0.22163463591900304,-0.09729973679249967,False
282,baker,Haiti,0.3562026959062464,0.050269190249702486,True
283,baker,Cuba,0.2943191286946425,-0.06693551774510571,False
284,baker,Honduras,0.2574949955582873,-0.1348226512793078,False
285,baker,Nicaragua,-0.24187726106952445,-0.13412777965389758,True
286,baker,Brazil,0.2560922696702799,-0.0037045159191964726,False
287,baker,Colombia,-0.036589435214343685,-0.1528668633280044,True
288,baker,Argentina,-0.07028757689765837,0.10575979382136017,False
289,baker,Peru,0.13271907641212902,-0.07325373583852117,False
290,baker,Venezuela,-0.03875639003462617,-0.04555244912167181,True
291,baker,Chile,-0.0970940451747696,-0.009726284897182169,True
292,baker,Ecuador,-0.02348166329990355,-0.1407954945672681,True
293,baker,Bolivia,0.019386598015210855,-0.03789419829533087,False
294,baker,Paraguay,0.0660443633334928,0.09663072162523086,True
295,baker,Uruguay,0.1493298355501428,0.14300271846761525,True
296,baker,Australia,-0.5734783105501927,-0.0017257464098792813,True
297,baker,Fiji,-0.32543824717437114,-0.0066926676030171035,True
298,baker,Samoa,-0.017392363971150616,-0.05793793430384064,True
299,baker,Tonga,0.3753250354600751,0.24026290061061226,True
300,banker,Nigeria,0.3329165058646381,0.22440171732680225,True
301,banker,Ethiopia,0.327973566617653,0.014094132385375152,True
302,banker,Egypt,0.6852453110561381,0.028055430610632433,True
303,banker,Congo,0.14302729064596556,-0.00846397834038105,False
304,banker,Tanzania,0.3509143408448902,-0.010625216549837072,False
305,banker,Kenya,0.07459872906570428,-0.0012191349753249102,False
306,banker,Uganda,0.24318436947176236,0.1284520751500481,True
307,banker,Sudan,0.40400404398854667,0.0930404742283275,True
308,banker,Algeria,0.7384112390958593,0.2150325229354448,True
309,banker,China,0.4144455109729662,-0.2879281177479982,False
310,banker,India,0.4933762291930001,-0.08323484202907085,False
311,banker,Indonesia,0.4790372557988013,-0.08302232145343089,False
312,banker,Pakistan,0.4981550062699394,0.017886438961358702,True
313,banker,Bangladesh,0.6105436501370219,0.048710173667116566,True
314,banker,Japan,-0.19357248942923327,-0.3729265674499293,True
315,banker,Philippines,-0.07306404077437187,-0.07701423156267903,True
316,banker,Vietnam,-0.090495182647155,-0.25200040521572314,True
317,banker,Iran,0.6607961998320825,0.024220509280809776,True
318,banker,Turkey,0.8894157952783713,0.16209685620748954,True
319,banker,Russia,0.6937584422415727,-0.13747906535508966,False
320,banker,Germany,0.5236983844619411,0.1474530522687756,True
321,banker,France,0.2558367617249435,-0.009739655478433244,False
322,banker,Italy,0.4225409466860756,-0.01812811671711495,False
323,banker,Spain,0.20141154876484035,-0.0950652133791975,False
324,banker,Ukraine,0.6779330779598222,0.10012687248571356,True
325,banker,Poland,0.4661303704506841,0.16255590110030527,True
326,banker,Romania,0.5314479155762851,-0.07659255023201314,False
327,banker,Netherlands,0.2160802711673752,0.18015690572723947,True
328,banker,Austria,0.6126177562157201,0.14111853111262718,True
329,banker,Mexico,0.0801790092915124,-0.3199874228798488,False
330,banker,Canada,0.006417013554574815,-0.029894050365445388,False
331,banker,Guatemala,0.0031597682196572857,-0.15600618468775046,False
332,banker,Haiti,0.10564459690758246,0.047124317334773125,True
333,banker,Cuba,0.4117273466423987,-0.08812015941864147,False
334,banker,Honduras,0.3203004098373668,-0.053858317972759716,False
335,banker,Nicaragua,-0.16294023648141706,-0.1447461872694407,True
336,banker,Brazil,0.5041587988526188,-0.05522733765961396,False
337,banker,Colombia,0.3219601525549809,-0.10122090406505126,False
338,banker,Argentina,0.34299481758953937,0.12403434538540875,True
339,banker,Peru,0.17784203850110966,-0.1398504105912358,False
340,banker,Venezuela,0.315445251216162,-0.003254084731437414,False
341,banker,Chile,0.13252346363372136,-0.036812309263289066,False
342,banker,Ecuador,0.019745056274444832,-0.18861676320018772,False
343,banker,Bolivia,0.008261041849034048,-0.056223381729892184,False
344,banker,Paraguay,0.07193637359641894,0.09874854231562903,True
345,banker,Uruguay,0.2562208283076219,0.17815444731415567,True
346,banker,Australia,-0.23357976297080035,-0.0034522978216984944,True
347,banker,Fiji,0.05777136867226901,0.07922868990877957,True
348,banker,Samoa,-0.2950987638352533,-0.07619780415907007,True
349,banker,Tonga,-0.04308996431047157,0.1720814176306621,False
350,bartender,Nigeria,-0.2279550245162345,-0.08279003693302191,True
351,bartender,Ethiopia,-0.05010348632471518,-0.459126194826749,True
352,bartender,Egypt,-0.3387372143613272,-0.5111698537170983,True
353,bartender,Congo,-0.036511676414077085,-0.2450492042109209,True
354,bartender,Tanzania,-0.015716096151793327,-0.2629628566574112,True
355,bartender,Kenya,0.059499363193030515,-0.01117271165877828,False
356,bartender,Uganda,-0.16261097321520954,-0.16517153041731164,True
357,bartender,Sudan,-0.4923142979747252,-0.4286327084272594,True
358,bartender,Algeria,-0.17321250183333206,-0.4042510803078925,True
359,bartender,China,0.2379060728694208,-0.23617264082025416,False
360,bartender,India,-0.5108604984594385,-0.3520688144465703,True
361,bartender,Indonesia,0.06354547844951215,-0.32313817108082504,False
362,bartender,Pakistan,-0.4881668415929468,-0.28014878660376524,True
363,bartender,Bangladesh,-0.7359456250772196,-0.26489431856296103,True
364,bartender,Japan,0.09104389588518703,-0.17462710121109046,False
365,bartender,Philippines,0.035368123668769916,0.02683327153310503,True
366,bartender,Vietnam,0.22949919516397116,0.1016291394005852,True
367,bartender,Iran,-0.24559846358327475,-0.4438061833890026,True
368,bartender,Turkey,0.40065980347670016,-0.3726618265456296,False
369,bartender,Russia,0.024979902421288933,-0.4799822235964407,False
370,bartender,Germany,0.1334020138012608,-0.3804181186175304,False
371,bartender,France,-0.06407531675817496,-0.4170996644246396,True
372,bartender,Italy,0.22157209850873602,-0.4327072892475568,False
373,bartender,Spain,0.24454151668196186,-0.3748696766086017,False
374,bartender,Ukraine,0.04705619880012814,-0.4214972941218057,False
375,bartender,Poland,-0.03353641232647925,-0.4379396671065449,True
376,bartender,Romania,0.4937306241053179,-0.3617772581441214,False
377,bartender,Netherlands,-0.3661599013748713,-0.27596805443358696,True
378,bartender,Austria,0.12603365112591616,-0.39897974475301057,False
379,bartender,Mexico,0.8246617864399228,-0.019390281177837917,False
380,bartender,Canada,0.32482784791873714,0.3415485307229489,True
381,bartender,Guatemala,0.533523813406365,-0.13238523480383466,False
382,bartender,Haiti,0.3681295267491329,-0.1608604993415796,False
383,bartender,Cuba,0.8284394882082113,-0.03164833961530174,False
384,bartender,Honduras,0.5605313854726596,0.019125341819790188,True
385,bartender,Nicaragua,0.3390071857138772,-0.08661880663029776,False
386,bartender,Brazil,0.2900016052974507,-0.22641941973903815,False
387,bartender,Colombia,0.6225881909734682,-0.08656246232301501,False
388,bartender,Argentina,0.10357042350731822,-0.1372998716841419,False
389,bartender,Peru,0.4134147371381959,-0.14694577145290286,False
390,bartender,Venezuela,0.3727046093492578,-0.18897676937413996,False
391,bartender,Chile,0.1886336419906116,-0.13936577552196894,False
392,bartender,Ecuador,0.3396340577100437,-0.1801259102473375,False
393,bartender,Bolivia,0.11986166552110002,-0.15963807299866314,False
394,bartender,Paraguay,-0.30920489343782365,-0.2018790908100277,True
395,bartender,Uruguay,-0.030926942048967326,-0.17439796157346482,True
396,bartender,Australia,-0.09521089931300644,0.09827432535609412,False
397,bartender,Fiji,0.05830404017667847,0.22783348877587956,True
398,bartender,Samoa,0.3300553756869181,0.21205403814734344,True
399,bartender,Tonga,0.06785450586123783,-0.06375400524986853,False
400,barber,Nigeria,-0.142439610519475,-0.05115631996127807,True
401,barber,Ethiopia,0.033464414075551466,-0.22318173026315954,False
402,barber,Egypt,0.1531796194867119,-0.22305529354266887,False
403,barber,Congo,0.02448403752592328,-0.25174814319280603,False
404,barber,Tanzania,-0.2387910589565455,-0.2674073094683749,True
405,barber,Kenya,-0.11557138554261813,-0.02953054065578858,True
406,barber,Uganda,-0.06002565521775818,-0.1028460377637848,True
407,barber,Sudan,-0.159733597739236,-0.2194349395907214,True
408,barber,Algeria,0.06641655740988067,-0.21184866551423612,False
409,barber,China,0.0641245393699604,-0.1568175079285178,False
410,barber,India,-0.2233638274367932,-0.173848524604103,True
411,barber,Indonesia,0.02216759830795308,-0.3070389782816261,False
412,barber,Pakistan,-0.4650023969681169,-0.2219440764988835,True
413,barber,Bangladesh,-0.09796662703846924,-0.1530547884061288,True
414,barber,Japan,-0.4021969010403372,-0.2238983002174368,True
415,barber,Philippines,-0.3569319401154975,-0.19055036979563408,True
416,barber,Vietnam,-0.08134965847432571,-0.0010939078187120511,True
417,barber,Iran,-0.11988716471192848,-0.2835534942537577,True
418,barber,Turkey,0.26288892904651034,-0.14982579492900802,False
419,barber,Russia,-0.1948353330334404,-0.30698700855384714,True
420,barber,Germany,-0.01462769135232729,-0.016572716485925617,True
421,barber,France,-0.17327223864073793,-0.21964203734136944,True
422,barber,Italy,-0.11254088328345796,-0.2440788584077953,True
423,barber,Spain,-0.08334042566723003,-0.3776855687001018,True
424,barber,Ukraine,-0.12655746788811564,-0.286030375954232,True
425,barber,Poland,0.050312231364831636,-0.015242476736223804,False
426,barber,Romania,-0.08244085387001686,-0.3159494099412331,True
427,barber,Netherlands,-0.3237316369350599,-0.08575671777876734,True
428,barber,Austria,-0.04357809651570673,-0.11232727668653048,True
429,barber,Mexico,0.0661952378205469,-0.2860723437621298,False
430,barber,Canada,-0.14394502040194548,0.29653541503595515,False
431,barber,Guatemala,0.07172945765999765,-0.3466214258727369,False
432,barber,Haiti,0.1930853996903092,-0.19854342491606355,False
433,barber,Cuba,0.4420943962447772,-0.1718637550423637,False
434,barber,Honduras,0.2382118785301685,-0.22751215905779076,False
435,barber,Nicaragua,-0.17299288324170545,-0.2923377502455499,True
436,barber,Brazil,-0.12753726136042393,-0.3667391875900699,True
437,barber,Colombia,-0.09965953205536504,-0.3690978727429699,True
438,barber,Argentina,-0.3015503233053752,-0.21120719878098326,True
439,barber,Peru,0.02411428693013971,-0.2822868553624717,False
440,barber,Venezuela,-0.1711318761052475,-0.3632033129372373,True
441,barber,Chile,-0.2653962689698024,-0.2895064813048158,True
