index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
accountant,-0.058949855742861934,-0.4480748740718572,51.0986,-141.54689,1.2354466,1.05304
air traffic controller,0.2736717811381712,-0.1962326698005864,49.851096999999996,107.17236000000001,10.757214,7.1961207
architect,-0.06715573413266644,-0.4721843619206946,40.528694,-142.88504,1.3613669,0.95499957
artist,-0.3728238897378162,-0.04674666829363922,-37.089195000000004,-57.544167,4.832233400000002,8.130931
attorney,-0.21455774091797195,-0.492587882031285,37.499466,-160.59877,1.0486716999999999,1.3539618
baker,0.2692002282225669,0.3224028581061802,-35.18914,19.72574,7.8162875,10.168546000000001
banker,0.375680487230864,-0.2414855662456636,65.84028,125.72421000000001,11.516933,6.9044156
bartender,-0.5488250752257793,-0.5476951957726021,5.5689116,-220.37488,3.6187937000000003,0.85397077
barber,0.12001958981385165,-0.053220063065921634,27.810514,30.394185999999998,8.413725999999999,8.324406
barman,0.4561937335387288,-0.27941885620493684,86.18495,171.8841,12.063479,7.6032333
barmaid,-0.016389672827846546,0.5590073363349747,-108.54848,-20.306885,5.6628456,10.739974
bookkeeper,0.4256751396238485,0.2796143038685551,93.35144,34.30625,9.329462,9.84217
broadcaster,0.04303686248047679,0.04471497162145778,1.9542496999999999,25.153782,7.816387,8.901342999999997
builder,0.3121127101161614,-0.2234743746745341,65.36125,163.38287,11.766205000000001,7.7481294000000025
businessperson,-0.06066396674059781,-0.3041262198699841,24.532304999999997,-101.883575,-0.14207318,1.5336113999999998
businessman,0.489179045332724,-0.3429529546366191,90.018875,152.54355,12.012683,7.1865215
businesswoman,-0.38343611053431226,0.604370787947002,-160.44055,1.9480349,4.4145970000000005,10.538746000000002
butcher,0.3861514180985038,0.05870131782665097,82.754715,23.920345,9.851948,9.634188
captain,0.5971505436881241,-0.07117820271862375,113.10363999999998,-24.214453,13.644039999999999,11.271868
carpenter,0.4324680060750177,-0.2753060900811673,89.14283,164.62112,12.058478,7.272605
cashier,-0.022717195146804568,0.1320740893890086,-7.3168864000000005,-2.2964087,7.1721509999999995,8.91544
chef,-0.3095963499263886,-0.2457372647700729,-10.625071,-111.98479499999999,-0.74400014,2.2971063
coach,-0.5523129023244612,-0.5519238978964196,-9.2497635,-223.18701000000001,3.7091510000000003,0.94013786
cook,-0.24384999075235544,0.5121051414823875,-126.35793999999999,-6.3517804,5.056202,10.425913000000001
computer programmer,-0.4232623699655689,-0.3951759062120377,20.756892999999998,-176.81699,0.87930065,1.5477278
dancer,-0.5651429383639469,0.5310900094865659,-153.54074,29.855282,4.285684,9.981075
dental hygienist,-0.04465296366479447,-0.2892404231722945,16.409607,-103.54678,-0.24332124,1.6395986
dentist,-0.027293271795351428,-0.32867307226208065,28.653864000000002,-109.28421999999999,0.08474837,1.3616464
designer,-0.503766219221502,0.022254144660538502,-86.00475,62.04050400000001,4.4268103,8.343657499999999
developer,-0.5351409039582524,-0.5310612355161868,9.600943,-208.35136,3.5601415999999997,0.7639773
dietician,-0.4419359272425389,0.13711377685054624,-102.20846999999999,39.37126,4.7505684,8.788159
doctor,0.19036704571504826,-0.0241462256627075,38.75767000000001,42.396606,8.870234,8.290445
economist,-0.0679029779288825,-0.4698374588357905,45.487255,-149.4628,1.1791928,1.1501938
editor,-0.1748539070709083,-0.29657537561055985,8.425448,-96.65947,-0.35224092,1.7706668
electrician,0.2332757528518029,-0.1667146101775232,38.348022,125.103935,10.705675999999999,7.657151
engineer,0.4118288789447049,-0.2785686639894042,80.98172,151.18608,11.9498625,7.216067
farmer,0.3715142510228598,-0.1841803697022043,27.54963,98.890724,10.463192999999999,7.2241836
filmmaker,-0.382639293571884,-0.3330813959702843,-18.16629,-121.10493999999998,-0.7846306,2.5344214
financier,0.29052945146974224,-0.05159663762106236,8.770612,117.97238999999999,10.592263,6.814906
fireman,0.372621807972318,-0.2484148953033423,66.106995,171.13692,11.871807,7.901997
fisherman,0.3206566211257901,-0.19001776450919536,29.093374,106.81503000000001,10.564877000000001,7.300443
flight attendant,-0.17764902771918994,0.0009263435141727283,-21.392263,-29.51881400000001,5.409769,8.180558999999999
gardener,0.12799584651634344,0.3433478377468769,-26.108515,14.693351000000002,7.4232125,9.961888
guidance counselor,-0.5571544743814997,0.2350178501551552,-147.65211000000005,37.72829,4.430666400000002,9.028687
hairdresser,-0.3944172689799221,0.561903215677917,-152.88454,3.0288022,4.4360349999999995,10.432017
homemaker,-0.3951343990777556,0.3945010146782072,-121.223145,17.2821,4.7710300000000005,9.816649
housekeeper,-0.2554648577168245,0.568670720161011,-133.64648,-12.930810000000001,4.94995,10.757536
interior designer,-0.4351408208218304,-0.3667592569346417,-35.570065,-129.3548,-1.0814317,2.9925728
jeweler,0.1390643248830547,0.2314979412849376,-41.70556,7.0376233999999975,7.622714,10.22216
journalist,0.042534669615375616,0.2016015874352048,-6.531242400000001,10.263122000000001,7.3910604000000015,9.154274000000001
judge,0.1976651420282636,-0.16740595550633716,46.261265,99.6435,10.276587,7.6071339999999985
lawyer,-0.10672747493921196,-0.5434255019129646,33.29016,-152.29192,1.2828678,1.0869269
librarian,0.10947701637534037,0.4262575513688365,-76.897644,-14.842419,6.9259509999999995,10.367599499999999
maestro,0.37105246983419815,0.2780685769459086,149.04015,-9.343449,13.675907999999998,11.851728
magician,0.4886267129266669,0.29651978413915697,142.401,-14.831659,13.732029,11.816027
mason,0.3090676716515247,-0.20319381189013794,35.367027,116.15742,10.62443,7.40817
mechanic,-0.5610043903752908,-0.5624813576936367,-2.5026212,-208.46104,3.7380642999999996,0.9726117
musician,-0.2080673746890057,-0.1236236205490708,-28.647655,-61.107803000000004,4.8113594000000015,7.795535000000001
nanny,-0.37624231063972574,0.7643008293483282,-147.48743000000005,-19.674205999999998,4.898034,10.781803
nurse,-0.23975790225263915,0.5627791233688183,-126.94908000000001,-17.750269,5.163393,10.627302
nutritionist,-0.3663275740001358,0.07829474902864435,-94.69023,35.33225,4.987206,8.572858
optician,0.09898313942652354,0.0036325120486940562,25.157974,39.50145300000001,8.586034,8.441591
painter,0.06570197308354317,0.18887739027616046,-11.802131,15.475929,7.4548869999999985,9.276444
pharmacist,0.14472779246684445,0.006591248556722378,31.188290000000002,47.187259999999995,9.039831,8.388635
philosopher,0.5120726078929899,0.293210804942104,138.79527,-5.973294,13.422611999999999,11.675289999999999
photographer,-0.4971877148583109,-0.43302179657186896,-36.21671,-139.6106,-1.1893605,3.1174006000000003
physiscian,0.5739821922529994,0.3485174506231537,152.90918,-22.81564,13.824816,11.863021
physician's assistant,0.5277947149322769,0.17818546693299167,100.438194,26.74067,9.546555499999998,9.767721
pilot,0.3874699516957288,-0.27588995347748035,57.293445999999996,157.46893,11.686207000000001,7.642641
plumber,0.4077019524222539,-0.2684701421663522,77.62156999999998,179.00589,11.96043,7.8882246
police officer,0.3670403445863559,-0.26151210229493765,70.69202,134.42773,11.656903,7.039142599999999
policeman,0.3787569067876295,-0.016185245306700947,76.95398,17.480627,9.748432000000001,9.489396000000001
politician,0.10955680720804138,-0.2473166798769164,40.449146,73.38115,9.697188,7.800348
postman,0.24296363593471496,0.06472396118300541,65.1185,38.81675300000001,9.214777,8.9857435
professor,0.09916677060578086,-0.07475527098587335,33.373688,56.233672999999996,9.174465,8.155342999999998
programmer,-0.5246394304996818,-0.5183078040255601,7.815015,-200.26556000000002,3.5527154999999997,0.8123275
psychologist,-0.3769570798986989,-0.2231689662135313,-17.431074,-107.55521,-0.677716,2.3759259999999998
receptionist,-0.12219116311184568,0.2344675619129719,1.6683618000000002,-2.3141322,7.206689,8.989754
salesperson,-0.37003742533480494,0.2490536131971264,-110.78497,32.944748,4.9421287000000005,9.00277
scientist,0.4955453707270887,0.07749125621389777,131.92404,-16.293194,13.455067000000001,11.514461
scholar,0.607352351768844,0.3570432754575011,135.2597,3.833794,13.396726999999998,11.786495
secretary,0.06784455958912418,0.5122956644431466,-84.11332,-17.483326,6.5964427,10.477456
server,-0.3601347266003609,0.025268343414920912,-23.970472,-41.51585,5.150795,8.040063
singer,-0.43388905308376463,0.4423722498013855,-129.63957,19.224312,4.684079,9.871063000000001
skipper,-0.0009219938580912481,-0.059888357238464675,20.851685,23.034477,8.039524,8.392645
soldier,0.6893411133421515,0.006776372981730504,117.29181000000001,-30.211267,13.741057000000001,11.377545
socialite,-0.3712474842707228,0.5600781368229786,-143.9187,-5.450425599999999,4.677885,10.575856
stylist,-0.5010663650267903,0.08290073089348765,-89.9913,55.104969999999994,4.551521,8.503396
surgeon,0.34361615081676594,-0.2000908284265125,59.556927,119.04738,10.778129,6.861548
teacher,-0.1241448319911246,0.5315875239686826,-114.914055,-13.494204500000002,5.5028625,10.677743
therapist,-0.5660364684365259,0.007211267957138036,-82.63132,70.55514000000002,4.4255457,8.352619
translator,0.2340664400412249,0.18651495999218806,-47.888992,10.933649,7.8105865,10.326495
undertaker,0.334514928726766,0.17931490616999265,84.04715999999998,33.22331,9.357387,9.4744425
veterinarian,-0.21366176124789912,-0.2334116580898981,3.5975792,-107.9824,-0.41420429999999997,1.8258405
videographer,-0.4479077550051068,-0.3765738140228501,-28.690012,-134.07204,-1.0865811,3.009427
waiter,0.2892589014823148,-0.14223288409876744,17.965533999999995,112.9879,10.5348425,6.858869599999999
waitress,-0.5560896413465003,0.7668744709226458,-160.1183,20.835438,4.2934895,10.382953
warrior,0.818658488425984,0.2614938520641533,152.12976,-33.445343,13.8238,11.866276
writer,-0.3958642755512661,0.16572530067796468,-114.96273000000001,41.491467,4.9848957,8.895916999999997
