index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
Austria,1.030246047261857,-0.14285309800678225,216.52905,1.0424985999999998,11.860165,6.3304434
United States,1.1463799061520077,1.3162081434983766,159.36667,19.962952,13.010328,6.652253
Mexico,-0.8966771714026973,-0.4207182011792383,-148.32051,-31.705742,0.44693163,5.172461
Canada,1.404993505381425,-0.2846264010158078,194.27904,-76.72561999999998,13.48491,4.90079
Guatemala,0.2070479432773292,-0.1721066374700007,-3.3173664,-100.12017,7.502439999999999,4.3681145
Haiti,0.1209073603908192,-0.16328221165869233,-10.091876,-90.91242,7.348489,4.254974
Cuba,1.6820304110294173,-0.21964958858102127,181.26508,-48.409836,13.261304,5.4230094000000015
Dominican Republic,0.1108865472555293,-0.3750520792142393,14.092966,-81.558014,7.381360499999999,4.917828599999999
Honduras,0.5706271886845067,-0.16475574689740824,71.17223,-90.15787,10.455683,5.2005258
Nicaragua,-0.02629021148309805,-0.3601057861669332,1.297769,-79.10195999999998,7.1064878,4.7166834
El Salvador,0.6601692327817917,-0.10246393528967172,79.83139,-99.17938,10.698218,5.340874
Brazil,-1.2530253404307845,-0.5675952321216045,-150.09752,-4.7422485,0.72223896,5.5267019999999984
Argentina,0.2641425614026445,-0.3367454546267216,21.997725,-98.0762,7.723866,4.6320148
Peru,-0.4667523225147328,-0.20876535072297905,-50.847565,-15.463067,5.2122874,3.828399
Venezuela,-0.5865233550803469,-0.1817470697589552,-41.82656,-5.9574194,4.8999489999999986,4.0450816
Chile,0.3302792333916393,-0.30046214248272496,32.88527,-97.35864,7.9314740000000015,4.7349153
Ecuador,-0.9828995216386868,-0.4743237653258901,-152.45985,-19.398594,0.36354306,5.421432
Bolivia,-0.3229886951206706,-0.09950755232282664,-37.14341,-25.719872,5.2375355,3.5755947
Paraguay,0.8064380751597282,-0.1301479258387614,92.113266,-93.78242,10.756834,5.390186
Uruguay,0.4344601938388128,-0.06330750395367275,59.397167,-97.29775,10.414211,5.1859155
Australia,-0.8336668447357898,-1.1747944798489054,-122.426865,-56.98124,0.8592379000000001,4.7771153
Papua New Guinea,0.06430455068806648,0.15734550580777326,-33.215435,-62.28684000000001,6.9158706999999975,4.000446
New Zealand,-0.3914396689138792,-0.7627906331843912,-112.74734,-65.16741999999999,6.696591400000001,4.9472027
Fiji,1.2708799188632158,-0.2365199361914756,190.82466,-65.79175,13.614548,5.0397973
Solomon Islands,1.2387224669814068,-0.09362937723493917,195.30171,-9.178006,12.211399,6.258425
Vanuatu,1.3897504700504466,-0.1503347640261733,180.42163,-19.265303,12.844129,6.1537633000000005
Samoa,1.003840076252688,-0.12566975366096378,208.69699,-11.7006645,11.907237,6.3826175
Kiribati,-0.2519415432328149,0.17345620017316613,-39.088284,-42.326317,5.0094333,3.2247531000000005
Micronesia,1.5328669438210478,-0.08547907494648183,166.22044,-10.134506,12.795609,6.2803764000000015
Tonga,-0.6111316402942548,0.2245430699485121,-89.688705,36.17317,3.2650478,4.052574
Colombia,-1.014424747618628,-0.5070429848247429,-138.78168,-22.561491,0.37095097,5.3296523
