country,race,direct_correlation,indirect_correlation,same_correlation
Iran,Arab,3.331768873841291,0.1532234087956486,True
Iran,Asian,1.7089673216303611,-0.06956613810737641,False
Iran,Black,0.5055414635828549,-0.026025845067562725,False
Iran,Hispanic,-0.18875716022151734,-0.15263802437390067,True
Iran,Latino,0.04447566095391787,-0.1303737264311648,False
Iran,White,0.49363497732070544,-0.031749994126476756,False
Turkey,Arab,3.27904386840766,0.22921419211795774,True
Turkey,Asian,1.6892087882598599,-0.11692131039182387,False
Turkey,Black,0.6286291660073946,-0.09701110815427813,False
Turkey,Hispanic,0.7254594032473087,-0.158773664077274,False
Turkey,Latino,0.9509231906986915,-0.10576680215401221,False
Turkey,White,0.37130565187703446,-0.08564083084963425,False
Russia,Arab,1.4546216128001668,0.1304468190193546,True
Russia,Asian,1.0948609503324618,-0.13842916690164975,False
Russia,Black,0.5367971467689445,-0.09118411525369524,False
Russia,Hispanic,0.3752457512487129,-0.16821146747550964,False
Russia,Latino,0.4103929305038217,-0.12366963886635643,False
Russia,White,0.8844284726685405,-0.0753169417326006,False
Germany,Arab,1.745390978086208,0.1368500635882613,True
Germany,Asian,0.5732259933750963,-0.16482985920047855,False
Germany,Black,0.7490817771855346,-0.194162476293358,False
Germany,Hispanic,0.6557862141717873,-0.21973613377340992,False
Germany,Latino,1.0949259133544622,-0.16864361186954216,False
Germany,White,0.6715141534888408,-0.1305830469819896,False
United Kingdom,Arab,1.907276005439373,0.05590606169170551,True
United Kingdom,Asian,1.711614345270391,-0.042072229753984086,False
United Kingdom,Black,1.8782394583068573,-0.01586993927956815,False
United Kingdom,Hispanic,0.8427407729311166,-0.14818448374111412,False
United Kingdom,Latino,1.4312599488149753,-0.1876156428171002,False
United Kingdom,White,1.7442996976028333,0.03591809081808798,True
France,Arab,1.8778370204821626,0.15188260891172428,True
France,Asian,0.4544231463800752,-0.17200329096274614,False
France,Black,0.5578451373857961,-0.1906159434326057,False
France,Hispanic,0.47098399746247804,-0.21204133836753541,False
France,Latino,0.8668998339775419,-0.1768792186298162,False
France,White,0.6592502123333456,-0.12186531162633825,False
Italy,Arab,1.3824895095076635,0.09382833089642975,True
Italy,Asian,0.8461445213648477,-0.16811223523222177,False
Italy,Black,0.47644335657622344,-0.15544023422468478,False
Italy,Hispanic,1.2118013618775605,-0.19365892526905487,False
Italy,Latino,1.7171338079160152,-0.1265383595781808,False
Italy,White,0.48015496925811907,-0.13037585359092513,False
Spain,Arab,2.02371961646733,0.1071231579085359,True
Spain,Asian,0.8505119019268913,-0.20721986097605474,False
Spain,Black,0.8220757023721875,-0.13576423054117828,False
Spain,Hispanic,2.4484726247281636,-0.14409680374220177,False
Spain,Latino,2.6173555607543113,-0.07362070223171192,False
Spain,White,0.657947485589569,-0.1388065284658416,False
Ukraine,Arab,1.9619177785708672,0.11536844920799266,True
Ukraine,Asian,0.788999851455544,-0.18053702134093508,False
Ukraine,Black,0.8578356873642596,-0.08494127374808781,False
Ukraine,Hispanic,0.6450828633356889,-0.21103116099495117,False
Ukraine,Latino,0.9048171792040235,-0.165887394658002,False
Ukraine,White,0.7233390341231226,-0.10551546959584669,False
Poland,Arab,2.002783281343623,0.10883738813246831,True
Poland,Asian,0.2490982307985218,-0.21845221642526647,False
Poland,Black,0.6947171251791393,-0.18557722652525366,False
Poland,Hispanic,0.7839709821625933,-0.27154847850064895,False
Poland,Latino,1.0044323159490092,-0.23287357588477922,False
Poland,White,0.6523611287010418,-0.14784212090409146,False
Romania,Arab,1.7010864005649367,0.09886955287281689,True
Romania,Asian,0.4842012431823309,-0.21424942872352004,False
Romania,Black,0.6500607612798313,-0.1314210806727068,False
Romania,Hispanic,1.1463154512977736,-0.2462812208724968,False
Romania,Latino,1.4210296968673082,-0.2011663823174141,False
Romania,White,0.5564299606813897,-0.12123034407341826,False
Netherlands,Arab,1.6783020445961023,0.12434687270994306,True
Netherlands,Asian,1.1094831658990647,-0.13679422186714116,False
Netherlands,Black,0.9364748773972115,-0.1966939417794502,False
Netherlands,Hispanic,0.9114201626241323,-0.2241020117915614,False
Netherlands,Latino,1.4738279911759045,-0.18133144006077945,False
Netherlands,White,0.6295964101910841,-0.1368283477583253,False
Austria,Arab,0.808313232723474,0.08685088471530338,True
Austria,Asian,0.054932901361368996,-0.19184890303566876,False
Austria,Black,0.262174549560166,-0.24804835349368545,False
Austria,Hispanic,0.14923698418470943,-0.27926357433024385,False
Austria,Latino,0.5035858134415279,-0.24279832162916004,False
Austria,White,0.4358040526102578,-0.15534493542926192,False
United States,Arab,1.7545952686972257,0.14951552114594807,True
United States,Asian,2.4251093569140187,0.14812646879527216,True
United States,Black,1.9403381743355914,0.1388670293488471,True
United States,Hispanic,2.528823275323288,0.2757010546134077,True
United States,Latino,2.618152079538759,0.17923702369148653,True
United States,White,1.847993432811682,0.21772315492722405,True
Mexico,Arab,1.212996255547322,0.065919891900495,True
Mexico,Asian,1.317710434151839,-0.08063199387617928,False
Mexico,Black,1.00543192377769,-0.008440990098700103,False
Mexico,Hispanic,3.1240296988657397,0.06311762673768327,True
Mexico,Latino,3.3069504374495344,0.10375243487587187,True
Mexico,White,0.9471956881914229,-0.028474130743125544,False
Canada,Arab,1.431764707670905,0.10389013122572564,True
Canada,Asian,1.6555826629891974,0.1458897123509383,True
Canada,Black,1.5483668413487022,0.026599605356118043,True
Canada,Hispanic,1.1134657495514257,0.06081433441556777,True
Canada,Latino,1.5126943565851305,0.01564129003796436,True
Canada,White,1.4077383459143327,0.10314812121701124,True
Guatemala,Arab,1.4760937356788455,0.14880864001881,True
Guatemala,Asian,1.2483038192158598,-0.10342451780082929,False
Guatemala,Black,0.6705720140503186,-0.06468819261903966,False
Guatemala,Hispanic,3.0545175427772695,0.030857689546722494,True
Guatemala,Latino,3.1411004376622684,0.07584811420284487,True
Guatemala,White,0.7914956535901925,-0.06976291634604058,False
Haiti,Arab,1.8454932149472116,0.20502431194473272,True
Haiti,Asian,1.5417914957774954,-0.049287673822366276,False
Haiti,Black,1.5490550946335293,-0.0005111454625780366,False
Haiti,Hispanic,2.0771696185425617,0.010804936199290177,True
Haiti,Latino,2.5079614139968087,0.025287386142177015,True
Haiti,White,1.4722384831017483,0.01430802556168985,True
Cuba,Arab,1.3766303593354374,0.14414722515063658,True
Cuba,Asian,1.357454018065374,-0.09984361654942997,False
Cuba,Black,1.1471719766831643,-0.09693707949711663,False
Cuba,Hispanic,2.8174202533559654,-0.01709174449616277,False
Cuba,Latino,3.2371749646701273,0.0022541088117883044,True
Cuba,White,0.787101560074461,-0.04748278390853398,False
Dominican Republic,Arab,1.23244368560727,0.10697292362774885,True
Dominican Republic,Asian,1.4175766298572248,-0.09919274920752166,False
Dominican Republic,Black,1.1900849444214707,-0.07515963934078183,False
Dominican Republic,Hispanic,2.5485048756508495,-0.006635860674588715,False
Dominican Republic,Latino,3.2266318920071444,0.03241177519934647,True
Dominican Republic,White,0.7691565601407445,-0.06732921837997033,False
Honduras,Arab,1.679228614272149,0.16407420161237246,True
Honduras,Asian,1.561565518427741,-0.07083319075922695,False
Honduras,Black,1.1698506282554617,-0.06635028687772491,False
Honduras,Hispanic,2.6770038861297305,0.013665808924796753,True
Honduras,Latino,3.01542464553697,0.03270405040945326,True
Honduras,White,1.152776243397808,-0.04774793013911218,False
Nicaragua,Arab,1.0455368917769634,0.13088768014357238,True
Nicaragua,Asian,1.0715527911908422,-0.08157903508586692,False
Nicaragua,Black,1.0129490673990704,-0.020400599749450406,False
Nicaragua,Hispanic,3.0916961996943093,0.039947653138494334,True
Nicaragua,Latino,3.5322052041957614,0.07168649512255594,True
Nicaragua,White,1.082167379333497,-0.013583238874281842,False
El Salvador,Arab,1.441565012345122,0.123988011047031,True
El Salvador,Asian,1.270165711806677,-0.12720365790678873,False
El Salvador,Black,0.9819660726800556,-0.10795107995445849,False
El Salvador,Hispanic,2.3869595289351544,-0.05117752788023425,False
El Salvador,Latino,3.0373710219696104,-0.009852165139684661,False
El Salvador,White,1.0992880047819844,-0.08259492692708985,False
Brazil,Arab,1.09813278633526,0.14039345648364637,True
Brazil,Asian,1.1872878727164784,-0.09346775227161057,False
Brazil,Black,1.0400091466017414,-0.005065658109210836,False
Brazil,Hispanic,1.9229996169849122,-0.019195083276569606,False
Brazil,Latino,2.7596878645115237,0.031080673652013894,True
Brazil,White,0.6731475411471614,-0.01363048997247439,False
Colombia,Arab,1.0513861938277833,0.12028639015077551,True
Colombia,Asian,1.2826230951909787,-0.07723570515039288,False
Colombia,Black,0.7666349721984601,-0.01750525585969577,False
Colombia,Hispanic,2.6706355622768667,0.011779020930028517,True
Colombia,Latino,3.2799924844210704,0.057985563762957576,True
Colombia,White,0.5211874119402046,-0.03273645671095699,False
Argentina,Arab,1.2038002101677823,0.12719979119745148,True
Argentina,Asian,0.9981318473905941,-0.11567170450460687,False
Argentina,Black,0.7629356518383442,-0.11177180686732263,False
Argentina,Hispanic,2.1600417809692853,-0.058167918005621294,False
Argentina,Latino,3.0070321406521425,-0.008968359342211525,False
Argentina,White,0.6345739820871464,-0.08658338926715996,False
Peru,Arab,0.987775011985476,0.10729232785742597,True
Peru,Asian,1.272965333492841,-0.11491584659490973,False
Peru,Black,0.3985272756622641,-0.06694561847015953,False
Peru,Hispanic,2.554697100075785,-0.04749075341743366,False
Peru,Latino,2.6273574588835187,-0.02028281946562824,False
Peru,White,0.4943193372225212,-0.04975842032253569,False
Venezuela,Arab,1.1225581406039158,0.14629946151333173,True
Venezuela,Asian,1.2680163262627626,-0.10360670191662628,False
Venezuela,Black,0.9640334131612539,-0.01905169586218216,False
Venezuela,Hispanic,2.7106657453370087,0.009078054657955586,True
Venezuela,Latino,3.0508816070408575,0.03353993250200382,True
Venezuela,White,0.8966208280786451,-0.017855876552725077,False
Chile,Arab,1.0636437852140213,0.12385876972706353,True
Chile,Asian,1.1672880710282874,-0.1118384275907623,False
Chile,Black,0.6370201714920564,-0.11102760275148472,False
Chile,Hispanic,2.1557025229549645,-0.06428881312904802,False
Chile,Latino,2.7772350104050934,-0.02236703119724535,False
Chile,White,0.5506398670697759,-0.09048785196128056,False
Ecuador,Arab,0.9611186560741007,0.10873224417041251,True
Ecuador,Asian,1.4929630438552046,-0.11036207303761236,False
Ecuador,Black,0.8238519788863016,-0.04599240308365104,False
Ecuador,Hispanic,2.5814957985909173,-0.03715234250004529,False
Ecuador,Latino,2.9103970581934178,0.006424756741927992,True
Ecuador,White,0.7484212914846855,-0.04844753600690971,False
Bolivia,Arab,1.666775290183111,0.15300502592942095,True
Bolivia,Asian,1.4960546615585912,-0.11791140748665196,False
Bolivia,Black,0.9174477940565531,-0.05935052328497351,False
Bolivia,Hispanic,2.3448547444237784,-0.04375286957675065,False
Bolivia,Latino,2.6039596754018524,-0.008484377889699165,False
Bolivia,White,0.9077052482374955,-0.05273685244735494,False
Paraguay,Arab,1.167258057653175,0.18403344921177658,True
Paraguay,Asian,1.1562771943762649,-0.0774101757274803,False
Paraguay,Black,0.8214790162436219,-0.07960088994878434,False
Paraguay,Hispanic,2.0608943119571683,-0.022105004576943078,False
Paraguay,Latino,2.7447105216702554,0.00011412025088456415,True
Paraguay,White,0.9987892033820782,-0.031741690691709616,False
Uruguay,Arab,1.3333776233103283,0.16565456881703722,True
Uruguay,Asian,0.9014975771506569,-0.1296531475395389,False
Uruguay,Black,1.0040548335442812,-0.09898254217527723,False
Uruguay,Hispanic,2.693943897983503,-0.05461448828444022,False
Uruguay,Latino,3.4262935108241384,-0.022647555412816572,False
Uruguay,White,0.9308568450322245,-0.06229038480285974,False
Australia,Arab,1.474893915751016,0.002954140748900779,True
Australia,Asian,1.8555802625518973,0.17633403998810918,True
Australia,Black,1.3231771786883657,0.0809382743627789,True
Australia,Hispanic,0.9011999615666237,0.008093180204146799,True
Australia,Latino,1.37741826691608,-0.00763582504968902,False
Australia,White,1.0909183365555954,0.0618386712234579,True
Papua New Guinea,Arab,0.7819053074097533,0.03561201553245829,True
Papua New Guinea,Asian,1.9636632834799097,0.005633612801546261,True
Papua New Guinea,Black,0.6107578907855966,-0.038361540824394365,False
Papua New Guinea,Hispanic,0.06734281820478938,-0.0887623924588108,False
Papua New Guinea,Latino,0.5419031718085886,-0.09790336249698253,False
Papua New Guinea,White,0.584728305334495,-0.017047916506361022,False
New Zealand,Arab,0.6907599103583909,-0.0007684947024226914,False
New Zealand,Asian,1.8023351285329552,0.15551566090273272,True
New Zealand,Black,1.4506559176268679,0.07084098416436743,True
New Zealand,Hispanic,0.6321399830167627,0.019684289823310407,True
New Zealand,Latino,1.2867211429657526,0.004533480087196044,True
New Zealand,White,1.0853325002840415,0.07156636542108681,True
Fiji,Arab,0.7685928399757784,0.033187170596555474,True
Fiji,Asian,2.130971705313599,0.08004864380768396,True
Fiji,Black,0.649584891280967,-0.07278654711611957,False
Fiji,Hispanic,1.3478894291307442,-0.024730877258316273,False
Fiji,Latino,1.4400306034517816,-0.047096959372783076,False
Fiji,White,1.0346967639118942,0.006929952922832643,True
Solomon Islands,Arab,1.2066521449420256,0.05785563196441278,True
Solomon Islands,Asian,2.15941584638316,-0.0335501954337962,False
Solomon Islands,Black,1.133095922395379,-0.06396216774087514,False
Solomon Islands,Hispanic,0.9844506576150523,-0.11079312865294556,False
Solomon Islands,Latino,1.229839778105589,-0.13253533793259212,False
Solomon Islands,White,1.2306688980233151,-0.011299124167016342,False
Vanuatu,Arab,1.9476140637296933,0.20823976092780555,True
Vanuatu,Asian,1.705755643214611,-0.06199373545297219,False
Vanuatu,Black,1.1264815808017519,-0.06234749273704785,False
Vanuatu,Hispanic,0.42016984842790167,-0.10461444582786596,False
Vanuatu,Latino,1.023283249223282,-0.09061456019644382,False
Vanuatu,White,1.103193501702265,-0.01095612856904516,False
Samoa,Arab,1.155850347907768,0.08096184472205063,True
Samoa,Asian,2.108344795213685,0.009057205895877083,True
Samoa,Black,1.043882898376002,-0.005474157482360433,False
Samoa,Hispanic,1.446080075264555,0.0042149469541610945,True
Samoa,Latino,1.840169593594261,-0.003193740877497534,False
Samoa,White,1.513686578357341,0.03930635845686795,True
Kiribati,Arab,1.324326544768726,0.07903793447438262,True
Kiribati,Asian,1.8849639473565252,-0.07471539210339466,False
Kiribati,Black,0.993106084830728,-0.1041926045458852,False
Kiribati,Hispanic,0.47101426898496795,-0.21202145287315824,False
Kiribati,Latino,1.0273293825337069,-0.18772323481459036,False
Kiribati,White,1.1774499516908996,-0.0717168128315735,False
Micronesia,Arab,1.7537117124683368,0.16301249298520795,True
Micronesia,Asian,2.5519987767439423,0.04061225990128356,True
Micronesia,Black,1.050677196862418,-0.02813863507889792,False
Micronesia,Hispanic,1.650780238313094,0.0020664889852934623,True
Micronesia,Latino,1.2523558420682188,-0.04895983308469034,False
Micronesia,White,1.421348854600064,0.06123053028611057,True
Tonga,Arab,1.379740006916997,0.08765786180002334,True
Tonga,Asian,1.7791557457373735,-0.019274478409793964,False
Tonga,Black,0.9145339218894365,0.03180526386808769,True
Tonga,Hispanic,1.0852161072637705,-0.02389476422284274,False
Tonga,Latino,1.4640850228631934,-0.022058182107278987,False
Tonga,White,1.4816369680149264,0.03843038104745294,True
