index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Colombia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga
badminton,1.09490908009079,0.7129538730114319,0.16672707639281625,0.7957880249092382,1.1980951219595068,1.2529423157928137,1.383952803539259,1.413971816199806,0.929946058276836,0.1624924071756699,1.786181916758034,1.6739925608444572,2.0929237987438,1.366417328347749,1.8748366232764484,1.1922010633558788,1.3239473209078378,0.9298386019129496,0.8103689648740259,0.806038214690902,0.38857107236170874,0.6597689137834112,0.5722149869650215,0.5031511553271494,0.3829862770769998,-0.04693543252203779,0.15516830089990238,0.2529667894824442,0.4272323649198637,1.152310949291158,0.5523639354061799,-0.19288521203983983,-0.7243473874470889,0.3516925860658187,-0.7979735045957707,0.14528178806572437,-0.4013880854726418,-0.26121341010632304,-0.011305460353571365,-0.5821253875548239,-0.6581638079009804,0.3885237559556824,0.1363051070938289,-0.1686580339554936,-0.17137806881154627,0.04229137331237634,-0.038513590586250916,-0.042965583455346554,-0.07472567623254113,0.04443544540449271,-0.2980032164926338,0.9692954363922933,1.6061262809353536,0.9630054524190381,1.5740881567963336,1.4429368670482623,1.275179935063878,1.374658199184708,1.2739162302630487,1.030256717400005,1.4378153322862552
boxing,0.8736048561368481,0.3521734012935429,-0.09822157952804488,0.9152391336731743,0.5948439938466124,0.4672293583285067,0.7311358314349199,0.7062126544013816,0.5512004751004612,0.8304660779559031,0.07778656418485641,-0.6015644071175263,0.024400975401748452,0.10650837940084695,-0.06739851204243323,0.18062496850116563,0.8550587088798351,0.9286004139793537,0.2301865776754621,0.6692814215509069,0.2256826505725553,-0.00685802839951155,0.15177988681133409,0.31261651031441495,0.1097482490779282,0.39869399187927435,0.3059088227088329,0.4156600859082598,0.5747827420949161,0.08165935077911612,-0.2753246672581451,-0.07223454424714015,0.5579699869651973,0.2673742408182217,0.22151346634833963,0.766535195392079,0.6999695023553851,0.8824313126363088,0.6659680884133227,0.29800333618760555,0.7640449124163563,0.14207716892171848,0.6332424288763666,0.4069965505878265,-0.13390843550381631,0.6797860891289139,0.5552142235677822,0.3317168882532903,0.2953052752805492,0.195792880094436,0.2943518391010002,0.49058182934708455,0.530465928760198,0.17927651833961492,0.664610711964501,0.294644921647535,0.785900735522106,0.695219707499044,0.8741399749258664,0.12367344752650582,0.9841617545864891
cycling,0.5121000322207195,0.5261239588687996,-0.10006837409159074,1.050314953347734,0.7612462196157236,1.354918250626742,0.7909098446370915,0.56298650927635,0.5211045476545194,1.594032698299179,-0.4706187612896251,-0.2284092408645477,0.16565931629115904,-0.14722522621350118,0.09751985131044963,0.44301233842849186,0.09553846832782413,0.06759961066023863,0.517447165467584,0.8728404884143041,0.5247205574645951,1.1110253708805502,1.2518284772412465,1.6786909482503545,1.384837769969007,1.5613520142285497,0.6996110501202806,1.0634282337109258,1.1970505154489248,1.4226362617235107,1.0848666076221638,0.3096529739167671,0.7055445458870854,0.966578669003752,0.4710287239872663,0.6230747798907394,0.5019251499362679,0.6524387140628237,0.6101626786883806,0.7904190964301734,0.8239353473011524,1.288630953868626,1.290221196279348,1.4236644095088544,0.678936920370529,1.2568212644481904,1.4337888480050804,1.372251736524005,1.1235030829828223,1.599435111717875,1.8031019950251261,1.2686777227031456,1.164346151291761,1.2766463599150815,0.09073946866724326,0.11520697372749839,0.9829147872737037,0.4348555929782533,1.5419267040654636,-0.22148103786632636,0.3070819768874247
swimming,0.07190603146475859,-0.003479695617087995,0.5915784896884798,0.455840922150809,0.21149810916951498,0.41550844005265675,0.35593457570007997,0.21003328649584177,0.4253768647493879,0.7597933132265917,0.3386621924434476,-0.4960568065263181,0.8278947852381215,-0.37799971343498423,-0.22908368547926503,0.5576586534599104,0.6136303912075146,0.7986462449550503,0.3381214731696721,1.316039823148544,0.12913830254719533,0.3908018820282725,0.21705877532146708,0.6365833941600424,0.5776681045230323,0.33179332137592527,0.11375184438749371,0.08242880785064288,1.2110811645495458,0.3290550935568728,0.31189172678172716,-0.1628676870235852,0.17824103632607308,0.11386489761169821,-0.10895259748108109,1.2076110205364712,0.7084140797355115,0.6137482466423148,0.7468897475863313,0.4212091686714883,0.46262312428993996,1.0425771883076247,0.5855843294381606,0.7429495902277364,0.8550626364080055,1.0976437774551615,0.9307741494441402,0.8998291642584665,0.764032707505407,1.2798532449493674,1.1796474547980658,0.8125922980236285,1.4446793003895844,1.3232141348395994,1.4443633124551458,1.3753124201218725,1.7459323915378122,2.069864480878608,1.5146692998209061,1.3872438103949225,2.007204996442741
shooting,-0.929693579693523,-1.2426830566938483,-1.4788869525212953,-0.2710097363399601,-0.38548944632093307,-0.29444686431429956,-0.04455277275888665,-0.4566919121347434,-0.5484033069101066,-0.08653552596440496,-0.21724121103428345,-0.24302407700876566,-0.5938946567990285,-0.21821273379438455,-0.7951207989929154,-0.14853763101891987,-0.028014377931497685,0.8996505026239456,0.05204773077731802,0.6201009725509915,0.3861520074129392,0.5640830049025715,-0.6257986035769124,0.2999034302218711,-0.006069433525010983,-0.6316655951499875,0.6143389467541748,0.3051104490099058,0.43619249568428703,-0.42825015980876247,0.4614296654424926,-0.6018872170012898,0.21893931789245233,0.13725760863118713,0.09903496070208719,-0.4815808895759523,-0.3616563599542397,-0.6115422425493897,-0.10122993784541219,-0.3379201657569866,-0.19761182863962573,-0.20611488837769865,-0.12707370855024427,0.4686914000289048,0.1703750029168082,-0.3341954711410602,0.3292766853635902,-0.02111986521761091,0.04575115336892619,0.23944031874632127,0.1472551284648676,0.17402552502634927,-0.6666938029919081,-0.1585131552409147,-0.0778173492299691,-0.9328052878527219,-0.27453433214274336,-0.20960756071570177,0.14504370590756094,-0.753990469949308,-0.6705921147961149
gymnastics,-0.7516316047749659,-0.8933794914974246,-0.5848219732164082,-0.48583895335303723,-0.7728046382548422,-0.0698165684556694,-0.6318780331659624,-0.8362408346240565,-0.9754038815267987,0.3267421103352444,-0.42994079350762726,-0.8291120493742855,-0.4542578597150066,-0.5507497958763453,-0.8331337883474854,0.3492883372227752,0.007201193730995543,-0.20770006683916462,0.266087672164372,1.0312136869645259,0.9490858398472781,1.0890806830709778,-0.09618395967325799,0.7493956381198766,0.6702168899144285,0.3788235217102804,0.9345651079538912,0.9701139224280354,0.9823071104581934,0.5247566090648319,0.9174448542232764,-0.11531272925167313,0.24318789202947272,0.20032386249042083,0.15808137692708793,0.13304062796033253,0.03961642898564455,-0.059792664404011826,-0.1920495377732999,-0.4055884199455691,0.07031794464549683,0.5367885433235241,0.3625971478825157,0.4564475621099504,-0.046798629312199885,0.40998576724682073,0.48702946294494637,0.2868267654532453,0.019986090360950455,0.5004429319166351,0.4516634073187496,0.06535095514757265,-0.6166526352379521,-0.06102506729356676,-0.662456422507877,-0.6862595734267436,-0.2227879391893588,-0.1453430158849676,0.3006539166126212,-0.7777730390522378,-0.043277271623990185
handball,0.6160221526721479,0.769643509917581,0.5700083763997962,0.816875394123813,0.7377695994580356,0.5898915367465581,0.6311566152540786,0.6139910711696768,0.8232858479105212,1.2630331599646487,0.16636214903764765,0.05407170266370685,0.8877422325057732,0.5475265321928819,0.3587622856629554,0.4778823537507188,0.39580856339832154,0.1960640986156001,1.177851136915873,1.598351579427343,0.8513026149829698,1.2044748518872663,0.14878009959030195,0.9117216585409839,1.053918210647292,1.0268917159573427,1.2255681661411661,1.400513220975509,1.5798997725374375,1.2025342914418404,1.0798677214687047,-0.39244350799025324,-0.06994592496950178,0.20657394955497785,0.5510897044271811,0.5367791878072132,0.6817692421906196,0.2319077549529707,1.015929723276908,0.6664836243820829,0.5340000269581632,0.7888117967940488,0.658230521020232,0.6372729300686275,0.34949481077135514,0.7261448444209864,0.8295803976097764,0.6257972318831329,0.7380146166433561,0.9732225960890615,1.206618119311116,-0.04150533727944045,0.0730139763792067,-0.32772873725273977,0.32802126921942637,0.3576260365127568,0.8067010562606262,0.7538923935654934,0.9169961740478478,0.2981475801439599,0.7104527656787353
wrestling,0.5501361871170704,0.15743843759715495,-0.1316401131685616,0.2952110100329493,0.176412676409323,0.04560236982183998,0.19745964498831314,0.17663993628211902,0.028942245174713496,0.46842679457209196,-0.09536192085379806,-0.2525380985312533,0.05095245531895145,0.08629865022758251,-0.45987847997919856,0.8660125340687591,0.6972912099221226,0.3041147897304723,0.7512078273868037,1.2590171523954499,0.398335554242519,0.5836592914800874,-0.15165738340405455,0.2795361404598544,0.2796427176296628,0.38353966760370684,0.6682629279584896,0.8599802443137076,1.1559386090777206,0.20506532426088178,0.2472437105825322,0.18074456832946262,1.0955898214860504,0.7330269063983309,0.6496620174373636,0.2678914771456226,0.5260576255584773,0.6857656128441756,0.6503028546608658,0.9378807781316186,0.8990507378980895,0.5965897624171,0.9471805701361699,0.9174914480874391,0.6022414874556391,0.8201230594650466,0.5638938916318881,0.6892828303008435,0.6005904650676791,0.7386955033125847,0.6607100824709901,0.36536203288840013,0.7206640929799549,0.5096849677974683,0.4528018581186509,0.43687593107852285,1.1304872611553083,1.2295016624462727,1.1571979850092557,0.3692920990282825,1.535559284292971
skiing,-1.3030699997476964,-0.2503916380264499,-1.0265250588741064,0.07448116518988702,0.0641048441535254,0.52306394558754,0.3325011723230202,-0.07492083336861986,-0.4723351351627935,-0.12416636040880814,0.4768949479627127,-0.39233338273322554,-0.21451207488372256,-0.7092110711716205,-1.0938043939221238,0.5427014368254497,-0.12780240969896958,0.39286926410999023,0.3539814863976406,1.021814984718947,1.5186047779969059,1.607596768719232,0.912216405321875,1.1149982521932893,1.2411884935790483,0.6774643876512615,1.550997007866767,1.6680749769961751,2.0642016779493697,0.93569343269179,2.398787079343466,0.7907347210484804,0.5334922222892969,1.3566282278251458,0.6799324152714018,-0.3092300844743929,0.16625590317278705,0.0892904945679376,0.3702584690496066,0.8310830408999785,0.38131791984715885,0.6364075492801945,0.6614219567222223,1.0409944440173449,1.3953770166563846,0.8218362331634299,1.2451810711587108,1.3256241450348523,0.885619283094681,0.9319161414745588,0.8330559146377363,0.6453137901209643,0.5374601297406595,0.962427196440895,0.43508535471624116,-0.04436619987094431,0.15787876517321572,0.6557561324660313,0.9577136081636042,-0.23710552256667478,0.40418305305907914
bowling,-0.4786138519955647,-0.8486387274395274,-1.295983699166884,-0.5026797415068169,0.04065116174890686,0.4319749091701914,-0.03547771028492997,-0.0692089127579321,-0.6652355160410957,-0.6337295996475117,0.001722089109645833,0.2457377723941378,0.30705073713871656,0.3193736078028618,0.6330488266986787,0.23426271065806017,0.4152273894382147,0.36021360233240596,-0.24740427122486547,-0.4782357797946249,-0.8248875685309296,0.012876189869975062,0.45104042738272576,-0.20678533125090096,-0.01965218430658619,-0.7390490701108747,-0.9354529782408618,-0.8623889632740301,-1.0415679208864725,0.09970321147031348,-0.3903616094675659,0.30195697952134276,-0.31417276830232976,0.34423795333543944,-0.1568457726697702,0.012878655670640862,0.014988677222341172,0.3876814235033323,-0.06273459442955549,-0.02513289941058659,0.19775093584752634,0.14376817283123883,0.06275165228311572,-0.00020840619298757664,-0.2008187812539945,0.3005183683446184,-0.2551001339078634,0.13256589959611195,-0.6491617233543885,-0.16689939234688791,-0.25465062158432455,0.9533684152461518,0.5613392849168919,0.8306989942736237,0.359998618114166,0.20551416897823946,0.1905326186517011,0.3071677979466904,0.590269128923223,-0.16838957416178427,-0.2003846570502253
