index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
accountant,-0.5684191316795999,-0.2739193157600453,-106.289406,73.10645,7.953134,7.8531075
air traffic controller,-0.4520589888013901,-0.41080586295880994,-119.06261,111.526054,8.137509,8.513473
architect,0.4502167694176306,0.08582798287692257,111.9238,-57.02411,-4.39708,10.33186
artist,0.14665246239692079,0.20489851302547096,-65.92075,-93.64318,-0.7356863,5.724952
attorney,-0.5984831681481102,-0.48187217726388165,-113.08581,83.03377,8.185857,8.114582
baker,1.3105660579700866,0.2845969961058597,50.541843,-136.43353,-3.8092687,7.4482727
banker,0.6669736667781172,-0.4703822842000217,116.03893,-6.358243,-5.4067817,9.369161
bartender,-2.0500996738510993,-0.3213219453873983,-9.04642,125.401085,9.8460865,5.9645
barber,-0.654522919604259,-0.16582470522911572,-106.700294,59.775814,7.753233,7.4821253
barman,-0.635139557630723,-0.5594910252598344,-97.190865,96.77762,8.43784,8.034428
barmaid,0.370592802433392,0.7967826666201993,-15.197275,-103.847466,-0.97471803,6.8227825
bookkeeper,1.6339800347103597,0.07723293986517346,98.05319,-134.17784,-4.4254327,7.3363857
broadcaster,-0.23683943353348488,0.09394079381906319,-11.631137,-33.90277,6.851299,6.949036
builder,-0.12747305092682795,-0.917019340038222,-1491.9944,-504.50522,8.953343,9.254084
businessperson,-0.3540508895745793,0.006580651469273566,-7.246691,-22.482882,6.8536696,6.9626646
businessman,-0.19302012768132018,-0.7947767425781357,-143.9017,119.806046,8.851787,8.994785
businesswoman,-0.11202161927690336,0.8849002526707511,-430.5427,308.1857,-0.10026637,6.596079
butcher,1.4965178106076251,0.03131028161153301,88.69686,-134.35764,-4.4912686,7.4189672
captain,0.853971052093266,-0.6203390286170442,104.54408,5.2191706,-5.559604,9.03651
carpenter,-0.02231224401793612,-0.7926970974345728,-144.99623,109.17815,8.8039255,9.171771
cashier,-0.6539742434808166,0.14859388173929894,-110.77486,23.420622,7.434836,6.3155856
chef,-0.8958088133985728,0.28813822522665056,-45.42492,22.65919,8.149147,4.300987
coach,-1.6261812161268487,-0.4363291151692455,-23.928888,132.58495,9.793711,6.3202963
cook,0.17013523089748883,0.8681767325335684,-33.97757,-89.93473,-0.38269317,6.389949
computer programmer,-1.0815907268514078,-0.047395269860116086,-35.079613,104.04012,9.170369,5.5203004
