index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
Nigeria,0.07393490946878263,0.1950398744782612,-1.6546118000000003,-255.6185,2.6423678,8.382069
Ethiopia,-0.06139638666504391,0.005969253286254722,-1.5487864,-82.15052,11.238067,8.626318
Egypt,-0.2324545001077217,0.011408877157712384,171.09349,95.56444,13.527596,8.010294
Congo,0.005000036112930746,0.008234914286916263,-39.861305,-44.788258,10.576979,8.33428
Tanzania,-0.01904756496976021,0.01773911901344228,-29.100899,-59.26681,10.899274,8.402527000000001
South Africa,0.13111697628539198,-0.05800214060633215,-172.87657,38.335567,6.229444,9.149865
Kenya,0.14601167824322245,-0.0397788214514247,-162.05513,52.358223,6.112061,8.994392
Uganda,0.0176253545905808,0.12668343199334978,-0.37825656,-204.19566,2.5333462000000004,8.9422245
Sudan,0.01808886077931952,0.07361641602389829,-6.769404,-185.30908,3.04361,9.102958
Algeria,-0.11462801226487032,-0.1240431656887231,267.15732,23.442997,11.943324,6.471954
China,0.0781291475018363,0.056768702787464036,-53.082996,-195.87546,3.4743495,8.491297
India,-0.200337670984096,-0.08698598226077571,214.75256,62.39528000000001,13.011459,6.8794646
Indonesia,-0.14950310451549245,-0.13799949937440853,249.89543,23.137705,12.328106,6.472607599999999
Pakistan,-0.1872495052218135,-0.14445221580968726,231.03575,47.227966,12.623762,6.5811467000000015
Bangladesh,-0.09864744802039377,-0.2355707587734545,275.60294,-8.196328,11.664909,6.3189597
Japan,-0.17961210484026194,0.3401903797283449,13.567134,235.91997,14.421758,10.342552
Philippines,0.06712321469579581,-0.057867078408701526,-133.72528,-14.201191,9.256738,8.702032
Vietnam,0.4789874971855184,0.014670197748940187,-201.4255,105.51593,5.463135,8.65837
Iran,-0.26851762925276906,-0.040749758211102965,193.17445,73.86348000000002,13.203217,7.3586426
Turkey,-0.043712835536830835,-0.0037231770151975228,-19.757303,-2.371162,10.846114,8.953235000000003
Russia,-0.10776035726415213,0.1360104176508765,47.493244,203.02797,14.390972,9.970793
Germany,0.12661533740521888,-0.10593919651176747,-241.94452,-29.082333,7.123904,7.9036282999999985
United Kingdom,0.21830083076971715,0.0866730780211172,-159.45674,76.5228,5.5892797,9.002689
France,0.0601217581821082,-0.13816083663196074,-263.8681,-84.58896,8.01243,7.6402674
Italy,-0.2260340414885052,-0.10929813386473156,209.26398,38.96085,12.898382000000002,6.751950999999999
Spain,-0.13786406259230835,0.034191903042730634,124.245,153.0251,13.599552,9.067051
Ukraine,-0.2497939407345292,0.1770231881948722,35.894833,230.30292000000003,14.5300665,10.240498
Poland,-0.0903516917379288,0.001950782553352553,-12.859558,-95.376,11.458881,8.849416999999997
Romania,-0.3339604588312069,-0.07174491376797297,179.59076000000005,41.541874,13.233293,7.0375289999999975
Netherlands,0.17038896066490755,-0.11828068738627864,-236.01457,-6.220463,6.8402224,8.016967
Austria,-0.03653000925462963,-0.2615999629783621,282.5887,-26.53366500000001,11.4701395,6.3938336
United States,0.5059690471528816,0.05602808982034667,40.9458,9.998533,5.3449855,8.546265
Mexico,-0.1045559499751403,0.13147281589192547,61.897182,212.39366,14.515021,10.087521
Canada,0.3341630903230239,-0.00015689516689601783,-181.76155,110.04817,5.4866447,8.548986
