,beverage,age,direct_correlation,indirect_correlation,same_correlation
58,water,59,-0.17693708509015954,-0.07331936621270768,True
59,water,60,-0.07079788285639135,0.01648419055499238,False
60,water,61,-0.1883067854814476,-0.037415979397188784,True
61,water,62,-0.10057420267102517,-0.05207408546700877,True
62,water,63,-0.10224621676633013,-0.025558362376443003,True
63,water,64,-0.10476607436491044,-0.04520865811494061,True
64,water,65,-0.12383566283911485,-0.04107018389982266,True
65,water,66,-0.237181690089825,-0.04533633834541741,True
66,water,67,-0.10768810533910804,-0.05017011474630678,True
67,water,68,-0.11229019908933163,-0.08301119224695906,True
68,water,69,-0.07120119447921551,-0.028558617091601693,True
69,water,70,-0.17667826548445106,0.01121755519484913,False
70,water,71,-0.2991532765928487,-0.06752620521149856,True
71,water,72,-0.22261198248982186,-0.023615926390252444,True
72,water,73,-0.19201567486380755,-0.0596740669202388,True
73,water,74,-0.16287257181973291,-0.08596348259979072,True
74,water,75,-0.14590380072974138,-0.016095421321247576,True
75,water,76,-0.129478996024606,-0.081797053210998,True
76,water,77,-0.15008147181560966,-0.058177782959223,True
77,water,78,-0.08007927501865204,-0.08504286592882451,True
78,water,79,-0.12781955479671034,-0.06200667640586745,True
79,water,80,-0.1074750255555225,0.027249528811284184,False
80,water,81,-0.2264397209321114,-0.07118008943554092,True
81,water,82,-0.1191616282737567,-0.06519800490143345,True
82,water,83,-0.14288473710610572,-0.02001888766583778,True
83,water,84,-0.14397207683673285,-0.04994193883610027,True
84,water,85,-0.12847648133148915,-0.021723737773440308,True
85,water,86,-0.08060288967271323,-0.033842459018220625,True
86,water,87,-0.0681706751046415,-0.04672853827957054,True
87,water,88,-0.11203308027376913,-0.02667701993528393,True
88,water,89,-0.14807460377701925,-0.02463756481945881,True
89,water,90,-0.060963580151783964,0.0471517032947048,False
90,water,91,-0.13651376152397782,-0.0677321916089346,True
91,water,92,-0.18222540914287869,-0.030944205458460036,True
92,water,93,-0.1198717623201815,-0.00803207230719695,True
93,water,94,-0.11235060601979176,-0.024717934673050147,True
94,water,95,-0.0784259457540969,0.039966488690803166,False
95,water,96,-0.06879892506740698,0.037338048204264486,False
96,water,97,-0.09964602827809448,0.029810892764939586,False
97,water,98,-0.07041427273653304,0.02931915205036952,False
98,water,99,-0.09171864766399823,0.0501002499580732,False
99,water,100,0.00716340193833073,0.1760465737838591,True
100,water,101,-0.13059807600307838,0.10900496338021544,False
101,water,102,-0.019023218105012587,0.0735221452633272,False
102,coffee,1,-0.21117092977002816,-0.13538285629667807,True
103,coffee,2,-0.2543889832634895,-0.15230239879052104,True
104,coffee,3,-0.1863377681567668,-0.12668553338862215,True
105,coffee,4,-0.1925997408167754,-0.103528632187915,True
106,coffee,5,-0.17059782779044144,-0.0738738291425544,True
107,coffee,6,-0.10664882279237092,-0.11007848751592658,True
108,coffee,7,-0.13579417791986526,-0.11548137163705667,True
109,coffee,8,-0.19017248969758144,-0.07115676800895239,True
110,coffee,9,-0.1653373211435363,-0.09925008320328614,True
111,coffee,10,-0.14522879019088156,-0.04297959142458317,True
112,coffee,11,-0.12383548139385568,0.010307310767207391,False
113,coffee,12,-0.145448070064914,-0.016428430891501866,True
114,coffee,13,-0.19974754430158412,-0.01089697407674762,True
115,coffee,14,-0.12791956545495184,0.06941332024121583,False
116,coffee,15,-0.11736082731918687,0.03679260244539943,False
117,coffee,16,-0.1423837747626978,0.09688523949997824,False
118,coffee,17,-0.08135253512344519,0.100020355271778,False
119,coffee,18,-0.09669331481898596,0.039836715988220486,False
120,coffee,19,-0.0733329572280765,0.11464048317584387,False
121,coffee,20,-0.07053315414035938,0.09285442007634384,False
122,coffee,21,-0.07320496155847779,0.1837357595180131,False
123,coffee,22,-0.05045597054020278,0.1561191323041668,False
124,coffee,23,-0.012968888489653036,0.16215516574760086,False
125,coffee,24,-0.03785784740823498,0.2023141152799457,False
126,coffee,25,-0.05979025668874376,0.22812577989675445,False
127,coffee,26,-0.01848136406621126,0.25510939470462035,False
128,coffee,27,-0.01229308409342307,0.24000460339959115,False
129,coffee,28,-0.018093127144005967,0.23392703769222145,False
130,coffee,29,0.06115065722826079,0.29490354556950443,True
131,coffee,30,0.10322449092372568,0.30341724190716823,True
132,coffee,31,0.13494327448182972,0.2891653600793854,True
133,coffee,32,0.01314094058425649,0.2425431853833829,True
134,coffee,33,0.12008921283059805,0.1852662898043997,True
135,coffee,34,0.09934649814117924,0.24958617556142446,True
136,coffee,35,0.13876641200990428,0.2460313799176835,True
137,coffee,36,0.12654455967453848,0.2332338753132255,True
138,coffee,37,0.12378904635336102,0.2402897181357309,True
139,coffee,38,0.09650200420121337,0.280927464615152,True
140,coffee,39,0.1300258571981391,0.2737430343103417,True
141,coffee,40,0.06230466198406528,0.235544043363696,True
142,coffee,41,0.1529532883680252,0.2748037834172227,True
143,coffee,42,0.07652664569946069,0.23176188730072894,True
144,coffee,43,0.08538778179529766,0.26502433734964626,True
145,coffee,44,0.14172130230842375,0.2992409013439254,True
146,coffee,45,0.17378393715508567,0.30401136287703634,True
147,coffee,46,0.1030732272385539,0.2466118192211733,True
148,coffee,47,0.0643156278773492,0.2616531133155567,True
149,coffee,48,0.07266400716730526,0.3218596421955811,True
150,coffee,49,0.06820906278774595,0.268831180553647,True
151,coffee,50,0.029089385132248763,0.16183386244788744,True
152,coffee,51,-0.016445176619702226,0.16363124675634658,False
153,coffee,52,0.028319168623752312,0.1842157464306016,True
154,coffee,53,0.04017226723578515,0.2588558712061516,True
155,coffee,54,0.19271982330055612,0.2760013654957958,True
156,coffee,55,0.08441468295539781,0.2633032300745136,True
157,coffee,56,0.11894388623924168,0.2966621416073085,True
158,coffee,57,0.08583446085090303,0.2861981782633488,True
159,coffee,58,0.0971566026776568,0.2968250742423584,True
160,coffee,59,0.07966980138641104,0.2997628859514394,True
161,coffee,60,0.12389892635699973,0.1986867988743732,True
162,coffee,61,0.021983432701940992,0.2196936304953912,True
163,coffee,62,0.1202659766112072,0.2358534367016609,True
164,coffee,63,0.08276570939051689,0.2384401679659339,True
165,coffee,64,0.08839258334493727,0.2581754378053548,True
166,coffee,65,0.14338367380751782,0.2869059429188146,True
167,coffee,66,0.038984713474098286,0.19872367109084896,True
168,coffee,67,0.0943928551142187,0.2276542819318017,True
169,coffee,68,0.0724514722597266,0.21439119673660129,True
170,coffee,69,0.07756650017988315,0.21643047252472652,True
171,coffee,70,0.05342353900465906,0.15469653421987534,True
172,coffee,71,0.018423764617933783,0.2494055128304435,True
173,coffee,72,-0.0003225584310153877,0.2357476554351819,False
174,coffee,73,0.034237075021221385,0.2475500004364285,True
175,coffee,74,0.11379326855445132,0.2599235973895689,True
176,coffee,75,0.11769280093265475,0.244570509487864,True
177,coffee,76,0.09556607423594712,0.19823037075726,True
178,coffee,77,0.07166187162735466,0.2104498133170769,True
179,coffee,78,0.15459800873321242,0.2547199679338297,True
180,coffee,79,0.0525070142626753,0.2260290724453692,True
181,coffee,80,-0.03654754867214945,0.14774365859707092,False
182,coffee,81,-0.02577015513895936,0.22304874563178104,False
183,coffee,82,0.11703287239024335,0.1912419770052836,True
184,coffee,83,0.056232079770084965,0.21032357188946665,True
185,coffee,84,0.1132041831451885,0.3038294939357901,True
186,coffee,85,0.0552045527323004,0.24974192745145485,True
187,coffee,86,0.09005409616586968,0.23628145069245265,True
188,coffee,87,0.15762525118676826,0.22286778363070814,True
189,coffee,88,-0.013533883539653969,0.12125186536240885,False
190,coffee,89,-0.057008287062599534,0.2134388850973345,False
191,coffee,90,-0.008928894754385418,0.15394274492321672,False
192,coffee,91,0.07186740302686756,0.19590670278568525,True
193,coffee,92,0.040462306210493716,0.16145259332547038,True
194,coffee,93,0.05371330009697479,0.21719925002772986,True
195,coffee,94,0.08253981242664953,0.23222841403173936,True
196,coffee,95,0.14786014822948293,0.1666509614676787,True
197,coffee,96,0.0721452942548818,0.1917040620150828,True
198,coffee,97,0.05418461050000194,0.19898631043037168,True
199,coffee,98,0.042261264317044266,0.09418804061185608,True
200,coffee,99,0.007226097250138196,0.05818359632848642,True
201,coffee,100,-0.1669412901111489,-0.07701134965034717,True
202,coffee,101,-0.1677736505586903,0.021297625042925743,False
203,coffee,102,-0.16249398461773984,0.023696089533216426,False
204,tea,1,0.027186740459134558,-0.1871046425325556,False
205,tea,2,0.05569845574950676,-0.03048038492129381,False
206,tea,3,0.10215019573882668,-0.020267286390871428,False
207,tea,4,0.1682631518906777,0.03057762459327835,True
208,tea,5,0.1906377192873581,0.04857481016869411,True
209,tea,6,0.2760515452375548,-0.06417555088450352,False
210,tea,7,0.21160902118679786,-0.03488071143420375,False
211,tea,8,0.20447648059838386,0.045139180576411635,True
212,tea,9,0.13001037937146911,-0.025161586237109342,False
213,tea,10,0.10832700126569894,0.05647494529484009,True
214,tea,11,0.10243669962632652,0.034761845155719624,True
215,tea,12,0.04191256515755208,0.004797902274521671,True
216,tea,13,0.03006969069949861,0.001111289564989015,True
217,tea,14,0.008019654609545866,0.024072935965170628,True
218,tea,15,0.015383723913300625,0.02316534700383661,True
219,tea,16,0.05483294575165595,0.0012206553870090912,True
220,tea,17,-0.012929742179217142,-0.01808441895984399,True
221,tea,18,-0.04608629393116402,-0.09819622486077254,True
222,tea,19,-0.02858691937385161,-0.06885607925947973,True
223,tea,20,-0.08329335361100136,-0.06808712460678358,True
224,tea,21,-0.11614347767333925,-0.0877736726304819,True
225,tea,22,-0.038929628206379435,-0.1111020020011206,True
226,tea,23,-0.10644691387074284,-0.17344823819956975,True
227,tea,24,-0.10046765486334573,-0.08163367244947728,True
228,tea,25,-0.05452264964024177,-0.02110713763097356,True
229,tea,26,0.02705551077985842,0.00821373728910563,True
230,tea,27,-0.013826144011851263,0.023297583153417397,False
231,tea,28,-0.02348748104801945,-0.04045588701003165,True
232,tea,29,0.028376904290941238,0.06805966090597207,True
233,tea,30,-0.009881021327083095,0.14696660258062014,False
234,tea,31,-0.002715232555815175,-0.06393561263619202,True
235,tea,32,-0.0265743038650172,-0.03367835940995868,True
236,tea,33,0.07206641167453212,-0.09245556493173952,False
237,tea,34,0.03872884644965114,0.008908516297389613,True
238,tea,35,-0.011167914465664912,-0.00952000078962952,True
239,tea,36,0.07247351662691905,0.0279075050226584,True
240,tea,37,0.07812972089101212,0.02412239572545365,True
241,tea,38,0.1543821925352165,0.1102286824697666,True
242,tea,39,0.14290975378241888,0.014449278076622826,True
243,tea,40,0.05279251736639253,0.1527058653419842,True
244,tea,41,0.1206143452326237,0.015163727492698087,True
245,tea,42,0.16348660144346366,0.07737773800423148,True
246,tea,43,0.13589179742268373,0.0864168816282839,True
247,tea,44,0.1955708239393918,0.16050839215015789,True
248,tea,45,0.16687330218742896,0.14603161513101964,True
249,tea,46,0.2368455723018738,0.12630720830224612,True
250,tea,47,0.1957187561873897,0.13325669712854155,True
251,tea,48,0.13911156615264894,0.15372819993751544,True
252,tea,49,0.12475844466723518,0.11181284142571354,True
253,tea,50,-0.00333849838428372,0.15124006324072506,False
254,tea,51,0.0955024137315106,0.003720759174135617,True
255,tea,52,0.11002073110955908,0.039146590109126286,True
256,tea,53,0.17953491106716646,0.11545169232579848,True
257,tea,54,0.22987172836261224,0.1297575500139717,True
258,tea,55,0.15068496426317565,0.17583529476724738,True
259,tea,56,0.19697331218506534,0.17543817333173026,True
260,tea,57,0.19119573385287933,0.19073136530362064,True
261,tea,58,0.20631591075625846,0.2206864948047044,True
262,tea,59,0.1481193596621336,0.1128763273988637,True
263,tea,60,0.14871096436056522,0.2038535727206585,True
264,tea,61,0.16279537798790347,0.14080881104635154,True
265,tea,62,0.1788869984434911,0.07326477760557673,True
266,tea,63,0.1962065254338734,0.13426871977750493,True
267,tea,64,0.1764546346943004,0.13247121631853487,True
268,tea,65,0.10943363261645453,0.16393731919938448,True
269,tea,66,0.10078404153126376,0.08647465778187617,True
270,tea,67,0.2217371167037838,0.10360435551010866,True
271,tea,68,0.10301029610492307,0.012567805667455629,True
272,tea,69,0.19310065233253912,0.14297752732699065,True
273,tea,70,0.07341743307399637,0.1899803298935567,True
274,tea,71,0.07487572860005356,0.11117234240001987,True
275,tea,72,0.10686352481333188,0.17229101680532627,True
276,tea,73,0.10189259642887477,0.10511095359484267,True
277,tea,74,0.20831765256838,0.09691187845951238,True
278,tea,75,0.14276878766195328,0.1823148095003544,True
279,tea,76,0.20580835964543048,0.01885900700909602,True
280,tea,77,0.20783007182200228,0.07213514689642267,True
281,tea,78,0.2077977142574684,0.05125868043818335,True
282,tea,79,0.12366585576098092,0.04644117048044325,True
283,tea,80,0.09138102003562293,0.21045494466504308,True
284,tea,81,0.1260475344750099,0.0966027385200892,True
285,tea,82,0.14126131826742228,0.011381186170552329,True
286,tea,83,0.14648803957814086,0.11882363044738604,True
287,tea,84,0.2383563240435125,0.1933295790915048,True
288,tea,85,0.1704346229965693,0.2292215085558837,True
289,tea,86,0.2855245197605871,0.13760879868071765,True
290,tea,87,0.2047232438490954,0.04896822512154478,True
291,tea,88,0.13212355466560607,0.04550359935939903,True
292,tea,89,0.139812139804697,0.16243492513819546,True
293,tea,90,0.0909769109461236,0.2149074189985031,True
294,tea,91,0.1337974031677675,0.022956130154681075,True
295,tea,92,0.1293623070364654,0.0470384261873945,True
296,tea,93,0.13679598700852647,0.14398327046010184,True
297,tea,94,0.17181808417437286,0.11098298870953728,True
298,tea,95,0.19022349703400787,0.16502702713395345,True
299,tea,96,0.21158694697697264,0.2033515743855603,True
300,tea,97,0.22379844173827013,0.15989361968438182,True
301,tea,98,0.15895724656520754,0.0453610549798949,True
302,tea,99,0.10842480198170083,0.08655138945783256,True
303,tea,100,0.08522725803257368,0.1756640771301298,True
304,tea,101,0.1756700455915787,0.14477649358996578,True
305,tea,102,0.2579048376860213,0.14159765975515254,True
306,juice,1,0.2965791090730529,0.1706941754693662,True
307,juice,2,0.3224947921980402,0.20355551193707166,True
308,juice,3,0.3465470213709889,0.19166895595191136,True
309,juice,4,0.3149394394732191,0.1613372260750647,True
310,juice,5,0.301226527503536,0.13596455147600967,True
311,juice,6,0.3405298064611261,0.11519351675171208,True
312,juice,7,0.29035121337279235,0.1337275626270971,True
313,juice,8,0.2769559615974875,0.07129335233909045,True
314,juice,9,0.17750661326255687,0.08019781340642064,True
315,juice,10,0.137230713776333,0.06287240764660743,True
316,juice,11,0.033837793645182745,0.01407497861100518,True
317,juice,12,0.035083567173752786,0.0328009608037218,True
318,juice,13,-0.015701519032671016,0.00411616374699585,False
319,juice,14,-0.05189741289107452,-0.01612179282180239,True
320,juice,15,-0.09026314349843216,-0.019287185543403924,True
321,juice,16,-0.10523539105966133,-0.07258144393162981,True
322,juice,17,-0.14288073540152524,-0.06069077534108167,True
323,juice,18,-0.1684322051313879,-0.04816420870162705,True
324,juice,19,-0.20730884365817276,-0.0972182109764078,True
325,juice,20,-0.13891246032137372,-0.12193311827530458,True
326,juice,21,-0.2597674014886613,-0.15957500597079954,True
327,juice,22,-0.23740022711369674,-0.14998548644641818,True
328,juice,23,-0.2596503683235081,-0.1313251759775109,True
329,juice,24,-0.316306414635897,-0.1524466806010117,True
330,juice,25,-0.3012230335597307,-0.2191457644067251,True
331,juice,26,-0.2981901656647122,-0.20505312621367552,True
332,juice,27,-0.30279538648041,-0.2126482121782136,True
333,juice,28,-0.273511181125886,-0.21907785381650946,True
334,juice,29,-0.270371822230379,-0.20596886090023564,True
335,juice,30,-0.2408857311223607,-0.24596315809175934,True
336,juice,31,-0.2539142359006898,-0.18977154508942007,True
337,juice,32,-0.25059052237596263,-0.23148352909546574,True
338,juice,33,-0.2334080495681899,-0.21418496430244965,True
339,juice,34,-0.2657058926658126,-0.21955729722000314,True
340,juice,35,-0.2992791094241533,-0.2492942939051137,True
341,juice,36,-0.2467697015535311,-0.22382840930124676,True
342,juice,37,-0.27153275136027194,-0.19444173650727686,True
343,juice,38,-0.2506923898423701,-0.23520899769529585,True
344,juice,39,-0.2480238238366231,-0.23165311319178586,True
345,juice,40,-0.29040627559770193,-0.2252294028182939,True
346,juice,41,-0.24504982100636385,-0.2276213593060417,True
347,juice,42,-0.2620191641999879,-0.2337547868816233,True
348,juice,43,-0.25075529068611,-0.2471435834184459,True
349,juice,44,-0.2234524220952453,-0.2484620580533666,True
350,juice,45,-0.2269017445343354,-0.2631447808840813,True
351,juice,46,-0.17095020646000794,-0.2512991339017078,True
352,juice,47,-0.22099232754512174,-0.25710140933627523,True
353,juice,48,-0.2503592719659475,-0.2493051640964012,True
354,juice,49,-0.24387496572878234,-0.25200520197463394,True
355,juice,50,-0.25567447738953,-0.19105628938751554,True
356,juice,51,-0.23795607105830546,-0.21889716816001376,True
357,juice,52,-0.25664806804404305,-0.2175628009977064,True
358,juice,53,-0.22046837571613456,-0.22447041133628304,True
359,juice,54,-0.18594573505106785,-0.23427703456988302,True
360,juice,55,-0.3052666109236454,-0.2522562688381327,True
361,juice,56,-0.26192748482390266,-0.2390207302398294,True
362,juice,57,-0.290229176920466,-0.24597552162571215,True
363,juice,58,-0.25776860350383163,-0.2328754920394531,True
364,juice,59,-0.32263312438363456,-0.226826190184038,True
365,juice,60,-0.2540318797974671,-0.19266290012725756,True
366,juice,61,-0.3163535696159293,-0.22548259738280424,True
367,juice,62,-0.25139983279963685,-0.2013472931397577,True
368,juice,63,-0.2856669842804144,-0.20952844204353685,True
369,juice,64,-0.30421335022961776,-0.2339560394189999,True
370,juice,65,-0.32013776306488195,-0.22974262260935024,True
371,juice,66,-0.3261655707157288,-0.2103926473923929,True
372,juice,67,-0.2380736393267119,-0.22218416807317304,True
373,juice,68,-0.2635918478177371,-0.22695352906662145,True
374,juice,69,-0.17570090128859722,-0.21874749646030345,True
375,juice,70,-0.32063393086934905,-0.19486751215391165,True
376,juice,71,-0.3617210420362984,-0.2293519932305909,True
377,juice,72,-0.34486563409173193,-0.2281918303807567,True
378,juice,73,-0.2675988349645916,-0.2264880449369321,True
379,juice,74,-0.2847298903170151,-0.24955263635883235,True
380,juice,75,-0.19861699834051974,-0.20219531401225674,True
381,juice,76,-0.2411660510400007,-0.21685714431632425,True
382,juice,77,-0.23274254931804575,-0.2074554726075024,True
383,juice,78,-0.14242590285526624,-0.21621565000390197,True
384,juice,79,-0.1815300549256939,-0.1956967561583371,True
385,juice,80,-0.19787565979583696,-0.18954770461615336,True
386,juice,81,-0.2570052280056148,-0.21976335794847573,True
387,juice,82,-0.1868228912304296,-0.19030701154892332,True
388,juice,83,-0.17577798614688056,-0.18455869257762886,True
389,juice,84,-0.1838697107381428,-0.20705251449467432,True
390,juice,85,-0.1954197580070943,-0.2193684561675444,True
391,juice,86,-0.1217827936993084,-0.1957433306425184,True
392,juice,87,-0.0884916947720642,-0.18164868511857266,True
393,juice,88,-0.12903046488419873,-0.17678954689301254,True
394,juice,89,-0.17374099607467333,-0.20081940139315194,True
395,juice,90,-0.1714407423756472,-0.15717945861954633,True
396,juice,91,-0.15696122974332247,-0.19581435589395235,True
397,juice,92,-0.17630929847174998,-0.1721410784190623,True
398,juice,93,-0.15529890323075524,-0.17785055330911784,True
399,juice,94,-0.1477785406362517,-0.1792052677523231,True
400,juice,95,-0.1178362392959144,-0.14609788202482832,True
401,juice,96,-0.1028834755723984,-0.15190556576820385,True
402,juice,97,-0.12367394802368555,-0.1488343147879071,True
403,juice,98,-0.13966350123097546,-0.13812604064462145,True
404,juice,99,-0.11236267828818038,-0.12372502123454165,True
405,juice,100,-0.036203063012819996,-0.014597682931834829,True
406,juice,101,-0.1601612509012357,-0.10748795719658312,True
407,juice,102,-0.0935394433579855,-0.13291699594853193,True
408,milk,1,0.4353275997373183,-0.058617124286942726,False
409,milk,2,0.4829578889630752,0.06727771514515314,True
410,milk,3,0.5414295987600809,0.07421177586077306,True
411,milk,4,0.5380096482607206,0.0926350060701666,True
412,milk,5,0.5383745325650043,0.09835188806690562,True
413,milk,6,0.6304135825843815,-0.00029706814579487004,False
414,milk,7,0.5005334067231553,0.02594461999699761,True
415,milk,8,0.5145448334117608,0.06872091100217191,True
416,milk,9,0.3743920113110365,0.010234666805751854,True
417,milk,10,0.3539654688837041,0.08351523590805733,True
418,milk,11,0.2838407331699827,0.06908982984628864,True
419,milk,12,0.2961504580952797,0.05053369248447718,True
420,milk,13,0.21069902751397454,0.029247749549683563,True
421,milk,14,0.18363464655908734,0.06997523353981677,True
422,milk,15,0.11256524899396092,0.032371355854697505,True
423,milk,16,0.15895020173400035,0.037245375810713605,True
424,milk,17,0.05641498050724195,0.021045405629188756,True
425,milk,18,-0.014810199122990253,-0.054488039745587115,True
426,milk,19,-0.032924072573818415,-0.027824083983940102,True
427,milk,20,-0.022940652489971028,-0.03142001413614726,True
428,milk,21,-0.12929188985865708,-0.004725386357678415,True
429,milk,22,-0.10895310087805264,-0.0548301865795004,True
430,milk,23,-0.17539424964671813,-0.09358591530382504,True
431,milk,24,-0.12027666478072226,-0.01214221145060175,True
432,milk,25,-0.10022767207460613,0.008998256217041313,False
433,milk,26,-0.1101518346339647,0.01898309829445604,False
434,milk,27,-0.14586111179739902,0.018821046751417957,False
435,milk,28,-0.13759865100703006,-0.028381031480016486,True
436,milk,29,-0.09232986729957096,0.07195385206843909,False
437,milk,30,-0.11417382611396208,0.09613262235983193,False
438,milk,31,-0.12178686807249885,-0.01847820811020872,True
439,milk,32,-0.14706491369115327,-0.02170233338286727,True
440,milk,33,-0.09303338024680012,-0.084105932892949,True
441,milk,34,-0.11415009151330495,0.008835201893173722,False
442,milk,35,-0.11449926758747513,-0.02226759647783616,True
443,milk,36,-0.09376551312008853,0.0015372200337335446,False
444,milk,37,-0.1252843483876362,0.014536806396753374,False
445,milk,38,-0.0418588980266988,0.0805003824270299,False
446,milk,39,-0.03775523709880161,0.012583072721642469,False
447,milk,40,-0.08362928358431068,0.10484279163412988,False
448,milk,41,-0.07694442236634028,0.015553308907738725,False
449,milk,42,-0.045574542459938194,0.02550795263075321,False
450,milk,43,-0.08353802964576745,0.054465292555669384,False
451,milk,44,0.015999093659458726,0.13119537204024292,True
452,milk,45,-0.02232428523586586,0.090920784669658,False
453,milk,46,0.04527544563422061,0.06555137621216657,True
454,milk,47,-0.02024898086187494,0.08373057215070093,False
455,milk,48,-0.06351651021104042,0.10731452865806146,False
456,milk,49,-0.04173043109397631,0.07938927917377059,False
457,milk,50,-0.15079892167785364,0.0660567660167881,False
458,milk,51,-0.07255549028518557,-0.029534160300625438,True
459,milk,52,-0.11745637542791745,0.0027540583118089235,False
460,milk,53,-0.0659934722691129,0.08548551446201627,False
461,milk,54,-0.010058634781486364,0.09828261348012056,False
462,milk,55,-0.13719715533791907,0.10095037770850317,False
463,milk,56,-0.08706364238013915,0.11504568376316456,False
464,milk,57,-0.10023303646159598,0.1286693318566525,False
465,milk,58,-0.09935779095112476,0.14220402408618593,False
466,milk,59,-0.15623745373969805,0.08381111507628901,False
467,milk,60,-0.056212000771876464,0.11260126884517115,False
468,milk,61,-0.12465701858666707,0.07587370126135863,False
469,milk,62,-0.08133289566364246,0.04834444074535995,False
470,milk,63,-0.11312301249937914,0.08411090415447095,False
471,milk,64,-0.07245819894843493,0.09415160984576848,False
472,milk,65,-0.05266029374786268,0.13734311476143368,False
473,milk,66,-0.1591807759536644,0.057000105668480926,False
474,milk,67,-0.056394852584383814,0.05112058371357005,False
475,milk,68,-0.11535324308114547,-0.019074132450012226,True
476,milk,69,-0.017116440663899668,0.08293539084131152,False
477,milk,70,-0.14336268509425,0.09538314849612216,False
478,milk,71,-0.20966499461944574,0.05913444890028919,False
479,milk,72,-0.1819563946075038,0.09813328048397696,False
480,milk,73,-0.14859701064647196,0.05817022521218319,False
481,milk,74,-0.12669743664717614,0.031535033186547365,False
482,milk,75,-0.10298389300771647,0.11196332895787896,False
483,milk,76,-0.12747122751393775,-0.03885188996223332,True
484,milk,77,-0.16713604033874227,-0.009924235968576505,True
485,milk,78,-0.07375887183989459,0.0009308525042141967,False
486,milk,79,-0.13052949153341795,0.002832614151214119,False
487,milk,80,-0.10698718843900988,0.0845562131734037,False
488,milk,81,-0.1985909756760172,0.0184053543533553,False
489,milk,82,-0.13680394421817166,-0.02756522858715824,True
490,milk,83,-0.18294344283598168,0.046817495511917766,False
491,milk,84,-0.1059957728602272,0.12296327857552655,False
492,milk,85,-0.12547552497576314,0.10579811498279568,False
493,milk,86,-0.0644744533287928,0.044406389164971055,False
494,milk,87,-0.09516968136848684,-0.015308879518952996,True
495,milk,88,-0.1285595503389296,-0.030107840651642657,True
496,milk,89,-0.14267725800343886,0.07598615292881429,False
497,milk,90,-0.13806632294474966,0.09378416799253698,False
