index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
nutritionist,2.120671316353723,0.9731761338575606,-149.3432,-79.95548,4.130327,3.581752
optician,-0.11866361303388592,-1.288810025880288,84.865616,25.788307,1.5396801,3.7646856
painter,1.858840854195466,-2.8970090797504686,47.55847,-82.94658,3.0419123,6.417511
pharmacist,0.04006087533530557,-2.040220908656448,67.46112,20.690163,2.3239443,4.531918
philosopher,-2.7972881552054765,-0.5305990753591072,-56.708855,-73.93413,1.5392288,1.6534299
photographer,0.35601707746435934,2.858936808886372,-103.80408,81.39963,3.8331819,1.9678708
physiscian,-1.7183282504824404,1.112374119612182,-44.617916,-32.32277,1.3889098,1.4461157
physician's assistant,-1.4462539787208246,-1.1131556237323534,114.00213,71.035995,1.116811,3.2930617
pilot,-4.450329509519635,2.366942012026428,-130.30936,145.5343,2.4898036,0.39556697
plumber,-4.19093319440029,0.117220678844065,-2199.488,-70.337105,-1.8024371,4.03406
police officer,-2.975413895214056,-0.32825935078949264,76.42227,177.08833,-1.2226728,4.1177735
policeman,-0.439733030740723,-3.0705815413623436,135.5291,-42.273148,1.8196374,5.480052
politician,-1.43287582570845,-1.635667483823653,182.11649,52.338783,0.23836736,3.5251634
postman,0.6548798493995649,-2.3460488515459588,97.55759,-43.511295,2.3901556,5.361689
professor,-0.6850400824378796,-1.7560718494485474,128.99387,65.6641,1.1830506,3.2715786
programmer,-2.9802923449449117,2.6735781713263673,-136.64249,165.3624,2.8918984,0.35382307
psychologist,1.0635392999872981,0.34093541798770693,-13.697521,50.97163,3.8658223,3.347486
receptionist,4.190523120713599,0.011731454887598658,-140.85405,-153.86421,5.6603656,7.3194084
salesperson,3.859233246246197,1.0438104165027864,-155.26762,-128.73605,5.5054765,7.0686574
scientist,-3.282711087066191,0.7898673826555084,-54.884777,-53.074226,1.7053729,1.2784177
scholar,-2.313350871611142,-1.1006785585144534,-55.444046,-88.59316,1.4572736,1.8903617
secretary,5.837552516615349,-0.8709749652448487,-99.98203,-194.15913,5.9431696,8.189968
server,-0.28681254004015,6.970423243610478,-135.19621,46.37915,3.3854883,1.1435589
singer,2.29937793888731,0.42218635207900823,4.2300344,-121.38157,3.9419072,6.600944
skipper,1.6752571349420948,-0.07822563147772196,6.325891,78.8366,3.682994,3.4757419
soldier,-5.459774068211055,1.5974327775378323,-100.6439,-8.142425,2.1014678,1.0247227
socialite,6.2666467631006455,2.42870413589388,-30.753359,-276.77756,6.9638615,8.184978
stylist,2.9893150489438014,2.7895533038536313,-205.87288,36.852802,4.420994,1.3909711
surgeon,-2.7334982166273485,-1.5642563144661166,277.29224,69.28069,-0.9001875,4.6402225
teacher,3.699356373194577,-1.6870585957079791,-46.821266,-184.14674,4.095123,7.060506
therapist,0.5776033282336148,4.710983668010788,-160.16116,52.930164,3.9545863,1.2401676
translator,-0.7824379474550038,-1.4841991656523656,31.708864,-174.39746,1.1231503,2.2772524
undertaker,0.2075445461323308,-2.935355210971597,112.38083,-50.283867,2.0337229,5.372547
veterinarian,1.2980380624151422,0.7101293574794363,-18.881756,69.846725,3.7656007,3.3165739
videographer,0.5551434899621939,1.345740318295787,-51.147602,72.1729,3.8913894,2.864909
waiter,-0.3719012317695394,-1.8972737453112225,119.47407,30.85682,1.5712233,3.943806
waitress,6.856719591178325,1.4513611727406681,-35.69941,-295.8359,7.0916166,8.367381
warrior,-4.326855989617383,6.256965067533799,-120.63297,27.634775,2.5947185,1.2167325
writer,2.438375460911765,-1.8487571553682074,24.217669,-107.791,3.4880023,6.628888
