country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
Spain,bi,0.038871129332790216,-0.11061264487719569,False
Ukraine,straight,-0.9716909104945384,0.012379828355478593,False
Ukraine,homosexual,0.6077570113572159,-0.13788025970576478,False
Ukraine,gay,0.5514801164430554,-0.20508490943739643,False
Ukraine,lesbian,0.8100626293030279,-0.0484687597639447,False
Ukraine,bisexual,0.5352310011665053,-0.1450126706560306,False
Ukraine,bi,-0.21257700092901508,-0.0825573925249641,True
Poland,straight,-1.394209414534602,-0.08997903972941211,True
Poland,homosexual,0.402086025840054,-0.04883772801413133,False
Poland,gay,-0.09718691109904695,-0.1903441138472872,True
Poland,lesbian,0.3861737348223486,-0.008396274038189554,False
Poland,bisexual,-0.10565774992367757,-0.1242008890313064,True
Poland,bi,-0.25792678567684857,-0.23062319900310407,True
Romania,straight,-1.2993510188356634,-0.10397244989772873,True
Romania,homosexual,0.547532163515337,-0.1402872973828808,False
Romania,gay,-0.009465008027221026,-0.2585317874699017,True
Romania,lesbian,0.40009487636945434,0.04029524918645017,True
Romania,bisexual,0.4797974200308719,-0.09403349889918437,False
Romania,bi,-0.2332801480223738,-0.12358742790770665,True
Netherlands,straight,-1.010752971533189,-0.11898864655178483,True
Netherlands,homosexual,-0.11852504649881171,0.11143874504621103,False
Netherlands,gay,0.17194564237638313,-0.024949804363472165,False
Netherlands,lesbian,0.27655404896727276,0.09366535200199874,True
Netherlands,bisexual,0.0140914307694687,0.014109217531784329,True
Netherlands,bi,-0.3294049794314964,-0.20129911656312077,True
Austria,straight,-0.753036877492783,-0.12416490063249586,True
Austria,homosexual,0.2859382069430387,0.02858517768278703,True
Austria,gay,0.09668007972770319,-0.131308880228679,False
Austria,lesbian,0.4038389158686753,0.1203866220070369,True
Austria,bisexual,0.5251440247666799,0.002025269453123956,True
Austria,bi,0.050216725816962966,-0.1916654802362366,False
United States,straight,-0.751857466406461,-0.1654855460908734,True
United States,homosexual,-0.20299237652325125,0.02611049699580695,False
United States,gay,0.3599921403379945,0.056921882289382685,True
United States,lesbian,0.24291090511721183,-0.06674204748941545,False
United States,bisexual,0.065488717106433,-0.0022943140455805623,False
United States,bi,0.08734062159510804,0.07580553808603056,True
Mexico,straight,-0.8971742076094698,-0.06339485446864146,True
Mexico,homosexual,0.21543822698283024,0.00423696378161763,True
Mexico,gay,0.45933343898755324,-0.04804908869155496,False
Mexico,lesbian,0.4510895998869283,0.05012101767732529,True
Mexico,bisexual,0.3250138127215318,-0.005436993512656003,False
Mexico,bi,0.236604086686427,0.036092330058456176,True
Canada,straight,-0.6482388207670648,-0.041854215628187544,True
Canada,homosexual,-0.1906245319548592,0.1414817488572974,False
Canada,gay,0.6164607092027629,0.13993077262795042,True
Canada,lesbian,0.6127270291427602,0.11357177023863356,True
Canada,bisexual,0.5573844368329778,0.12224659016017947,True
Canada,bi,0.09229229089358815,-0.02853369111641742,False
Guatemala,straight,-0.939953634074195,-0.11662722016615736,True
Guatemala,homosexual,0.2107504714859591,0.08147572005151643,True
Guatemala,gay,0.5358174684170529,-0.001495793308815803,False
Guatemala,lesbian,0.5879576156529945,0.06156880725743411,True
Guatemala,bisexual,0.22349814407550722,0.010582968708803346,True
Guatemala,bi,0.0033560648097591757,-0.024253348779404712,False
Haiti,straight,-1.1107564529296827,-0.17429451562175075,True
Haiti,homosexual,-0.17702702998051845,0.05124056160463489,False
Haiti,gay,0.44378970176165283,-0.03005250464764943,False
Haiti,lesbian,0.9045551436039287,0.08733456319317806,True
Haiti,bisexual,0.39680891269918667,0.01604914629765509,True
Haiti,bi,-0.23150461386605153,-0.09113900611110401,True
Cuba,straight,-0.8629906583592427,-0.17023850299003407,True
Cuba,homosexual,0.6211496822425187,0.07029409281753124,True
Cuba,gay,0.7830921219115471,-0.055053679733289895,False
Cuba,lesbian,1.0678527412131864,0.06890305798484618,True
Cuba,bisexual,0.769126587547112,-0.004079208116514335,False
Cuba,bi,-0.17822608236465512,-0.0979310537246675,True
Dominican Republic,straight,-1.1312511797114075,-0.1417896131832756,True
Dominican Republic,homosexual,0.26850036605701033,0.04977695360148337,True
Dominican Republic,gay,0.5513067313931018,-0.04099308951152115,False
Dominican Republic,lesbian,0.9189244512200987,0.08736199133286732,True
Dominican Republic,bisexual,0.5672683193019903,0.011881000526807182,True
Dominican Republic,bi,-0.4311261472792247,-0.05787732418592087,True
Honduras,straight,-1.239877456858814,-0.16245020204432367,True
Honduras,homosexual,-0.19781129386289956,0.053587004417890084,False
Honduras,gay,0.2421445391830945,-0.030845822585158427,False
Honduras,lesbian,0.4430314654983034,0.07426339051999035,True
Honduras,bisexual,-0.023203243640519223,0.003105037030348154,False
Honduras,bi,0.23491560669626912,-0.05898704802889405,False
Nicaragua,straight,-0.9825020363583753,-0.10750822846575714,True
Nicaragua,homosexual,0.18091506261111323,0.052304277348493876,True
Nicaragua,gay,0.5512683679925041,-0.020245881533550083,False
Nicaragua,lesbian,0.7818978989648036,0.06403842918763558,True
Nicaragua,bisexual,0.4419248879509016,0.014653399483691886,True
Nicaragua,bi,0.1855426201900149,-0.01539703807206219,False
El Salvador,straight,-0.9096326319695964,-0.1516034938147039,True
El Salvador,homosexual,0.44649297373189917,0.05168657894257883,True
El Salvador,gay,0.5636830305094642,-0.062183937062285415,False
El Salvador,lesbian,0.9545570955164332,0.06677414409182746,True
El Salvador,bisexual,0.784671694223371,-0.021686814304292056,False
El Salvador,bi,-0.15268926849502326,-0.1135394451531212,True
Brazil,straight,-0.8870167020329042,-0.08242616390574428,True
Brazil,homosexual,0.14268465849924267,-0.0322459610115259,False
Brazil,gay,0.48882810641587005,-0.10129040565721516,False
Brazil,lesbian,0.737218239307769,0.03955760212867446,True
Brazil,bisexual,0.6557979743690658,-0.027911583339407096,False
Brazil,bi,0.1494714026558499,0.0011511906713381804,True
Colombia,straight,-0.8173504498516624,-0.09176056750165339,True
Colombia,homosexual,0.08741092292198974,0.005971078830224538,True
Colombia,gay,0.4979539466342084,-0.05629663092442275,False
Colombia,lesbian,0.5849091066174084,0.06834075944269917,True
Colombia,bisexual,0.4807409791552362,0.00662189675908684,True
Colombia,bi,0.4095368706862557,0.014524108123729323,True
Argentina,straight,-0.7421135279431561,-0.10387964036928832,True
Argentina,homosexual,0.4445537676951209,0.045756458920638336,True
Argentina,gay,0.7478870495333685,-0.05628884633098085,False
Argentina,lesbian,0.8035294555370447,0.09348885443953545,True
Argentina,bisexual,0.8006552647213829,0.010079485304028548,True
Argentina,bi,0.3014591922772846,-0.04564115698717041,False
Peru,straight,-1.1587945211065709,-0.11068496984900715,True
Peru,homosexual,0.5257599342411288,-0.030394391748218796,False
Peru,gay,0.415226760934371,-0.11849750835095711,False
Peru,lesbian,0.5241299843406102,0.0491571578094664,True
Peru,bisexual,0.6121170081889356,-0.04659304286658008,False
Peru,bi,0.3135506719349283,-0.04960521133009114,False
Venezuela,straight,-1.1564383911270033,-0.14147830925807864,True
Venezuela,homosexual,0.25060735634150433,-0.011284327859500466,False
Venezuela,gay,0.47143051860342716,-0.08995261265331912,False
Venezuela,lesbian,0.5341531599197847,0.04135195097488358,True
Venezuela,bisexual,0.2982327997286479,-0.032774625085276954,False
Venezuela,bi,-0.07147458371373908,-0.019412466894915163,True
Chile,straight,-0.9205699878054828,-0.10664784792501635,True
Chile,homosexual,0.5346942566482802,0.029264695998832205,True
Chile,gay,0.6583801708541314,-0.06827132580685043,False
Chile,lesbian,0.8438229279709872,0.08354580945753326,True
Chile,bisexual,0.8737954653121524,-0.002320936913627096,False
Chile,bi,0.452191234255979,-0.06564954758819849,False
Ecuador,straight,-1.0250629632331196,-0.10819213994245179,True
Ecuador,homosexual,0.04638859132975951,-0.027260574533168477,False
Ecuador,gay,0.5170740637045446,-0.10213772949559871,False
Ecuador,lesbian,0.4597801393096459,0.07899155417865171,True
Ecuador,bisexual,0.5403064755424034,-0.014148130028128779,False
Ecuador,bi,0.13217754192874723,-0.029121669245218026,False
Bolivia,straight,-1.2057595305656257,-0.11542682667537059,True
Bolivia,homosexual,0.36839398180956157,-0.007854338459435003,False
Bolivia,gay,0.5056799905234746,-0.10327153858018423,False
Bolivia,lesbian,0.415316294248342,0.05568927441104738,True
Bolivia,bisexual,0.5589839212557047,-0.040805275411576934,False
Bolivia,bi,0.4044761436803847,-0.04545431502313388,False
Paraguay,straight,-0.9750223942744923,-0.1392338940945689,True
Paraguay,homosexual,0.37208668392986316,0.053605970386153126,True
Paraguay,gay,0.5938639122188558,-0.055535402441568384,False
Paraguay,lesbian,0.6287546177502459,0.1094406194574097,True
Paraguay,bisexual,0.43422536278323365,0.01545193309078455,True
Paraguay,bi,0.437670885190813,-0.05963782436799274,False
Uruguay,straight,-1.087375867483588,-0.1670414657890167,True
Uruguay,homosexual,0.1920233453781542,0.01966701090628704,True
Uruguay,gay,0.4201296036060413,-0.08930365321190623,False
Uruguay,lesbian,0.6392945722179578,0.07138465795347355,True
Uruguay,bisexual,0.24929244286773955,-0.023567042455432848,False
Uruguay,bi,0.5631434658894006,-0.0705450715464918,False
Australia,straight,-0.38403881570867926,0.16332582018398253,False
Australia,homosexual,-0.02184084242457423,0.04540453308722108,False
Australia,gay,0.9510370583452884,0.10667933913157002,True
Australia,lesbian,0.6872891738948748,0.1427311434437336,True
Australia,bisexual,0.7130217881200088,0.13334135859035104,True
Australia,bi,0.4861058027789073,0.03404362025262959,True
Papua New Guinea,straight,-1.3370816129580565,-0.019713392294051873,True
Papua New Guinea,homosexual,-0.22390478870479474,-0.006987985268820171,True
Papua New Guinea,gay,0.13870703539940815,-0.04200736341635256,False
Papua New Guinea,lesbian,-0.07299487516775627,0.002740162346942564,False
Papua New Guinea,bisexual,0.0011503539475516487,-0.0361896602602111,False
Papua New Guinea,bi,-0.19626612000429572,-0.1093103963034853,True
New Zealand,straight,-0.805009897447124,0.08078569174129918,False
New Zealand,homosexual,-0.16273612573933047,0.08186447642101877,False
New Zealand,gay,0.679906980472053,0.11598629778267837,True
New Zealand,lesbian,0.5239904613024032,0.1237948731236047,True
New Zealand,bisexual,0.7232218228577351,0.1401224009754395,True
New Zealand,bi,0.10049865202787026,0.006757784010489838,True
Fiji,straight,-0.9590281424872276,-0.13349871401772795,True
Fiji,homosexual,-0.391302324182152,0.08810314945352717,False
Fiji,gay,0.27819044902639056,0.03214281234878771,True
Fiji,lesbian,0.017340043862899383,0.1509469166741537,True
Fiji,bisexual,0.11801520158576896,0.10677844106530164,True
Fiji,bi,0.5533417116703842,-0.08569583658474993,False
Solomon Islands,straight,-1.3302566479353384,-0.20379168850967225,True
Solomon Islands,homosexual,-0.06424335477551545,0.011716753678928282,False
Solomon Islands,gay,0.36191264769124926,-0.07537919036569275,False
Solomon Islands,lesbian,0.19469369074570447,0.034600754290896686,True
Solomon Islands,bisexual,0.3970367681610033,-0.019221901315966888,False
Solomon Islands,bi,0.040372312512383865,-0.1945915120264145,False
Vanuatu,straight,-1.1324880334883587,-0.22273947720514323,True
Vanuatu,homosexual,0.12486712038166445,0.08071140796372954,True
Vanuatu,gay,0.5675544894538855,-0.03318163781498948,False
Vanuatu,lesbian,0.5732501312382164,0.044888790379002924,True
Vanuatu,bisexual,0.4362267549867896,-0.0013184777003964233,False
Vanuatu,bi,0.02678372027429749,-0.14884524933545534,False
Samoa,straight,-1.2433675142541696,-0.1556218228980592,True
Samoa,homosexual,0.13089009837573887,0.03579550081209705,True
Samoa,gay,0.43523287858809545,-0.02988118025303951,False
Samoa,lesbian,0.30661581723527304,0.021936597888258746,True
Samoa,bisexual,0.10809156182104619,-0.0010982720429011422,False
Samoa,bi,0.1463073425345387,-0.08811964893255629,False
Kiribati,straight,-0.7641958127008677,-0.10846219482224494,True
Kiribati,homosexual,0.0058867432929360876,0.00293718973084974,True
Kiribati,gay,0.5028803395873582,-0.09371669235417793,False
Kiribati,lesbian,0.5630151753509642,0.08457827188829828,True
Kiribati,bisexual,0.8162050081951038,-0.013756259331201235,False
Kiribati,bi,0.2535191759870323,-0.1811919087322873,False
Micronesia,straight,-1.4032705758554178,-0.19189117680318332,True
Micronesia,homosexual,-0.17930813466085418,-0.011829895221783586,True
Micronesia,gay,-0.08431651471338551,-0.09718128095590965,True
Micronesia,lesbian,-0.2064519698746353,0.04637713687014245,False
Micronesia,bisexual,-0.28657729860576225,-0.025992467500018886,True
Micronesia,bi,-0.09667263268566437,-0.11435590444324742,True
Tonga,straight,-1.0213974256423628,-0.08233106954965383,True
Tonga,homosexual,0.21677527976202504,-0.016881249644128394,False
Tonga,gay,0.5088055179553997,-0.05794486352932397,False
Tonga,lesbian,0.484082229108997,0.02364140711359803,True
Tonga,bisexual,0.3240424674076543,-0.012501208356199757,False
Tonga,bi,-0.1509768816712173,-0.06571611739180641,True
