index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
accountant,-1.7818984057590277,-0.836148040068801,57.03221,-76.66736999999998,7.5522017,5.4748077
air traffic controller,-2.245586221037,0.3013346457824578,105.03286999999999,-68.46127,8.98338,6.630706
architect,-2.1529137519771364,0.7145418096449431,77.45264,-46.488678,8.226908,6.672358
artist,1.6218196824517048,2.6933143318828647,7.23855,124.84018999999999,-3.9641940000000004,5.5401664
attorney,-2.105993920472896,0.1026093569164136,88.08236,-73.13445,8.577342,6.194708
baker,-0.4981261002228787,-1.1507532807987566,-42.52737,-71.27414,3.4759557,6.6440160000000015
banker,-3.2020730901437724,-0.1471170422513573,122.58948999999998,-38.87453,9.901761,6.4129424
bartender,0.01942522347549119,2.052085295340896,71.18167,114.46682,-5.6579266,6.3424635
barber,-0.8206247752728532,-1.4730977757280097,-43.850433,-137.17287,5.1693454,6.6874210000000005
barman,-2.2052136036147307,-0.30506348570499386,123.31631499999999,-87.06883,9.259421000000001,6.209175
barmaid,2.020648714722733,-2.0274839717305104,-126.86421999999999,49.870693,-0.9197370999999999,2.1645265
bookkeeper,-0.8472049667768019,-2.8952926988113683,-56.07459,-114.879524,5.4480543,6.2503
broadcaster,1.1808630083198364,-0.6296156937213183,-42.046603999999995,57.00754499999999,1.3757815,6.537882
builder,-2.487544725459232,0.5989611594585413,127.02002,-65.49556,9.292457,6.780799000000001
businessperson,-0.9295140453528374,-0.7898869239849113,-22.4571,-65.016975,3.7765197999999995,6.5974210000000015
businessman,-2.9899688588703452,1.247056854392076,150.54536000000004,-52.076157,10.321241,7.248875999999999
businesswoman,3.1889750433818382,-0.9462086524218064,-108.66389,97.618515,-1.4329087999999999,3.594559
butcher,-1.1915858383860631,-1.646474364353955,-28.930681,-107.0359,6.053085,6.587343700000001
captain,-3.2480869189903525,0.0880244283549817,134.25845,-32.80995,10.102433,6.5522294
carpenter,-2.7785066466576493,-0.1797160498824543,120.71653,-46.89436,9.7816725,6.3684254000000005
cashier,0.6785712071751214,-1.0327461956603563,-41.577026000000004,36.69178,1.592411,6.890445
chef,1.976722070429056,2.0039879824911218,-16.023369,107.32897,-3.114546,5.401798
coach,-1.1139999405986831,2.1036958052632886,90.28764,116.34573,-5.976796599999999,6.2696314000000015
cook,3.1213978447102937,-1.1238656513703806,-105.87013,86.01164,-1.0594896,3.4577196000000003
computer programmer,0.3802208534663731,1.4610803301298596,63.33486,115.5172,-5.5416346,6.2951865
dancer,2.5761457900621174,2.8640451259097066,-22.695686,128.98051,-3.236539,5.6995195999999995
dental hygienist,0.10247835486117586,-1.2735890351158643,-42.011932,24.080054999999998,1.7459759999999998,7.050045
dentist,0.2592001096966716,-1.2124135889894725,-35.279472,27.329624,1.7937584,6.9574039999999995
designer,2.166650302904328,3.2616520477859674,-16.068913000000002,135.26346,-3.4006524,5.7868657
developer,-0.6979305176968533,2.5651405699257293,88.701614,107.12501,-5.8644443,6.3932996
dietician,2.9179412486723515,-0.2229533574599748,-76.50811999999998,91.18538000000001,-1.7996238000000002,4.441804
doctor,0.2177186245458382,-0.7979676393250553,-55.426624,-37.549732,3.0535219,6.629289
economist,-2.571147569279473,0.15569347358713725,116.7843,-73.8166,9.376525,6.3720555
editor,0.5094974544582694,-0.04767905083929327,-47.928295,-10.628976,2.2945342,6.1990952
electrician,-1.7678602145272295,-0.9339438866809912,59.299652,-83.75683599999998,7.5689660000000005,5.528105
engineer,-2.9451364340702337,1.7083037199070688,157.54045,-47.41955,10.46696,7.341664
farmer,-2.128418501250492,-1.6498237589397873,28.143364000000002,-54.49859,6.8752785,4.937693599999999
filmmaker,0.8224992960688319,2.213265552127804,23.47796,117.99562,-4.590441,5.84835
financier,-2.3286263050791014,-1.935261591866968,28.300596000000002,-44.902443,6.761825599999999,5.0198402
fireman,-2.2556101839749303,0.3847748461889369,95.43066400000001,-68.72204,8.7400675,6.465736
fisherman,-2.420491797104283,-0.1890607994986908,110.140854,-82.95281,9.250860000000001,6.3123192999999995
flight attendant,0.9088569337666014,2.0341176773316927,17.002104,105.74837,-4.578674299999999,5.7512355
gardener,1.047273881056883,-2.0938927422284443,-130.06458999999998,33.288387,-0.8084648,1.8888098999999998
guidance counselor,3.669653124168235,1.224352957112912,-58.090584,127.55657,-2.6405877999999996,4.9861097
hairdresser,3.274819013716741,-1.46012571666913,-120.77435,93.19539,-1.3018781000000001,3.1743116000000002
homemaker,2.9525498739911367,-1.3547710212686437,-121.57762,81.674095,-1.0718285,2.931331
housekeeper,3.8794027231278414,-1.9432918892195896,-135.32613,105.33508,-1.4963531,3.0556563999999997
interior designer,1.4418043679498542,2.274636749024235,12.545435000000001,114.28792,-4.2358866,5.5781026
jeweler,-1.815904827039544,-1.0725976942777722,-21.107826,-99.35106,6.458191,6.554928
journalist,0.10021761244446856,-0.11558292238730992,-43.33293,-17.160408,2.4358009999999997,5.8763685
judge,-1.9452226508166448,-0.3731008285007771,76.80067,-81.122574,8.025006,6.073084400000001
lawyer,-2.4964659844689647,0.12002877966141415,124.13219,-76.17113,9.490408,6.492693
librarian,1.561740372989381,-2.1553410146145042,-126.09167,40.383713,-0.8563226,1.9636991000000001
maestro,0.04821736836513423,1.061771223694828,-254.93298,-165.89888,2.3817987,5.5691667
magician,-0.4752808722924861,0.2325434154878715,-24.12334,-25.233304999999998,2.5027812000000003,5.715026
mason,-2.14485354303048,-1.4270186959792537,35.803783,-55.66497,6.961206,5.0857067
mechanic,-2.232234499503835,2.1053405454543994,170.47302,-51.481804,10.615309,7.1486982999999995
musician,0.8972878070880776,2.542714383291879,20.459343,125.17458,-4.4450617,5.8000484000000005
nanny,4.560743510944156,-1.80695054677266,-132.19742,118.30032,-1.6878818,3.175767
nurse,3.884764635659805,-1.4878908676573783,-127.95848000000001,108.42986,-1.6249946000000002,3.1412196
nutritionist,2.3119062109751827,-0.1447732573261166,-41.85572,81.19025,-1.7278429,5.0680404
optician,-0.4761581437772919,-1.0875440561979026,-34.325893,-70.29191999999999,3.7623,6.6644070000000015
