index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
accountant,-1.245239696314069,-0.12994659009868287,-42.890354,-117.12432,14.672076,7.8110123
air traffic controller,0.035952151680811104,0.9756144409528728,58.564278,-2.6152003,11.425472,5.8026514
architect,1.8474403529293029,0.07929032644926205,23.613865,176.44817,6.638394,6.815361
artist,2.181686915213313,-0.2366449826162827,92.553154,245.7841,5.6873612,7.557664
attorney,-2.593544623308677,-0.1404766804392484,54.039654,-192.646,13.658848,9.8156
baker,1.2661192734831659,-0.46337269447251594,-6989.859,-2237.3635,7.854846,6.4970503
banker,0.6374447485642647,0.41030454530387844,-54.628994,114.020615,10.0388365,5.0905366
bartender,-2.599384133097541,0.5813431518689081,125.66364,-269.82834,12.9650955,9.245015
barber,-1.966461721917221,-0.37490856931823363,85.112595,-177.00174,13.979793,9.6827135
barman,-0.9848947545855034,0.4468843731087884,-97.564255,-171.03354,14.936752,6.956413
barmaid,0.8448465449993408,-0.44644150269938687,-24.253794,188.43689,7.9316816,7.0363307
bookkeeper,0.5321851808837014,-0.5630045081198913,-99.48087,217.80301,8.670436,6.6661525
broadcaster,-0.15688390072934327,-0.5996761791372701,-165.00706,-175.59485,9.072232,7.2161193
builder,-0.750346233136384,0.026586073569589676,-118.13042,5.41977,14.969855,6.497236
businessperson,-1.0595832558470901,-0.3395932292709515,-64.1833,-71.06071,15.316572,7.57085
businessman,0.14666777543005674,0.8666846629060788,88.79258,5.919154,11.588805,5.437133
businesswoman,-0.5583124480821721,-0.8693067650408289,-240.59706,-111.38034,10.480319,9.038396
butcher,0.8846363092029573,-0.1740865746749272,8119.1626,1737.7716,8.4179,6.3700237
captain,0.5301834953723727,0.9698455245991365,-20.949385,70.92771,9.6768675,4.8369813
carpenter,-0.6799319739776655,0.02423440754678552,-130.07555,13.408866,14.939922,6.4284124
cashier,-1.842192359857541,-0.4275831843042058,117.04444,-182.883,14.023111,9.299337
chef,1.5425390086104878,0.6512958617634358,120.51679,121.12012,6.347605,7.6465244
coach,-0.14639767326935615,1.3429902567930223,51.636715,-27.023495,11.684194,5.9929643
cook,1.611397404674678,-0.6652838322036855,67.63637,200.98308,6.2524686,7.007376
computer programmer,-1.6642439743975057,0.13243439690763623,31.658403,-266.72205,13.066207,7.9742045
dancer,2.527175019514481,-0.6517436884827621,113.55406,272.56097,5.367501,7.5376873
dental hygienist,-1.2138746345012603,-0.574669001727709,-81.79775,-120.99044,14.620697,7.7141724
dentist,-1.3252236560972257,-0.3945135087861111,-55.167603,-129.40208,14.8296175,8.253772
designer,0.9649067942771997,0.6170702044903807,119.51102,106.85797,6.931051,7.6327395
developer,-1.2714884102518806,0.8766692783621345,44.65812,-289.70087,12.854056,8.146823
dietician,-0.8689364359694931,-0.8391409595108191,-213.2379,-106.77795,10.586157,9.265278
doctor,1.0204906086167096,0.3751905081511131,25.85077,123.72119,6.991431,5.9437723
economist,0.5147621094212187,0.7056070614814712,-65.802345,100.69829,10.377763,5.30857
editor,-0.8125966913890484,-0.5265391466648464,-64.81331,-87.870865,15.0843725,7.9168277
electrician,-1.7579418649801684,-0.40239753354545993,110.88473,-163.831,14.235156,9.3098345
engineer,0.1320376829296946,1.0647517750846895,73.007904,5.2392073,11.361373,5.6030474
farmer,-0.31421240344504986,-0.12144965361310883,-134.0859,36.53884,14.843804,6.1928596
filmmaker,0.36297565847860364,0.9931015000751453,69.132385,47.533237,10.99522,5.704947
financier,0.6231036699782291,0.11530983783827485,-42.91689,101.81826,10.084614,5.200024
fireman,-2.243192822661956,0.3564582373041568,91.128204,-265.81735,13.310038,9.08302
fisherman,1.6458991453909864,0.27523172247770794,51.819065,150.9299,6.498581,6.4274344
flight attendant,-1.1014790350919235,1.1476419682919068,43.899834,-62.975662,12.145382,8.534788
gardener,0.9424162392766199,-0.5896683794667352,-11.754166,211.25098,7.740397,6.9182515
guidance counselor,-2.7957019479381824,-0.05263083203513912,131.685,-250.55641,13.056933,9.32778
hairdresser,-0.926390079148738,-0.8551303737032727,-191.19797,-95.33194,10.968741,9.484762
homemaker,-1.2747343321745377,-0.9980114504074182,-194.98422,-113.90125,10.857381,9.424555
housekeeper,-0.37240435953148965,-0.7838118670190548,-240.53479,-83.36389,10.317027,9.048267
interior designer,-1.1394918439643134,0.4245896798320957,-61.422993,-232.8443,12.212577,7.314576
jeweler,0.8555059351862497,-0.42833539426835904,-34.851078,211.57913,8.096681,6.7250896
journalist,1.9615936964731404,-0.8517063916745264,110.00586,212.43214,5.6884193,7.096135
judge,-0.25915829223953607,0.025712073610301957,-116.70196,33.244106,14.82129,6.2480783
lawyer,-0.9703826474984758,0.41373905348274403,1653.1687,32.96982,14.816805,6.8334904
librarian,0.14907503816987366,-0.6003432993610269,-67.31474,237.10149,8.883874,7.198262
maestro,3.897694072215235,-0.6726503138250347,160.29887,277.0325,4.9684267,7.3504443
magician,1.2928788136042724,-0.0009319045807502398,268.40964,162.07463,4.926297,4.8917413
mason,-1.3686728797199625,-0.3197226533680307,102.67277,-147.12753,14.252659,9.394331
mechanic,-1.8646762203428706,0.7823555819328734,68.71785,-267.31537,13.001398,8.678559
musician,2.086902025652673,0.08562665334612325,90.415825,230.21646,5.9310546,7.3163605
nanny,-0.4124547110301692,-0.7864475969541013,-256.05344,-89.81791,10.215113,9.168815
nurse,1.0059122563459875,-0.4347942582342252,-112.78179,-269.12393,7.705945,7.1042404
nutritionist,-1.2770507806521343,-0.10418463549399615,-102.43726,-149.36078,14.950628,7.276738
optician,0.4664279445966802,-0.41212791203523236,-57.784996,212.74446,8.475357,7.0102835
painter,2.6401120108464666,-0.7679274911705707,139.14708,240.65471,5.014704,6.991175
pharmacist,0.1469214259772207,-0.11623090425143222,-67.64881,193.00708,8.722888,6.8092046
philosopher,2.4482841456694944,0.30389210924217613,222.7402,191.27226,4.7055955,5.5491014
photographer,-0.6247381723821221,0.8419727032604591,-48.12952,-236.66177,12.065942,7.0334973
physiscian,1.8177510846797231,0.37633831436044635,241.35571,166.34206,4.73147,5.088536
physician's assistant,0.15488822121738596,0.41703593203504663,-38.047535,58.41817,9.732989,4.900579
pilot,-0.6230396658246865,1.1589916734434529,48.57956,-44.850548,11.868106,6.344889
plumber,-2.0938547111873627,-0.25907264663624047,67.62851,-181.93745,13.722353,9.834269
police officer,-0.37969502445928904,0.8439511869363496,104.81643,-4.8518586,11.765197,5.5000024
