index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
Cuba,-0.09372938668792374,-0.10998434942501402,-48.043495,125.0691,10.009019,2.070983
Dominican Republic,-0.149527498492917,-0.05080499992469825,-121.39462,128.9125,10.8336935,3.113241
Honduras,-0.13763555555535034,-0.08939498761306616,-97.55903,122.41549,10.381319,2.5884206
Nicaragua,-0.17881928388377955,0.011112122506236713,-191.86992,89.70951,10.3178835,4.295626
El Salvador,-0.0619250608581521,-0.1246993041880926,-34.27836,108.41134,9.5849495,2.030027
Brazil,-0.03780680041859695,0.09084528577478053,176.51128,62.417763,6.8038545,5.4762526
Argentina,-0.14597560298120893,-0.012116171547381184,-161.245,139.92003,10.521284,3.478796
Peru,0.013460494905479346,0.05105021535701705,188.07088,7.769496000000001,6.950458,5.9831575999999975
Venezuela,-0.015838073514129504,0.025107383169509282,150.241,34.103912,6.711028,5.727565
Chile,-0.11195689594184256,-0.0037285516186844,-180.57893,147.71703,10.436677,3.4060879
Ecuador,-0.029447992207603493,0.06340633525303331,182.50357,38.32854,6.953940400000001,5.560869
Bolivia,0.0006069645495497027,0.03115680972157158,167.89061,16.097769,7.139165400000001,5.944086
Paraguay,-0.14982996442881644,-0.046521873904715946,-130.0572,148.71393999999995,10.551115,3.0052752000000003
Uruguay,-0.04249052247509789,-0.04507876091394571,-4.3945813,96.29604,9.282803,2.446037
Australia,-0.3710979906610076,0.1692678018846294,-149.71991,250.05907,13.20165,5.702331
Papua New Guinea,-0.009902250927283895,0.07397561593531903,131.43778999999998,-44.80249,7.985317,5.9390306
New Zealand,-0.3593140807555445,0.09921460104158902,-147.19203000000005,231.02708,13.224126,5.781524
Fiji,-0.2663868651702731,-0.1172128364450536,-101.25144,174.85394,10.732064,2.6022654
Solomon Islands,0.04759905297870793,-0.19984759441955202,20.447313,137.13454,9.006064,2.2445183
Vanuatu,-0.056799704484135724,-0.2117371684023208,-23.432026,150.5135,9.806168,1.9328148
Samoa,-0.09701972608566332,-0.12564578928802358,-69.97922,95.54103,10.131067,2.4105034
Kiribati,0.05570042702294795,-0.08814108167062829,-63.495884,-53.272903,7.463438000000001,1.828294
Micronesia,0.015174136420140113,-0.08313391727973493,15.549708,108.42238,9.154841,2.4380722
Tonga,-0.04194108390434362,0.07316341262295413,148.00555,-23.100843,7.776547,5.9697404
Colombia,-0.11693124763889172,0.06954159098527185,60.71057,8.079578,9.337341,5.388614
