index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
Nigeria,0.5555905891290625,0.3668061714503806,62.857333999999994,149.84964,1.6944218,1.0069072000000001
Ethiopia,-1.034111906747209,-0.4873081705250911,111.170235,71.69084000000001,0.7857968000000001,0.07858004
Egypt,-0.29477407345015005,-0.9590251829636746,104.99563,143.88031,1.3056021999999998,0.559275
Congo,-0.3694048432007949,0.17328850445886235,71.17659,108.4222,1.1119196000000002,0.6211966
Tanzania,-0.7740920997411709,0.5158811985394194,46.540092,81.74517,0.40945408,0.63137186
South Africa,-1.3414332009520251,1.0785794537361335,-58.200054,106.40281,-0.5725610999999999,0.9665923000000001
Kenya,-0.9934078249896368,1.3131747628992256,-37.3863,112.13954,-0.24224153,1.065986
Uganda,-0.6954828484212681,0.5786037218675083,33.820675,96.83201,0.65250957,0.80295813
Sudan,0.08739032114441381,0.031710617387012675,80.19213,133.57553000000001,1.4433638,0.7868885
Algeria,-0.832166100410844,-1.353411464429537,59.705254000000004,-105.25423400000001,-1.7764188000000003,4.306614
China,1.5582133828054427,0.0629031588608651,-166.90115,85.29890400000001,2.7946396,2.8193836
India,1.3047174100587364,-0.714232162416395,229.32556,-14.125948999999999,0.8093293,6.480109
Indonesia,-0.5794207363762526,-0.3371255657596874,38.382267,21.921503,-1.8796182000000001,2.0692046000000004
Pakistan,1.749907924881978,-1.2285039531379287,212.13387000000003,-37.209346999999994,0.8392417,6.3671002
Bangladesh,0.7323186510039206,-0.8181571849266116,214.31797999999998,-1.7705968999999997,0.71328056,6.4377510000000004
Japan,3.4699082515119786,-1.0332391516870787,-182.17842,109.40263,2.5813153,3.282633
Philippines,-0.1683905416486342,0.5757399437127345,-86.36629,-33.213966,-0.9002336999999999,2.7599816
Vietnam,1.4760423983944049,2.8223102728729352,-236.8306,43.433098,2.1602736,2.5375319
Iran,1.2094150799849683,-1.873781500501628,200.59923,-56.158974,0.5422456,6.152183999999999
Turkey,-0.3470630059834389,-1.0323335988823623,65.61516999999999,-125.18796,-0.48637056,4.773859
Russia,0.4740508887437812,-1.424926328150219,153.2856,-99.65401999999999,0.07013391,5.572222
Germany,-2.5929409331865965,0.2162486906502294,152.97165,404.70755,0.8637746,-0.9770716
United Kingdom,-0.20141067453925532,1.5995844164645512,13.380817,184.18231,0.45891032,1.0986278
France,-1.9033220242067412,-0.8799422897438337,-228.21805,318.86118,0.6631536,-1.1781126
Italy,-1.0354311002973442,-1.1354691516746593,-23.096235,-181.378,-2.0825343000000003,3.9444747000000002
Spain,-0.4989420480540888,-1.1749915009115417,-11.174692,-159.29091,-2.171076,3.8740377
Ukraine,1.0416257749145694,-2.0398267748084633,168.4424,-87.31159,0.21021022,5.8401685
Poland,-1.6979248528366142,-0.20075067271708766,129.74562,64.68817,0.69387585,-0.5150051999999999
Romania,-0.01293856343297094,-2.0956414966109183,82.32669,-83.11045,-1.6776335999999998,4.425171400000001
Netherlands,-2.9551517272197683,0.4721822317874709,-1149.889,139.05728,0.8589401,-1.0327948
Austria,-2.5940391474176643,-1.0669415189847418,-222.84291000000002,338.8842,0.7699764,-1.106818
United States,3.334664162328929,2.1138492126130504,-240.59913999999998,61.599403,2.3951322999999998,2.6738708
Mexico,1.483904005423066,-0.6573464050684499,145.62761,-253.28078,1.6796218999999997,4.825666
Canada,0.17413537125262615,2.897278550233621,-56.33793000000001,191.16061000000002,0.34199923,1.6281655000000002
Guatemala,0.6329596197038004,-0.18765399416632586,189.64441000000002,-230.89911,1.2243591999999999,4.490531
Haiti,0.05254310661253503,0.3247564660847574,-48.532109999999996,-18.80397,-0.8217896,3.2430837
Cuba,-0.7701808690292655,0.719372743102023,-105.84047,-70.11886,-1.3922607,2.5853813
Dominican Republic,0.09051085632074496,-0.0782492703384409,-33.136897999999995,-43.72757,-0.6341977,3.6106038000000003
Honduras,-0.263699831981333,0.1409477492890396,-50.787895,-52.73256,-1.1887707,3.1870677000000005
Nicaragua,0.9672253231863992,-0.13256496617029204,168.72554,-227.85342000000003,1.4431933000000001,4.6851296
El Salvador,-0.7636656564751265,-0.07842450378411067,-83.87928000000001,-111.05891000000001,-1.732592,2.952887
Brazil,1.2597594837303856,-0.9469710869058441,118.01415,-221.59972000000002,1.38884,5.2638755
Argentina,-0.4474244727812455,-0.5063217933659716,-38.99221,-140.95023999999998,-2.011927,3.4448385000000004
Peru,0.2809410352434612,-0.923666942971094,102.27349,-164.2591,0.45612398,4.9831877
Venezuela,0.920454561413634,-0.6992816226753737,140.20137,-215.18967,1.2569728,5.117138400000001
Chile,-0.6046732607198297,-0.454273249256593,-55.02171,-128.11768,-2.1563816000000005,2.9070650000000002
Ecuador,0.7239838065177528,-1.1606941302655085,136.97226,-167.68596000000002,0.80634624,5.097108
Bolivia,0.15320366265588992,-0.6347548629651865,83.80743000000001,-157.56638999999998,0.008210799999999999,4.678901000000001
Paraguay,-0.8119945756901901,-0.1874117388593388,-59.279396,-98.22416,-1.9833674,2.7535906000000003
Uruguay,-0.7661221753064837,-0.4457777706882652,-29.188725,-117.87808999999999,-2.2718341,3.2359679
Australia,2.3711974101554723,1.07057372173148,99.27096999999999,285.30627000000004,0.7627744000000001,2.0140545
Papua New Guinea,0.3140273890064957,1.7286083587586365,-134.38443,43.561626000000004,2.568268,2.0243439999999997
New Zealand,1.6647581147512127,1.4511616362555475,-181.73233000000002,181.1744,0.68678504,1.8622366999999997
Fiji,-0.7402884407441993,1.4532566085890175,-58.965725,160.96432,-0.27675357,1.3976129
Solomon Islands,-1.0361109186199609,1.6902825487777782,-53.989365,130.92023999999998,-0.62172997,1.3457057
