index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
accountant,-0.7997776209272283,-0.15435217994903755,-89.03867,-139.97667,-1.7460492,1.5350482
air traffic controller,-0.7932739457800301,0.12879489152662077,-80.8971,-145.77223,-1.3212186,1.7635143
architect,-0.48183039700196784,0.2814954813128935,-18.27338,-17.850306,1.8764486,7.4356747
artist,0.206008510002905,0.40875097057942317,127.56507,-59.579216,2.7962306,3.980046
attorney,-1.0683533035930812,-0.279398303110666,-132.75165,-132.28564,-2.2368355,1.4821833
baker,0.7281978536609154,-0.22935502346057,47.00149,83.45131,3.5410771,2.8621988
banker,-1.1458021259511473,-0.18227137241662034,-125.32398,-151.68709,-2.2256496,1.7243289
bartender,-2.04628062510445,-0.4913241000177188,-210.65543,-19.240118,-3.898089,-0.4232288
barber,-0.4166003056642914,-0.5256708305384924,-39.28879,-136.60909,-0.4095835,1.3748416
barman,-1.515458905492062,-0.5046153515336117,-163.32109,-26.531067,-4.604126,0.37275288
barmaid,1.565216722161996,-0.4068346922540595,-24.766191,146.50426,7.251978,4.432652
bookkeeper,0.47565005573746755,-0.28087889881694256,41.833576,75.71383,3.37718,2.8389292
broadcaster,0.3815616093450376,-0.17721725081153958,37.19054,6.457409,2.7006617,2.4751701
builder,-1.3209175990144741,-0.49034435630798673,-163.14104,-40.217136,-4.6823916,0.4206844
businessperson,0.12037524047266254,-0.18324963541454498,37.086906,26.58952,2.0907414,2.318697
businessman,-1.6602229117533411,-0.3986790448966905,-153.71304,-59.521484,-4.7370143,-0.12201077
businesswoman,2.052608598782297,-0.5829279611336814,-71.58209,152.92703,8.836973,3.9170344
butcher,-0.48028736873684497,-0.22215417100658327,-41.33414,-84.02365,-0.14937042,2.1716404
captain,-1.5790000146304795,0.24060237653217287,-198.40927,-93.3464,-4.8155313,-0.836389
carpenter,-1.2911368214540553,-0.483989068297742,-171.78749,-38.05863,-4.702856,0.51409745
cashier,0.5498662180861636,-0.44213231123571267,162.10155,111.41465,5.5364847,5.171333
chef,0.04939915552642735,0.7895601122044168,167.20801,-9.037019,3.5935757,6.1594768
coach,-1.6122556224995475,-0.3242071603723642,-203.90416,-55.047634,-4.251451,-0.66222405
cook,1.8806113763786303,-0.5277439045563864,-51.464027,163.30753,8.375485,3.8961055
computer programmer,-0.4754123218666761,-0.2125148133768551,-55.520702,-144.36702,-1.0124438,1.545267
dancer,1.4900853410277204,0.32013897385884776,-19.559862,118.169846,6.376959,4.095063
dental hygienist,0.1952918027402278,-0.37357649114423264,38.50345,-22.245241,1.8759223,1.7024487
dentist,-0.11091852172354855,-0.5350937127128894,-29.381378,-130.80646,1.1555972,1.6814377
designer,0.5461992836553282,0.73825737158895,170.03793,33.18471,4.1457806,5.8414707
developer,-1.6158118254640415,-0.3616554067648379,-208.71478,-42.684235,-4.063856,-0.6171716
dietician,0.9466182366988208,-0.13585602019467172,138.86179,108.73048,5.905799,4.780181
doctor,-0.3629553205646738,0.7208294059709429,109.97654,-18.001667,2.2855933,5.672176
economist,-0.546834653877738,0.20885627149009392,-19.109005,-29.329813,1.7190396,7.229559
editor,0.2205372650208621,0.015715956677049073,40.359825,18.435484,2.334776,2.3109157
electrician,-0.7416155104184395,-0.3191393936427723,-71.644104,-132.05055,-1.0809059,1.6630723
engineer,-1.5385554296960917,-0.29545784018939564,-166.09995,-57.9796,-4.6460366,-0.30372083
farmer,-0.7906387988120541,-0.33729145344699357,-65.4113,-103.527794,-0.5308855,2.0481257
filmmaker,-0.21948142707183219,0.18273493167584356,8.848826,-21.31346,2.7438226,7.178405
financier,-0.5972293137883038,0.561354694164507,-40.746845,-24.60271,1.5738537,6.9314413
fireman,-1.606933255647799,-0.5403081148504251,-185.04132,-14.376431,-4.2872596,0.22963277
fisherman,-0.7131393835974416,-0.16966941070770164,-60.043552,-95.66778,-0.42189008,2.131058
flight attendant,0.34243766234822565,0.6375076385406907,173.7948,1.9089824,3.7151601,6.2070146
gardener,1.0963582176599933,-0.22842921883448594,57.36455,98.851166,5.797392,3.7236836
guidance counselor,0.5871286048674681,0.6536429204182503,164.70331,85.52241,4.979842,5.5557957
hairdresser,1.9056145912332592,-0.4764972788139633,-72.48635,165.53815,8.758892,3.9062648
homemaker,1.1160743038651746,-0.2829036894290264,131.70053,120.58469,6.1049447,4.8682065
housekeeper,1.8256348621061342,-0.5049618184178882,-54.245697,151.75282,8.186264,4.121229
interior designer,-0.014659439828444535,0.5266284279242333,159.99336,2.799488,3.5436592,6.4563427
jeweler,0.58363632985737,0.13159331056673343,104.48048,-77.866066,3.037731,3.2632275
journalist,0.992673047338945,0.07351686493842106,68.37414,121.48248,5.524055,3.506639
judge,-0.9149232304150141,0.10643615494272407,-87.58443,-153.10432,-1.5203649,1.6338118
lawyer,-1.0894433461742763,-0.23085259976038214,-129.8387,-141.78207,-2.3407447,1.5337709
librarian,1.294550211270531,-0.3077306369975631,-10.324584,147.38,6.850896,4.533526
