country,sport,direct_correlation,indirect_correlation,same_correlation
Nigeria,football,0.7883064544768187,-0.173831379550033,False
Nigeria,basketball,0.8084911360937824,-0.21149298041780873,False
Nigeria,cricket,1.0798987682108703,-0.18816565457410556,False
Nigeria,hockey,0.09467719597213674,-0.2603767082672375,False
Nigeria,tennis,-0.023527010153290732,-0.32637501382634215,True
Nigeria,volleyball,0.1727802759001579,-0.26073100221351053,False
Nigeria,baseball,0.19189391524313823,-0.2451915270406288,False
Nigeria,rugby,1.2235972214216118,-0.21136852711976806,False
Nigeria,golf,-0.49536460995250625,-0.3312797550619071,True
Nigeria,athletics,0.548340577242871,-0.2825084395617696,False
Nigeria,badminton,1.09490908009079,-0.21243336762741777,False
Nigeria,boxing,0.8736048561368481,-0.10339514857277442,False
Nigeria,cycling,0.5121000322207195,-0.30146609052444323,False
Nigeria,swimming,0.07190603146475859,-0.1780745531632901,False
Nigeria,shooting,-0.929693579693523,-0.2617533174858251,True
Nigeria,gymnastics,-0.7516316047749659,-0.28025940705976404,True
Nigeria,handball,0.6160221526721479,-0.21351022728121527,False
Nigeria,wrestling,0.5501361871170704,-0.20308907138214316,False
Nigeria,skiing,-1.3030699997476964,-0.3520475664539436,True
Nigeria,bowling,-0.4786138519955647,-0.34873520438782446,True
Ethiopia,football,0.561950789035646,-0.33193900238140545,False
Ethiopia,basketball,0.963668590586464,-0.29905089886463315,False
Ethiopia,cricket,0.28424933218484255,-0.36594233997387565,False
Ethiopia,hockey,-0.1431305359407368,-0.3718558620677704,True
Ethiopia,tennis,0.29071146931842046,-0.38401226491581764,False
Ethiopia,volleyball,0.356215543613516,-0.21405013627714337,False
Ethiopia,baseball,0.26802003924210355,-0.41506136301546687,False
Ethiopia,rugby,0.649104304130456,-0.39948090368413847,False
Ethiopia,golf,-0.5176228695289831,-0.46328624066757657,True
Ethiopia,athletics,0.21444208402711795,-0.32885102689024487,False
Ethiopia,badminton,0.7129538730114319,-0.2539935530905573,False
Ethiopia,boxing,0.3521734012935429,-0.1997695101368401,False
Ethiopia,cycling,0.5261239588687996,-0.2863468094690741,False
Ethiopia,swimming,-0.003479695617087995,-0.13915394650578328,True
Ethiopia,shooting,-1.2426830566938483,-0.31930770086491367,True
Ethiopia,gymnastics,-0.8933794914974246,-0.19499149846621835,True
Ethiopia,handball,0.769643509917581,-0.2129803600598911,False
Ethiopia,wrestling,0.15743843759715495,-0.322934202560544,False
Ethiopia,skiing,-0.2503916380264499,-0.229953318826305,True
Ethiopia,bowling,-0.8486387274395274,-0.48801154917711986,True
Egypt,football,0.38293409396046507,-0.31174254791952777,False
Egypt,basketball,0.7418975250816408,-0.29349249261315213,False
Egypt,cricket,0.6264665713979111,-0.321014182745795,False
Egypt,hockey,-0.06378579960270649,-0.34416447303407327,True
Egypt,tennis,0.10588968864428207,-0.377757855441391,False
Egypt,volleyball,0.24920552613435026,-0.21310622677354218,False
Egypt,baseball,-0.42087690340324846,-0.4369682428918378,True
Egypt,rugby,0.2300252510816785,-0.3644456845006242,False
Egypt,golf,-0.9241466611670806,-0.5175753285678567,True
Egypt,athletics,-0.22612569176311348,-0.3624518530869537,True
Egypt,badminton,0.16672707639281625,-0.30422361571647466,False
Egypt,boxing,-0.09822157952804488,-0.27856296300369876,True
Egypt,cycling,-0.10006837409159074,-0.36785024483857454,True
Egypt,swimming,0.5915784896884798,-0.1812495008036121,False
Egypt,shooting,-1.4788869525212953,-0.39835484271894644,True
Egypt,gymnastics,-0.5848219732164082,-0.22755403772039726,True
Egypt,handball,0.5700083763997962,-0.2345906288766611,False
Egypt,wrestling,-0.1316401131685616,-0.36524876212797724,True
Egypt,skiing,-1.0265250588741064,-0.3465554693429199,True
Egypt,bowling,-1.295983699166884,-0.4963992694518115,True
Congo,football,0.6137414188480023,-0.17694895586672255,False
Congo,basketball,0.7888564720251113,-0.1553897211773169,False
Congo,cricket,0.9095276412909776,-0.17992657728265765,False
Congo,hockey,0.26303049352338137,-0.18990465092217623,False
Congo,tennis,0.45539287684457586,-0.2027705485134741,False
Congo,volleyball,0.1578678943633915,-0.09486188779184934,False
Congo,baseball,0.44059266953456677,-0.2744981907191262,False
Congo,rugby,1.22753929762429,-0.16289679410619007,False
Congo,golf,-0.2669867544703831,-0.2890324769003833,True
Congo,athletics,0.6275177239505959,-0.1488695428474776,False
Congo,badminton,0.7957880249092382,-0.06509694186251001,False
Congo,boxing,0.9152391336731743,-0.042754120038734945,False
Congo,cycling,1.050314953347734,-0.1148996096724494,False
Congo,swimming,0.455840922150809,-0.03570683296067246,False
Congo,shooting,-0.2710097363399601,-0.13727244050196866,True
Congo,gymnastics,-0.48583895335303723,-0.09611075694914317,True
Congo,handball,0.816875394123813,-0.034081143938330206,False
Congo,wrestling,0.2952110100329493,-0.1888334511732338,False
Congo,skiing,0.07448116518988702,-0.12840822913669836,False
Congo,bowling,-0.5026797415068169,-0.32671311546092796,True
Tanzania,football,0.6630564140880837,-0.26422609158463123,False
Tanzania,basketball,0.6462001651066516,-0.267689533000069,False
Tanzania,cricket,1.4406619164770569,-0.14321083943096408,False
Tanzania,hockey,0.3022553999488456,-0.2678554295075276,False
Tanzania,tennis,0.5057380061703508,-0.2633952704914139,False
Tanzania,volleyball,0.04015951892408117,-0.2422004471795276,False
Tanzania,baseball,0.22783046682515773,-0.3182427739671031,False
Tanzania,rugby,1.2533729562524811,-0.23831927776804424,False
Tanzania,golf,0.13009554543392776,-0.27154783317440895,False
Tanzania,athletics,0.5857001816197718,-0.17211085175444563,False
Tanzania,badminton,1.1980951219595068,-0.13476609633047198,False
Tanzania,boxing,0.5948439938466124,-0.07553154011669741,False
Tanzania,cycling,0.7612462196157236,-0.14231468537428804,False
Tanzania,swimming,0.21149810916951498,-0.04316482302864432,False
Tanzania,shooting,-0.38548944632093307,-0.1668436845685374,True
Tanzania,gymnastics,-0.7728046382548422,-0.1586962099859623,True
Tanzania,handball,0.7377695994580356,-0.17728408472930898,False
Tanzania,wrestling,0.176412676409323,-0.2253806465422265,False
Tanzania,skiing,0.0641048441535254,-0.11343101416597028,False
Tanzania,bowling,0.04065116174890686,-0.3100667011594556,False
South Africa,football,0.475698540755509,-0.1588434228302659,False
South Africa,basketball,0.4177808173444929,-0.16585720092936138,False
South Africa,cricket,1.4891811571649325,0.012047512391603411,True
South Africa,hockey,0.5333563145486181,-0.09675021043819096,False
South Africa,tennis,0.461880802186735,-0.09399630545835722,False
South Africa,volleyball,-0.11341936969131863,-0.1417083052892732,True
South Africa,baseball,0.34844471145459854,-0.19376575816568908,False
South Africa,rugby,1.8018332190589026,-0.07976671046921478,False
South Africa,golf,0.5815560778074627,-0.09240960329774892,False
South Africa,athletics,0.48937955740822453,-0.0637117077620686,False
South Africa,badminton,1.2529423157928137,0.020779341521910414,True
South Africa,boxing,0.4672293583285067,0.05003010828785838,True
South Africa,cycling,1.354918250626742,0.028466801798960044,True
South Africa,swimming,0.41550844005265675,0.07939327991248286,True
South Africa,shooting,-0.29444686431429956,-0.03090031597242155,True
South Africa,gymnastics,-0.0698165684556694,-0.042772310594946426,True
South Africa,handball,0.5898915367465581,-0.02562496796620365,False
South Africa,wrestling,0.04560236982183998,-0.1194044890530368,False
South Africa,skiing,0.52306394558754,0.04005893172652494,True
South Africa,bowling,0.4319749091701914,-0.14553375951222267,False
Kenya,football,0.7325536023987363,-0.18966098602524678,False
Kenya,basketball,0.5267298324486044,-0.1881930057785291,False
Kenya,cricket,1.668270398472859,-0.026276640018115232,False
Kenya,hockey,0.5825956449698172,-0.15805438691249263,False
Kenya,tennis,0.20170506145108555,-0.17046703425843285,False
Kenya,volleyball,-0.3006102971851065,-0.19492549924695585,True
Kenya,baseball,0.07104337078466925,-0.19371031377446019,False
Kenya,rugby,1.346657724947331,-0.1664201851931548,False
Kenya,golf,0.20536727480226838,-0.11645733634006539,False
Kenya,athletics,0.7628934823620354,-0.08833750539846759,False
Kenya,badminton,1.383952803539259,-0.04308788665961267,False
Kenya,boxing,0.7311358314349199,0.030356689046911148,True
Kenya,cycling,0.7909098446370915,-0.061845508103735,False
Kenya,swimming,0.35593457570007997,0.0181548916796766,True
Kenya,shooting,-0.04455277275888665,-0.04062901574682868,True
Kenya,gymnastics,-0.6318780331659624,-0.11103860834145385,True
Kenya,handball,0.6311566152540786,-0.10660784218855039,False
Kenya,wrestling,0.19745964498831314,-0.12145062786552958,False
Kenya,skiing,0.3325011723230202,-0.004150790899668967,False
Kenya,bowling,-0.03547771028492997,-0.18211579973450975,True
Uganda,football,0.7631805113002212,-0.2719960283563479,False
Uganda,basketball,0.740265263170211,-0.28297442785010385,False
Uganda,cricket,1.4620609689168216,-0.1612139359844721,False
Uganda,hockey,0.3922546505761901,-0.2922609793486823,False
Uganda,tennis,0.3457465916483334,-0.2962356318349584,False
Uganda,volleyball,0.04046431118875165,-0.27832238519282543,False
Uganda,baseball,0.4161834333069072,-0.307330707926621,False
Uganda,rugby,1.2018023322352755,-0.25832812929310106,False
Uganda,golf,-0.09320357946124239,-0.28909421123771745,True
Uganda,athletics,0.6987669590023116,-0.18198609134792598,False
Uganda,badminton,1.413971816199806,-0.14572052995407037,False
Uganda,boxing,0.7062126544013816,-0.09414458924430699,False
Uganda,cycling,0.56298650927635,-0.1986586273466206,False
Uganda,swimming,0.21003328649584177,-0.08110894708153317,False
Uganda,shooting,-0.4566919121347434,-0.19552422790251411,True
Uganda,gymnastics,-0.8362408346240565,-0.20167835202708156,True
Uganda,handball,0.6139910711696768,-0.21004391956076743,False
Uganda,wrestling,0.17663993628211902,-0.25348349914370516,False
Uganda,skiing,-0.07492083336861986,-0.16532320268314785,True
