index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
physiscian,0.0747625568125731,0.2400956372180689,-73.9376,-190.52722,9.614163000000001,2.6875978
physician's assistant,0.1626898160434887,0.2043136617269116,-12.665335,-111.55433000000001,9.207726,2.1412451
pilot,-0.5817900456984305,0.1076562608145426,-118.81235500000001,264.23053,12.073943,8.496872999999999
plumber,-0.30421410652345376,0.13933448398479975,-153.12117,69.13679,12.307292,4.5407267
police officer,-0.6009351716796423,0.09732298433546546,-98.552666,273.16607999999997,11.781431,8.432996000000001
policeman,0.30926536758394896,0.17007806896632327,104.76853,-151.76927,8.058753,0.07979335
politician,-0.23999332833692397,0.0588519253161965,-115.032715,-9.112199,11.134837,4.7767230000000005
postman,0.2854934106213231,-0.008698293001496327,52.952377,-156.82616000000004,8.134117,0.88221323
professor,-0.05276460160909041,0.1701331267711949,-96.51966999999999,-72.761505,11.211661999999999,2.9686307999999997
programmer,-0.6655417291565933,-0.20279541057136846,-241.32767,253.9583,12.004552,11.74555
psychologist,-0.06766568374931453,-0.14360177370832314,-18.080069,66.067665,8.975592,4.9307656
receptionist,0.27194804916862936,-0.25086435165927434,162.39915,23.867935,5.516753,2.2504413
salesperson,0.3215806777776846,-0.2928908818868846,165.7978,41.63773,5.409891,2.1501740000000003
scientist,0.08704857165235054,0.3189894504774828,-95.26700600000001,-194.23408999999998,9.886204,2.4538355
scholar,0.3563292946681719,0.3247247863653547,98.0007,-116.91861000000002,8.001288,-0.50675964
secretary,0.7161829370120565,-0.04081487656763914,320.812,-14.664511,2.955618,1.2849841999999998
server,-0.3215815638109364,-0.0944886521741874,-31.460789000000002,140.25271999999998,8.589723,5.972674
singer,0.2434671849296872,0.03298884629379331,23.867294,-175.80907,7.8551188,1.3314421
skipper,0.08807643065066471,-0.0963695465436168,57.32844,-2.6450179,8.259263,3.7213972
soldier,-0.07756151968834707,0.3309143182203252,-123.93943999999999,-214.98055,10.292860000000001,2.7292332999999998
socialite,0.5475891663772526,-0.41518044402009024,237.29294,30.25701500000001,4.197891,1.967075
stylist,-0.1138162332095238,-0.14532032607326098,1.1701728999999998,90.051674,9.072911999999999,5.360836
surgeon,-0.16508504803992802,0.16478739539193582,-126.01738,17.62051,11.344464,4.340656
teacher,0.5539896399367673,0.028768323955613576,278.7529,-1992.8182,8.329634,-2.7094061000000003
therapist,-0.5197818737709351,-0.17902671569574966,-151.81963000000005,198.91396,11.092152,12.736021000000001
translator,0.3812434900161099,0.27253419218776986,97.29310600000001,-181.8251,7.9579887000000005,-0.19262604
undertaker,0.5050342232363104,0.15472097802899512,200.86687,-157.77446,8.153608,-2.7646747000000005
veterinarian,-0.12673408698920224,-0.15595266878267064,-21.800991,91.99545,8.815928,5.2363877
videographer,-0.34223113594100474,-0.15701712158287648,-112.53562,164.58833,10.936253,12.362846000000001
waiter,0.3130773340012605,0.18401636985943806,144.4772,-126.71938999999999,7.7816550000000015,-0.65905565
waitress,0.4972460121162788,-0.41823029700206704,226.52853,17.096281,4.3237333,2.0898654
warrior,0.07956531867875559,0.4198051577173513,-98.67695,-224.71147000000002,10.150775999999999,2.5750296
writer,0.2449339873401648,0.036094750486240015,38.396465,-185.82195,7.964544,1.0460509
