index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
jeweler,-0.03438147985521655,0.15415939604031256,217.94644,13.499267999999999,5.419002,7.807952
journalist,0.04812004562405065,0.00542539365126596,-35.835155,178.24292,0.57024443,11.867994
judge,-0.6263216136063615,0.3035261446486001,176.20903,-146.55507,7.2035136,8.735688
lawyer,-0.1498412583681265,-0.043518689195681234,-59.80302,-180.29639,5.628902,11.092596
librarian,-0.10021033696757334,-0.13809378937881991,-295.1719,63.492004,3.8259684999999997,12.8583765
maestro,-0.3456429572181109,0.0905707049693368,266.93576,-75.92697,6.260968,8.897625
magician,0.36251783905627705,0.2432285504110217,33.431709999999995,239.67368,0.36547846,10.64504
mason,-0.4805562624334716,0.009475969792112435,-164.5504,222.29695,7.278570699999999,9.189908
mechanic,0.10929072382468152,-0.08330993455451094,11.786952000000001,-18.54694,2.6151009999999997,9.806224
musician,-0.01515344133877105,-0.02183971453017216,-32.831542999999996,-88.010925,3.4676502,10.844437
nanny,0.09820611626540393,-0.042958266700672085,-17.757875,2.4697862,2.2797706,9.917137
nurse,0.5123192712193155,-0.026720383475877185,110.22719,213.23963999999998,1.2968327,7.368882000000001
nutritionist,-0.010250375167918985,-0.004535523339643167,-156.67334,128.55522,1.8585336,12.724347999999999
optician,0.011217118460711478,0.012976289784463921,-144.92818,114.53633,1.0452449000000001,12.034597
painter,0.20484791177030048,0.1566140356389114,7.2574130000000014,229.21712999999997,0.3777622000000001,10.997116
pharmacist,0.01407339391111175,0.0033247296263522264,-49.181346999999995,97.01253,2.069403,11.540526
philosopher,-0.4239669033692284,0.5225909125389906,202.09004,-162.8139,7.053036,8.620019000000001
photographer,0.09354576560318684,0.007638752188491745,-34.782692,220.66287000000003,0.10802919999999999,11.39005
physiscian,-0.005991478850213324,-0.04339704248642066,-190.84322,125.4334,2.2862430000000002,13.00595
physician's assistant,-0.10175815092805243,-0.13247521017739766,-177.16028,-140.59192,4.8540472999999995,12.9276705
pilot,0.15830046443438256,-0.07839448458347763,28.930415999999997,-17.316141000000002,2.8352337000000003,9.596418
plumber,-0.07249190148641974,-0.0898602791275968,171.1246,-615.7146,4.255912,12.551224000000001
police officer,0.2974809614903972,-0.053353128936592886,69.69155,17.560726000000006,1.9393169999999997,7.5589476
policeman,0.2083215142780904,0.001327070872478081,87.61699,22.93732300000001,4.944501,5.797341
politician,-0.048324626419751694,0.2282396100800111,211.45824,-11.667159,5.5865803,7.801738999999999
postman,-0.17278575698419968,-0.15712233006082318,17.579842000000006,-205.64733999999999,5.4394754999999995,12.824337
professor,-0.1558184949043565,-0.10443795569000676,-67.33449,-240.67357,5.7345457,11.53241
programmer,0.06878487779450153,-0.016740001492924837,-62.033306,223.7176,-0.061210625,11.608588000000001
psychologist,-0.04699845039559447,-0.029223053090059382,-146.18321,148.7374,1.8280904999999998,12.440634
receptionist,0.05203168677279748,-0.05714339811670875,-43.742798,16.346548000000002,2.2525911,10.143671000000001
salesperson,-0.0479201369165785,-0.17612167511669394,-22.284939,-140.19754,4.9715620000000005,11.403473
scientist,-0.06387081568869807,-0.15376814109895365,-251.66812000000002,85.01675,4.191797,12.5274725
scholar,-0.4470016931420231,0.0797855817769888,145.57666,-145.68863000000005,7.2936524999999985,9.063080000000001
secretary,0.05275957556501163,-0.08396767137681695,-39.408066,-52.771747999999995,3.3747787000000002,10.340073
server,-0.10631797974186463,-0.15168808668312175,-198.97271999999998,-143.39154,4.8981442,13.073546
singer,0.14652532581564726,0.07441506147733291,120.960724,25.32767,5.222154,5.627521
skipper,-0.04458312615442505,-0.11230798496723336,-101.921295,-83.68758000000003,4.0892349999999995,12.114007
soldier,-0.3519982031577084,0.2697544022862376,209.6235,-119.83333600000002,6.7275550000000015,8.559431
socialite,0.4184737445137007,0.15951493876014528,138.38913,210.22182999999998,1.1988993000000001,7.4522405
stylist,-0.08077469114562942,-0.057874967486414686,-157.06172,-25.009684,3.6818674,12.5299635
surgeon,-0.16334409807479122,-0.09339887393480456,261.41472999999996,713.4612400000003,5.874272,11.431835000000001
teacher,-0.2457099589867515,0.0669476140895287,240.45862999999997,-73.14532,6.161650700000001,8.875563
therapist,0.009952313500046982,-0.0014326774216934675,-85.26076,161.94713000000004,1.5432337999999999,11.409018
translator,0.08273274758096558,0.08776771745082335,2.1036627,197.93289,0.63581365,11.469172
undertaker,-0.0746200050028785,-0.10811456634052764,-219.69714,132.64906000000002,2.5830584,13.145491
veterinarian,0.02598470908474243,-0.09463950279041272,-52.252148,-43.68060300000001,3.2178087000000004,10.523786
videographer,0.0546016039846876,0.012376700512417769,-24.413383,188.55727,0.63462716,11.708814
waiter,0.14179705812427362,0.1146669797188058,116.04675,41.475937,5.374991400000001,5.477988
waitress,0.3934440719802103,-0.008664456671910726,117.48962,173.39726000000005,1.5399086000000002,7.459772
warrior,-0.3591988346560173,0.4823545050842645,206.89735,-139.11383,6.916734700000001,8.585482
writer,-0.0559165533747,-0.06438375781727115,-195.45001000000002,142.40454,2.5036810000000003,13.102786
