beverage,country,direct_correlation,indirect_correlation,same_correlation
coffee,Congo,0.41471003594178824,0.03362780376150297,True
coffee,Tanzania,1.1295280526751676,0.02841405902952274,True
coffee,Kenya,1.062322644772695,0.13432378460568933,True
coffee,Uganda,0.5179804292349175,0.013861272857403129,True
coffee,Sudan,0.4131096446061269,0.021815556394306133,True
coffee,Algeria,0.292879954177211,-0.11445297608079591,False
coffee,China,-0.012300968954526623,0.0044955361182527935,False
coffee,India,1.1031014515912974,-0.04522436336469238,False
coffee,Indonesia,1.993097270782586,0.0022401171119215435,True
coffee,Pakistan,0.8472846786563291,0.014750685838139165,True
coffee,Bangladesh,1.049585305673421,-0.07339155495133799,False
coffee,Japan,0.08605769403600343,0.06367393329433023,True
coffee,Philippines,1.057986799087838,-0.0004088969017003515,False
coffee,Vietnam,1.660707727898624,0.18050853515596862,True
coffee,Iran,0.10917099362146811,-0.048140361447326085,False
coffee,Turkey,0.6596537334586243,-0.05672247051608295,False
coffee,Russia,-1.2490331420495893,-0.0808272119636692,True
coffee,Germany,-0.211060157295079,0.11570163165022584,False
coffee,France,0.22292887410752615,-0.019407437113342054,False
coffee,Italy,0.04965710646871858,-0.03230266287470115,False
coffee,Spain,0.07131101217421282,0.07978711138155171,True
coffee,Ukraine,-0.9686363903636017,-0.03677243334093713,True
coffee,Poland,-0.6199699529722735,0.1459864186666642,False
coffee,Romania,-0.11028723183220633,-0.07328652224434742,True
coffee,Netherlands,0.710148773032145,0.09882525398636621,True
coffee,Austria,0.01097044319675035,0.009277884465787077,True
coffee,Mexico,0.8215444936894668,0.11680230970923158,True
coffee,Canada,0.2828004581427876,0.14721233684927662,True
coffee,Guatemala,1.6185845615300856,0.09761185482560646,True
coffee,Haiti,0.5002315943501845,0.08062973509342224,True
coffee,Cuba,1.1404984517610566,0.23262840665982856,True
coffee,Honduras,2.276322765249457,0.1690017122150575,True
coffee,Nicaragua,1.6981761057006461,0.08761843110106367,True
coffee,Brazil,1.6121342264490206,0.038658369178011166,True
coffee,Colombia,2.0495756764840802,0.07965559768957735,True
coffee,Argentina,1.3987915362229713,0.15467329434492819,True
coffee,Peru,1.122875388308614,0.017042538895646532,True
coffee,Venezuela,0.27593053086128694,0.016414279739148267,True
coffee,Chile,1.7534292138172287,0.09538926501867301,True
coffee,Ecuador,1.722251500385477,0.0935364808345372,True
coffee,Bolivia,1.5049828490395531,0.011660035162995536,True
coffee,Paraguay,0.1368920216902759,0.07799153646400583,True
coffee,Uruguay,1.3155700081126798,0.13766990240331445,True
coffee,Australia,1.0775827234200839,0.0339884137648378,True
coffee,Fiji,-0.16532130315037086,-0.07989910421503384,True
coffee,Samoa,0.5104115395501775,0.02700273292230661,True
coffee,Tonga,-1.140299796386811,-0.06720314579300096,True
tea,Nigeria,-2.3880490745136296,-0.03305674012952212,True
tea,Ethiopia,-1.1449245709872071,0.015778229507550732,False
tea,Egypt,-0.7171642593992279,0.19110956160914,False
tea,Congo,-1.1577278106936388,0.09638318691989245,False
tea,Tanzania,0.5666774993600089,0.1049210658061441,True
tea,Kenya,0.10856268397150719,0.17272158248710348,True
tea,Uganda,-0.5472362678328565,0.025378014807748928,False
tea,Sudan,-0.46477669528192456,0.1305448901601862,False
tea,Algeria,-1.9580352255508544,-0.13954084075518347,True
tea,China,1.7670147960050242,0.26497715858478965,True
tea,India,1.8632400665749587,0.17802513274354914,True
tea,Indonesia,0.3272166192286899,0.071327784925855,True
tea,Pakistan,0.8033876778801485,0.10648860064854894,True
tea,Bangladesh,1.2590740300790468,0.016296191111328902,True
tea,Japan,0.9172006702998421,0.18489009613545707,True
tea,Philippines,0.19140630713999857,-0.005724729363635892,False
tea,Vietnam,0.24180435026016045,0.13675195654866232,True
tea,Iran,-0.18617042633412814,0.088356473979346,False
tea,Turkey,-1.161785092121061,0.024836128303111292,False
tea,Russia,-1.620433201072949,0.032483914509153916,False
tea,Germany,-1.1621426140543187,0.10492102628776062,False
tea,France,-0.586545201155122,0.012317863683986541,False
tea,Italy,-1.5083336122607052,-0.0562338248625519,True
tea,Spain,-1.6122437609814368,0.02747336246250664,False
tea,Ukraine,-2.0128519073289883,0.0027155792958674023,False
tea,Poland,-1.6132808410066815,0.04504799714147499,False
tea,Romania,-2.3037015863761634,-0.08830333930355294,True
tea,Netherlands,0.03238683165674766,0.06133795252101894,True
tea,Austria,-0.9283437382651463,0.02210063795299855,False
tea,Mexico,-1.3564907896487055,0.03929890132510837,False
tea,Canada,0.06777511678437269,0.1562764118260201,True
tea,Guatemala,-0.9308587135372893,-0.08310190130462719,True
tea,Haiti,-1.9718630183981631,-0.07512097671706318,True
tea,Cuba,-1.3053076902763787,0.0495187378258102,False
tea,Honduras,-1.0337935319625513,0.010930660730392797,False
tea,Nicaragua,-0.8803214463784469,-0.11848198675193616,True
tea,Brazil,-1.527038152468399,-0.006798326276846734,True
tea,Colombia,-1.56182872890348,-0.08084127661763792,True
tea,Argentina,-1.964475320937847,0.0036024126111766663,False
tea,Peru,-0.338814817624807,-0.004862980662715233,True
tea,Venezuela,-1.6362093451555608,-0.10170904007178327,True
tea,Chile,-1.2102590267253541,-0.07019731687160853,True
tea,Ecuador,-0.5588283638761858,-0.07357917404191096,True
tea,Bolivia,-1.0849190322980813,-0.007916185482952207,True
tea,Paraguay,-1.2454114912686964,-0.08592240331217044,True
tea,Uruguay,-1.9149371519003737,-0.09709284840160327,True
tea,Australia,0.3618864155752973,0.18239702682148148,True
tea,Fiji,-0.4295684406763352,-0.02826611274113713,True
tea,Samoa,-1.379345900642628,-0.02740737232308353,True
tea,Tonga,-1.0614893172604563,-0.05689684894930225,True
juice,Nigeria,0.3779723082011982,0.05538961578204154,True
juice,Ethiopia,0.39373936358631884,-0.07604305471573772,False
juice,Egypt,-0.6703555509259959,0.013633408388048728,False
juice,Congo,0.7343350973339747,0.009282820467965289,True
juice,Tanzania,2.2045266744792373,0.08844203040229943,True
juice,Kenya,1.7196884962321117,0.20013382600908594,True
juice,Uganda,1.367091584643687,0.06419664366165881,True
juice,Sudan,0.3100293919358471,0.0732643016781316,True
juice,Algeria,-1.0456364043755961,-0.2033874272674734,True
juice,China,0.9955019454427887,0.08215320453808846,True
juice,India,1.352323778617447,-0.04208728198731164,False
juice,Indonesia,1.4946082908307334,-0.054554169534015616,False
juice,Pakistan,0.5729394926507242,-0.04871252606832266,False
juice,Bangladesh,0.6037236400786626,-0.15293716109114278,False
juice,Japan,0.5210697569437606,0.07470519765041082,True
juice,Philippines,1.8063727595589154,-0.058363159909889606,False
juice,Vietnam,0.5128593716365192,0.09955419954059316,True
juice,Iran,-1.306134154483556,-0.1024944523678597,True
juice,Turkey,-0.5672893230153776,-0.14384832004421094,True
juice,Russia,-1.6268769292587257,-0.14195870395124074,True
juice,Germany,-1.0091519152376034,-0.03207108920817921,True
juice,France,-0.8926608726858909,-0.13318261194234898,True
juice,Italy,-1.0131343589635766,-0.18593946696793287,True
juice,Spain,-0.40565390501484183,-0.015524006972757184,True
juice,Ukraine,-0.20078032015085823,-0.07189236849693997,True
juice,Poland,-1.109466637200477,-0.05030043625545263,True
juice,Romania,-0.10607345411599443,-0.16139806241847468,True
juice,Netherlands,0.3540954909088332,-0.007544797138295152,False
juice,Austria,-1.5606213825522337,-0.16961028257336938,True
juice,Mexico,0.7483052267474938,0.02644145017083262,True
juice,Canada,0.22272216405144632,0.04158889688497346,True
juice,Guatemala,1.0229488130625082,-0.001220933306965375,False
juice,Haiti,0.449487814159366,0.0562722479922715,True
juice,Cuba,0.08929767321374904,0.12260604106707276,True
juice,Honduras,1.6578327200980314,0.11586690204843553,True
juice,Nicaragua,0.694227991044792,-0.013740072225880333,False
juice,Brazil,1.6007041094792516,0.011067417337167196,True
juice,Colombia,0.08139861152180397,-0.05508099898691624,False
juice,Argentina,1.0542365809676348,0.059735985543646876,True
juice,Peru,0.9369290867865018,-0.018159002028544414,False
juice,Venezuela,1.0502725576351672,0.045353726586150486,True
juice,Chile,1.6726368981645916,0.04854110037965616,True
juice,Ecuador,1.7201825204678358,0.047951976435255755,True
juice,Bolivia,1.1714004738782364,-0.02674767720980177,False
juice,Paraguay,1.1067187227159736,0.03720676066622936,True
juice,Uruguay,0.7921299546251811,0.039927568033948674,True
juice,Australia,0.730535608682129,-0.01719231414275729,False
juice,Fiji,1.8890362048277292,0.029144811499470232,True
juice,Samoa,0.5943851725080322,-0.002343902820576729,False
juice,Tonga,-0.092081957678465,-0.00888096553907943,True
milk,Nigeria,-0.7482445616645519,-0.11575585904314915,True
milk,Ethiopia,0.9814946856468638,0.003205164159270235,True
milk,Egypt,0.7602579030813529,0.22980796548305252,True
milk,Congo,0.6065703160890735,0.051649875227959705,True
milk,Tanzania,0.9033316913476829,-0.010015731409895234,False
milk,Kenya,0.9170764589081898,0.128682891157226,True
milk,Uganda,0.6968376996619688,-0.030137026481319152,False
milk,Sudan,0.9290460144522551,0.05497534402483916,True
milk,Algeria,-0.18349530678799963,-0.2025229562725286,True
milk,China,0.6384557511806909,0.19953771777938267,True
milk,India,0.609377805738509,0.11228830935649702,True
milk,Indonesia,-0.030795131725893956,-0.030223088052255195,True
milk,Pakistan,-0.56291396914958,0.02736204804895772,False
milk,Bangladesh,0.5858799928878945,-0.08342160033515532,False
milk,Japan,0.7004446153213946,0.16019882076245964,True
milk,Philippines,0.18973550107545395,-0.09710300952119699,False
milk,Vietnam,0.12810492567800813,0.1400649286444633,True
milk,Iran,-0.25218700659883675,0.06462639635674669,False
milk,Turkey,-0.08228764962149264,0.04212339928208022,False
milk,Russia,-0.012706024248049562,0.06228976979901599,False
milk,Germany,-0.3942713210160518,0.1499546053968422,False
milk,France,0.23894648274179803,0.039288907239352716,True
milk,Italy,-0.21965262079029238,-0.011748158655059786,True
milk,Spain,-0.8739750393969857,0.025787465018030455,False
milk,Ukraine,0.8680301543392224,0.045420661972601216,True
milk,Poland,0.5396415935126129,0.1417768881485207,True
milk,Romania,0.7457139312574745,-0.024671376386596028,False
milk,Netherlands,0.2009891069868278,-0.023481407504237974,False
milk,Austria,0.33593064661028105,0.05884468099926994,True
milk,Mexico,-0.08835342385809834,0.016978485789132542,False
milk,Canada,0.2686672339333965,0.135494190675498,True
milk,Guatemala,-0.602549361223053,-0.09193282091368862,True
milk,Haiti,-0.9591401707171571,-0.03626312061338154,True
milk,Cuba,-1.1223782258467478,0.07518539620229985,False
milk,Honduras,-0.5925196258479616,-0.007704125981650222,True
milk,Nicaragua,-0.3631670327363833,-0.17235859494090622,True
milk,Brazil,0.037368901317866327,-0.04054856789524557,False
milk,Colombia,-0.2870162156148027,-0.1188844205858146,True
milk,Argentina,0.306299041268377,0.027299200166023593,True
milk,Peru,-0.2377595708613302,-0.02844097809535756,True
milk,Venezuela,-0.23957851340558242,-0.14063108835087285,True
milk,Chile,-0.16405039924786274,-0.09188660545409949,True
milk,Ecuador,-0.6609553032329369,-0.15198142888886637,True
milk,Bolivia,0.29117907741185894,-0.0202161695148726,False
milk,Paraguay,-0.08262385859329774,-0.12480201510412078,True
milk,Uruguay,-0.03226328526864769,-0.10821580703401563,True
milk,Australia,0.06698230597831391,0.12283352947946471,True
milk,Fiji,0.22521479899435803,-0.05550270116154064,False
milk,Samoa,-0.11362141507123141,-0.03251990805765085,True
milk,Tonga,-0.5150501117506274,-0.10893773307563186,True
soda,Nigeria,-0.3876731445088319,0.1851616142572112,False
soda,Ethiopia,-1.9060043350262765,-0.15524888737609677,True
soda,Egypt,-2.172618618079895,-0.2389571682341339,True
soda,Congo,-1.7063863673759723,-0.16590397647141356,True
soda,Tanzania,-0.968738342150414,0.06838558693434174,False
soda,Kenya,-0.6690448438570155,0.17288496264763317,False
soda,Uganda,-0.2938383207124544,0.10249011214773242,False
soda,Sudan,-1.9584650210913643,0.024706438035177834,False
soda,Algeria,-2.427071989584613,-0.10963966910274005,True
soda,China,0.4917550133845359,-0.15526225820837672,False
soda,India,-0.26917519901382003,-0.2369869254803222,True
soda,Indonesia,0.7702667982275726,-0.12286917900315004,False
soda,Pakistan,-0.39603414792199626,-0.0622609031775048,True
soda,Bangladesh,-0.052281943433533366,0.03446455813676526,False
soda,Japan,1.4357655731158867,-0.16794878145892392,False
soda,Philippines,1.1955443380756692,-0.11870059108416356,False
soda,Vietnam,0.27859804995350473,-0.04063845724431017,False
soda,Iran,-1.3379609836930686,-0.21760472073415885,True
soda,Turkey,-1.37619216479668,-0.23260488855073583,True
soda,Russia,-2.055057079772754,-0.34244650849020386,True
soda,Germany,-0.4385865722865747,-0.1944968322628902,True
soda,France,-1.1439116862535827,-0.31293841119634097,True
soda,Italy,-0.543023943017415,-0.36552629429570377,True
soda,Spain,-0.9356167570053291,-0.2653681612376737,True
soda,Ukraine,-1.9414725412056772,-0.27159513816453185,True
soda,Poland,-1.2854236377062092,-0.19825007004604794,True
soda,Romania,-1.385743678027361,-0.3309139773500107,True
soda,Netherlands,0.13432206960792428,-0.0923365402912731,False
soda,Austria,-1.1771267714634595,-0.29315191876369556,True
soda,Mexico,0.755897168238192,-0.1483753048443224,False
soda,Canada,1.5850771222130147,0.08090769171348428,True
soda,Guatemala,-0.0023225473989171358,-0.08634455610490246,True
soda,Haiti,-0.4668633135458587,-0.07313888593735925,True
soda,Cuba,0.10725463064516111,-0.05577766436425231,False
soda,Honduras,0.7918192372204044,0.05080622296154418,True
soda,Nicaragua,-0.34506056511465144,0.05840560407637255,False
soda,Brazil,1.1302817478866352,-0.16974955451008955,False
soda,Colombia,0.6815521753480994,-0.09891205599711449,False
soda,Argentina,0.5483260280204562,-0.14308659298466772,False
soda,Peru,-0.6942415398568911,-0.21088920386657253,True
soda,Venezuela,0.7491450983530529,-0.05538125556380406,False
soda,Chile,0.5757605796572982,-0.03537420396173096,False
soda,Ecuador,-0.4143209521463844,-0.030541580771741263,True
soda,Bolivia,-0.5636244538135213,-0.21267847050861194,True
soda,Paraguay,-0.8155412234181703,-0.04472290027854896,True
soda,Uruguay,-0.044354648663254434,0.001404947013068068,False
soda,Australia,1.3716425200197109,-0.01850106967815179,False
soda,Fiji,0.007226764307747553,0.0319824298180518,True
soda,Samoa,0.5195599491849187,0.002129457610438943,True
soda,Tonga,-1.9953706480477191,0.13621616213324012,False
energy drink,Nigeria,0.3921145571896105,0.27973475606399817,True
energy drink,Ethiopia,-0.8464962069461083,-0.09498088838557042,True
energy drink,Egypt,-1.5421514629410793,-0.2892932648841441,True
energy drink,Congo,-0.5089593071910196,-0.21109859456197247,True
energy drink,Tanzania,0.8810121236313098,0.09133183738479307,True
energy drink,Kenya,0.5961687364657341,0.10819086972265438,True
energy drink,Uganda,0.5035940730259573,0.12017809160534437,True
energy drink,Sudan,-0.6060273981359603,0.05341238515503338,False
energy drink,Algeria,-1.3565028861586461,0.057057799767056355,False
energy drink,China,0.5285677231043584,-0.27432765450322427,False
energy drink,India,0.3886625367135872,-0.3271039750281938,False
energy drink,Indonesia,1.4529790799370004,-0.13268798179543423,False
energy drink,Pakistan,0.1212744630642816,-0.07973341362486457,False
energy drink,Bangladesh,0.790895684007024,0.05342275989145972,True
energy drink,Japan,0.9179770597869743,-0.2981961868642116,False
energy drink,Philippines,3.173963542102431,-0.12151948352640425,False
energy drink,Vietnam,0.17546798778829314,-0.18824742687032012,False
energy drink,Iran,-1.5736898306831304,-0.21702316703979382,True
energy drink,Turkey,-1.3024963441442312,-0.22954571329868426,True
energy drink,Russia,-2.1002133301398738,-0.35783215486437947,True
energy drink,Germany,0.1575639907255951,-0.24517465600709162,False
energy drink,France,-1.3334357748285817,-0.33846906997022896,True
energy drink,Italy,-1.065886790589383,-0.39097413144174276,True
energy drink,Spain,-0.7851730344551621,-0.2947665784872779,True
energy drink,Ukraine,-0.9465588879549619,-0.2766475356179817,True
energy drink,Poland,-1.6828496758539355,-0.28089881659826094,True
energy drink,Romania,-1.7498626658494156,-0.33029907838414035,True
energy drink,Netherlands,1.9812772924788968,-0.04772922331802634,False
energy drink,Austria,-1.2276971232982985,-0.3092676761917225,True
energy drink,Mexico,0.31186764944618406,-0.2119827997989273,False
energy drink,Canada,0.8698926222099104,-0.07586139698981646,False
energy drink,Guatemala,-0.7775838325226683,-0.063654229793304,True
energy drink,Haiti,-0.8213325404546524,-0.1214104558513344,True
energy drink,Cuba,-0.5515758311458266,-0.17404677288594003,True
energy drink,Honduras,0.43843597504914866,-0.014557316052296744,False
energy drink,Nicaragua,-0.7142065975413115,0.08455655826783245,False
energy drink,Brazil,1.3138135323510776,-0.18886144502765395,False
energy drink,Colombia,0.40809016928083913,-0.0938986912920843,False
energy drink,Argentina,0.4598996117122953,-0.1754207236242919,False
energy drink,Peru,-0.6352483755366831,-0.22762415821635693,True
energy drink,Venezuela,0.45777431705624616,-0.003986656736235118,False
energy drink,Chile,0.8491859499475832,-0.002867198034075737,False
energy drink,Ecuador,-0.13655913595934466,0.02955322444563975,False
energy drink,Bolivia,-0.11985478897092874,-0.23460788323504603,True
energy drink,Paraguay,-0.6520532249946107,-0.009549033670651122,True
energy drink,Uruguay,-0.2369038401276636,0.0013229999631831951,False
energy drink,Australia,2.0333814102192425,-0.11541036933775901,False
energy drink,Fiji,-0.532190411950598,-0.04738453060849504,True
energy drink,Samoa,0.4006789489040933,-0.04924643826154847,False
energy drink,Tonga,-0.9911319961889649,0.18341639246047198,False
milkshake,Nigeria,0.5239680504748458,0.19666103102946622,True
milkshake,Ethiopia,-0.5761932928176315,-0.21511910161200207,True
milkshake,Egypt,-1.6439644735891783,-0.357062403484044,True
milkshake,Congo,0.6207558508115986,-0.22427787034191027,False
milkshake,Tanzania,2.1063458873315826,0.07769493706728672,True
milkshake,Kenya,1.1801899182786184,0.16130572157895706,True
milkshake,Uganda,1.337598684890203,0.10087886005041925,True
milkshake,Sudan,-0.34755495477993287,-0.002104635927672511,True
milkshake,Algeria,-2.1193471350580615,-0.12081109944234183,True
milkshake,China,-0.2833956738673846,-0.23467183725542165,True
milkshake,India,0.267598128808835,-0.2996759839223503,False
milkshake,Indonesia,1.0146148541668891,-0.22269753967274492,False
milkshake,Pakistan,0.5670537106180025,-0.08849626432855315,False
milkshake,Bangladesh,1.3596973932176737,0.12231485633990534,True
milkshake,Japan,0.613119121310655,-0.3026126628055988,False
milkshake,Philippines,3.4962818298072342,-0.18365306462450298,False
milkshake,Vietnam,0.1364974192698078,-0.1481302823633219,False
milkshake,Iran,-1.3195900612933047,-0.32845212386855,True
milkshake,Turkey,-1.2982023853227675,-0.35884567969205444,True
milkshake,Russia,-2.271716347331413,-0.4355587523680132,True
milkshake,Germany,-0.732851607795532,-0.32827870575528767,True
milkshake,France,-1.0599937084113125,-0.4057223109389937,True
milkshake,Italy,-1.149693127362024,-0.5202521238909338,True
milkshake,Spain,-1.7157188366907532,-0.4619823453769917,True
milkshake,Ukraine,-0.6279852609402863,-0.37050778516746335,True
milkshake,Poland,-0.759630368752126,-0.37424049073852533,True
milkshake,Romania,-1.2704637978583277,-0.45822954760275547,True
milkshake,Netherlands,2.2933432928955697,-0.16787116319625192,False
milkshake,Austria,-0.6500120407564808,-0.39230295259220954,True
milkshake,Mexico,0.20801309633779172,-0.2931686353511164,False
milkshake,Canada,1.4113894666928566,0.06777604428504098,True
milkshake,Guatemala,-0.18337944005685736,-0.22613302979328898,True
milkshake,Haiti,-0.0007836698078590062,-0.21448698880831008,True
milkshake,Cuba,-0.3621750961541629,-0.24603117956678075,True
milkshake,Honduras,0.9528255942687391,-0.08336804266885613,False
milkshake,Nicaragua,0.27165057449306046,-0.039480630599792677,False
milkshake,Brazil,0.778240341425704,-0.31869201751289766,False
milkshake,Colombia,0.19288627261759117,-0.22029368679285868,False
milkshake,Argentina,0.575715195506005,-0.33384833845593226,False
milkshake,Peru,-0.9418621982666557,-0.3898990995227619,True
milkshake,Venezuela,0.2205035227074445,-0.18685033756654507,False
milkshake,Chile,0.6240534065053305,-0.15788224335609685,False
milkshake,Ecuador,-0.27388249127075687,-0.17891762381576073,True
milkshake,Bolivia,-0.4370400766628537,-0.373609602465717,True
milkshake,Paraguay,-0.4515115389213027,-0.1825669956075173,True
milkshake,Uruguay,0.431056805202729,-0.13395061412708859,False
milkshake,Australia,1.1916904672468265,-0.012354931484893316,False
milkshake,Fiji,0.35579754590046064,-0.04082771844975665,False
milkshake,Samoa,0.8681090091765146,-0.0853788063801839,False
milkshake,Tonga,-0.06569112147881971,0.1881667400041046,False
smoothie,Nigeria,0.0964495115904561,0.2550080697579825,True
smoothie,Ethiopia,-0.049777672096588184,-0.09007173988331242,True
smoothie,Egypt,-1.1978407665407163,-0.2887542922080277,True
smoothie,Congo,0.8529332234724434,-0.18113447657385046,False
smoothie,Tanzania,2.266356688295223,0.08445934155325038,True
smoothie,Kenya,1.3924552911463126,0.09965972809665562,True
smoothie,Uganda,1.0281495100225397,0.10316625386938537,True
smoothie,Sudan,-0.30851042273455564,0.05821516909064021,False
smoothie,Algeria,-2.264686883109807,0.04654130132216621,False
smoothie,China,0.6815850038105401,-0.20526994392192824,False
smoothie,India,1.2152473755550737,-0.27956040492206863,False
smoothie,Indonesia,2.245715755693744,-0.12538258436977667,False
smoothie,Pakistan,0.5541405993967151,-0.06654670200212763,False
smoothie,Bangladesh,1.0381248023792995,0.08189805633321427,True
smoothie,Japan,1.0682261996034954,-0.26594114805053876,False
smoothie,Philippines,4.580728605662574,-0.12622267979323154,False
smoothie,Vietnam,1.0221156948225887,-0.19191826497598774,False
smoothie,Iran,-1.7040396928382053,-0.20948125744428525,True
smoothie,Turkey,-0.9621694521857869,-0.219311377905905,True
smoothie,Russia,-2.6059811777390407,-0.3205789294531275,True
smoothie,Germany,-0.4896705847190861,-0.2826086847102605,True
smoothie,France,-1.150605622557294,-0.32496607628043567,True
smoothie,Italy,-0.9388728531372738,-0.40353614745210026,True
smoothie,Spain,-1.0080319453994024,-0.32968142209254403,True
smoothie,Ukraine,-0.7668204381222107,-0.27186071758226044,True
smoothie,Poland,-1.3110819362099824,-0.32231850456017075,True
smoothie,Romania,-1.2343928711399634,-0.33381286184989667,True
smoothie,Netherlands,2.7784356397028698,-0.07870140736145549,False
smoothie,Austria,-1.1149329948610036,-0.3172736821329061,True
smoothie,Mexico,0.42409558562779326,-0.23299029495678825,False
smoothie,Canada,0.9563732100067774,-0.06919864275100035,False
smoothie,Guatemala,0.34786371722847104,-0.10935325185154933,False
smoothie,Haiti,0.020788389556587,-0.146303870944441,False
smoothie,Cuba,-0.20329037503717512,-0.220988070468681,True
smoothie,Honduras,1.6819148654464517,-0.05820432047536977,False
smoothie,Nicaragua,0.6107113515897338,0.02275145382416847,True
smoothie,Brazil,1.4328981845779125,-0.1888703846217866,False
smoothie,Colombia,0.5285110183989147,-0.12314202069095768,False
smoothie,Argentina,0.7529575233302734,-0.22043152760545826,False
smoothie,Peru,0.38009597214872615,-0.2476738585004206,False
smoothie,Venezuela,0.03999052345327125,-0.04055003296405357,False
smoothie,Chile,1.6083894111281953,-0.026433974100771498,False
smoothie,Ecuador,0.9485464384819258,-0.010077250814638086,False
smoothie,Bolivia,0.6685627263610977,-0.24056334496579748,False
smoothie,Paraguay,0.08174794769490978,-0.05006140834181545,False
smoothie,Uruguay,0.5725175986383775,-0.034727871383430885,False
smoothie,Australia,1.9693554754445466,-0.09697934263072856,False
smoothie,Fiji,1.0818289135761334,-0.011053292421967438,False
smoothie,Samoa,0.9337776240550849,-0.04495296026910487,False
smoothie,Tonga,-0.3310392119442775,0.19829157824928673,False
alcohol,Nigeria,0.44314360565946587,-0.04552367302037556,False
alcohol,Ethiopia,-0.532086946632922,0.06127101044161458,False
alcohol,Egypt,-0.19669870754310026,0.15439028907835367,False
alcohol,Congo,-0.4261629827240707,0.057334145096563864,False
alcohol,Tanzania,-0.5427645979748944,-0.01976657404755886,True
alcohol,Kenya,0.09359502874979812,0.06300843612274681,True
alcohol,Uganda,0.4314491112978953,-0.0025665016299663322,False
alcohol,Sudan,-0.14129842211977608,0.07721055942688505,False
alcohol,Algeria,0.4742011709604787,-0.042205406750241835,False
alcohol,China,-0.78706240217449,0.02586569458224054,False
alcohol,India,-0.25239430751873093,0.07670464952290017,False
alcohol,Indonesia,0.07820302244330724,0.0345943183669869,True
alcohol,Pakistan,-0.15082440058860824,0.029096108674109687,False
alcohol,Bangladesh,0.13139079605080412,-0.05192026638566322,False
alcohol,Japan,-0.3003325811529844,0.13637319832769032,False
alcohol,Philippines,0.4332056450524446,-0.01929914960680115,False
alcohol,Vietnam,0.7081776198213846,0.13566458307122978,True
alcohol,Iran,-0.09721254849539668,0.1304751445406474,False
alcohol,Turkey,-0.03948229765525244,0.06465117668103744,False
alcohol,Russia,-0.48642216287903745,0.1107022662019511,False
alcohol,Germany,0.5909958144540717,0.19752175689346618,True
