country,yob,direct_correlation,indirect_correlation,same_correlation
Ethiopia,1927,-0.3294306873363293,0.06387062156381125,False
Ethiopia,1928,-0.060207811076608386,0.09565334469307558,False
Ethiopia,1929,-0.1563761576972923,0.06501329369102322,False
Ethiopia,1930,0.21772032309163608,0.05185002962423962,True
Ethiopia,1931,0.07286707201529086,0.05166961482665252,True
Ethiopia,1932,0.3537187257490367,0.0418288407094194,True
Ethiopia,1933,-0.060892656431884885,0.06218143554458105,False
Ethiopia,1934,0.08325232866763142,0.02125903589315306,True
Ethiopia,1935,0.3694246216112668,0.03474475286897278,True
Ethiopia,1936,0.5499401837818514,0.040815210310244425,True
Ethiopia,1937,-0.1331975196519199,0.0252162233470134,False
Ethiopia,1938,-0.343239839177207,0.01815412156999981,False
Ethiopia,1939,-0.7660544925202688,-0.009371937207719283,True
Ethiopia,1940,0.16054019891320923,0.012271320758056857,True
Ethiopia,1941,0.059873832751436804,0.03613696963249822,True
Ethiopia,1942,0.09518690919763503,0.02366531060765129,True
Ethiopia,1943,-0.030997408487644755,0.04215104353848951,False
Ethiopia,1944,0.10598259057103937,0.01035227121614513,True
Ethiopia,1945,-0.44653741216323556,0.009979384323204046,False
Ethiopia,1946,-0.33497985412777986,0.014516508401274475,False
Ethiopia,1947,-0.6516457333576751,0.03083427786478396,False
Ethiopia,1948,-0.23097633771978202,0.08047896628492067,False
Ethiopia,1949,-0.59203364239101,0.024173796016317372,False
Ethiopia,1950,-0.06643280430292854,0.013714785437983072,False
Ethiopia,1951,0.03922669964644419,-0.016678128294701004,False
Ethiopia,1952,-0.1548996045527161,0.03937780516060146,False
Ethiopia,1953,-0.39426920514321323,0.0166100202585349,False
Ethiopia,1954,-0.12943604122069605,-0.013882146052006859,True
Ethiopia,1955,-0.4845503917098481,0.002494460246593993,False
Ethiopia,1956,-0.004217185805627713,-0.00028542648607607476,True
Ethiopia,1957,-0.31984858587687987,-0.007308370415627523,True
Ethiopia,1958,-0.1245267455434295,-0.028852721854372126,True
Ethiopia,1959,0.06393019793502733,-0.04515320295972024,False
Ethiopia,1960,0.6402514557273293,-0.02564502327856017,False
Ethiopia,1961,0.7678371464254,-0.01603721832802032,False
Ethiopia,1962,0.2857870611396044,-0.04166440151379142,False
Ethiopia,1963,0.33709046276434623,0.0013275447120634277,True
Ethiopia,1964,0.23406604738854198,-0.04500262987081881,False
Ethiopia,1965,0.0235503499095752,-0.04012592677390897,False
Ethiopia,1966,0.040049997040589994,-0.06414238405586031,False
Ethiopia,1967,-0.21359322899407043,0.007833568444874763,False
Ethiopia,1968,-0.6682798264257531,-0.0820502928392719,True
Ethiopia,1969,-0.3980974713609826,-0.06600033065735689,True
Ethiopia,1970,0.1622909659589337,-0.037096374048393284,False
Ethiopia,1971,-0.3664541206716507,-0.05705790035458193,True
Ethiopia,1972,-0.4238792977501004,-0.0425928810573078,True
Ethiopia,1973,-0.2651214311247849,-0.013700674760757647,True
Ethiopia,1974,0.3610428238198283,-0.051463499241648836,False
Ethiopia,1975,0.3044075488357769,-0.0719063678068972,False
Ethiopia,1976,0.8139672438253353,-0.03147738362270815,False
Ethiopia,1977,0.8537654825005216,-0.021942257681263632,False
Ethiopia,1978,0.7238777221901901,-0.006565163980176325,False
Ethiopia,1979,0.6083893172029697,0.013460553779570148,True
Ethiopia,1980,0.7423965486995301,-0.020332946378730628,False
Ethiopia,1981,0.6963084948258745,0.0216824890705998,True
Ethiopia,1982,0.5866048264510403,-0.0021740667158148172,False
Ethiopia,1983,0.429526845465563,-0.007898372852707378,False
Ethiopia,1984,0.6003162689523425,-0.03977801295934224,False
Ethiopia,1985,0.30429766566309185,-0.03285554523307786,False
Ethiopia,1986,0.3364870656748016,-0.034041799337216946,False
Ethiopia,1987,-0.17457372233388255,-0.03921470368411187,True
Ethiopia,1988,-0.2277381143002733,-0.043809576411342505,True
Ethiopia,1989,-0.2004995927859826,-0.05385781281233165,True
Ethiopia,1990,0.3025089212996312,-0.027729189396481453,False
Ethiopia,1991,0.3523089498828745,-0.009867947710847999,False
Ethiopia,1992,0.181495087131196,-0.011960792411246562,False
Ethiopia,1993,0.02159103254121858,0.004987488158607276,True
Ethiopia,1994,0.2247173086567536,-0.009660203007709308,False
Ethiopia,1995,-0.08003485046363004,-0.032965918389636674,True
Ethiopia,1996,0.2549421879377568,-0.00028642883239274406,False
Ethiopia,1997,-0.23388797489640112,-0.011807450368858248,True
Ethiopia,1998,-0.20720219301408166,-0.014261052483232601,True
Ethiopia,1999,-0.24591513885688554,0.005810672329047353,False
Ethiopia,2000,-0.006766048020507189,0.07132384316714958,False
Ethiopia,2001,-0.16450136437315752,0.014769553260451476,False
Ethiopia,2002,-0.10407447594062891,0.013672834058849066,False
Ethiopia,2003,-0.12454342245450288,0.021715540958844436,False
Ethiopia,2004,0.191299772904025,0.04371646773981746,True
Ethiopia,2005,0.18128199998594055,0.03957218006421082,True
Ethiopia,2006,0.3746397649869287,0.02355146847421854,True
Ethiopia,2007,0.3026313478662907,0.03787964569930231,True
Ethiopia,2008,0.31691333642746533,0.04438287035898886,True
Ethiopia,2009,0.42047607402204973,0.04186296864993656,True
Ethiopia,2010,0.81274066378003,0.02458611971649251,True
Ethiopia,2011,0.49318951643379616,0.03858944475346214,True
Ethiopia,2012,0.09247424744355691,0.04001168653682855,True
Ethiopia,2013,-0.12553944929693694,0.005299331541813836,False
Ethiopia,2014,-0.3311215093288121,-0.007039087619423328,True
Ethiopia,2015,-0.061202824779431335,-0.008423409496961694,True
Ethiopia,2016,-0.022522516939641888,0.002255698026924186,False
Ethiopia,2017,-0.3754781229407937,0.01087581040156162,False
Ethiopia,2018,-0.7699261874130393,-0.02585849473699545,True
Ethiopia,2019,-0.8078986405860973,0.000735717527137811,False
Ethiopia,2020,-0.7521450400178438,0.07072242667205764,False
Egypt,1920,0.2773349523219508,0.1730053630650438,True
Egypt,1921,-0.03776683109532601,0.10408738218313525,False
Egypt,1922,0.7206703852078662,0.1371203122715069,True
Egypt,1923,-0.13336424843983688,0.11491897175334055,False
Egypt,1924,-0.2063320182132362,0.11961207695018747,False
Egypt,1925,-0.04197943564706736,0.12386763622676507,False
Egypt,1926,-0.031334067820567836,0.15182859918798505,False
Egypt,1927,-0.2540295868792895,0.1459890147594245,False
Egypt,1928,0.11858189453621293,0.13806597694016237,True
Egypt,1929,0.14420906758991828,0.1268483440024692,True
Egypt,1930,-0.1757988783801612,0.10436515348276311,False
Egypt,1931,-0.30555341506138406,0.060189867412816046,False
Egypt,1932,0.09181472449527608,0.040443545766126604,True
Egypt,1933,-0.1501087717306991,0.05615584049755534,False
Egypt,1934,-0.3979579035765218,0.01829094054953506,False
Egypt,1935,0.14119272244605724,0.05830699993380011,True
Egypt,1936,0.5214717335830523,0.05235188193460765,True
Egypt,1937,-0.04117335221500949,0.06088485710972673,False
Egypt,1938,0.02281653458130331,0.018852498696208152,True
Egypt,1939,-0.3360710224147727,-0.023485034828886257,True
Egypt,1940,-0.33957477531138114,0.024340934654998012,False
Egypt,1941,-0.5087284542154308,0.04597583073820834,False
Egypt,1942,-0.5446986651289345,0.003170232812817146,False
Egypt,1943,-0.3280664173015423,0.06101040972731923,False
Egypt,1944,-0.7707826574667689,0.03505287963225308,False
Egypt,1945,-0.31821224064629366,0.051904119747798606,False
Egypt,1946,-0.05387926545818852,0.05429690287857359,False
Egypt,1947,-0.1164982180714823,0.06927261993289187,False
Egypt,1948,0.36369491779972785,0.029324732306501834,True
Egypt,1949,-0.44604434807444,0.026809680038313164,False
Egypt,1950,-0.23506026336083388,-0.004644119655735449,True
Egypt,1951,-0.022756902041457222,-0.06225225979641475,True
Egypt,1952,0.17087790957887344,0.02174233565466814,True
Egypt,1953,-0.09596105524667378,-0.004464636766480687,True
Egypt,1954,-0.1642706200355636,-0.07535156229214056,True
Egypt,1955,-0.5101298532453324,-0.03348003354675297,True
Egypt,1956,0.26331974092117355,-0.06256665675726697,False
Egypt,1957,-0.425999546080582,-0.048251655090081176,True
Egypt,1958,-0.28506293775881575,-0.09012281112753631,True
Egypt,1959,-0.06474125865820576,-0.08679994865348732,True
Egypt,1960,-0.019903153443948166,-0.057388087884395256,True
Egypt,1961,0.02036736142533223,-0.04913638653613765,False
Egypt,1962,-0.1824103565208196,-0.1116254401741746,True
Egypt,1963,0.15638878518546787,-0.05196901171133014,False
Egypt,1964,-0.36118972571915675,-0.1411289218811976,True
Egypt,1965,-0.2549308611994782,-0.10733218443355462,True
Egypt,1966,-0.2647457464272607,-0.15023192296391263,True
Egypt,1967,0.1165399417659488,-0.03489126075066223,False
Egypt,1968,0.06790922495273484,-0.15654430905377917,False
Egypt,1969,-0.1480399282486757,-0.10465268605121106,True
Egypt,1970,-0.09041946565918721,-0.0858897910021378,True
Egypt,1971,-0.5267912196045409,-0.13977094289559583,True
Egypt,1972,-0.5041757708491151,-0.12453123875619942,True
Egypt,1973,0.052381743176859424,-0.032173414246467406,False
Egypt,1974,-0.3103121713015583,-0.1265352308643586,True
Egypt,1975,-0.3259052523987213,-0.14866974112307726,True
Egypt,1976,-0.1277367559432621,-0.09525942051968785,True
Egypt,1977,-0.005198874599869157,-0.06463029906658085,True
Egypt,1978,-0.20213522982598772,-0.08546311438449365,True
Egypt,1979,-0.1538912679638605,-0.03480470661322734,True
Egypt,1980,-0.27012063327134656,-0.10494628979393085,True
Egypt,1981,0.14581984061846986,0.005113367469158136,True
Egypt,1982,-0.010856716449384959,-0.04762262719249405,True
Egypt,1983,-0.360277218134221,-0.034914217774077425,True
Egypt,1984,-0.41602657725667647,-0.08123194742227215,True
Egypt,1985,-0.6359005261679211,-0.06531409361758424,True
Egypt,1986,-0.4676265390135624,-0.0765601402571316,True
Egypt,1987,-0.7822047606263801,-0.07362762073054772,True
Egypt,1988,-0.5588139346263177,-0.11584306349754889,True
Egypt,1989,-0.7736280679664616,-0.07257103466152764,True
Egypt,1990,-0.5689259346157037,-0.05561126979055795,True
Egypt,1991,-0.7826320167788255,-0.026211875932257832,True
Egypt,1992,-0.4962129254408651,-0.035135812514196584,True
Egypt,1993,-0.7822356068803885,-0.008417671560410933,True
Egypt,1994,-0.8154384145109302,-0.03143481073647142,True
Egypt,1995,-1.0294889183958444,-0.053101559093447256,True
Egypt,1996,-0.6474162047161776,-0.002216080580570719,True
Egypt,1997,-0.6049687400541034,0.01657882230077223,False
Egypt,1998,-1.0405987085210546,-0.04035642916046558,True
Egypt,1999,-1.277295440353305,0.02509519315554863,False
Egypt,2000,-0.6399113959103092,0.10581390040876865,False
Egypt,2001,-1.2835139426990259,0.05899473424359058,False
Egypt,2002,-1.3050011981529928,0.02983144728874806,False
Egypt,2003,-0.9130881760578405,0.03779166450858713,False
Egypt,2004,-0.9856553325246323,0.06126601573441036,False
Egypt,2005,-0.704166550095191,0.07493013007000977,False
Egypt,2006,-0.8807439431816982,0.02252449259879414,False
Egypt,2007,-1.0951122695279685,0.06844662228421514,False
Egypt,2008,-1.0789618557202212,0.07280575027138884,False
Egypt,2009,-0.9245116726863597,0.11277735687351963,False
Egypt,2010,-0.6172296480607579,0.08939090599406023,False
Egypt,2011,-0.46070167387145866,0.1240104840161444,False
Egypt,2012,-0.6122812154400193,0.13809273541192618,False
Egypt,2013,-0.8993466505952142,0.11600988296030124,False
Egypt,2014,-1.6458935804080512,0.07506080728527136,False
Egypt,2015,-1.3544676580865203,0.09345546374138221,False
Egypt,2016,-1.2976795697247827,0.08626751843032325,False
Egypt,2017,-1.2910689048599517,0.11003674475571233,False
Egypt,2018,-1.2995006935723168,0.0414683236406566,False
Egypt,2019,-1.2417215125057126,0.12584874179688524,False
Egypt,2020,-1.397402695607847,0.18173654864555064,False
Congo,1920,-0.9371594514683134,0.12080299883166189,False
Congo,1921,-0.8074045213159196,0.08077610537537358,False
Congo,1922,-0.7029168647277516,0.08881784203623594,False
Congo,1923,-1.2286340109262897,0.09031462540431212,False
Congo,1924,-1.604007274557309,0.08881527306876255,False
Congo,1925,-1.4749423345766646,0.10490994129113079,False
Congo,1926,-0.7582486947165122,0.11641543162119482,False
Congo,1927,-1.1185015661623816,0.12991983047089567,False
Congo,1928,-0.9541050084483702,0.11043237372671112,False
Congo,1929,-1.1121539520607004,0.11903883120222128,False
Congo,1930,-1.0036321313920702,0.08638836656481425,False
Congo,1931,-0.9702579773157628,0.08008586679558348,False
Congo,1932,-0.8621236132263466,0.061361910191506115,False
Congo,1933,-0.9483199359560959,0.09103373014632424,False
Congo,1934,-1.0964191652395998,0.058926678416874496,False
Congo,1935,-0.7507889046813856,0.07617958510629683,False
Congo,1936,-1.098199082947055,0.06507784521322173,False
Congo,1937,-1.1021995180534765,0.07190475829769907,False
Congo,1938,-1.4758030814801384,0.042751190349938836,False
Congo,1939,-1.2498849140910844,0.03297438711517254,False
Congo,1940,-0.6366618246776866,0.051780615777766194,False
Congo,1941,-1.5250353469816287,0.04384338198120733,False
Congo,1942,-0.9860979188643767,0.018080642017933638,False
Congo,1943,-0.7606669010639265,0.048237272831476226,False
Congo,1944,-0.8355382736217065,0.08147031075259249,False
Congo,1945,-0.3307166632773233,0.06961826281860037,False
Congo,1946,-0.37307576791183455,0.07715668331807189,False
Congo,1947,-0.7546349128531755,0.07132301541873477,False
Congo,1948,-0.25279714027944133,0.06867799047812867,False
Congo,1949,-0.3026631573455392,0.0451625331374227,False
Congo,1950,-0.29958922503253754,0.041328356548540744,False
Congo,1951,-0.1688887091243159,0.025324597002436736,False
Congo,1952,-0.5864417740856397,0.030318471501657524,False
Congo,1953,-0.477015472682444,0.04389867041246885,False
Congo,1954,-0.1689218946181793,0.011920307643969712,False
Congo,1955,-0.5926724751038969,0.024896950179546313,False
Congo,1956,-0.3302842873123234,-0.02254624494231507,True
Congo,1957,-0.07108919990490915,-0.0028068399467332363,True
Congo,1958,-0.20372774661318707,-0.026518738407245706,True
Congo,1959,0.12837600253455486,-0.0044503447301003345,False
Congo,1960,0.9860536008637026,0.01884000132299318,True
Congo,1961,1.0165120388197344,0.007025060563870943,True
Congo,1962,0.680396051489258,-0.04259874969254312,False
Congo,1963,0.37933755227665195,-0.016420318519651585,False
Congo,1964,0.385817584826652,-0.06325484879786562,False
Congo,1965,0.21020186915400027,-0.030152103962479828,False
Congo,1966,0.5237828279978634,-0.06435419495003268,False
Congo,1967,0.3672180209133534,0.003326353480690841,True
Congo,1968,0.03879952923578669,-0.012822661812806698,False
Congo,1969,0.19611750037754713,-0.036846112614408955,False
Congo,1970,0.002464916071326301,-0.05042944945728303,False
Congo,1971,-0.11867529157824766,-0.11329454825129007,True
Congo,1972,-0.14939434476827612,-0.07444298242056721,True
Congo,1973,-0.587582070565889,-0.0546910580951787,True
Congo,1974,-0.4649458879209636,-0.1364939624462281,True
Congo,1975,0.14371016903736936,-0.1171127858795403,False
Congo,1976,0.37404643734880866,-0.08684523024988035,False
Congo,1977,-0.07392139213792134,-0.09947583867797331,True
Congo,1978,-0.2909910277969657,-0.10938812839871263,True
Congo,1979,-0.2190423143522236,-0.10684248187868625,True
Congo,1980,-0.3215936016862773,-0.13862566572185783,True
Congo,1981,-0.588108603775829,-0.0896744068919619,True
Congo,1982,-0.6023321957473567,-0.1175239654122204,True
Congo,1983,-0.6762335517424495,-0.12624073406436306,True
Congo,1984,-0.6320306409300858,-0.15209643160783778,True
Congo,1985,-0.2971573634638141,-0.1113488984205395,True
Congo,1986,-0.12231858665083341,-0.13109295476260657,True
Congo,1987,-0.41237133208264504,-0.12792654143156318,True
Congo,1988,-0.44727412665034894,-0.14483261317477006,True
Congo,1989,-0.1797421351145678,-0.13570435036845507,True
Congo,1990,0.2396955860004351,-0.14917709985015254,False
Congo,1991,0.22709403749355098,-0.14952622022340642,False
Congo,1992,0.16389776843755396,-0.1353274614529843,False
Congo,1993,0.6325058562758141,-0.1133745007578921,False
Congo,1994,0.7318124041454132,-0.12662794170690023,False
Congo,1995,0.3469928476913601,-0.12101411189721888,False
Congo,1996,0.6958836973629927,-0.1438354385194375,False
Congo,1997,0.9986919103047206,-0.0966518669693684,False
Congo,1998,0.8175221290003165,-0.12573822899865703,False
Congo,1999,0.6115494722986952,-0.14262477154833433,False
Congo,2000,-0.01705035716725121,-0.07174525967495762,True
Congo,2001,0.24626202743410952,-0.12692616571388654,False
Congo,2002,0.667370357048573,-0.1284773852631152,False
Congo,2003,0.45340374562421776,-0.12600803158460705,False
Congo,2004,0.2442893934222571,-0.14801414606578317,False
Congo,2005,0.4759601246773146,-0.11722777240577975,False
Congo,2006,0.7075791702517642,-0.16513380796075194,False
Congo,2007,0.5478781892082708,-0.1334139706170348,False
Congo,2008,0.5521804681954166,-0.14751489375671925,False
Congo,2009,0.43425241459624325,-0.1262833250413451,False
Congo,2010,0.5572120618554041,-0.14048014638999926,False
Congo,2011,0.30958427453064136,-0.13066340399326937,False
Congo,2012,0.29468008868280493,-0.12440489779925845,False
Congo,2013,0.15500725621753658,-0.14347210663406862,False
Congo,2014,-0.1672241864101943,-0.16619674489371972,True
Congo,2015,0.2974715801034393,-0.13638169198721242,False
Congo,2016,0.2659810711327001,-0.16052981405821823,False
Congo,2017,-0.08003309043690607,-0.1471102979301441,True
Congo,2018,-0.6057213901617825,-0.18782550858959735,True
Congo,2019,-0.7601317564512523,-0.12017533460653293,True
Congo,2020,-1.5574792594096425,-0.12814968471119534,True
Tanzania,1920,-0.26787338727350357,-0.030856651251880477,True
Tanzania,1921,-0.10911034839739088,-0.025421137821559834,True
Tanzania,1922,0.0995988723651512,-0.012806319366132643,False
Tanzania,1923,-0.062311922776105214,-0.021003624341335344,True
Tanzania,1924,-0.1108172379886898,-0.016120597684035107,True
Tanzania,1925,-0.266752291121995,-0.015506239395410138,True
Tanzania,1926,0.027283972493406024,-0.02318362492160837,False
Tanzania,1927,-0.09558047375038686,-0.026618756223982108,True
Tanzania,1928,0.11106415638795686,-0.0018938304547067588,False
Tanzania,1929,0.037374357503001006,-0.02168562134789979,False
Tanzania,1930,0.1369794308765841,-0.028272924798549447,False
Tanzania,1931,0.011471462382135224,-0.00811219967387813,False
Tanzania,1932,0.0729207518895739,-0.01782978346348762,False
Tanzania,1933,0.09340399798124946,-0.00933236409811473,False
Tanzania,1934,0.021214710450994507,-0.032276899561946654,False
Tanzania,1935,0.34160190440718696,-0.028707091516401828,False
Tanzania,1936,0.26553883939668127,-0.026055688499143775,False
Tanzania,1937,0.013857673820095217,-0.0357346762173033,False
Tanzania,1938,-0.07486554166478651,-0.035687540156335844,True
Tanzania,1939,0.08418599047473017,-0.03647234022124211,False
Tanzania,1940,0.2559501749065148,-0.02695585767525868,False
Tanzania,1941,0.013105705980542155,-0.026144756946550815,False
Tanzania,1942,0.15767302596256993,-0.01631643452755383,False
Tanzania,1943,0.3296212614723208,-0.02507261083439165,False
Tanzania,1944,0.09257993586765431,-0.04720369690752974,False
Tanzania,1945,0.29965261431335816,-0.050043066428505326,False
Tanzania,1946,0.42498091694928264,-0.03933653191581072,False
Tanzania,1947,0.3281961654024779,-0.018063777861385685,False
Tanzania,1948,0.8075065147508985,0.03384779969931785,True
Tanzania,1949,0.5610313259765419,-0.015067463270861866,False
Tanzania,1950,0.3985434160519053,-0.02000433737463255,False
Tanzania,1951,0.6753454863570502,-0.013811842284697236,False
Tanzania,1952,0.6827309084225623,-0.006525805501783271,False
Tanzania,1953,0.6507600710723217,-0.020043315136732114,False
Tanzania,1954,0.6175909471235251,-0.015805195387309578,False
Tanzania,1955,0.5581582258594441,-0.015346378203115492,False
Tanzania,1956,0.8849608202960314,-0.0014815001986152627,False
Tanzania,1957,0.7285743877936939,-0.011934320684086674,False
Tanzania,1958,0.4981902434103067,-0.01913949630820574,False
Tanzania,1959,1.2422681356551024,-0.03174844840927917,False
Tanzania,1960,1.3194506734214606,-0.023155340624891593,False
Tanzania,1961,1.7579935122996546,-0.015124169610800873,False
Tanzania,1962,1.3869664907069799,-0.010678355681925,False
Tanzania,1963,1.5936471891340225,0.0009476654343178253,True
Tanzania,1964,1.6301603564660485,-0.0119206473368138,False
Tanzania,1965,0.9558683274093134,-0.010639209419942505,False
Tanzania,1966,1.0641980733812189,-0.01381506484582733,False
Tanzania,1967,0.9345034964295137,0.013552786866069977,True
Tanzania,1968,0.8848749010884167,-0.027614061760470827,False
Tanzania,1969,1.1320313828259925,-0.025619567188739947,False
Tanzania,1970,0.9393456133117054,-0.01623236206403223,False
Tanzania,1971,1.0528564923111197,0.0016723556271052576,True
Tanzania,1972,1.185687227923575,-0.008534269925944924,False
Tanzania,1973,0.8641856055339162,-0.01405605427410463,False
Tanzania,1974,0.9747081914704987,-0.016468623061518445,False
Tanzania,1975,0.8152453098194911,-0.015274566367851588,False
Tanzania,1976,1.2139145148020045,-0.003179703643443285,False
Tanzania,1977,0.9950115610749805,-0.006097415477738537,False
Tanzania,1978,0.9649238896512347,0.008323563027772915,True
Tanzania,1979,0.5827489844185519,0.015983576221283796,True
Tanzania,1980,0.8821828758519487,0.00967358949227,True
Tanzania,1981,0.9674647172446341,0.019791658019057672,True
Tanzania,1982,0.6607344113915167,0.004618878408525256,True
Tanzania,1983,1.079953102907682,0.0018301779602954158,True
Tanzania,1984,0.7291224787331223,-0.005466942812107402,False
Tanzania,1985,0.9445270463731754,-0.007069171915824346,False
Tanzania,1986,1.0993865879724534,-0.0028774366436876333,False
Tanzania,1987,1.1034786632572602,-0.00021463342659034087,False
