index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
accountant,-0.01168786685046773,-0.09791323908082726,-21.942076,-80.81825,3.9521105,5.1437364
air traffic controller,-0.010484880197361393,0.004677004543768938,-76.463234,-41.744907,4.5925856,5.9755087
architect,-0.31915394170905964,-0.18496059255783207,113.54838,34.70498,6.0392704,0.5562149
artist,-0.22622543028886194,0.08823806510016552,-121.81881,20.232723,6.234027,5.955106
attorney,-0.4447056585851239,-0.07691034654717022,40.826077,127.5043,8.132847,3.6322942
baker,0.4449928712612745,-0.08669327695331737,88.912125,-105.5174,-0.3316276,5.0770555
banker,-0.04897536967678899,0.1419384122455379,108.28957,73.28992,5.1727552,4.265062
bartender,-0.10749853555225572,-0.27808105687941226,-90.77846,-106.71138,3.2035031,4.924981
barber,-0.05479095836717968,-0.02265251345867266,-9.407558,-48.6051,5.2266555,4.971813
barman,-0.805937553994303,-0.1501460178341188,668.05585,377.10654,10.894876,4.3472195
barmaid,1.539051578973085,-0.09316831339546663,124.34742,-203.47728,-1.7640616,7.316518
bookkeeper,0.02318672937697097,-0.09133404264322155,-9.569423,-77.21414,4.3082204,4.938345
broadcaster,-0.21107762791596754,-0.04074395237761476,-107.371925,101.03571,7.3936605,4.4951363
builder,-0.7300334736115723,-0.12229320635564178,-69.7028,167.78937,10.376646,4.3463864
businessperson,-0.4475128387184084,-0.11386861732512975,52.655285,123.78345,8.129887,3.5949938
businessman,-0.08804048084396675,-0.16648769163644594,150.41702,6.857874,5.3668118,0.8360398
businesswoman,1.6340595282453998,-0.12498316243388778,118.95067,-214.67278,-1.6715727,7.2216053
butcher,0.21526215248073893,-0.14207258901907552,-6.3040257,-154.37138,0.989425,5.1584263
captain,-0.09187060593649936,-0.03178321826618769,1.7629063,-26.692131,5.280851,4.8412933
carpenter,-0.042713899314603544,0.02041499966610533,88.61504,65.528656,5.173426,4.5918674
cashier,-0.03134154756994604,-0.17996279150985264,-46.961887,-103.266785,3.2783756,5.0703306
chef,-0.11729839775392986,0.12036337111561314,-137.52666,5.3129153,6.066936,6.3139787
coach,-0.8903368639482044,-0.18178188789874575,-40.800003,132.74701,10.855412,4.355156
cook,0.342235314304545,-0.12318953532469841,73.15043,-85.990456,0.4238269,5.3386884
computer programmer,-0.1303057754506621,0.07062986124253075,-61.63635,34.349285,6.3635716,5.455432
dancer,1.123427618388979,0.21742929709681091,112.80862,-161.49673,-1.0791508,6.4298315
dental hygienist,-0.17988924372079004,0.033585565859910654,-71.31965,47.55332,6.628367,5.149811
dentist,-0.028884138522014272,-0.12695119491463427,-39.104416,-96.65815,3.435317,5.202834
designer,-0.393377398022416,0.055676993281221214,-5.738824,114.997345,9.343886,5.030804
developer,-0.2873693672758325,0.049825257191923315,-17.184353,82.32888,8.266931,5.6251054
dietician,-0.010381030396026725,-0.012677718131006682,-64.89621,-41.178123,4.239089,6.0860305
doctor,-0.23038995783403257,0.02111792861161077,153.13905,58.151596,5.9225073,0.85276383
economist,-0.2078319073998226,-0.10600226282396884,134.90544,22.919333,5.5695834,0.6151597
editor,-0.3534308222235231,-0.0012075673994028852,-19.709364,118.14077,9.181505,4.7759385
electrician,-0.2543381033188667,-0.03507496641620197,-82.20243,101.58053,7.690397,4.4605656
engineer,0.007624957672391853,-0.06679232555910625,-43.784668,-66.069046,4.2245817,5.417488
farmer,0.5026807587528865,-0.089445983387392,90.21901,-90.63051,-0.19952166,5.3593736
filmmaker,-0.1871485380062978,0.16127431600274636,-134.88625,16.078094,6.3161435,6.3836327
financier,-0.20145800960039986,0.021030533211742888,127.27742,62.615612,5.7308927,0.96066666
fireman,-0.9436295262898219,-0.17958753364926827,-15.616359,171.41795,10.950458,4.297208
fisherman,0.5882611873145868,-0.05571382224317275,103.446556,-85.36,-0.29906008,5.581719
flight attendant,0.6333885717252177,-0.22146286367460927,48.768223,-155.97668,-0.38811082,6.4328732
gardener,0.6547899241022891,0.010556104668711383,112.203064,-121.59029,-0.82174295,5.8490577
guidance counselor,-0.4482933864501156,-0.0816809240068989,-51.104725,150.31053,8.864796,4.4713883
hairdresser,-0.12358281027394132,0.015652552795408958,-76.09226,24.405966,5.7780747,5.1260095
homemaker,1.5210397041112254,-0.11540871288901872,111.53965,-204.70532,-1.6262273,7.1742334
housekeeper,0.9921261038312414,0.037400651765108116,106.31639,-174.25351,-1.1723129,6.6499696
interior designer,-0.4206903275388421,0.027359931545935787,-6.5906105,127.288536,9.529622,4.7674828
jeweler,0.31154371249829427,-0.12434534840578304,-9.505606,-168.54214,1.068181,5.075797
journalist,-0.14921874596788565,0.10470352882431987,-36.480606,9.913305,6.829485,5.791903
judge,-0.11980863183001385,0.8626413455394722,-162.73758,-128.5852,7.98437,9.655516
lawyer,-0.22491638865401384,-0.15076639732794686,124.8335,34.197155,5.9177947,0.52897626
librarian,-0.2272218858073668,-0.015375107759194685,-96.14414,102.94298,7.6366296,4.6861863
maestro,-0.6336638846065005,-0.15880006616491232,173.4254,123.61159,10.201474,4.1513124
magician,0.9065971639424257,0.4450850031750765,116.83873,-136.19354,-0.8695795,5.955981
mason,-0.7440019975516545,-0.08388957427464384,161.93817,132.10487,10.134453,4.246888
mechanic,-0.049028092380729506,-0.17599640509161274,-76.7361,-103.39534,3.2487884,5.209687
musician,-0.2047723923391553,0.10070089425911102,-151.1115,2.3433952,6.1774077,6.2600274
nanny,0.08266113288780759,-0.08509520887191753,-47.026405,-35.834698,4.077024,6.109079
nurse,1.1070400552586224,-0.11618696298498168,103.688126,-184.13281,-1.3345243,6.824759
nutritionist,-0.19724793163353704,0.1105324396358276,-47.33824,36.83932,6.864505,5.5903926
optician,-0.076042909048372,0.07529243790199912,-90.03669,-34.813015,4.948323,5.8947515
painter,0.5615625162159276,-0.0290213400089725,104.91113,-109.19862,-0.63854563,5.6555643
pharmacist,-0.0496096092303341,-0.013912227038895745,-13.055933,-39.587692,5.093185,5.200107
