index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
accountant,-0.5062708641068925,-0.023990071010324663,84.11308000000002,-88.5114,16.096042999999998,4.4547944
air traffic controller,-0.34513888645296303,-0.02103286782134693,76.013565,-73.50795,16.209166,4.6162486
architect,0.408936802433354,-0.04526099765089416,-35.502228,80.874886,4.505769,4.0902514
artist,-0.2533527496853137,-1.0495746741758951,145.41196000000005,83.244865,14.075785,10.095894
attorney,0.3157302204382877,-0.09206749996523764,-25.88675,72.8028,4.986724400000001,3.7978473
baker,0.15705904399912474,0.39517753895033897,-119.39173000000001,14.007952,7.527116,6.178229
banker,1.308417927999648,0.32020019004830136,-33.73403,150.83252,3.5142434000000002,4.4276733
bartender,-1.0833227064996935,-0.12947095693674254,70.1789,-170.93025,15.288742000000001,3.0247936
barber,-0.21938718761480472,0.2938064945795368,-51.351765,-71.88776999999997,11.202552,5.5364566
barman,0.9404527089049166,-0.05628317250312462,-68.01841,180.71315,2.3325002,4.2671404000000015
barmaid,-2.0206009163886742,1.2666758268135658,5.418213,-248.86235,11.997446,-1.4245211000000002
bookkeeper,-0.18419437642936248,0.4659653237666424,-90.70509,-67.98101,10.279077000000001,5.507912
broadcaster,-0.4584389813218219,-0.08881089662780131,87.04214499999998,-78.96348,16.137949,4.6310225
builder,1.5381921093404032,0.20702940753272966,-35.577488,186.82207,1.8490983,4.5367555999999984
businessperson,0.04170163262592737,0.3095270299777201,-63.211803,13.375411999999999,6.039982,4.266063
businessman,-0.2359908624593856,0.4438664909791184,-84.20251,-74.1665,10.624802,5.3535824
businesswoman,-1.7758606062460716,1.1460743320638311,18.189035,-249.6,11.845931,-1.2339612
butcher,0.3674819695994491,0.5747025761041075,-128.23203999999998,32.084340000000005,7.065603,6.2475014
captain,0.6962482248907645,0.2230699043362305,-85.094604,106.60615,4.3549557,4.818982
carpenter,0.6895512660879588,0.2554924042638673,-56.21603,109.63001000000001,4.0918956,4.6939
