index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Colombia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Shelby,1.0546369443310426,-0.47952426559616024,-0.008390208834185493,-0.7081064591961148,1.54460427160847,-0.7761170619935657,-1.5540907972997329,0.06108789165761263,-1.335270129007243,0.6087296315576368,1.0141212144550054,0.3051833128356878,0.432784645022627,0.6271594378356798,-0.06485330510853331,0.734549143649614,2.2078148323717226,0.8112397177029261,-0.5720535493925056,-0.06457293643786223,-1.6434550244783859,-1.5375040096880905,-0.8858992611456129,-1.2704556418801918,-0.46803561725348203,-0.6637334989242097,-0.6910306507122685,-1.0094199286307752,-2.055519593208408,-1.7667724870008632,-2.2019255310405503,-1.1459863812821929,-0.4418515854321692,-1.3567481930859646,-1.2139911128020298,-2.361269015386361,-1.2187238323104639,-0.8673866398883475,-0.45792115926965293,-0.2645680136310897,-0.9071885138474957,-0.4064083654674846,-1.6524353037413886,-1.0656051695015898,-0.9883139060725806,-0.9873690051134109,-0.9024689574106122,-1.0050684392138665,-0.03913118123000874,-0.8718476011300412,-0.9746715772966207,-1.074567392957213,-0.7817282594523907,-0.4601938911195442,-0.814006956265878,-0.8313185448308777,-1.457562928056343,-1.045255091222342,-1.0850562742487742,-0.17144654828908973,-1.123517577246691,-1.3901693670259418,0.013622558612737085,-1.01865081173237,-0.16593223775829458,-0.2400985722045728,0.7193047065891626,1.3107852811264715
Gregory,0.5398207783419571,0.7108370122361317,0.7047404855801243,0.33775778338139417,0.65681822623034,0.04695179200677767,-0.7808725775353108,-0.5246906838171113,-1.1279110358859934,0.7735021483302442,1.0510089243272245,0.9090473398970054,1.570423171983313,1.3514294547768237,0.9814145923787561,0.7462716192281672,1.5693379844000686,1.342900495880774,-1.2205210815308158,-0.2604807596713012,-1.661207702754435,-1.2010789876341654,-0.9547683042228695,-1.0177680486487903,-0.6389147724453578,-0.5626929436964333,-1.3096925320107917,-1.286982672968032,-2.0711763797914458,-2.171068687208469,-2.736818908311725,-1.9988963088449423,-0.6807073593058761,-1.5171063136266176,-0.9425283720569254,-2.7724246305390166,-1.7484168002843063,-1.1420984120294788,-0.883810776423862,-0.7191739392682005,-1.2685637792890536,-0.7444801365412811,-1.76535019838415,-0.9219283166123088,-0.728648608950382,-1.6189610198942561,-1.1227694683054676,-0.9788411579085582,0.23256021150493908,-0.47982766689515655,-0.31678310273843635,-0.54482858369341,-0.3187683954904641,-0.37269089605663897,-1.2376769059187254,-0.8641915689472158,-1.5196113312892394,-1.0100415245536507,-1.1326561982269732,-0.3139371332699341,-1.4187898411486832,-1.5960528864987684,-0.7254884352536692,-0.832071412712381,-0.06017542231145029,-0.48652992009047996,0.17554668225065842,0.2876878935741219
Elena,0.07510515116406079,-0.4949423778593152,-0.47035355053207917,-0.14684321582637003,1.236439686294377,-1.5893152652612657,-2.131744384197406,-1.437854156334003,-2.120901856508473,0.33804404422146817,1.0778256420341104,-0.2886342389920104,2.2911766273457324,-1.0208059088662123,0.8817255350628814,-0.2987987960281905,0.13870405999722324,1.2214356646617621,-0.7669841106514463,1.5896057358051636,0.8523640087384471,0.44147652118100866,-0.6214342112817294,-0.6297460201866545,-0.252890864766586,0.45065028442172106,-1.0671181822421438,-0.2369508687965725,-0.3179551960249538,-0.6735247303778432,-1.9943924016327692,-1.5340533196441792,0.9438781328622948,-0.3095475772417003,0.07486705017949363,-1.1590845581942293,-0.4536120885964478,1.6293909392786685,0.6801544880507667,0.4696966933230331,0.7320716417754198,2.309888969463505,1.1392255087651924,1.1545274202625904,2.440572532394267,-0.42781379649267137,0.7075038005241754,1.15190604276069,0.29955088850873396,1.3509127115262203,0.977298199803821,1.7737312181375124,1.3881205052229306,0.3541403003192755,1.4486518903501204,1.1036429876738436,0.791311798631757,0.9028155590298347,0.38209424907096,0.3691736416839131,0.0671327745721749,1.4870400136478823,0.23195632725484103,-0.6943605991472833,0.30650370192210724,0.24630462178938317,1.685155981007443,0.2892262943368951
Ann,1.7138768370849657,0.525374085935709,1.3671891158582707,-0.3836812884782147,3.784857127505278,-1.4041997076319552,-3.07870905798917,-1.2406826814550853,-3.035939260801671,0.8725860157266714,1.7735072034354193,1.0391794278452884,2.4307407430364187,1.4405990741625276,-0.12869007962351492,0.3657128605685947,1.8715164579196841,1.5902217045525002,-1.1624158707303525,-0.1327715571258946,-0.2857500893492804,-0.4641733760735766,-0.9817339835222822,0.3418492224633693,-0.17903891233329255,-0.3440542043025228,-2.427006229016662,0.22193529504460138,-0.101679169931265,-0.6041819200955753,-1.3422544215562386,-0.7820160690702999,0.7080673200754092,-1.1162481876497734,1.027291579024999,-1.4946444163998964,-1.370143522999694,-0.8624544128135746,0.6375634572026269,0.1248758132596527,-0.715090917362104,-0.1055970812335706,-1.2572075335891633,0.24505347131468752,-0.3356785965513076,0.22327644713696287,-0.113036386586532,-0.28338323346123434,1.4906863384852174,-0.2606254583202278,-0.1016811756853038,-0.317159377927399,0.2465070632598917,-0.8992473118378456,-0.1546581507318,-0.48992635299132403,-0.6190663124854096,-0.2101462552651341,-1.9130059917709896,-0.8496229101544168,-1.331968875807898,-0.6115978383590607,-0.6794187652077451,-1.2843640004611707,2.059420334137581,0.211298220151703,1.4201855502067333,0.038297659232853346
Kathy,0.3672677369714468,0.6775962335667632,0.3461820227963935,0.10985137247048124,0.9660690575803476,-0.09195539925833435,-0.5564992933336721,0.08662676281971322,-0.929462622514631,0.8838708125353566,0.781522753562586,1.1488297861596892,0.7074882774921317,0.1327986707270209,0.5404481298530917,0.5958485581313876,1.5187049815225768,0.8715052498288415,-0.5379368050001879,0.10707019565094769,0.15121260381389803,-0.45761798437044426,-0.9164192432561755,0.15580447089596522,-0.5217278379264996,-0.16189649576400447,-1.7759517273673848,0.24554181997132335,0.5076322708450332,-0.545623950704731,-0.9628952538743498,-0.4692804475834956,1.1482750176778407,-0.9353429812486499,0.867463798202019,-0.898798156787937,-0.434345139493865,0.5988001081645125,0.8357262703636101,0.11634175242074282,-0.39964447073918197,0.4548150861466892,0.14348558621859275,0.49067835629038287,0.2577331867765848,-0.3471418593661621,0.2291132430316757,-0.02642468644770723,1.5126647849487245,-0.4654271634462897,-0.16007977068909682,-0.09210321390111774,0.005320412433764143,-1.092647050947917,-0.10984437803754876,-0.6028311409852389,-0.8937862555248435,-0.303330863712788,-1.3751150399956276,-0.9589331384712788,-1.1952958964821512,-0.4553568994835504,-1.3991190716259467,-1.7148916177883056,1.5817341084543244,0.2920744224078477,1.071937969141037,0.21505745921476857
Carson,0.9468696433693401,0.5187040549688082,1.7634801249222054,0.7882212441554464,1.6311747871818332,0.6402613487936528,-0.8508605289376299,0.21448847148536465,-0.8162877449158696,0.04615316746186743,0.7017447104529156,0.2875911720975264,0.3229103469167583,1.6317544787250913,-0.3744227084186715,0.3253280927471566,1.3096968665331228,0.35552236811172855,-0.7928590007245608,-0.0330486960130836,1.8989571952680475,3.2193255171892776,-0.5544983132037857,0.3175826790275939,-1.0082124114819129,1.2171919710290922,-1.4659773759191355,1.8865594080011499,1.0055655821816558,-0.5581796392821213,-2.0030169685551864,-2.512530465766827,0.5623908453764154,-0.6866873992375102,0.6973458777925141,-1.1969109977559653,-0.25756409500468364,-0.062161267597146845,0.7656453568143636,0.8353151805697514,0.12879916184337478,2.1468911720412365,-0.039277915619354134,0.3483599332014993,-0.8891469011665561,-0.18812784484822756,-1.2951179819406264,2.0903371091284146,1.750072547964818,1.0645352232814524,0.1874993589133878,1.3499761155247774,1.3734335137425702,-0.7022398024178863,2.2849940618922298,0.7787884973172062,-0.4686943606967104,0.42520523501709273,0.2883102881758236,-0.7534140264342566,-1.2448672895415556,0.148839426468208,-0.06288560424925096,-2.7757703781846166,-0.39746040390726817,-1.8556780761777978,-1.266780041161435,-2.142064594930872
Jade,1.9648097103925053,0.28986484188449685,1.996079343876054,1.5035519859585222,1.2035674192426498,0.02124068663288836,-1.3463037034483496,-0.5317291842517925,-0.9340342982389287,0.5663555898228019,1.4768613417375374,0.4270080178456573,0.7900506896308772,0.21318506964682635,0.08495124493558091,0.8306885516636688,1.5680989975015984,1.6151856878386848,-1.3181228810272738,1.2502320718533066,0.7763872077876027,0.5417338746324419,-0.7958689991947046,-0.5317214191922369,-0.6103933425210749,-0.003994490514462539,-2.3691694526246287,1.9151774152943881,1.1457504305773156,-0.4020995776548961,-1.5182312360961485,-1.6255297859212692,1.4685283595382759,-2.3544047280410814,-0.541610641082304,-0.5003330461181396,-0.6220080632582113,1.1204445593708265,0.2997527527553128,-0.24029996665856473,-0.6859317751319659,0.3106025670466696,-1.4450227564513711,-0.7994942168422865,0.12362777656130533,-1.2282054106862992,-0.9550978857459138,-0.4729030897201561,0.48785764181416774,-0.3665275514995049,0.3543335370886441,0.4344488372030476,-0.2760810262608168,-1.2826883992178324,0.9408459653688687,-0.8480046726176959,-1.5298012494363478,-0.9181427984193029,-1.0533796063711556,-0.7272083437221354,-1.6933835130728345,-0.7424218973153793,-1.4373639600604022,-1.896784923848098,0.3537377814915342,2.4842659752071983,0.35911631171267827,-1.0893258955850302
George,1.0930780685952268,1.3648116177043084,1.4832708971173667,0.5669011647645645,3.7061282215388993,-0.20923913410187361,-1.732415494975055,0.011431903464254033,-1.450111234322313,0.6306060618710895,1.2904955626855017,1.0187208751075025,1.6782999916358872,1.3147842511494092,0.1359916321529206,0.4143693913054231,1.6556737119037732,2.1397343798098336,-1.222556843797438,-0.4187404038613293,0.6300021815072374,-0.2607791798764535,-1.1285466512519013,-0.47024248454017786,-0.6979602688834267,-0.15830614204824603,-1.747318039587599,0.5490562476766868,-0.42780744899302425,-1.3144889670979567,-1.5038921343362017,-1.8990271979487037,0.9303840444919682,-2.1714966860937794,0.7276823832952581,-1.5095013644325095,0.026213058167570434,1.065731930222253,1.0084004249067646,0.53138033200038,-0.17569375687701952,0.5451818418211343,-0.5049249618933078,0.30185975483585714,0.06525498591388472,-0.7826735686486807,0.12298214539726245,-0.48349314389788817,1.10654597118145,-0.6406280400734246,-0.36503554991437376,0.6055301753786592,-0.0636910995692162,-1.1110654945299168,0.07727687490738223,-0.6539899189607373,-0.37785052292868,-0.6171294394498625,-1.1701713996892713,-0.43523260006599424,-1.5903407186248764,-0.5953978310845599,-1.3169497883792083,-1.181190512664265,1.343644156943881,0.4064443041482621,1.3442531629674739,0.255041736250967
Matthew,0.710932401898455,-0.1424502681211737,-0.12966904625524006,0.1677063109356275,1.5316217156675027,-0.09799631735497334,-1.1549307128680757,-0.25455361983372954,-1.0683071965504873,0.028980031096602573,0.4954067719837595,0.1822533024733911,0.6883793971925473,1.2117546277840627,-0.013692742899771092,0.3845372544448023,1.4719475513038043,0.9187585822729234,-2.4769098161942935,-0.868288467119226,0.8042461795228966,-2.1306065938362666,-1.8422755775184525,-1.0809256195459465,-1.553072467050362,-1.4630111238146135,-3.570562683449739,-0.9884583551657852,-1.389928893068623,-2.79271687731096,-2.7347440934620044,-3.167798670197226,-0.3041079951689927,-2.769665540923853,-0.7250007751995783,-2.4988122601953267,-1.4863738940490918,-0.8277335536463581,-0.2200172906614504,-0.7394992307483054,-1.2175872593171,-0.19713142585520702,-1.222169542792819,-0.8621245721837076,-1.7838322060836016,-1.5679222740948728,-1.0198339135740975,-0.9972801518443062,0.2891440722326396,-1.4158099294758588,-0.5538957524684084,-0.701743851263349,-0.8839886121634463,-2.0829489473544647,-1.4131814571238608,-1.6033251732223683,-1.5530283050076592,-1.0001691273658952,-2.0817594630679603,-1.6079756816486077,-1.9912407735457534,-1.6027508569954139,-1.9127735166529338,-2.7920451391532777,-0.43207178583656713,-1.0875794270995636,-0.8021153134280293,-1.670651027022202
Sofia,0.02977267135471514,-0.06329267635260424,-0.8273616047073785,-0.04984348139609297,0.4328730048544066,0.013499825727294752,-1.2559366776560696,-0.16714661958733004,-0.8743341038990385,0.2293398825646808,0.4672033761498176,0.24870691798263317,0.9425735718962279,-0.5302582855171663,1.0716380391419442,-0.012418869197487442,0.4240958644502395,1.1197101562017202,-2.723469683506005,0.5374665388084866,-0.4041145404067283,-1.7588157980857053,-2.3180968820613015,-2.4690693351123536,-2.027373235115724,-1.131141129390094,-1.4899169516097692,-1.3783732787810976,-2.8274375560986695,-2.524622060025456,-2.6080376515386967,-3.28588714582929,-0.40781328967823105,-2.8023480295652776,-1.9157851249674311,-0.9863866762733056,0.5122732906127383,1.5036127049971508,0.7894656663283875,0.4407386340283988,2.2841918109287835,1.7674913614051395,0.24999739439830662,1.4387330602668045,2.4399026770720256,-0.9276604482116805,2.0245884856982213,-0.9538508766011908,-1.3681756437832604,-0.9822319662658437,-1.2877418011323072,0.17765418851895629,-1.1421542133221683,-1.9587302252898617,0.08398819869136477,-0.4632996760632362,-0.3879749673723114,-0.023374239070793314,-1.2862759453744506,-0.40230314399580425,-1.3699861466421486,-0.6779508560261138,-0.7763376199455846,-1.1700394487376728,-1.7681751196113717,-1.813292169551811,-0.5429125735065562,-2.5067622731578125
