country,race,direct_correlation,indirect_correlation,same_correlation
Bangladesh,Latino,0.9200919254686604,-0.15761720509277385,False
Bangladesh,White,-0.26724769600676146,0.0225763047016099,False
Japan,Arab,-1.1661297300406854,-0.029832478467534788,True
Japan,Asian,2.1144667439195852,0.04393379139403604,True
Japan,Black,-0.2588225472041387,0.04346083486695153,False
Japan,Hispanic,0.561604773330321,-0.05570079947631214,False
Japan,Latino,0.39337826261529524,-0.04922468449686112,False
Japan,White,-0.42203187188605973,0.010137805156610679,False
Philippines,Arab,-0.13127688932364395,0.021194323738207486,False
Philippines,Asian,2.765150162669835,-0.01595801581082341,False
Philippines,Black,1.0613788520851846,-0.02431882719735786,False
Philippines,Hispanic,3.0701808519559797,0.047379750021353605,True
Philippines,Latino,3.222196345169301,0.05674766167861057,True
Philippines,White,0.5015812357152715,-0.06874401875316499,False
Vietnam,Arab,-0.3014867845264789,-0.00022847274838309892,True
Vietnam,Asian,2.4572826868162068,0.07854807335884066,True
Vietnam,Black,0.5997975744826538,0.12050372450648503,True
Vietnam,Hispanic,1.3604812562251747,0.0019744259865183823,True
Vietnam,Latino,1.3256224662838167,-0.03104871184515735,False
Vietnam,White,-0.4563585361188755,0.09788469781070741,False
Iran,Arab,2.041281693365121,0.020225982323939493,True
Iran,Asian,1.4247014795928434,-0.017541646878505828,False
Iran,Black,0.2375731077138765,-0.02457699674222474,False
Iran,Hispanic,0.5206832894118638,-0.18813734657282496,False
Iran,Latino,0.731696053820373,-0.19403985021882725,False
Iran,White,-0.4265579672227329,-0.011116874444270272,True
Turkey,Arab,1.638581989424682,0.09377997085027523,True
Turkey,Asian,1.1393953893477575,0.06736174126139226,True
Turkey,Black,0.3903449275872287,-0.16250496518184496,False
Turkey,Hispanic,0.6049586947911916,-0.008019178005012529,False
Turkey,Latino,0.8222488151315023,0.030798581852473025,True
Turkey,White,-0.23634760355808554,-0.1639261180664606,True
Russia,Arab,0.02547044045677971,0.06034409756996125,True
Russia,Asian,1.0025905827616375,0.10186809503660346,True
Russia,Black,0.6385564012925243,-0.06882603545952319,False
Russia,Hispanic,0.8638939175213961,-0.03074527686939952,False
Russia,Latino,0.6450351214195158,-0.016083740499312958,False
Russia,White,0.5493803325688446,-0.0204297223164218,False
Germany,Arab,-0.4056163269200212,0.017017112980155763,False
Germany,Asian,0.7764350870727122,0.10083310188110339,True
Germany,Black,-0.10221169505342219,0.07472805674907136,False
Germany,Hispanic,0.6765424066833209,0.06947327929266868,True
Germany,Latino,0.7565029982017255,0.013877792067002468,True
Germany,White,-0.5393228110157482,0.06067179390279755,False
United Kingdom,Arab,-0.6006522436272617,-0.018567215593867203,True
United Kingdom,Asian,0.7466076901003625,-0.14549907973289944,False
United Kingdom,Black,1.2239476936211098,0.11988719662525489,True
United Kingdom,Hispanic,1.0698476182725962,-0.03414513260742081,False
United Kingdom,Latino,0.8855905229981375,-0.12261450708044204,False
United Kingdom,White,0.4244015760202928,0.11336829347067823,True
France,Arab,0.10823959244081005,0.1307305322037495,True
France,Asian,0.5566209893564166,0.1291728329666609,True
France,Black,0.26324085200497266,-0.0015613630403329046,False
France,Hispanic,0.8209323583950909,0.15473653446939892,True
France,Latino,0.8302753507769202,0.17829252589414762,True
France,White,-0.13760046277305993,-0.009959721103925921,True
Italy,Arab,-0.07485578800548685,0.13128782821679857,False
Italy,Asian,0.39110715882831476,0.19010246909284523,True
Italy,Black,0.40976731002709094,-0.10189715311155469,False
Italy,Hispanic,1.0349466452673832,0.20138589742526264,True
Italy,Latino,1.6218917233736334,0.27441502946658736,True
Italy,White,-0.6339936098063447,-0.09378548672580315,True
Spain,Arab,0.7382826948964872,0.2423082942228552,True
Spain,Asian,0.1730778362149473,0.2349163189836984,True
Spain,Black,0.40223093170787855,-0.07639695697330685,False
Spain,Hispanic,2.7231249348970508,0.31990014435467246,True
Spain,Latino,2.7045562871005537,0.4002398424398556,True
Spain,White,-0.4641260915451022,-0.07837910921268434,True
Ukraine,Arab,0.23885955492572167,0.17729890740433465,True
Ukraine,Asian,0.9568672724491764,0.045509919069068254,True
Ukraine,Black,1.067825971306475,0.01650955813382074,True
Ukraine,Hispanic,1.2128900798679396,0.01593111062960196,True
Ukraine,Latino,1.5479326726309415,0.05534190198957483,True
Ukraine,White,0.2757331101060429,0.001167711391369213,True
Poland,Arab,-0.27486541766879796,0.15093660909462228,False
Poland,Asian,0.5680732784902693,0.137529121713271,True
Poland,Black,0.7146716002112491,0.021896864611456214,True
Poland,Hispanic,1.1737487778118048,0.1667584243744208,True
Poland,Latino,1.350517192569324,0.17462159883592368,True
Poland,White,0.12688040732882513,-0.016782725878891826,False
Romania,Arab,-0.08885740932750338,0.1902714270484971,False
Romania,Asian,0.8597146136375109,0.14163370170399894,True
Romania,Black,0.9221752425167807,-0.07189867483043669,False
Romania,Hispanic,1.0882527742535257,0.22789123442141446,True
Romania,Latino,1.742711492000766,0.28962309018764404,True
Romania,White,-0.24399297358460162,-0.08538440964956479,True
Netherlands,Arab,-0.8445266520811529,0.08388977462880874,False
Netherlands,Asian,0.5004905744515715,-0.010568315834945012,False
Netherlands,Black,0.13081387821225016,0.08712719572105893,True
Netherlands,Hispanic,1.0216126632207134,0.13260996110058346,True
Netherlands,Latino,1.0037361891062218,0.09565432177822049,True
Netherlands,White,-0.40237639500239986,0.0395353959275985,False
Austria,Arab,0.0821761253502574,0.06963647555911792,True
Austria,Asian,0.3466344189908989,0.06378213272489078,True
Austria,Black,0.11660927216817848,-0.03125826747816803,False
Austria,Hispanic,0.9313673973439158,0.15299214476073938,True
Austria,Latino,0.8051218850274088,0.12037797494650941,True
Austria,White,-0.019924564177778437,-0.03790061762905703,True
United States,Arab,-0.487737311693036,-0.05200521419098015,True
United States,Asian,1.32082720948738,-0.13050069249293558,False
United States,Black,1.3355430174310403,0.1115758263249193,True
United States,Hispanic,2.836311527666034,0.025058881649381103,True
United States,Latino,2.5098369970769925,-0.08054315832777548,False
United States,White,1.030307548689447,0.11962447135478481,True
Mexico,Arab,0.08610779739205941,0.2196963045685087,True
Mexico,Asian,0.9687239159280274,0.2136923469503806,True
Mexico,Black,0.455126592293166,-8.23257330447281e-05,False
Mexico,Hispanic,3.613090479530903,0.2600752466188892,True
Mexico,Latino,3.6335418264218085,0.3314815858375172,True
Mexico,White,-0.178434704894844,-0.00035126972115705457,True
Canada,Arab,-0.6909957828875467,-0.09146640698505237,True
Canada,Asian,1.5177620075127707,-0.05734406552931887,False
Canada,Black,1.0637560250053641,0.10876713806365595,True
Canada,Hispanic,1.3869682722802965,-0.10103866562981022,False
Canada,Latino,1.3730133324114457,-0.16981535869466444,False
Canada,White,0.35212342448692263,0.06973310541551853,True
Guatemala,Arab,-0.1289034769178575,0.22770187100765749,False
Guatemala,Asian,0.2756049217389873,0.1570253103948216,True
Guatemala,Black,0.3617759286408717,-0.06607768221118136,False
Guatemala,Hispanic,2.8990300563152824,0.2975986527514151,True
Guatemala,Latino,2.9069281953529438,0.36855110076078396,True
Guatemala,White,-0.12881997470580264,-0.07462846603063321,True
Haiti,Arab,0.04513565670728476,0.25666267073816157,True
Haiti,Asian,-0.06996861925928749,0.0023075558350393885,False
Haiti,Black,1.4623070476021611,0.14060319416038647,True
Haiti,Hispanic,1.8900075842537711,0.17329721350188476,True
Haiti,Latino,2.083356747348122,0.2228387703278902,True
Haiti,White,0.26252392643799316,0.1149880101282424,True
Cuba,Arab,-0.08207385649162892,0.25087718963992245,False
Cuba,Asian,-0.013970449069839044,0.1965810956479142,False
Cuba,Black,0.893095733041311,-0.007020144790601011,False
Cuba,Hispanic,2.9470780527551916,0.3075902160289672,True
Cuba,Latino,2.9615615574849596,0.3836545176750248,True
Cuba,White,0.19707686457237408,0.0034109921487778753,True
Dominican Republic,Arab,-0.7012149979362284,0.19295315812029123,False
Dominican Republic,Asian,0.005111614862446414,0.12222704628654313,True
Dominican Republic,Black,0.7956588662824765,-0.11249529665814317,False
Dominican Republic,Hispanic,2.475780404210741,0.30177647137715324,True
Dominican Republic,Latino,2.8415953244961076,0.37012437080465443,True
Dominican Republic,White,-0.09117367080930064,-0.12355154387873772,True
Honduras,Arab,0.4191939321604698,0.26003469351964786,True
Honduras,Asian,0.6230252729665877,0.137434300131465,True
Honduras,Black,1.1445120343359672,0.024982185144749015,True
Honduras,Hispanic,3.2668140799148775,0.30442130241832044,True
Honduras,Latino,3.394535740446165,0.36891719732183126,True
Honduras,White,0.2461844957635251,0.022494025617070774,True
Nicaragua,Arab,-0.3451449483420679,0.21334140137659727,False
Nicaragua,Asian,0.23826432128600966,0.11793201269740856,True
Nicaragua,Black,0.7711051879218112,-0.07301703130526864,False
Nicaragua,Hispanic,2.7131247363750175,0.2917298015688933,True
Nicaragua,Latino,2.998901964814861,0.35990787673183383,True
Nicaragua,White,-0.12545201912823348,-0.07525917610676848,True
El Salvador,Arab,0.14797243831186743,0.23863527904398785,True
El Salvador,Asian,0.2612893241169496,0.17490468203098386,True
El Salvador,Black,0.7891696843510502,-0.036505372750123735,False
El Salvador,Hispanic,2.896033414078628,0.2974349297791579,True
El Salvador,Latino,3.177670354801198,0.36770287397382173,True
El Salvador,White,-0.13015440507835624,-0.03285739427737266,True
Brazil,Arab,-0.7062740655491305,0.15561815615948246,False
Brazil,Asian,1.0100083830536575,0.18585247856915785,True
Brazil,Black,1.011104943949217,0.009547557637487611,True
Brazil,Hispanic,2.073469391304469,0.24623976394434088,True
Brazil,Latino,2.4695558712643733,0.2956390641617727,True
Brazil,White,-0.2305952994775408,0.009991348794724802,False
Colombia,Arab,-0.7369856106414828,0.25064244681412756,False
Colombia,Asian,0.5026833288024037,0.200845011803714,True
Colombia,Black,0.750070567106348,-0.03216359547659432,False
Colombia,Hispanic,2.7683218548057136,0.33537709029529317,True
Colombia,Latino,3.2416124653559004,0.4139689047998357,True
Colombia,White,-0.360245294680945,-0.0442831257607506,True
Argentina,Arab,-0.07878150501565366,0.26715628383345474,False
Argentina,Asian,0.6167427820871236,0.1854514575302433,True
Argentina,Black,0.8968405447644707,-0.04141989020717574,False
Argentina,Hispanic,2.775427069662666,0.34231104154026604,True
Argentina,Latino,3.4064589024465333,0.42420971877595004,True
Argentina,White,-0.20426880590508215,-0.054776196233007474,True
Peru,Arab,-0.43400919454470716,0.21815528367202783,False
Peru,Asian,0.9244008660485498,0.16780180504795744,True
Peru,Black,0.7321566574900196,-0.04968114732033809,False
Peru,Hispanic,2.213633914216857,0.2943301179611263,True
Peru,Latino,2.6253694871930877,0.383549137670185,True
Peru,White,-0.3258642726443805,-0.07737457243792058,True
Venezuela,Arab,0.03793828934169926,0.2539345794248182,True
Venezuela,Asian,0.3222824842991964,0.15736352266180728,True
Venezuela,Black,0.8188442576743927,-0.055268044598579785,False
Venezuela,Hispanic,2.9086859920904713,0.3056110752299536,True
Venezuela,Latino,3.2091326276423433,0.3915977115308059,True
Venezuela,White,-0.06268326092528521,-0.0646647930491735,True
Chile,Arab,-0.8476810679815151,0.22941079991648308,False
Chile,Asian,0.45324608854322984,0.20817802602542868,True
Chile,Black,0.6234015148199011,-0.07572769618014677,False
Chile,Hispanic,2.3858094003042902,0.35259960476431096,True
Chile,Latino,2.8659755941232956,0.43582734477059937,True
Chile,White,-0.20386309493430374,-0.10207164525166834,True
Ecuador,Arab,-0.19329315157164115,0.24815123784434232,False
Ecuador,Asian,0.811133582889164,0.1193025986741244,True
Ecuador,Black,0.690760103292496,-0.02707459874203796,False
Ecuador,Hispanic,2.2821444973787277,0.3056913130860713,True
Ecuador,Latino,2.65873451604697,0.38492123685405777,True
Ecuador,White,-0.31956749651822586,-0.06714178644361848,True
Bolivia,Arab,-0.04496500629603757,0.23386351515267617,False
Bolivia,Asian,0.5784855770568273,0.16714623865542963,True
Bolivia,Black,0.9777751673727109,-0.06390297892624174,False
Bolivia,Hispanic,2.373173470497155,0.345293442661877,True
Bolivia,Latino,2.883570145833708,0.4151737428573052,True
Bolivia,White,-0.2355417494907814,-0.08858878393536485,True
Paraguay,Arab,-0.691306633420233,0.23766881574997778,False
Paraguay,Asian,0.39739449505338437,0.1513583259458169,True
Paraguay,Black,0.7304340896089361,-0.04883706142308941,False
Paraguay,Hispanic,2.501218757861348,0.3591411526213773,True
Paraguay,Latino,2.8968269727866085,0.42388787394687777,True
Paraguay,White,-0.42334794600118697,-0.08528997272732779,True
Uruguay,Arab,-0.5470930128350336,0.27250738449862166,False
Uruguay,Asian,0.4656125724868218,0.15996235258621413,True
Uruguay,Black,0.5618487624427668,-0.09395293969369475,False
Uruguay,Hispanic,2.4892073932238037,0.3929512786088223,True
Uruguay,Latino,2.9247963034693725,0.46692389894823444,True
Uruguay,White,-0.3541616350011121,-0.12109806764317407,True
Australia,Arab,-0.9910416812721876,-0.10506960964200254,True
Australia,Asian,1.7593303002505822,-0.10052772667570146,False
Australia,Black,0.8878776558221766,0.05511705465848128,True
Australia,Hispanic,0.9387634775571748,-0.07427372621758985,False
Australia,Latino,1.1829456510206955,-0.15434863845557775,False
Australia,White,0.11530712805970993,0.026133005209022772,True
Papua New Guinea,Arab,-1.0530644775764628,-0.021768474654565932,True
Papua New Guinea,Asian,1.1779184294757878,-0.1333087100358909,False
Papua New Guinea,Black,1.025557688764124,0.059896949814730226,True
Papua New Guinea,Hispanic,0.7111730321225549,-0.0282666682003748,False
Papua New Guinea,Latino,0.90323667135814,-0.08050615498330059,False
Papua New Guinea,White,0.06196254532426411,0.03660694475038672,True
New Zealand,Arab,-1.812331454517201,-0.06934451844511326,True
New Zealand,Asian,0.9325382444551161,-0.10490908538107781,False
New Zealand,Black,0.9312140230067696,0.14571014982098693,True
New Zealand,Hispanic,0.5722302367381287,-0.0599140167948077,False
New Zealand,Latino,0.8470184296240194,-0.1327417411596021,False
New Zealand,White,0.09975906662859634,0.1076852616083248,True
Fiji,Arab,-0.732060462592242,0.09884543933272619,False
Fiji,Asian,1.3502185643998972,0.001994212973953999,True
Fiji,Black,1.034325562114249,0.07941906498500459,True
Fiji,Hispanic,0.6062335561024895,0.05013829250349552,True
Fiji,Latino,0.9496571417804303,0.050146396088529235,True
Fiji,White,-0.024152735030398127,0.020616354876116696,False
Solomon Islands,Arab,-0.9475538130015839,-0.027717989143991418,True
Solomon Islands,Asian,0.7242738068351486,-0.07495615807896272,False
Solomon Islands,Black,0.9432047277899379,-0.03024906020504137,False
Solomon Islands,Hispanic,0.37368812166629,0.05017900957215111,True
Solomon Islands,Latino,0.6322632272420156,0.013912424665468768,True
Solomon Islands,White,-0.15943292026854938,-0.08011582568795185,True
Vanuatu,Arab,-0.6572294209209042,0.04114755285703776,False
Vanuatu,Asian,1.04296029960528,-0.018540351831202288,False
Vanuatu,Black,1.1412857113364971,0.13175642211677505,True
Vanuatu,Hispanic,0.9513851237123773,0.011171807417126521,True
Vanuatu,Latino,1.1729781958981629,-0.010003271834130245,False
Vanuatu,White,0.016618370414216842,0.10905130705348338,True
Samoa,Arab,-0.9721028187549023,0.08092988500509214,False
Samoa,Asian,1.0116632170676998,-0.0359195728514945,False
Samoa,Black,1.307368986697137,0.06769883366795404,True
Samoa,Hispanic,1.073359172481207,0.0848752074326387,True
Samoa,Latino,1.4274913731996317,0.06906363851748273,True
Samoa,White,0.28085823638681284,0.04139737420452961,True
Kiribati,Arab,-0.049132051010824455,0.10927649993620285,False
Kiribati,Asian,0.9593916263141083,-0.010344390151342076,False
Kiribati,Black,1.1118695304080621,0.22996303724023248,True
Kiribati,Hispanic,1.0754323854958499,-0.027651652654039016,False
Kiribati,Latino,1.205974934898129,-0.056119562414225735,False
Kiribati,White,0.21916541741806084,0.2394385265148779,True
Micronesia,Arab,-1.0623256811595538,0.0434146307010777,False
Micronesia,Asian,1.0390113063290363,-0.0038700571466688876,False
Micronesia,Black,0.5865860011378919,-0.06144557460211944,False
Micronesia,Hispanic,0.7464635083980145,0.1185448268135544,True
Micronesia,Latino,0.6773239865680794,0.09700517383831976,True
Micronesia,White,0.1487192099268432,-0.09852209689451727,False
Tonga,Arab,-0.593827203048142,0.03536721937155686,False
Tonga,Asian,1.0863208603239132,-0.08729364274484651,False
Tonga,Black,1.1624996010816877,0.0486267430100845,True
Tonga,Hispanic,0.27451250648639447,-0.03223197942623211,False
Tonga,Latino,0.5747424958492373,-0.04121025016604669,False
Tonga,White,0.3177361345795891,0.017416173761104346,True
