index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
accountant,-0.4822754857025568,-0.4707472104080954,-130.3259,13.792253,7.676749000000001,3.4182684
air traffic controller,-0.17672636096628871,-0.14660248250339245,-7.144153,1.3050817,7.523156599999999,6.1232424000000005
architect,-0.7263993756772292,-0.07550890131718667,-181.93323,70.00143,8.640953,3.002622
artist,0.2677160111244329,-0.6599712068101832,-138.63828,-105.53397,4.777372,7.2541410000000015
attorney,-1.2359449601788042,0.04227580735907606,46.303154,257.1381,8.844855,0.20056897
baker,0.6462986593261363,0.15927239924041675,25.966948000000002,-171.58069,1.8467395,8.386054
banker,-0.30833061077382024,0.8236675485074191,-73.78712,240.46939,9.985142,1.7562048
bartender,-0.1482424222480272,-0.4876860892793695,-164.26886000000005,-12.736899000000001,5.2853427,6.145444
barber,-0.3416658953028508,0.07274042898549712,17.007025,-24.56915,8.305235,5.45988
barman,-1.373656292474424,0.07998890592347185,58.003859999999996,250.01552999999998,9.005194,0.12733337
barmaid,2.8788824695307245,-0.3851161875592869,193.11482,-136.11171000000002,-1.2960962,6.506648
bookkeeper,-0.5270617773550158,0.1091523391744116,-205.80452,176.26823000000005,8.48906,5.005826
broadcaster,-0.5262147618420581,0.01814896401997661,-135.42426,89.86191,8.827041,3.6746432999999996
builder,-1.1714971153835607,0.8188196628156066,-34.85096,258.60202000000004,9.851472,1.0043559000000002
businessperson,-1.2492528784826251,0.21523658095240344,14.122470000000002,244.95999,9.136846,0.3455683
businessman,-0.888690188461834,0.0951148657982139,-21.562654000000002,164.79077,8.385107000000001,1.3362032
businesswoman,2.911946847152057,0.0019914593559868304,184.88076999999998,-126.26531000000001,-1.1600728999999999,6.1688423
butcher,0.4951990929306151,0.2678404008923287,29.427164,-156.82413,1.8343912,8.572413000000001
captain,0.04935896325056529,0.18423441657924505,7.6392565,-102.388695,2.3070502,9.445758
carpenter,-0.15816308727680467,0.14985940501828413,1.4086648000000002,-39.45988,8.097031,5.741585700000001
cashier,-0.3304163823380177,-0.4965411846450984,-137.66145,0.57867044,5.423151,5.9115047
chef,0.15926971664864473,-0.4504529639180596,-132.20682,-81.14398,4.8376980000000005,6.924095599999999
coach,-1.7753222260990296,0.06537318783344395,85.890945,252.19173999999998,9.177475,-0.09903442
cook,0.3995920837533571,0.05814815730440461,0.37929147,-131.56407,2.240079,8.915711
computer programmer,-0.21425996680684248,-0.2040993671151521,-30.057878000000002,17.209366,7.1915326,5.9396157
dancer,2.5421991075518946,-0.4500414815455954,191.85118,-150.00435,-1.248874,6.55218
dental hygienist,-0.2852733622937043,-0.2748239219962369,-55.82915500000001,32.895813000000004,6.564478,5.83333
