country,gender,direct_correlation,indirect_correlation,same_correlation
Austria,girl,-0.49057611800056405,0.12445035082491719,False
Austria,man,-0.9667737883007661,0.18807356844652168,False
Austria,woman,-0.43417551686943995,0.1676244633221071,False
United States,male,0.860844918356824,0.12394196544002893,True
United States,female,0.7771167214677287,-0.2375741432172794,False
United States,boy,-1.3388281312863919,0.18114377140485471,False
United States,girl,-0.9970520328444084,-0.250621701017824,True
United States,man,-0.4836096243279257,0.2926532592744521,False
United States,woman,-0.23817461327471817,-0.1711767514621659,True
Mexico,male,-0.102578220031427,-0.09066852528580942,True
Mexico,female,-0.23113680251915922,0.24568045483917483,False
Mexico,boy,-0.5750127246790627,-0.08418934043200448,True
Mexico,girl,-0.5114947881646142,0.3183177119785012,False
Mexico,man,-0.5012246452636454,-0.18584450267676098,True
Mexico,woman,-0.424854351096706,0.25404538455449605,False
Canada,male,0.7893712569613487,0.12642201221941854,True
Canada,female,0.4854706457282584,-0.09073856883022363,False
Canada,boy,-1.0532669427328258,0.15039136366052766,False
Canada,girl,-0.765999712572764,-0.08060576362242565,True
Canada,man,-0.5798648131836264,0.22265045591892854,False
Canada,woman,-0.3222098724082549,-0.0032481233396670786,True
Guatemala,male,-0.44170322642138465,-0.05010603292020047,True
Guatemala,female,-0.46865010270785723,0.1810248128360034,False
Guatemala,boy,-0.817024325709446,-0.04570486516633377,True
Guatemala,girl,-0.794229645913206,0.22592676803998354,False
Guatemala,man,-0.5154901645292169,-0.12318012913379907,True
Guatemala,woman,-0.4078893506429181,0.17954822619617833,False
Haiti,male,-0.6999485038716302,0.011638981024009638,False
Haiti,female,-0.6966729501073455,-0.02939504078135863,True
Haiti,boy,-0.3227494211053325,0.12904368930833188,False
Haiti,girl,-0.6495589307443984,0.06505999530094012,False
Haiti,man,-0.38200930659669774,0.10635867450575368,False
Haiti,woman,-0.4276104417611529,0.05856671226339165,False
Cuba,male,-1.1487505620056564,-0.07394878356572139,True
Cuba,female,-0.5795782384753047,0.2062152814732958,False
Cuba,boy,-0.9554465647447469,-0.048745332503872814,True
Cuba,girl,-0.8296889092415729,0.27897459483566794,False
Cuba,man,-0.3934278207997544,-0.13988085892757074,True
Cuba,woman,-0.2422926590692285,0.22795581132852955,False
Dominican Republic,male,-0.449342059607631,-0.07990163085178113,True
Dominican Republic,female,-0.3466330281327689,0.15443320970281701,False
Dominican Republic,boy,-1.172384709472108,-0.04639268578374686,True
Dominican Republic,girl,-1.1025791119642943,0.22959868162054398,False
Dominican Republic,man,-0.8574670382189369,-0.11357487688442011,True
Dominican Republic,woman,-0.866337270658329,0.2010175397584393,False
Honduras,male,-0.4498479922461378,-0.032152450380043524,True
Honduras,female,-0.43837800215603173,0.11840388791765465,False
Honduras,boy,-0.7179357402888064,0.00462375805644236,False
Honduras,girl,-0.7212582285862812,0.16998235141445026,False
Honduras,man,-0.663691446186854,-0.05408915519519573,True
Honduras,woman,-0.4981360480096579,0.1377582228946092,False
Nicaragua,male,-0.5460754648227643,-0.07300116819035914,True
Nicaragua,female,-0.5102034735138532,0.13845430688154345,False
Nicaragua,boy,-1.1379672794894777,-0.06563034537927559,True
Nicaragua,girl,-1.0042662156224031,0.17239981119371317,False
Nicaragua,man,-0.757718185479865,-0.1279829688061432,True
Nicaragua,woman,-0.5493013509741547,0.13601764111700457,False
El Salvador,male,-0.5003043106660271,-0.080471908350992,True
El Salvador,female,-0.35193573183017995,0.20640589241133891,False
El Salvador,boy,-0.7298291715640405,-0.05704159419580914,True
El Salvador,girl,-0.6643188550287346,0.27742867117114534,False
El Salvador,man,-0.650813461107345,-0.1472370816231449,True
El Salvador,woman,-0.34301431501762275,0.2286670183414591,False
Brazil,male,-0.13453121742202118,-0.08792473076366178,True
Brazil,female,-0.28415063912061156,0.19699622703468198,False
Brazil,boy,-0.6332218594301173,-0.06212069748495967,True
Brazil,girl,-0.6693649395411466,0.2734325338178383,False
Brazil,man,-0.7697969777651479,-0.1573944031337049,True
Brazil,woman,-0.7041096310218696,0.22093597148107375,False
Colombia,male,-0.31270537359425743,-0.07180721706524217,True
Colombia,female,-0.33206923906157304,0.17912301437432956,False
Colombia,boy,-0.8863267233221218,-0.042432422626976475,True
Colombia,girl,-0.7765749200997976,0.24742043752105486,False
Colombia,man,-0.6627498953449688,-0.12581869586600683,True
Colombia,woman,-0.4282551275787284,0.2050005490084472,False
Argentina,male,-0.1259412012783644,-0.039084631699914385,True
Argentina,female,-0.24931159528694927,0.18548078900620707,False
Argentina,boy,-1.0157166426668278,-0.021024888620947327,True
Argentina,girl,-0.9148892797258571,0.24170525188016698,False
Argentina,man,-0.8566573001745554,-0.10547714503467615,True
Argentina,woman,-0.5472081881715167,0.20470015668959338,False
Peru,male,-0.32317268233116736,-0.04508458576987926,True
Peru,female,-0.1499613558366892,0.19154126957242024,False
Peru,boy,-0.6797979113700922,-0.047931052123562794,True
Peru,girl,-0.671529490822819,0.23139750961105773,False
Peru,man,-0.5580165010863802,-0.13912843012414655,True
Peru,woman,-0.3206024167242779,0.18129864316403727,False
Venezuela,male,-0.35723721769172107,-0.06490725987891657,True
Venezuela,female,-0.1670330506877359,0.15247578440887885,False
Venezuela,boy,-1.0947547369134916,-0.054764697560644275,True
Venezuela,girl,-0.897212987413351,0.1961963250012341,False
Venezuela,man,-0.6314077085461591,-0.12941838543266274,True
Venezuela,woman,-0.3512029421067908,0.1502068351625463,False
Chile,male,-0.19726454577320424,-0.024284867160877625,True
Chile,female,-0.19283040295004408,0.19559062723715312,False
Chile,boy,-1.1494446075566822,-0.004109996615189514,True
Chile,girl,-1.003770740214479,0.25768796090181306,False
Chile,man,-0.8448625605640292,-0.09156910328728562,True
Chile,woman,-0.5377154855328663,0.21918126546873548,False
Ecuador,male,-0.33142752466447617,-0.025853312867338843,True
Ecuador,female,-0.35516916717630764,0.07935341415102062,False
Ecuador,boy,-0.9034316910857169,0.013034425204143553,False
Ecuador,girl,-0.7777300740809321,0.12683352258434527,False
Ecuador,man,-0.7825165069794953,-0.04499545978200902,True
Ecuador,woman,-0.579542016001945,0.0932266436911747,False
Bolivia,male,-0.3307237989355662,-0.010367704619641366,True
Bolivia,female,-0.13538506485484295,0.15429336186090545,False
Bolivia,boy,-0.6694719551965802,-0.008017244450728565,True
Bolivia,girl,-0.5394341493517432,0.18364690653606247,False
Bolivia,man,-0.6304889683273078,-0.07436442060879883,True
Bolivia,woman,-0.14667766985386063,0.1490253070794088,False
Paraguay,male,-0.3738573598301839,-0.038071745210328224,True
Paraguay,female,-0.25385181194579737,0.12290000600855268,False
Paraguay,boy,-0.8405368147595584,-0.01882397459619862,True
Paraguay,girl,-0.7549232871931184,0.16550109462217213,False
Paraguay,man,-0.8584727650446764,-0.08156911590664606,True
Paraguay,woman,-0.48440735869553325,0.13866059894409585,False
Uruguay,male,-0.15981229922945198,-0.01166115734823007,True
Uruguay,female,-0.26608348418466915,0.09913895227850916,False
Uruguay,boy,-1.0566637195817317,0.022752496131180775,False
Uruguay,girl,-0.9004210550964333,0.14673703464377616,False
Uruguay,man,-1.0089060841601112,-0.03678449925117791,True
Uruguay,woman,-0.7401180699107568,0.12295397920429327,False
Australia,male,0.8625370878168822,0.10441209853957348,True
Australia,female,0.32485787082291906,-0.08866485438485892,False
Australia,boy,-1.0032311629429478,0.10987548585913356,False
Australia,girl,-0.8429644983694519,-0.09276266547686181,True
Australia,man,-0.7170317189956608,0.1848505203514229,False
Australia,woman,-0.64873998379804,-0.029179180536946188,True
Papua New Guinea,male,0.9193010306338565,0.07810951975556331,True
Papua New Guinea,female,0.6970253950017832,-0.13087602682423782,False
Papua New Guinea,boy,-0.5673211054442987,0.07542479427052484,False
Papua New Guinea,girl,-0.8035121315397084,-0.16712560956215097,True
Papua New Guinea,man,-0.28396319864515707,0.167635603436108,False
Papua New Guinea,woman,-0.04865194388165087,-0.09783410413433476,True
New Zealand,male,0.5346701988497137,0.13957852119427783,True
New Zealand,female,0.0407921938116604,-0.13889885740172367,False
New Zealand,boy,-1.1310096266601264,0.17466528549753976,False
New Zealand,girl,-1.233659640574309,-0.13060418881287275,True
New Zealand,man,-0.9296749470244693,0.272518382373851,False
New Zealand,woman,-0.8467950636315036,-0.04222132429637241,True
Fiji,male,0.25425145423680207,0.13179604650335836,True
Fiji,female,-0.25836147860383424,-0.04830787557011878,True
Fiji,boy,-0.6706972848311881,0.14583360937053128,False
Fiji,girl,-0.8973703976379006,-0.054480017045958375,True
Fiji,man,-0.6246777892220529,0.18460354006115678,False
Fiji,woman,-0.800821646165793,-0.01953706375085545,True
Solomon Islands,male,0.6351209794929116,0.08438128965144721,True
Solomon Islands,female,0.30382015861465034,-0.004381034908534875,False
Solomon Islands,boy,-0.45579737330078995,0.08642027039044578,False
Solomon Islands,girl,-0.8890244666061607,-0.006136392081566231,True
Solomon Islands,man,-0.4303339607286449,0.10730759386863745,False
Solomon Islands,woman,-0.2797063939453107,0.021047002604636326,False
Vanuatu,male,0.24591486767998127,0.10741537337488179,True
Vanuatu,female,-0.11723203363081934,-0.007258024055960258,True
Vanuatu,boy,-0.4732695974680844,0.12886875294242237,False
Vanuatu,girl,-0.7199501901654423,0.00295692670899889,False
Vanuatu,man,-0.610196999639592,0.1532857234318515,False
Vanuatu,woman,-0.6680038455407149,0.043997304800503366,False
Samoa,male,0.3975992549823332,0.07485457521699833,True
Samoa,female,-0.027335694107008937,-0.114442480207128,True
Samoa,boy,-0.1571863364298277,0.12282895932929569,False
Samoa,girl,-0.5451482630143232,-0.11366401085069677,True
Samoa,man,-0.5708337525876902,0.1594322995105314,False
Samoa,woman,-0.755455455390413,-0.08828823450835394,True
Kiribati,male,0.3156502070145827,0.0551581605848724,True
Kiribati,female,0.006682848644897049,0.08898553784525276,True
Kiribati,boy,-0.6081167253458898,0.08009344502055696,False
Kiribati,girl,-0.8764060804736808,0.12830657234684598,False
Kiribati,man,-0.4346138932269204,0.08572006367303849,False
Kiribati,woman,-0.47015432760355536,0.1707355805162114,False
Micronesia,male,0.9021358856497089,0.015819329299191057,True
Micronesia,female,0.7899565318246091,0.008992783558167284,True
Micronesia,boy,0.13791453376414325,0.037122303825529404,True
Micronesia,girl,-0.1728733893179613,0.02612449635505104,False
Micronesia,man,-0.13403719074700984,0.03204963646064402,False
Micronesia,woman,-0.3724797851407006,0.027722915114286994,False
Tonga,male,0.3173655052204965,0.15316048594019677,True
Tonga,female,-0.0657730315320749,-0.09374452325105848,True
Tonga,boy,-0.4788861374358254,0.1338704176959368,False
Tonga,girl,-0.6700045671085534,-0.15632796039121874,True
Tonga,man,-0.5880100933367398,0.19155979775880777,False
Tonga,woman,-0.7058670752345197,-0.10859726488912387,True
