country,age,direct_correlation,indirect_correlation,same_correlation
Nigeria,1,-0.2516761502784917,0.02361778451698703,False
Nigeria,2,-0.6057535169653196,0.017268859196838682,False
Nigeria,3,-0.6285587707199868,0.006283256301804065,False
Nigeria,4,-0.6399785521079403,-0.008408369169294577,True
Nigeria,5,-0.697006599944075,-0.019599392071246526,True
Nigeria,6,-0.7082528416908463,-0.02203920958828641,True
Nigeria,7,-0.7187318032364053,-0.024121718388308466,True
Nigeria,8,-0.7712337940459977,-0.049770187225365796,True
Nigeria,9,-0.6978381940961109,-0.049311170325646324,True
Nigeria,10,-0.7104876422832719,-0.06834450858528905,True
Nigeria,11,-0.5625565399832072,-0.06969683141067859,True
Nigeria,12,-0.6380957154459533,-0.08580634227975803,True
Nigeria,13,-0.5189850326109675,-0.08882720085984566,True
Nigeria,14,-0.37911618586541834,-0.09285276220608125,True
Nigeria,15,-0.2744107956447554,-0.09907532619923724,True
Nigeria,16,-0.16155532829633903,-0.09905874422040314,True
Nigeria,17,-0.13759394411380246,-0.0867176779689971,True
Nigeria,18,0.11839218346172041,-0.08640464321681829,False
Nigeria,19,0.31405655908700314,-0.09083766212628439,False
Nigeria,20,0.0930867765035406,-0.07876513964732568,False
Nigeria,21,0.4003996629522881,-0.06171655133647328,False
Nigeria,22,0.42066806405605206,-0.07212553582228691,False
Nigeria,23,0.4903739517219763,-0.05802165220242632,False
Nigeria,24,0.4923883342598678,-0.05945167465266641,False
Nigeria,25,0.4766706009240345,-0.04131444817045337,False
Nigeria,26,0.5866674294451002,-0.03281941725357875,False
Nigeria,27,0.5737737218123977,-0.04109389577645163,False
Nigeria,28,0.5846983105327281,-0.044929379939793616,False
Nigeria,29,0.6343218900167608,-0.029628303554466322,False
Nigeria,30,0.32646431031229656,-0.006533953274292275,False
Nigeria,31,0.6613782111328466,0.0009346079867123148,True
Nigeria,32,0.6387549695068401,0.008496753324977884,True
Nigeria,33,0.5658628503464253,0.031004274725261828,True
Nigeria,34,0.8044742953237631,0.023652906900680202,True
Nigeria,35,0.5839757040415268,0.025171003288799655,True
Nigeria,36,0.7329930542999347,0.030245750588741648,True
Nigeria,37,0.6273865155452212,0.017467908839333433,True
Nigeria,38,0.6274170059698176,0.0033727169402418006,True
Nigeria,39,0.5715276611991403,0.018275506622910227,True
Nigeria,40,0.16379212907429622,0.05484479945643054,True
Nigeria,41,0.49130275194817913,0.031437646329105555,True
Nigeria,42,0.3459623414510449,0.02681854891642389,True
Nigeria,43,0.40745730693380555,0.02815786422020794,True
Nigeria,44,0.5382608151567736,0.042490302091596356,True
Nigeria,45,0.3295001435351385,0.03436154629841769,True
Nigeria,46,0.503494945665734,0.040424952426801254,True
Nigeria,47,0.30111437938890695,0.046683538786706134,True
Nigeria,48,0.3593262339203804,0.038555095342197344,True
Nigeria,49,0.26688215209298743,0.04298442901624109,True
Nigeria,50,-0.07685466697943102,0.06786375832829154,False
Nigeria,51,0.3512549068584021,0.07934929392258393,True
Nigeria,52,0.18880585626305332,0.07545214085870242,True
Nigeria,53,0.3131009232176041,0.06893265470716035,True
Nigeria,54,0.32865609526599515,0.05453000051911036,True
Nigeria,55,0.19087746950879017,0.07003845731227372,True
Nigeria,56,0.2710164541459323,0.060370652189915386,True
Nigeria,57,0.2063570935103691,0.06519969347843035,True
Nigeria,58,0.12433395436574957,0.04178002342409884,True
Nigeria,59,0.12598113317804005,0.06188015762956029,True
Nigeria,60,-0.277510504012827,0.07162620201357024,False
Nigeria,61,0.012495129143039173,0.07023292202459819,True
Nigeria,62,0.030060523994628063,0.07893255499381967,True
Nigeria,63,-0.05492690603597297,0.08509101037541358,False
Nigeria,64,-0.012925508181156422,0.07607763049189357,False
Nigeria,65,-0.1811102029687302,0.08305809174422922,False
Nigeria,66,0.013383329149108227,0.08548265938294577,True
Nigeria,67,-0.08995423208753865,0.07779225464926907,False
Nigeria,68,-0.11565714014038153,0.06220694120172071,False
Nigeria,69,-0.13077715001269857,0.06733717160329254,False
Nigeria,70,-0.5846305703796355,0.07896683241743013,False
Nigeria,71,-0.22479933341225752,0.08582843730369813,False
Nigeria,72,-0.36267030854507426,0.088615025780908,False
Nigeria,73,-0.3011275534980833,0.08852203237085027,False
Nigeria,74,-0.2924985293186556,0.07970466193012157,False
Nigeria,75,-0.4648270536379971,0.08316172447165976,False
Nigeria,76,-0.30384228855193157,0.07869410544332169,False
Nigeria,77,-0.37785783883066226,0.08661860128285515,False
Nigeria,78,-0.295179789207663,0.06901939822178085,False
Nigeria,79,-0.42963391026006525,0.0809083552491343,False
Nigeria,80,-0.8315446261887844,0.061263226232613,False
Nigeria,81,-0.5380816548065801,0.07312012210842089,False
Nigeria,82,-0.545079348762713,0.06635743615700175,False
Nigeria,83,-0.49751935145962706,0.07666343041336719,False
Nigeria,84,-0.550447856955264,0.06704919388997113,False
Nigeria,85,-0.5720814742137142,0.061065910250597225,False
Nigeria,86,-0.6448362605735629,0.060465419804296934,False
Nigeria,87,-0.7521551614271625,0.061126233170160506,False
Nigeria,88,-0.6989808756468197,0.064197390707489,False
Nigeria,89,-0.70860838159156,0.06475651892569946,False
Nigeria,90,-1.0253420997672669,0.06758748558025045,False
Nigeria,91,-0.7357909956773019,0.0720576002858121,False
Nigeria,92,-0.7756446337780637,0.07327109448098089,False
Nigeria,93,-0.84583999934655,0.07083695416862806,False
Nigeria,94,-0.8148256668983969,0.06949892467333067,False
Nigeria,95,-0.9400023836268339,0.07242140710710782,False
Nigeria,96,-0.8492425152513307,0.07571887034129304,False
Nigeria,97,-0.8243317627776334,0.08219931814296562,False
Nigeria,98,-0.8472853687028605,0.06505146191373201,False
Nigeria,99,-0.9229571611892701,0.09332218276029362,False
Nigeria,100,-1.0402437377552034,0.07911204623507168,False
Nigeria,101,-0.934732098908091,0.07725695728944776,False
Nigeria,102,-1.0018400519088444,0.08189509371393734,False
Ethiopia,1,0.3032560765613008,0.09522943653282406,True
Ethiopia,2,0.13425111690205174,0.1188073457342677,True
Ethiopia,3,0.1426116233818117,0.12614573103273524,True
Ethiopia,4,0.12129198285976439,0.10659539066030166,True
Ethiopia,5,0.12163842304327294,0.09276269002765168,True
Ethiopia,6,0.10381284242922233,0.06234203819991452,True
Ethiopia,7,0.16044960487728985,0.07624278568456708,True
Ethiopia,8,0.13518286103279517,0.0687656477210514,True
Ethiopia,9,0.12247752138538498,0.043900611194825835,True
Ethiopia,10,-0.04815884484121458,0.025862180252632476,False
Ethiopia,11,0.08909333053317302,-0.008974061801771084,False
Ethiopia,12,0.005938886346532498,-0.015810218606391882,False
Ethiopia,13,-0.0024847459638238267,-0.047201723956784084,True
Ethiopia,14,0.06181906433371111,-0.06214417649395357,False
Ethiopia,15,0.02159881529184824,-0.07165103617100457,False
Ethiopia,16,0.07455628192802363,-0.09164679263997791,False
Ethiopia,17,-0.004032743680150114,-0.10767298427575066,True
Ethiopia,18,0.12210086732358576,-0.12499193110062846,False
Ethiopia,19,0.2724965795795875,-0.14317104489232155,False
Ethiopia,20,0.11160798389309876,-0.13972648881613764,False
Ethiopia,21,0.2472591487331421,-0.14304740602055016,False
Ethiopia,22,0.3311615246218228,-0.1477291488344155,False
Ethiopia,23,0.3270357397187576,-0.14871458125722858,False
Ethiopia,24,0.34405364638050345,-0.14895925016792758,False
Ethiopia,25,0.2374620019717479,-0.1597420871353735,False
Ethiopia,26,0.38084720124886856,-0.1627438758157268,False
Ethiopia,27,0.2878460961822568,-0.1551411044346051,False
Ethiopia,28,0.35823531075517995,-0.16357792652330858,False
Ethiopia,29,0.32350325426457816,-0.16681577007226717,False
Ethiopia,30,0.14568785980465151,-0.14543252060427822,False
Ethiopia,31,0.33737518315482296,-0.13139132076740123,False
Ethiopia,32,0.40217202914066164,-0.13716049927719395,False
Ethiopia,33,0.40709666883379575,-0.09623913513720468,False
Ethiopia,34,0.5328080946563953,-0.12675100143745807,False
Ethiopia,35,0.2867000413856757,-0.11034732473906225,False
