index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
accountant,-0.08732286519813423,-0.05844606493776947,-101.152374,-44.32709000000001,10.500084,7.2832756
air traffic controller,-0.1315227456312525,-0.002581359936492313,-66.4301,11.1497555,13.269395000000001,9.019903
architect,0.04133319885397487,0.10496228099633427,27.655217999999998,105.01678000000001,3.4140892,6.7864246
artist,-0.04138123768107167,0.10278312548803237,84.35999,-9.446321000000001,9.384822999999999,10.5083685
attorney,0.030200817908501324,-0.021675551344289303,48.779057,-0.8533620999999999,9.275426,9.664356
baker,-0.019160371867475386,0.058576363989388223,75.57257,22.084557,8.989224,10.056431
banker,0.4289535629854357,-0.2181382794658928,-30.9605,193.54955,2.511372,3.6566093
bartender,-0.0625968325630886,-0.18005392421967695,-63.53386,-136.48453,11.32772,6.7888836999999995
barber,-0.058975096589708176,0.03318697433022512,71.09963,-17.918566000000006,9.7041235,10.249184
barman,0.2738180439925217,0.1124077306829489,-37.365932,144.48906000000005,2.8609507,4.791459
barmaid,-0.38767889098592456,-0.2524835172998957,-155.05257,-168.15265,11.455751,2.9953504
bookkeeper,-0.01558474864908601,-0.0217141934165774,67.76825,18.213814000000006,9.076863000000001,9.96344
broadcaster,-0.10204833979912097,-0.1184098073616753,-0.8912469000000001,-104.94166000000001,11.56541,7.774214999999999
builder,0.3772962357844831,0.01935294464683821,-43.263058,158.05086,2.528685,4.57214
businessperson,0.1018255647403395,-0.031121664032609086,13.970673999999999,63.32034,2.1814275000000003,6.5301003
businessman,0.08111515637666415,0.10438124280153607,47.198334,78.76281,2.9273293,7.398625
businesswoman,-0.4269081540648075,-0.2746538128679005,-169.84335,-184.01617,11.4928875,2.9720845000000002
butcher,0.23098435327997965,0.011168621406359307,-68.60651999999999,84.710724,2.1498937999999996,5.359891999999999
captain,0.21131582505032864,-0.0930197378097782,-73.974846,72.09891999999998,2.1066978,5.4395328
carpenter,0.12684021884990188,0.12398766697254447,44.84409,110.04775,3.2458677000000002,6.637509
cashier,-0.012819105362301679,-0.15493333062773654,-68.306274,-128.97342,11.134274000000001,6.683013000000001
chef,0.003257744859060761,0.1913020296887961,141.88191,62.222682999999996,5.4258475,8.872354
coach,0.38281029715048814,-0.14926442518217425,-27.346502,166.61406000000005,2.4493737,4.3676853
cook,-0.019383370312030097,0.17962628322373958,125.79723,61.265003,5.3934984,8.48855
computer programmer,-0.14612346191284298,0.009208561472141049,-60.23485,3.6810954,13.295645,8.983768
dancer,-0.02998348587327023,0.3663045258562641,129.5665,96.83778000000001,4.7017508,8.822776
dental hygienist,-0.09466897329867548,-0.02065261779672492,37.06338,-45.08695,9.929711,9.397136
dentist,-0.10640079397668986,-0.05455325416739404,-135.01505,-49.60606,10.174443,7.6097660000000005
designer,-0.06457779167723428,0.02886279692088705,73.26998,-35.86754600000001,9.832222,10.469349000000001
developer,-0.10194028192977622,0.009764043795049512,39.69514,-59.754787,10.212328,9.411914
dietician,-0.1758878097728922,-0.06494811176275894,-52.173171999999994,-66.729004,12.540057000000001,7.6322603
doctor,0.2860070039816787,0.022445773846916654,-66.417564,94.6713,2.301576,5.2136927
economist,0.06853138119586008,-0.021856839181113467,22.195387,66.5884,2.3676822,6.8023534
editor,-0.1086907163528159,-0.002439898339179297,63.35343,-63.088676,10.433811,9.6112175
electrician,-0.07325151709280414,-0.014722753275496785,43.34387,-34.595894,9.709452,9.604133000000001
engineer,-0.13212659870074234,-0.04458617649615624,-74.6223,2.9386667999999996,13.180864999999999,8.986350999999997
farmer,-0.00569811329238584,0.13294181549997122,117.80571,56.25853299999999,5.7225337,8.603777000000001
filmmaker,-0.056851941083054976,0.17071103515560024,135.98581000000001,54.55109399999999,5.611386,8.822045
financier,0.23001682323494504,-0.11608939882332475,-99.86204000000001,60.97698000000001,1.8942356,5.5932374000000005
fireman,0.2710962451411775,-0.06777807241970375,-32.426487,153.52515,2.6233234,4.480139299999999
fisherman,-0.045291101435152005,0.24602006438952914,146.61774,80.54961999999998,5.134545,9.010106
flight attendant,-0.3089313631912205,-0.2085587031963569,-158.04883999999996,-155.28447,11.329799000000001,3.3145269999999996
gardener,0.08284602342162202,0.14461921897211888,56.826736,77.52395,3.132095,7.405464
guidance counselor,-0.15324327544266536,-0.10188558477486316,3.7279146,-123.8941,11.441626,7.9539589999999984
hairdresser,-0.07206057750775162,-0.011488883425420557,52.001278000000006,-33.514126,9.7011175,9.726158
homemaker,-0.4092682713581343,-0.26603980157321705,-162.50383,-177.53128,11.564979,2.881322
