country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
Japan,homosexual,0.34055552366901876,0.03922078214848289,True
Japan,gay,-0.015718741280703587,0.11420071501553128,False
Japan,lesbian,0.3718469952619909,0.05750194420409284,True
Japan,bisexual,0.9582976725087148,0.03182766586604789,True
Japan,bi,0.6236321926525199,0.12097463542045393,True
Philippines,heterosexual,1.0853185199311073,0.055413106862485455,True
Philippines,straight,-0.14843390939805984,-0.10172793982468582,True
Philippines,homosexual,0.48017813527153597,0.06996035734007665,True
Philippines,gay,0.3953431310297674,0.028839618588986454,True
Philippines,lesbian,0.7509199089570103,-0.034211437068910416,False
Philippines,bisexual,1.2990422430800228,-0.017838253437440464,False
Philippines,bi,0.8138961962731488,-0.10876190168694226,False
Vietnam,heterosexual,0.3012688718569949,0.005100165350978975,True
Vietnam,straight,-0.46743512908875295,0.03942248813766216,False
Vietnam,homosexual,0.21284799463214857,0.02734943510863612,True
Vietnam,gay,0.37324251213688003,0.12618500080710787,True
Vietnam,lesbian,0.5360325291599092,0.05615357347295827,True
Vietnam,bisexual,0.7007152539548518,0.034125585488886334,True
Vietnam,bi,0.3156451520346168,0.11296281711611048,True
Iran,heterosexual,0.04667393602366679,-0.12683662907212728,False
Iran,straight,-0.4215570227078321,-0.11628714245381423,True
Iran,homosexual,-0.02763629499801291,-0.2072296706577979,True
Iran,gay,-0.3232071073368716,-0.14169362088502138,True
Iran,lesbian,0.3420676556265251,0.25456576246707663,True
Iran,bisexual,0.3373266701010965,0.05188465477286922,True
Iran,bi,-0.03364266690311115,-0.026151524204951596,True
Turkey,heterosexual,0.22548553245184105,0.04608804987837004,True
Turkey,straight,-0.3804630554370074,-0.06304805693296248,True
Turkey,homosexual,0.1499981417291729,0.02911246740706531,True
Turkey,gay,-0.1526604876629911,0.015579247332215164,False
Turkey,lesbian,0.30197374134570054,0.1467774186669291,True
Turkey,bisexual,0.5657454921757611,0.10647594356662504,True
Turkey,bi,0.26875303501284553,0.0331443659397308,True
Russia,heterosexual,0.8522284027589943,-0.06658342401490526,False
Russia,straight,-0.2289638467989125,0.012208586857366368,False
Russia,homosexual,0.5277436586766246,-0.1401925683577795,False
Russia,gay,-0.09068064615488351,-0.041589273884205545,True
Russia,lesbian,0.5883058390471041,0.32065368976075354,True
Russia,bisexual,0.9226610412756246,0.13185300613375295,True
Russia,bi,0.14587227447269993,0.11366259918325004,True
Germany,heterosexual,0.29360044503610816,0.1900680312277969,True
Germany,straight,-0.1644840310024684,0.31401118938251704,False
Germany,homosexual,0.204594673896736,0.1969840545421742,True
Germany,gay,0.005531708766868274,0.3427479110669976,True
Germany,lesbian,0.6262021356495833,0.2251923974023305,True
Germany,bisexual,0.7371384868297937,0.26272365160530886,True
Germany,bi,0.6167287766218562,0.32351170586350225,True
United Kingdom,heterosexual,1.3383984051953361,0.2709859724665901,True
United Kingdom,straight,0.20869273067757335,0.2767509099982035,True
United Kingdom,homosexual,0.5412110631145362,0.32622560557554153,True
United Kingdom,gay,0.17668660080016294,0.25821693732211426,True
United Kingdom,lesbian,0.8380257432916108,-0.22711181963291707,False
United Kingdom,bisexual,1.4776607206864374,0.06992766561262818,True
United Kingdom,bi,0.5141159132088085,-0.06064566034438072,False
France,heterosexual,0.5437651026780967,0.07090087583272692,True
France,straight,-0.27725182149168504,0.05817630602600587,False
France,homosexual,0.47003270371774536,0.0774370215769943,True
France,gay,0.4817358264241833,0.19147643411380405,True
France,lesbian,0.7556898650831174,0.2759000032022224,True
France,bisexual,0.9142973500891877,0.18886642499258202,True
France,bi,1.0039996716307444,0.2999691258028125,True
Italy,heterosexual,0.14551819770965663,-0.08673814764858738,False
Italy,straight,-0.22361300608690254,-0.0817449481573166,True
Italy,homosexual,0.2905065019162935,-0.14033972067045503,False
Italy,gay,0.1334252589306223,-0.014683174936665325,False
Italy,lesbian,0.3532738908662879,0.4094598152161258,True
Italy,bisexual,0.7378625754803874,0.17591409020110488,True
Italy,bi,0.49478444308915354,0.24437417785018123,True
Spain,heterosexual,0.5141406789679787,-0.07083180530707572,False
Spain,straight,-0.32974281369395153,-0.10966607814856355,True
Spain,homosexual,0.43470220571123824,-0.10533706679543357,False
Spain,gay,0.4739955550855714,0.006387322734545969,True
Spain,lesbian,0.7121687621068644,0.3978809481901144,True
Spain,bisexual,1.365658383355999,0.1942347371046014,True
Spain,bi,0.9902036090257135,0.21925092851924596,True
Ukraine,heterosexual,0.8993568008047271,-0.010944678640221571,False
Ukraine,straight,-0.0853302929903809,0.10010245981711426,False
Ukraine,homosexual,0.6675899540908851,-0.0022827319857672253,False
Ukraine,gay,0.2560354729740941,0.10790337884022767,True
Ukraine,lesbian,1.1139942719773357,0.16070618271516207,True
Ukraine,bisexual,1.3270169335277717,0.10055371288964271,True
Ukraine,bi,0.7150519165166479,0.04148458287071303,True
Poland,heterosexual,0.6467615888183824,0.13792069540544125,True
Poland,straight,-0.18362817924246233,0.17374610788152497,False
Poland,homosexual,0.5549230017446222,0.15677431496579602,True
Poland,gay,0.3395953229566326,0.2661450979544502,True
Poland,lesbian,0.8906714101139136,0.17853339657720582,True
Poland,bisexual,0.9154884436592662,0.20979721945131058,True
Poland,bi,0.7535835998872741,0.223928103543093,True
Romania,heterosexual,0.5963742852833799,-0.009708349711736074,False
Romania,straight,-0.2908920575851204,-0.03851515887329369,True
Romania,homosexual,0.6415769033942789,0.00736493853108289,True
Romania,gay,0.3558241894088952,0.05250488788688739,True
Romania,lesbian,1.0298451463603384,0.21757621075387792,True
Romania,bisexual,1.1447560809554418,0.12322468328177509,True
Romania,bi,0.42456695045460013,0.06536623578649231,True
Netherlands,heterosexual,0.8039864414462263,0.25108237064215544,True
Netherlands,straight,-0.12385171515374044,0.3146229984140369,False
Netherlands,homosexual,0.3550279920321227,0.3686694302192204,True
Netherlands,gay,0.29828475984657493,0.43427555608601953,True
Netherlands,lesbian,0.6104993995981922,-0.046980149442145555,False
Netherlands,bisexual,1.1260453582056587,0.16517200376773977,True
Netherlands,bi,0.7549863711048359,0.2049134217768399,True
Austria,heterosexual,0.28660064263807566,0.23454225158137243,True
Austria,straight,-0.33799546856726553,0.21258463021207338,False
Austria,homosexual,0.24386382217369812,0.24570999355567674,True
Austria,gay,-0.10738767800731397,0.291136615264423,False
Austria,lesbian,0.6267451846278964,0.18873173332415843,True
Austria,bisexual,0.6343714778058901,0.2436547120009114,True
Austria,bi,0.7432424064573225,0.23243967716691882,True
United States,heterosexual,1.103735913546353,0.2655611379323283,True
United States,straight,0.19688407598174906,0.25610410958766044,True
United States,homosexual,0.47257254187982994,0.30931180663499075,True
United States,gay,0.19152594346657673,0.2567288969338263,True
United States,lesbian,0.8325275071334853,-0.26602379817428057,False
United States,bisexual,1.2383985549020458,-0.00019939084787548147,False
United States,bi,0.43814046709964166,-0.08697566300528672,False
Mexico,heterosexual,0.18935097470609719,-0.16429386361469486,False
Mexico,straight,-0.4906248753575404,-0.1117573690091132,True
Mexico,homosexual,0.21034284813666593,-0.2001380706849107,False
Mexico,gay,0.19471229278672605,-0.03460144504029871,False
Mexico,lesbian,0.7363741050121096,0.36861496814690586,True
Mexico,bisexual,1.063181563348903,0.11571768678704161,True
Mexico,bi,0.7964141393667868,0.1804540752466109,True
Canada,heterosexual,0.778358859969051,0.23000356117280912,True
Canada,straight,0.20531493406633644,0.24984644712551293,True
Canada,homosexual,0.09038045902336213,0.2360378797078032,True
Canada,gay,0.25939801056131934,0.280889102435643,True
Canada,lesbian,0.774968959242387,-0.06357284619570894,False
Canada,bisexual,1.0769813014520506,0.10282695150226596,True
Canada,bi,0.8795022752154101,0.08221306642859467,True
Guatemala,heterosexual,-0.003242600652363074,-0.05853858183000685,True
Guatemala,straight,-0.5087583212668813,-0.13935400798351855,True
Guatemala,homosexual,0.02724817209889819,-0.07103979602552546,False
Guatemala,gay,0.1620821064312966,-0.010685520458862372,False
Guatemala,lesbian,0.313112218728895,0.2800518554214121,True
Guatemala,bisexual,0.617042772468396,0.12271720276508097,True
Guatemala,bi,0.5593695343216768,0.1100619913573448,True
Haiti,heterosexual,0.0016571073435458718,-0.04311276231149073,False
Haiti,straight,-0.5384430163973868,0.08896797690975183,False
Haiti,homosexual,0.01175862783835759,0.0419000756819442,True
Haiti,gay,0.29138699764645587,0.18233382887696611,True
Haiti,lesbian,0.22388858569057254,0.10133973146733757,True
Haiti,bisexual,0.3973478628484891,0.05628538200234799,True
Haiti,bi,0.2169991166174282,0.1079027482375322,True
Cuba,heterosexual,0.6330637018396464,-0.11891577897795434,False
Cuba,straight,-0.4542524011757192,-0.09301231360253985,True
Cuba,homosexual,0.771767982830338,-0.13860233200945776,False
Cuba,gay,0.8095943026503921,-0.003173253434071725,False
Cuba,lesbian,0.7546337309480683,0.3428582679528929,True
Cuba,bisexual,1.4624822119627339,0.14583262911527262,True
Cuba,bi,0.3771451854062695,0.16465068991924628,True
Dominican Republic,heterosexual,0.3880425587614604,0.0011642552226190735,True
Dominican Republic,straight,-0.5308849263010041,-0.12689477709819064,True
Dominican Republic,homosexual,0.13546988947207325,-0.021405951367108943,False
Dominican Republic,gay,0.15695403381074274,0.029404556664312877,True
Dominican Republic,lesbian,0.3472038095306044,0.30011774166710886,True
Dominican Republic,bisexual,1.1628779732620749,0.15573219864353444,True
Dominican Republic,bi,0.7122826181400654,0.1264789288480993,True
Honduras,heterosexual,0.3593161096049388,-0.07374675178026678,False
Honduras,straight,-0.36046480274656717,-0.07031297096320957,True
Honduras,homosexual,0.33910933477459326,-0.055927517055482365,False
Honduras,gay,0.39884387941677785,0.04065411066994765,True
Honduras,lesbian,0.48715421826387084,0.2149384518360597,True
Honduras,bisexual,0.9799906169898174,0.09345493363765718,True
Honduras,bi,0.604617252038464,0.0856133345551977,True
Nicaragua,heterosexual,0.2391619979288877,-0.04417954305149494,False
Nicaragua,straight,-0.5264181999618914,-0.16458178577310875,True
Nicaragua,homosexual,0.24256256594856498,-0.0559622769613255,False
Nicaragua,gay,0.13449210079406682,-0.0337298582705993,False
Nicaragua,lesbian,0.5272681228876365,0.22956196297509385,True
Nicaragua,bisexual,0.9820206668033481,0.10471236654655909,True
Nicaragua,bi,0.43570443405850035,0.05355120259166413,True
El Salvador,heterosexual,0.45237863679436374,-0.09839264695055018,False
El Salvador,straight,-0.33552752821601983,-0.12325539276284114,True
El Salvador,homosexual,0.4531883033801562,-0.1207296943850376,False
El Salvador,gay,0.30534958975337284,-0.013363222168498449,False
El Salvador,lesbian,0.7694470126046754,0.3340547478334781,True
El Salvador,bisexual,1.0848199076204115,0.13198243761670655,True
El Salvador,bi,0.6524330571688981,0.1393845576403907,True
Brazil,heterosexual,0.46091515609342754,-0.13195572721825932,False
Brazil,straight,-0.1542762242732216,-0.08220424743925157,True
Brazil,homosexual,0.3516028701688129,-0.15143037563393963,False
Brazil,gay,0.2669221142490286,0.0019540896047995976,True
Brazil,lesbian,0.6313857556599655,0.3246043231936542,True
Brazil,bisexual,1.3414448876363854,0.11341850694015886,True
Brazil,bi,0.5809955358344308,0.15517445723192946,True
Colombia,heterosexual,0.28377849963959,-0.07014566939781436,False
Colombia,straight,-0.231260372705592,-0.11007420768534071,True
Colombia,homosexual,0.13474459950750553,-0.08587776127849855,False
Colombia,gay,0.2567216747179557,0.01694293540784677,True
Colombia,lesbian,0.7234571509772381,0.32105088578132507,True
Colombia,bisexual,1.3951167694816584,0.15005193953860138,True
Colombia,bi,0.7849955710435437,0.1571929882206858,True
Argentina,heterosexual,0.6784495844001467,-0.05912955782255316,False
Argentina,straight,-0.10712211747785182,-0.10344271769535195,True
Argentina,homosexual,0.6351411139466647,-0.06384129995801084,False
Argentina,gay,0.4323837836383661,0.0298363050985602,True
Argentina,lesbian,1.0894345534297392,0.3143182850463111,True
Argentina,bisexual,1.3992895305562971,0.14405861927472938,True
Argentina,bi,0.7260826230974166,0.15672099953606256,True
Peru,heterosexual,0.1936479701184127,-0.07745075703549203,False
Peru,straight,-0.5086999373894902,-0.12088275687969303,True
Peru,homosexual,0.23757164323428495,-0.07731933168261602,False
Peru,gay,0.07441949125447915,0.00034737954997250545,True
Peru,lesbian,0.6306598343463924,0.2981340152660934,True
Peru,bisexual,1.2327382087215193,0.14015935000632315,True
Peru,bi,0.6144307623041841,0.13199537878654408,True
Venezuela,heterosexual,0.6155666382253087,-0.08621981983899771,False
Venezuela,straight,-0.3373440837663482,-0.1436386034246101,True
Venezuela,homosexual,0.5846711090349089,-0.07439949975154843,False
Venezuela,gay,0.44525187716105374,-0.009085315213780167,False
Venezuela,lesbian,1.0169579496618837,0.2648584535471865,True
Venezuela,bisexual,1.475731810096371,0.10555640231900179,True
Venezuela,bi,0.5558029206916325,0.08339193223728374,True
Chile,heterosexual,0.5448159578186423,-0.011161364083290713,False
Chile,straight,-0.2728935449086857,-0.09861166061328759,True
Chile,homosexual,0.4089468810014525,-0.024101779166925887,False
Chile,gay,0.22261755367119085,0.060047898624687304,True
Chile,lesbian,0.7259170342272908,0.33262629866197907,True
Chile,bisexual,1.1188189691605992,0.18565137347496025,True
Chile,bi,0.6043825931100162,0.20050910405605712,True
Ecuador,heterosexual,0.3053970198385407,-0.030459779734590364,False
Ecuador,straight,-0.3429116957622918,-0.10058947038425942,True
Ecuador,homosexual,0.20907077517348066,0.00667614983294875,True
Ecuador,gay,0.16177363252792665,0.06336744416617707,True
Ecuador,lesbian,0.48207624044818836,0.19215362001697256,True
Ecuador,bisexual,1.1568036505453703,0.10799424584292619,True
Ecuador,bi,0.6650242138469894,0.0905155802914917,True
Bolivia,heterosexual,0.09462908735523626,-0.016764933206190255,False
Bolivia,straight,-0.530859880957352,-0.11139647639813739,True
Bolivia,homosexual,0.09150581844645427,-0.013575071788764622,False
Bolivia,gay,-0.06392680631477105,0.030864070908167035,False
Bolivia,lesbian,0.8283382002454828,0.25108726246226276,True
Bolivia,bisexual,1.1438688848451868,0.14632542028565035,True
Bolivia,bi,0.7317402659509721,0.12504006763506523,True
Paraguay,heterosexual,0.32728245251333377,0.0030155641603194956,True
Paraguay,straight,-0.5065631553265227,-0.10503312205332968,True
Paraguay,homosexual,0.362673978975219,0.011847931812273168,True
Paraguay,gay,0.0682958499944948,0.06652411413848434,True
Paraguay,lesbian,0.785924131496368,0.2551627252267471,True
Paraguay,bisexual,1.1527664906834465,0.16269612968521904,True
Paraguay,bi,0.6254136033440459,0.13956351275695958,True
Uruguay,heterosexual,0.5271913790147911,0.037490688138783715,True
Uruguay,straight,-0.24883893455091824,-0.09437458585536376,True
Uruguay,homosexual,0.28414182406963395,0.05682258650170594,True
Uruguay,gay,0.21276151443970143,0.0829824239137589,True
Uruguay,lesbian,0.7465445486931943,0.22925526609732333,True
Uruguay,bisexual,1.1923265270645014,0.15858139751307296,True
Uruguay,bi,0.7135222089021089,0.1264896925139911,True
Australia,heterosexual,1.0734435450998594,0.2248413099743879,True
Australia,straight,0.1504326410222941,0.1657727272650232,True
Australia,homosexual,0.1843722283971599,0.23939237047537643,True
Australia,gay,0.36458458533938615,0.19765246518897556,True
Australia,lesbian,0.8432203574008347,-0.09038172652667152,False
Australia,bisexual,1.2579498224153156,0.0819078616569089,True
Australia,bi,0.36514707020807835,-0.04626430310166873,False
Papua New Guinea,heterosexual,0.9513004603806876,0.14406661562893153,True
Papua New Guinea,straight,-0.3168919496166186,0.11599240139156432,False
Papua New Guinea,homosexual,0.2049718906263039,0.1958988238584535,True
Papua New Guinea,gay,-0.11241715198161932,0.13333581615601156,False
Papua New Guinea,lesbian,0.43259619052277276,-0.15199984402990527,False
Papua New Guinea,bisexual,1.2354877508721087,0.017467951151407157,True
Papua New Guinea,bi,0.3658538273770119,-0.09920430960858316,False
New Zealand,heterosexual,1.2088060441193789,0.24647744878466527,True
New Zealand,straight,0.10072854548429235,0.27661372609631163,True
New Zealand,homosexual,0.20695585833868785,0.2881071237918572,True
New Zealand,gay,0.313790273876875,0.3024641862423213,True
New Zealand,lesbian,0.7530357845627147,-0.1118857654883759,False
New Zealand,bisexual,1.229551649581926,0.09162044061119352,True
New Zealand,bi,0.7338074446535466,0.01997900242519327,True
Fiji,heterosexual,0.8950822000522344,0.13476566761278225,True
Fiji,straight,-0.20108118529988012,0.11259083494920047,False
Fiji,homosexual,0.4244203886259527,0.20648655057923762,True
Fiji,gay,0.633387274666555,0.2239178656781218,True
Fiji,lesbian,0.5380366189184279,-0.03520426443797762,False
Fiji,bisexual,0.9477208668165212,0.06731549307395078,True
Fiji,bi,0.17385572862666035,0.011880380952415611,True
Solomon Islands,heterosexual,0.7250971221447244,0.17926631012413158,True
Solomon Islands,straight,-0.36510495964472656,0.03541693210291926,False
Solomon Islands,homosexual,0.05964555968999079,0.19370711761027856,True
Solomon Islands,gay,-0.20277474218177616,0.12235401382203032,False
Solomon Islands,lesbian,0.3135137937870951,0.0005792967742977703,True
Solomon Islands,bisexual,0.9221201318563897,0.12186146338033184,True
Solomon Islands,bi,0.09229050239852776,-0.023853882023153774,False
Vanuatu,heterosexual,0.9731926383461269,0.07425482173436634,True
Vanuatu,straight,-0.06874576878199386,0.1804718551141831,False
Vanuatu,homosexual,0.4782059744553552,0.1143308040865511,True
Vanuatu,gay,0.39785249075140544,0.1912983541799192,True
Vanuatu,lesbian,0.5979141138610684,0.016121645710113937,True
Vanuatu,bisexual,1.178638926620635,0.09504588378948255,True
Vanuatu,bi,0.49297215053911786,0.05011847563516686,True
Samoa,heterosexual,0.7329376036519124,0.07518092007758183,True
Samoa,straight,-0.10262173271555441,0.07811654541190764,False
Samoa,homosexual,0.3532532103486625,0.16678990707254382,True
Samoa,gay,0.28932445597190903,0.1603501225025707,True
Samoa,lesbian,0.560199008893416,-0.11889964795066861,False
Samoa,bisexual,1.0653862567193308,-0.0006285356922576185,False
Samoa,bi,0.3178925957764646,-0.06641595187786589,False
Kiribati,heterosexual,0.7339198623571472,-0.06107530924971269,False
Kiribati,straight,-0.32019760866037283,0.20048788982765028,False
Kiribati,homosexual,0.20657835473922834,-0.05798454885715883,False
Kiribati,gay,0.07666691034500173,0.12658182211617283,True
Kiribati,lesbian,0.2673060382897942,0.12566657532595782,True
Kiribati,bisexual,0.7791786555869437,0.06095425812287495,True
Kiribati,bi,0.23274039939430935,0.04062732586675726,True
Micronesia,heterosexual,0.3991695647893819,0.08738578716764114,True
Micronesia,straight,-0.5355921220795847,0.017225744623709658,False
Micronesia,homosexual,-0.14492872527633105,0.10049946616038426,False
Micronesia,gay,-0.6590752207100637,0.07925826904900922,False
Micronesia,lesbian,-0.07568897667040977,0.04064610143936342,False
Micronesia,bisexual,0.5553791005670206,0.0628943667433621,True
Micronesia,bi,0.2564418453333829,0.05114864643127484,True
Tonga,heterosexual,0.9579250717980321,0.14553644311926334,True
Tonga,straight,-0.1096775065684388,0.08719452987973009,False
Tonga,homosexual,0.5006839663353233,0.2138497687675269,True
Tonga,gay,0.4342907446499427,0.14688507939293427,True
Tonga,lesbian,0.4809937520813003,-0.14966918541176852,False
Tonga,bisexual,0.8767681287565168,0.004256956823337228,True
Tonga,bi,0.16994658590558656,-0.07562259931769093,False
