country,beverage,direct_correlation,indirect_correlation,same_correlation
Sudan,liquor,-0.9587348333622785,-0.12898189028583723,True
Sudan,beer,-1.0385028996578716,-0.23314622905037094,True
Sudan,wine,-1.0174170027887606,0.024029216412071015,False
Sudan,vodka,-2.7114814340580056,-0.14877906138689162,True
Sudan,whiskey,-1.0011647848361849,-0.15743564858631906,True
Sudan,champagne,-1.2854809371827531,-0.009339249130544435,True
Algeria,water,-0.2973387960488754,0.14853102723745748,False
Algeria,coffee,0.735996477621745,-0.1984572940814324,False
Algeria,tea,-0.9916123853325386,0.08279047620644718,False
Algeria,juice,-0.8823436266788806,0.04282169861700874,False
Algeria,milk,-1.5921021652922622,0.16650114179771147,False
Algeria,soda,-0.7585580979743375,-0.22508787123101434,True
Algeria,alcohol,0.34496337058286275,0.0118899273490184,True
Algeria,liquor,-0.32193868973293616,-0.09096461971618615,True
Algeria,beer,0.03250821823485799,-0.3391465058814528,False
Algeria,wine,0.17864668165140737,0.2693062969818354,True
Algeria,vodka,-1.4806341814849042,0.0023434111302958745,False
Algeria,whiskey,-0.45783067950228684,-0.34206149032622296,True
Algeria,champagne,1.0154508632100874,0.2853729602216746,True
China,water,0.018617242187086783,0.06286568894707699,True
China,coffee,-0.9901824459245294,0.034586324946780496,False
China,tea,1.47738010659731,0.09036472589708822,True
China,juice,0.5140432487378366,0.08665880769106417,True
China,milk,-0.21308889231884537,-0.028789001199435015,True
China,soda,-0.042992955295582044,0.07290686358974593,False
China,alcohol,-0.7924414082125678,-0.05276744840328563,True
China,liquor,-0.13066091488487117,0.006725869758410286,False
China,beer,-0.2289826945813793,0.07650393500839459,False
China,wine,-0.5239089865266192,-0.20075487969412226,True
China,vodka,-1.3203470774512698,-0.06855123854245361,True
China,whiskey,-0.8759555921880966,0.11378671026967961,False
China,champagne,-1.1087310428712527,-0.08945399583580048,True
India,water,0.24957451906962205,0.21545699474049432,True
India,coffee,0.10715362044027926,-0.10492824274669248,False
India,tea,1.4454502049158549,0.05456562133744985,True
India,juice,0.3544620446432829,0.15101151874524196,True
India,milk,0.31626384049627365,0.1344108900885766,True
India,soda,0.02192206772364961,-0.05815702816244956,False
India,alcohol,-0.3949727359748742,-0.09535096734331154,True
India,liquor,0.6752779527437985,-0.08359726462875255,False
India,beer,-0.83031971243828,-0.15823316332868267,True
India,wine,-1.568758567517859,-0.1903777826711112,True
India,vodka,-2.0217940246729333,-0.0872272526646488,True
India,whiskey,-0.0845887370867875,-0.09673078410228739,True
India,champagne,-1.7642363327339123,-0.07896281278859374,True
Indonesia,water,-0.08724974293481673,0.04639116022851065,False
Indonesia,coffee,0.9898505650053921,0.07160658061721949,True
Indonesia,tea,0.1814236951867649,0.05239996253820098,True
Indonesia,juice,0.3640565335915249,0.11945318702817924,True
Indonesia,milk,-1.3878052253040571,0.018773312766272098,False
Indonesia,soda,0.7757489721788121,0.06968394991960003,True
Indonesia,alcohol,0.3760346304100074,-0.0338597336619569,False
Indonesia,liquor,0.08124672613917953,-0.05558256864034179,False
Indonesia,beer,0.7575768233419923,-0.016909128154436254,False
Indonesia,wine,-1.424465692697168,-0.05723810448215453,True
Indonesia,vodka,-1.9616970581245567,-0.034763798930935695,True
Indonesia,whiskey,-1.3252181650230876,-0.014750844769064048,True
Indonesia,champagne,-1.232020221828041,-0.08771478079202637,True
Pakistan,water,-0.17523051123524008,0.14798111603217767,False
Pakistan,coffee,-0.3061603970910632,-0.03718220162025954,True
Pakistan,tea,1.2614782863486487,0.07992904491062296,True
Pakistan,juice,-0.379410111760613,0.05801508763681641,False
Pakistan,milk,-0.9153074681149304,0.024376652686755047,False
Pakistan,soda,0.5703878040991925,-0.0186073304457156,False
Pakistan,alcohol,0.45970964946209225,-0.04381930017920643,False
Pakistan,liquor,0.4508107918848184,-0.05985334415328443,False
Pakistan,beer,0.22598298335758704,-0.06348337872846828,False
Pakistan,wine,-1.6438832153884253,-0.12410818285748812,True
Pakistan,vodka,-1.206702806654451,-0.08626056019234744,True
Pakistan,whiskey,-0.18978721088360592,-0.02233617251210306,True
Pakistan,champagne,-1.9442096249036434,-0.11229259447497755,True
Bangladesh,water,0.05829491060854092,0.09012737124349106,True
Bangladesh,coffee,0.5712818175874139,-0.017660896910771957,False
Bangladesh,tea,1.3693660482327643,-0.018399816695618982,False
Bangladesh,juice,-0.27943706140246194,-0.05661983037640855,True
Bangladesh,milk,-0.052029191486514366,-0.08529175047953994,True
Bangladesh,soda,0.04880799158402526,0.017086168721472655,True
Bangladesh,alcohol,-0.04701733167030674,0.009369610840056232,False
Bangladesh,liquor,0.3078411435464511,0.045413600038553915,True
Bangladesh,beer,0.03669734133633075,0.11983092914559551,True
Bangladesh,wine,-2.847424307552075,-0.1934744901587329,True
Bangladesh,vodka,-1.664100160446058,-0.0622496456245835,True
Bangladesh,whiskey,-0.4840205901235797,0.17376679195892034,False
Bangladesh,champagne,-1.8434798662087988,-0.21605850174958277,True
Japan,water,-0.16159145572691744,0.05842987095757185,False
Japan,coffee,-0.22133319407375895,0.027676050053811848,False
Japan,tea,1.1108859952346142,0.00029096335103059797,True
Japan,juice,0.5065150012834061,0.13767794685153883,True
Japan,milk,0.5279830973428512,0.04103284318393179,True
Japan,soda,0.6631563189424811,0.08451457170002975,True
Japan,alcohol,-0.10129607415887742,0.028290694255205345,False
Japan,liquor,-0.3094842405746274,0.018374608426756454,False
Japan,beer,0.19638832452172075,0.019672363946060253,True
Japan,wine,-1.1644944336653495,-0.11307715173507453,True
Japan,vodka,-1.2499756234943196,0.02923294037654725,False
Japan,whiskey,-0.7532836347696219,0.03972711857947733,False
Japan,champagne,-1.000746336885155,-0.10600591207418154,True
Philippines,water,-0.16695557736736633,0.08657080539930714,False
Philippines,coffee,0.3826293300137993,-0.0026678622083791343,False
Philippines,tea,-1.0434509757119812,-0.10027808618184118,True
Philippines,juice,0.9244224683781497,0.012109168979710738,True
Philippines,milk,-0.48535843682839747,-0.08625343248620856,True
Philippines,soda,1.2877403587611786,0.013802979984363948,True
Philippines,alcohol,0.6084340625540271,-0.019407988719193334,False
Philippines,liquor,1.0473365501816796,-0.0340035492110762,False
Philippines,beer,0.7160141225148053,0.03429736772523663,True
Philippines,wine,-1.099767493311595,-0.06387913792835814,True
Philippines,vodka,-2.009529171116458,-0.0809399774831598,True
Philippines,whiskey,-0.5945572676117031,-0.006205337156905429,True
Philippines,champagne,-0.7140642111977294,-0.06366872833439698,True
Vietnam,water,-0.45247281826344854,-0.01413190252463904,True
Vietnam,coffee,0.7713592271140518,0.022274783484689375,True
Vietnam,tea,0.14810250013251278,0.01758972595297425,True
Vietnam,juice,-0.08177006679990735,0.05112597696638309,False
Vietnam,milk,-1.4861947648964822,-0.023338942223796188,True
Vietnam,soda,-1.1455340434487147,0.029544281280183125,False
Vietnam,alcohol,0.35122277122056855,-0.07564038248599682,False
Vietnam,liquor,0.5007361348908065,0.008670123739552818,True
Vietnam,beer,0.5145793729090222,0.037280280448223735,True
Vietnam,wine,-0.8703822109446747,-0.06316088632020882,True
Vietnam,vodka,-1.811907653590776,-0.05170379404233093,True
Vietnam,whiskey,0.4498849792994349,0.0717721058352866,True
Vietnam,champagne,-0.9387788253735081,-0.015375775163881581,True
Iran,water,-0.10061425500302093,0.2622005255968392,False
Iran,coffee,0.27191168603617305,-0.13223466346065274,False
Iran,tea,1.165869494302351,0.2144384776862088,True
Iran,juice,-0.7777867348017815,0.20930836605673284,False
Iran,milk,-0.7319398555509123,0.25814352361357246,False
Iran,soda,0.26641107510925166,-0.13081805759695,False
Iran,alcohol,0.32541647987193295,-0.10449218239585399,False
Iran,liquor,-0.05494017285212558,-0.190796255276858,True
Iran,beer,-0.17232693170185778,-0.36101955855853196,True
Iran,wine,-0.8024894721714095,-0.02903911772034454,True
Iran,vodka,-0.14822548326520893,-0.09737632118695412,True
Iran,whiskey,-0.12460577099055536,-0.30556691212603343,True
Iran,champagne,-1.4233800814537902,0.05074135097764855,False
Turkey,water,-0.5945582262506571,0.09933085599333548,False
Turkey,coffee,0.6820241977893305,-0.08044308036198955,False
Turkey,tea,-0.3795932943890521,0.07364316182735,False
Turkey,juice,-1.0164567776238262,0.04542048822706064,False
Turkey,milk,-1.5063108215687389,0.05293985981613504,False
Turkey,soda,0.20329767805276752,-0.11184840011720176,False
Turkey,alcohol,0.3632382057349548,0.07217496919863417,True
Turkey,liquor,-1.2080500270076184,-0.06287047977195827,True
Turkey,beer,0.8283745805621746,-0.14399585481213042,False
Turkey,wine,-0.3764569668906446,0.10269983072168855,False
Turkey,vodka,0.3148760633931129,0.12721752864593053,True
Turkey,whiskey,-1.2047319209978846,-0.19528682672713746,True
Turkey,champagne,-0.7169078493458422,0.0341862229260793,False
Russia,water,-2.140874977349018,0.05524808751448499,False
Russia,coffee,-1.3558798435740111,-0.1609314642027132,True
Russia,tea,-1.4659600779080422,0.16761993773393644,False
Russia,juice,-1.8117356800819693,0.03629456383048256,False
Russia,milk,-2.042451240991875,0.1775165374911216,False
Russia,soda,-1.8302843270293747,-0.15343356541260236,True
Russia,alcohol,-0.8622047257543285,0.07885838572676696,False
Russia,liquor,-0.8453869039784541,0.0277529058755985,False
Russia,beer,-1.001681535083173,-0.2873550150934285,True
Russia,wine,-1.7416224556413977,0.1866383642083638,False
Russia,vodka,2.713002037249486,0.24605082519252422,True
Russia,whiskey,-1.2905095106296618,-0.252280306834164,True
Russia,champagne,-1.1280955609107977,0.19642209655047277,False
Germany,water,-2.0704495351121555,-0.3205305290069086,True
Germany,coffee,-0.3738059746367052,0.20961847015584795,False
Germany,tea,-1.530090925981687,0.022147179700881613,False
Germany,juice,-1.5116349752502707,-0.028361130503991302,True
Germany,milk,-1.7813722281474669,-0.14529512733398398,True
Germany,soda,-0.6427917369369227,0.13194470051104318,False
Germany,alcohol,-0.6906226925436585,0.0961605703892033,False
Germany,liquor,-2.152997995312793,0.0008134598500811705,False
Germany,beer,1.6063303762319363,0.08767688465371148,True
Germany,wine,-0.6714414981643039,0.30381228329728033,False
Germany,vodka,-1.7773262371368979,0.16781819637213732,False
Germany,whiskey,-2.495024585848631,0.029021322241049936,False
Germany,champagne,-0.3823635303566124,0.05614599646054295,False
United Kingdom,water,-1.9935732388478187,-0.29406023925270425,True
United Kingdom,coffee,0.1272105861990187,0.16010062911570702,True
United Kingdom,tea,1.1756578499360233,-0.04928865816445274,False
United Kingdom,juice,-0.8684546886156683,-0.2975743996380767,True
United Kingdom,milk,-0.6639574271830331,-0.3786300241870469,True
United Kingdom,soda,-1.2202160152482107,0.041195619418895504,False
United Kingdom,alcohol,0.2140976224621926,0.08013825086533098,True
United Kingdom,liquor,-1.5278377369308127,0.08383853538933059,False
United Kingdom,beer,0.22876151339183434,0.3722338477097666,True
United Kingdom,wine,-0.4455350023449229,0.034022069665195165,False
United Kingdom,vodka,-1.148447453416451,0.01770017868889114,False
United Kingdom,whiskey,-0.39524810599287313,0.38557694262533787,False
United Kingdom,champagne,0.8100799098493024,-0.21903012680179346,False
France,water,-1.9144294942986801,-0.1680984047813524,True
France,coffee,-0.49220839506316977,-0.002441097638215748,True
France,tea,-1.8341965482225322,0.005225515811965291,False
France,juice,-0.6535992265136928,-0.014266915738696352,True
France,milk,-1.6210904221489106,-0.04200801198781281,True
France,soda,-1.1889510719701466,-0.08923026752783067,True
France,alcohol,-0.6759673280226148,0.017048086235041282,False
France,liquor,-1.1361506433016215,-0.04013713414355581,True
France,beer,-0.6320385105814025,-0.13899901184353725,True
France,wine,0.9831062733192009,0.42120990241631556,True
France,vodka,-2.0349696591455957,0.0755372540649603,False
France,whiskey,-1.0216071601767076,-0.19107859077427006,True
France,champagne,2.767903404745778,0.369541228499297,True
Italy,water,-1.4379016988577813,0.025356509439932208,False
Italy,coffee,-0.23592206547778302,-0.11049872026959358,True
Italy,tea,-1.942786416055004,0.07186996967431253,False
Italy,juice,-0.7394178024562025,0.1744583624716028,False
Italy,milk,-1.325462605781509,0.25479437939364935,False
Italy,soda,-0.40114940921712017,-0.1481695070922221,True
Italy,alcohol,-0.7292395043261184,0.009601362246938229,False
Italy,liquor,-0.7353194996270537,-0.08961579637349354,True
Italy,beer,-0.4971179355966649,-0.42344723742671814,True
Italy,wine,1.0445929385241315,0.3777195374714891,True
Italy,vodka,-0.6408805608181135,0.08476765666879923,False
Italy,whiskey,-1.4897361709410455,-0.4583035374313985,True
Italy,champagne,0.6964595373286485,0.4156171346482302,True
Spain,water,-1.3428817857411348,0.09078475008171455,False
Spain,coffee,-0.6423158229673387,-0.12940195880661598,True
Spain,tea,-2.319480110032941,0.047029800616570666,False
Spain,juice,0.12788455880675711,0.19373686414199964,True
Spain,milk,-2.039574431811901,0.2348387654945143,False
Spain,soda,-0.771867397578225,-0.14311764885424486,True
Spain,alcohol,0.3036135854394169,0.08075903354149826,True
Spain,liquor,-0.7913828246632446,-0.05998861990907659,True
Spain,beer,-0.15058992929883924,-0.3722210934963082,True
Spain,wine,0.808102307875864,0.3196670621133032,True
Spain,vodka,-1.3973409601122249,0.0835086389337416,False
Spain,whiskey,-1.4878154934821455,-0.4173131400348144,True
Spain,champagne,1.0090278926630507,0.38744141108366914,True
Ukraine,water,-1.7247028218409621,0.0790368869553764,False
Ukraine,coffee,-1.2366721375691136,-0.20040969380633575,True
Ukraine,tea,-1.7378251085154504,0.002963397757805549,False
Ukraine,juice,-0.5959166140540898,0.01815189977851099,False
Ukraine,milk,-0.844356434891787,0.08939821047040816,False
Ukraine,soda,-1.4701463318446981,-0.15552082023096359,True
Ukraine,alcohol,-0.46502790779536834,0.12183468406637951,False
Ukraine,liquor,-0.8268723667504768,0.024411641077967866,False
Ukraine,beer,-0.5402435477598881,-0.15120879787904368,True
Ukraine,wine,-1.2288720369913273,0.14719656800290268,False
Ukraine,vodka,2.5825983822058522,0.2388664795674728,True
Ukraine,whiskey,-0.46039909036698917,-0.1641562369106796,True
Ukraine,champagne,-1.5704092183751919,0.02900184179148719,False
Poland,water,-2.101295858094889,-0.10728913490362676,True
Poland,coffee,-0.6698714110868332,-0.028474771482127476,True
Poland,tea,-1.7553078779129503,-0.05546208600025853,True
Poland,juice,0.08303853303023748,0.004752682323970455,True
Poland,milk,-0.5690207162589128,-0.01823669728413817,True
Poland,soda,-0.25413728175061556,-0.00021611350466358803,True
Poland,alcohol,-0.005561032843895915,0.11362434583350654,False
Poland,liquor,-0.6985110568303862,0.055163889350618785,False
Poland,beer,1.000908026922011,-0.01697765297140105,False
Poland,wine,-0.017884409577181574,0.23291448577831403,False
Poland,vodka,1.1005044312429093,0.20291276562383345,True
Poland,whiskey,-0.44196221191982465,-0.07240026241576508,True
Poland,champagne,-0.4991359574088912,0.041822533417973574,False
Romania,water,-1.0500957485061635,0.07668666723483306,False
Romania,coffee,-0.14462098672198484,-0.1976677002945575,True
Romania,tea,-1.8345644659537472,-0.033066076437538866,True
Romania,juice,0.47442941083219076,0.0698048964049009,True
Romania,milk,-0.42588835852285223,0.13215618243145089,False
Romania,soda,-0.5383795106617425,-0.17800939294273874,True
Romania,alcohol,0.10556219590708085,0.0857575532735348,True
Romania,liquor,-0.8273422793822305,-0.010225682355898536,True
Romania,beer,0.13123926725247564,-0.2387591325190844,False
Romania,wine,0.7705672660358127,0.27181480223684246,True
Romania,vodka,0.12338147496056154,0.14723994113456096,True
Romania,whiskey,-1.0318265886864437,-0.2906726999675954,True
Romania,champagne,0.1802009928864883,0.21909369894963485,True
Netherlands,water,-1.0942623771692537,-0.3168308394755679,True
Netherlands,coffee,0.1678504357611882,0.14383425906192016,True
Netherlands,tea,-1.2118365674589833,-0.1668226092094159,True
Netherlands,juice,-0.4419806939980868,-0.20080862111493641,True
Netherlands,milk,-1.9483500198161792,-0.3426662475446275,True
Netherlands,soda,-0.16252745613189246,0.08984690726812831,False
Netherlands,alcohol,-0.717562143215381,0.11567713262051837,False
Netherlands,liquor,-1.7980455174821892,0.09144269505424327,False
Netherlands,beer,1.4144127809683955,0.3097361338233896,True
Netherlands,wine,-0.6010689740415921,0.2186176812663598,False
Netherlands,vodka,-1.777986444155189,0.16124285862611998,False
Netherlands,whiskey,-1.3066979020753358,0.2444668354730472,False
Netherlands,champagne,0.7584162501890559,-0.0974846891063774,False
Austria,water,-1.6349764589163793,-0.24026721651956853,True
Austria,coffee,0.6928471832858563,0.12868432897156146,True
Austria,tea,-0.34642184134591575,-0.03606372397972958,True
Austria,juice,-1.2121181853492489,-0.05801579550585938,True
Austria,milk,-0.5482463259752451,-0.14736363252227078,True
Austria,soda,-0.6050289277014005,0.06147547365755351,False
Austria,alcohol,-0.6327195685446402,0.13725997831983416,False
Austria,liquor,-1.2286419006012907,0.029376419771467197,False
Austria,beer,0.6475066921911427,0.06888151498059703,True
Austria,wine,0.3432203320307453,0.32661157888994213,True
Austria,vodka,-0.4199834164054407,0.16821933627793909,False
Austria,whiskey,-1.303213740095585,0.002762469971504124,False
Austria,champagne,1.0034768252101416,0.08004032864528152,True
United States,water,-1.0333912922634694,-0.23788873494160345,True
United States,coffee,0.8926486439882505,0.1784716473325389,True
United States,tea,-1.2501901398612447,-0.17586298067552897,True
United States,juice,0.5500954302979248,-0.2202132294902761,False
United States,milk,-1.0637135761100023,-0.3658882327296878,True
United States,soda,2.041778301667608,0.1792117039677622,True
United States,alcohol,0.38976534085847364,0.07809313615448987,True
United States,liquor,0.09154543594043313,0.15123678084030895,True
United States,beer,0.9194094534909913,0.42736332337325944,True
United States,wine,-1.2631449434064173,-0.06712315227528044,True
United States,vodka,-1.3404393729784259,-0.004482350655527144,True
United States,whiskey,0.4244654836033536,0.41523053223023076,True
United States,champagne,-0.4944227501771681,-0.2857685540296661,True
Mexico,water,-0.08797980862673044,0.1569419911943489,False
Mexico,coffee,0.11069595695448001,-0.1688745649458876,False
Mexico,tea,-2.0129440091188093,0.052041229959681204,False
Mexico,juice,0.5769274625404308,0.24686347806107128,True
Mexico,milk,-0.972110554481832,0.3045694661206777,False
Mexico,soda,0.6553921966646152,-0.12918563935375232,False
Mexico,alcohol,0.27985938137552513,0.02987961876023036,True
Mexico,liquor,0.18755887721557926,-0.06155523600917517,False
Mexico,beer,0.8737033824584141,-0.3877212349860657,False
Mexico,wine,-1.1033565605830034,0.20990508179793407,False
Mexico,vodka,-1.77748241331616,0.035443411936654956,False
Mexico,whiskey,-0.3921404872533355,-0.4121455081026336,True
Mexico,champagne,-0.4110862163134048,0.329230210745941,False
Canada,water,-0.541771575206145,-0.2570460641155505,True
Canada,coffee,-0.04972244544779111,0.1902305433647277,False
Canada,tea,-0.32461132445172397,-0.052907380212370875,True
Canada,juice,-0.3836148840566167,-0.15915961439331963,True
Canada,milk,-1.1867161062103344,-0.33063364002365075,True
Canada,soda,0.9390836565869674,0.09527681553910569,True
Canada,alcohol,-0.286256477643978,0.025986749334794144,False
Canada,liquor,-0.5827983348903918,-0.006265634380465564,True
Canada,beer,1.1543857850877384,0.290804909578581,True
Canada,wine,-1.1476712772763473,0.036878109086006895,False
Canada,vodka,-0.509297178794661,0.013207263705419879,False
Canada,whiskey,-0.1607309584371295,0.2514316481420613,False
Canada,champagne,-0.2621744712786386,-0.17307121509208398,True
Guatemala,water,0.1181581018975742,0.16085703456979128,True
Guatemala,coffee,1.1896208388227392,-0.1708493606646663,False
Guatemala,tea,-1.3067391793564005,-0.02925881178501397,True
Guatemala,juice,1.4343057340099779,0.16715579903312236,True
Guatemala,milk,-1.09964724221267,0.2132803932859771,False
Guatemala,soda,0.28648358912363325,-0.13004271369273246,False
Guatemala,alcohol,-0.16123041699132284,0.07334202471703087,False
Guatemala,liquor,-0.3891851158253123,-0.026235280213671417,True
Guatemala,beer,0.5892946621870568,-0.29248351876880085,False
Guatemala,wine,-0.9403704946040582,0.21634511525664357,False
Guatemala,vodka,-2.5065754923440786,0.03232938574496613,False
Guatemala,whiskey,-0.9274423038164952,-0.33266805877613104,True
Guatemala,champagne,0.018509892589439553,0.24841401769979118,True
Haiti,water,0.6396123539841027,0.02774260323905188,True
Haiti,coffee,1.0246031800754916,-0.2243226410813585,False
Haiti,tea,-1.6316175700827775,-0.14495670386508872,True
Haiti,juice,2.3567803535576046,-0.006018720865798242,False
Haiti,milk,-0.9572859582168054,0.03940201522695375,False
Haiti,soda,0.38431916052418885,-0.1976970519682274,False
Haiti,alcohol,-0.14791909139491954,0.007330932142845757,False
Haiti,liquor,0.3955792783568193,-0.0018702609007716184,False
Haiti,beer,-0.40203045186387293,-0.14304833917714055,True
Haiti,wine,-1.4382925919518683,0.30459804216425146,False
Haiti,vodka,-1.5806572592757404,0.030668013000201236,False
Haiti,whiskey,-0.24119278811010222,-0.1506550620691145,True
Haiti,champagne,1.4748596854765708,0.20461496753121924,True
Cuba,water,-0.5062268945066281,0.12906354237260245,False
Cuba,coffee,0.33694670980549374,-0.18478055720262146,False
Cuba,tea,-1.3543242043058976,0.030166784631644038,False
Cuba,juice,1.3753525253300396,0.19014516245328153,True
Cuba,milk,-2.138680478737367,0.26786109731620183,False
Cuba,soda,0.5236440941700166,-0.16600939724622207,False
Cuba,alcohol,0.34795641709922587,0.048761120319381054,True
